log_sigma,xi
2.909899824921224,0.16329588436361583
2.8888465793097846,0.16687377883329563
3.0551003371264494,0.0904249965472522
3.0851020129693847,0.057506573418143934
2.934861883492494,0.1311065544556991
2.9909397019492525,0.09818934104273273
2.9654739748141354,0.141051200752663
2.9294415842981163,0.12106896794187283
2.9860548660963953,0.09260725996976393
2.963566663032331,0.1448314130392072
2.9000147908673557,0.11611013186517803
2.8959523195446217,0.11680375664631427
3.0518428548999235,0.11458390100359836
3.0708507834679777,0.06744408270830074
2.956174497832358,0.11482504287054182
3.0975757670963353,0.076631510233983
2.824840097341884,0.1715487577414623
2.973897178557711,0.14243003370233762
2.9439674123502684,0.12286030920057658
2.9722689362090655,0.11304218808906136
2.954071538603489,0.11450177073657337
2.9642534043160955,0.1590567966171761
2.960353604121245,0.13397227470257977
2.9819804172087276,0.1505416073109818
2.97654291076782,0.12830765188233584
2.9599111042985595,0.1118155064041676
3.039609742265228,0.17496165183827533
3.048961417605319,0.04219214436572425
3.0752595278232824,0.0667103179076782
3.086514906902437,0.07077983823787076
3.1150315536176425,0.09108512054818836
3.072113100461206,0.03240999570395327
2.888791238432163,0.17203585449136188
2.902545798214404,0.1961598979028797
3.049326244672142,0.07957806563800873
3.0508521728687623,0.05267975123753538
3.0192044993829863,0.06064021307933304
3.011567805071834,0.05733590548785452
3.0185978924999186,0.06989409783188208
3.023719111319484,0.08735607596477817
2.8794758292096283,0.17885479434142867
2.8799746812166998,0.183213355095033
3.0198156518558346,0.12693923026485227
3.0287436146349447,0.12950123026596932
2.8665363143253515,0.16160358604747274
2.8697884299524503,0.164310781065837
2.859918038415831,0.17073841333600373
2.985983115212475,0.1347605066556498
3.014391552798212,0.1681933883058892
2.928589616905511,0.18308835624147454
2.944743810565174,0.152090048521978
2.8881832221995474,0.12338157604286432
2.9432365222242556,0.14413050388175316
3.0020585667533584,0.11873725975028643
3.027186212607088,0.07168057553827138
2.9964142249526997,0.07232815920995755
3.045045872344256,0.06613694822654764
2.9070570835931977,0.1624356856257324
2.947888860948056,0.13938498048401404
3.0133549063401834,0.10078733892717258
2.945740060749168,0.14298202166521884
2.907559577715475,0.12568958965294935
2.9726585442157156,0.15855827959333668
2.899596607759863,0.1544252888893164
3.033632890833295,0.14153569097482493
3.0481823405202517,0.14704066977866195
3.0416618252227248,0.1526484565424185
3.072065878384844,0.05627182023869991
2.9795397013330707,0.05845591038073101
3.0871363725206327,0.0615576958802656
3.0934809583600233,0.054027286049442354
3.018946647538599,0.08992083861837769
2.9824772233315993,0.13393832598370162
2.991199732380092,0.08702058211550362
2.9679105164339656,0.14049277832644438
2.9535141056282233,0.19271535479347116
2.897557733945992,0.1537673970790351
2.994398226271006,0.17451823495082316
2.991944406854406,0.09135212198811471
3.0199396757714903,0.08623659365535961
2.933800957323662,0.1164430011898333
2.9994129518955477,0.10874125354625205
2.9400929457393357,0.13491293890464734
3.0132179673635897,0.07973218545401095
2.93520948860509,0.09815559698637641
2.944991850761348,0.13034521059578535
2.9893598854120786,0.16809254777980387
2.8918238868577846,0.20424470058278787
2.9135620076936153,0.19967642636738486
2.947163808128185,0.16865462357056102
2.99552306776274,0.10927144677374914
2.988601533808007,0.1591810289647271
2.9665488731684224,0.060084897950477036
2.9475040455516552,0.11212635306950189
3.059039095977564,0.14805826057651927
2.981206978519574,0.13799367347277686
2.8892284356154163,0.18748161596523236
2.888090302004222,0.19595323350453803
2.842877747122824,0.19504520215347895
2.840419308837486,0.19549533578424028
2.846195046834054,0.19310894110851262
2.8385561651885505,0.23761436863935884
2.8498603495771557,0.21171999182437543
2.7756740736969046,0.3000367374252217
2.777247270903081,0.2986336699280676
2.779689210283517,0.27421125368094035
2.7806186295415514,0.273589485914395
2.8036260989842683,0.2553992642543994
2.8442429401930793,0.25166408010139896
3.064530067618096,0.03581898102877418
3.038194839154124,0.06996657408116716
2.945582321115612,0.09070585048889081
2.9598282562988927,0.07326659573211268
2.9666358174861296,0.08843484422750714
2.9250360247550775,0.11350369388939255
2.9324640591703615,0.11398884954203746
2.8873860772220477,0.12144241079366881
2.9182959849276657,0.15046490154035866
3.0327961474014287,0.1279519199422346
2.988476692629479,0.14092729433348966
2.968587710897384,0.13855541781774375
3.0928268280205167,0.05581975695016341
3.029317196468646,0.08012908039002252
3.0096285082634133,0.08271432825568348
2.992705203187885,0.12798301648513055
3.050285740367507,0.06933106181395438
2.936676995814688,0.13524561327968843
3.019201612323853,0.10641351063025199
2.943721693689117,0.07903415939428769
2.923851744823226,0.17328884055631305
2.9855958044961577,0.14337161656854694
3.02365400215628,0.046774494856162786
2.9617291766610023,0.13665075027921658
3.0245146995740075,0.161993585849446
3.0055276670371094,0.14000956312258073
2.989287003924969,0.15785404281064178
2.9962532071648917,0.04571652734801178
2.970953607518489,0.09205416618900984
2.964950451262362,0.1500310379963791
2.9980076308859878,0.1703385971788054
2.9787502985579,0.21985056999289296
2.9715324864701786,0.21647929434751698
