log_sigma,mu,xi
3.2034857031346893,59.892818191260325,0.28321999401983655
3.632678249162626,51.64818256218666,0.10498424810283773
3.3693494978907337,49.13863638311026,0.17622912152964754
3.351240987743082,51.406619192466906,0.21484943721801048
3.454408431307386,67.50356805677633,0.09526703074359141
3.39587547339209,58.21662008465603,0.16403843808572333
2.9843474198792865,55.96336179661522,0.2481598945906815
3.1040292780454712,53.43045924309876,0.210721002681008
3.048701583527083,46.767673802292876,0.280987119342772
2.7032901940372978,47.95061484551805,0.2440591839055479
3.271821545220016,50.424656138404664,0.7788840798674526
3.2543121252413405,47.11522337165565,0.8154513593027379
3.179204625826643,49.30990846860364,0.7720808479441624
3.0524829554828994,50.29534192606291,0.7328502312805127
3.1960193664911007,42.461243405986586,0.18214216182833617
4.026280526886707,48.87438411923947,-0.04299559991295501
2.950479709417299,57.519957315369936,0.27070115577387444
3.2286530619337213,47.887398815642754,0.2742091832705842
4.139843991608314,83.4868558599848,0.2181126520823477
3.9007535932018103,78.67973143095435,0.28904278748328827
3.866388086640152,93.58326690959979,0.3493570394156396
3.4548720872963465,47.86906851751425,0.3181641107234077
3.5831254712329126,48.69656066433427,0.25773863279023246
3.759569176344494,52.15558866453812,0.23748057004351886
3.7080257875617217,59.45998753204102,0.11561604586088703
3.79015496488385,86.89741977210207,0.023049044655605287
3.72302575019017,70.74491978846756,0.0008014829017653805
3.3142555912164697,56.23279811897157,0.23464016277877223
3.26640030290537,54.337906382327525,0.2190558794559939
3.2044586558477883,49.66279830848505,0.5615795971093851
3.229078831555647,60.8797471406406,0.23821347836970613
3.365564079640269,54.212629654457594,0.39047880905173454
3.2163025186139422,56.268075718312,0.45227812014577823
3.1437458469213295,58.106367345060335,0.4853852506180481
3.396780558718775,57.48505141597529,0.2386587179727127
3.265541514085388,67.42847125022473,0.08797031278327165
3.3735637752758496,66.72878837577058,0.06253887682043129
3.4638110781034595,54.584015123071886,0.33590367430261237
3.5341068245609235,63.45934146303434,0.41455668446240423
3.6856639061701633,75.61780775749638,0.29163495374896864
3.483384687861305,59.00554283972431,0.17262515692932598
3.50910857136614,70.04958509390437,0.05872680451207037
3.3866300077486704,79.31088727580129,0.157458750393532
3.3382050493916178,69.99311330645479,0.07624736469838425
3.6255121370867927,58.17907746939396,0.1819549317071412
3.6086210278185544,55.29118305335778,0.1037811574449551
3.5161024085774826,59.86450283194395,0.14816504675672035
3.282602285994551,69.04032756474028,0.044042648785676215
3.2672322816756005,49.87917899419022,0.27089082193596037
3.2193369636563114,59.2854194081684,0.37780363157322083
3.6003490602535893,60.76341951273576,0.20053679567549837
3.309095318851772,63.27900935820085,0.270430263878291
3.4323603262318656,62.782772085729036,0.00605422581527961
3.4216686343484923,69.2080368899498,0.060597830321550826
3.474786074228498,48.51264260271832,0.20774703286581161
3.15550112062372,51.02783628598993,0.3166801157388865
3.5366898295363653,65.49791252592361,-0.005191455785425248
3.546604455180226,70.90953279102554,-0.024723083768701706
3.6258725429908774,65.74090182872402,0.09957911006617727
3.502395949543911,70.3056865779793,0.024074232775400366
3.383330975034631,56.09660848887565,0.4165789826073708
3.470232418202362,56.738415626297645,0.10691886690059917
3.6186633446108885,60.01689684866034,0.20467471689494623
3.3188898751990132,60.08339701360485,0.2211964087840985
3.0215080767658695,57.98415908106287,0.17640171491792023
3.63672734615952,59.947631846228475,0.2914188475931811
3.1606959960614245,66.25250033325314,0.09205107959650295
3.3526963956900864,64.68358008323452,0.2534663150953491
3.514292423775767,67.65079316287536,0.2938169666587428
3.4836097600668627,58.77186737624888,0.08638611186328359
3.5130383318996943,58.95935524163712,0.19096931225946573
3.215939718125055,55.78516901604815,0.3602913051087866
3.8032497306256197,59.16914634492597,0.07026311975685806
3.9416283277436284,43.4094966854449,0.022365158373833224
3.7263361238295625,45.56416899769905,0.04890174839403621
3.5975958197731357,43.11726435848283,0.1422902639763976
3.4544989169944578,49.616575437238495,0.09363937622431365
3.2667063235690037,51.27715242798219,0.12482732187465921
3.6352113680012894,49.63685313678065,0.16751431562354574
3.6068008862907908,72.25454663899292,0.2950850175311588
3.749688540712237,63.860913406084975,0.12384809474993329
3.474551740252375,68.97286318271827,0.07542777260058459
3.1877985243358165,56.50072895036639,0.14602922793103293
3.259111899246243,56.194540935309014,0.023966224146571204
3.66562502439106,72.75493579732071,0.2898887061754365
3.535340386362573,65.02170898421234,0.23445235468034092
3.5077816553277996,64.13559124968555,0.12644527037004463
3.659584263672034,57.09040665281185,0.1251142775975489
3.7044269278999984,75.72893761341246,0.3203145224855548
3.812804165074347,90.60855024959952,0.23751144739211247
3.786870227007879,89.572236130317,0.2367365487939651
3.855803920697558,81.22083534400885,0.12538986739978603
3.9270746194600146,93.6155612938459,-0.10515862617059357
3.745733402170007,75.18049794876424,-0.14884079943851444
3.795908414754746,79.64421781862923,-0.08573996661361087
3.5580296469756485,80.26645862188877,-0.034010795734005596
3.547148113511654,82.90891463687885,0.1038933714944895
3.766378852119523,71.116815434107,0.23248838019107118
2.829828181766907,46.74179862009858,0.230059821909628
2.8514116653867183,42.00180523117227,0.23671710332518967
4.098219737459924,95.4021388453354,0.3402086031107203
3.819470543221511,81.78554679459857,0.08147360581305302
3.516543457488648,63.33997824440145,-0.11050028465879834
3.6929427683954943,57.572091224341506,0.299488927253919
3.676602825466998,57.53128829816766,0.2840386438782008
3.858985096899863,95.88258879927554,-0.2132479632697772
3.727822439534644,87.86229394692519,-0.12997343351150506
3.1027686433517006,48.62406156761102,0.3989651254210514
3.278577623522421,61.99168635782804,0.18899716195049113
3.791677351191785,69.11059733062963,0.14711382367424897
3.512533410820963,57.20686443578339,0.4351242670395586
3.3554658317862476,50.08329672084934,-0.002163657467468307
3.4436268914411676,47.85484707234099,-0.038206098929495474
3.445226343484622,49.09997384416547,-0.010720602857563814
3.1891053750830847,55.395722651430745,0.28385341489922367
2.991633729429013,50.23988672544985,0.4702702494781515
2.859926515826251,51.201441865098296,0.4497590487869701
3.4015340596635513,52.013151734446495,0.22079204871976893
3.607119490860561,45.96307107778513,0.10869370529178307
3.6334131707907256,54.985327799711044,0.018551267277330936
3.6019760300473704,56.263647393148645,-0.07109410999079735
3.707415336053686,84.18356650501924,0.17879780960504094
3.5581323795082596,68.25409644081358,0.2135761120771928
3.601044191905621,72.01594243966824,-0.058502301589008036
3.677504597987594,61.88060297936866,-0.05887554555851872
3.6709367998525164,61.27270035414323,-0.13821599403312762
3.6698712198762244,59.21671712027251,-0.10218357967321527
3.7611659820933854,84.32002005459593,0.14458847202783268
3.578622313469277,64.79029456690033,-0.13951983321194997
3.5782716928967293,56.659893181761866,0.16536765954661378
3.7456335860641152,65.68427712828215,-0.016646861956701793
3.4101832047985003,51.46958136408986,0.3004726945936339
3.6254405499284545,66.2141773802991,-0.12389418220597966
