log_sigma,xi
3.1860547131309915,0.015654350710718686
3.169422165733444,0.24519677341936258
3.1317380068229044,0.1640600471335439
3.349654837011025,0.19538958967917133
3.14576477969413,0.10683179984168288
3.28270664835073,0.05060219613998467
3.24957459157014,0.03898996153818526
3.225692443787409,0.07035992454588319
3.171457409864025,0.07396772945164518
3.184910576753863,0.22731992944058618
3.0388005745253976,0.19647025232209753
3.3703672184976647,0.08404241370527195
3.4457857421818985,0.0010181278202325184
3.44619542161161,-0.05423343811229243
3.0898574749061725,0.10812198424397505
3.4536267497793056,0.0369258501943209
3.3535588561739287,0.03987474312896909
3.353231123035923,0.06220902783665917
3.2949360896397333,0.1031137484765983
3.2284812310621445,0.12735513337462756
3.3147168494987933,-0.07158603784934099
3.3221956997082134,0.0072727454725845676
3.1434827443383724,0.22576830889911287
3.3518887573254035,0.09908266056157593
3.3795754232117754,0.0155885926425832
3.3589696437253784,-0.0711199795618012
3.3896466312389717,-0.004633750150048008
3.317306269448982,0.10538161292611181
3.258928490703765,0.07322820470175334
3.4537626571819526,0.09482449189062486
3.4797724903236964,0.09480676717125151
3.0625282946523336,0.15920976413636692
3.1568679072948553,0.2922939172677463
3.1327575733915385,0.13279987773272325
3.4018123536709868,0.016562328689040028
3.3800714865809027,0.07928134444237758
3.152067569119088,0.15390423430360609
3.344532931781487,0.11353902585784259
3.3574327037599225,-0.055869374852262836
3.3538971006785023,-0.08225980264852494
3.175972366881173,0.09183748078472721
3.2631504714620787,0.1494029883739861
3.2594751011290923,0.1493004438048164
3.1955671191687065,-0.03910073507930341
3.446067481998449,0.0862875305110906
3.2540214806110117,0.08084694167785718
3.304409325472567,-0.03840384479562918
3.3688880195753668,0.19182946964985637
3.190621211268501,-0.009428346205120256
3.2230282488583857,0.04982182230453713
3.1261005144226544,0.11782721301744299
3.403082684793584,-0.03491981309263588
3.3578670189666613,0.009414891970967126
3.2370331818880618,-0.007655616424037101
3.428893605659206,0.050454399684149304
3.4674471860789877,0.033974984238290436
3.4610006084497837,0.13224105382071202
3.11591962969977,0.18290627696250453
3.089003272100762,0.20724103688106046
3.063745041655984,0.12900679463779477
3.1091794993693256,0.07167273261974064
3.118242992865826,0.17561708462937498
3.171485791598642,0.08921474890342024
3.360347054434435,-0.02141408714494735
3.4197483265908,0.051256556089095094
3.2799193449388815,0.1407892859244431
3.3027670047491595,0.12187290215383872
3.0961910284487524,0.18194696788043493
3.1768627845269735,0.14947971377900227
3.1575667869781747,0.04272180428257269
3.1909086988233293,0.023883261484978064
3.0426551515352416,0.18780419193001896
3.1534878126420454,0.30126462146267025
3.127690812812776,0.22434853992438553
3.0950851038171043,0.2341052559548613
2.986246405898873,0.3100247046975163
3.1463152337650055,0.14098989498680056
3.1065824032171108,0.22851858620815962
3.1779672123106892,0.29427527631046135
3.243712812005219,0.26020537790181825
3.279680718853945,0.09721266477166204
3.2883155238360207,0.016418530899172057
3.264932120104026,0.06245509880242573
3.1312471149468823,0.08765319309758736
3.1420464976099876,0.09431877007525148
3.1405652718910555,0.10880319481360914
3.3290911105630534,-0.004978095128092331
3.426180641886118,0.0850125198998204
3.3464878690160256,0.12108755089474221
3.2788845859318942,0.14492911091289049
3.2141220684729053,0.1403829443632275
3.188882542426597,0.12220297323083139
3.187208555084635,0.09649384094483313
3.3412506727824716,-0.05063976836387341
3.18734450505669,0.24372573381959728
3.160538338076762,0.20387679890065522
3.339576171218072,0.20202251822392678
3.1214559453209896,0.1071970693910846
3.320166913069092,0.04290194903862494
3.4306217906304766,0.04971276861492705
3.4907764716222642,0.003787302180975338
3.5282252857726433,-0.08574751768989458
3.159070326632435,0.15227674097832297
3.218260363256036,0.07114774755701647
3.228886581050787,0.14708500169034278
3.3616726570909057,-0.012241521993820677
3.169696232857732,0.1303395891791635
3.4115346053984936,0.03466665501628646
3.4041240004472235,-0.06269671869511556
3.495683232581975,-0.002291396444292557
3.373441022561562,-0.059551880727606234
3.4202846178704953,0.04889762437910328
3.2764767858708006,0.0198492046530727
3.1535480204303385,0.2557565487078619
3.0630491016624437,0.1950210513106623
3.0784949009606164,0.1908574723500106
3.336443770667474,0.0706861085114014
3.1561468563629775,0.154210749009972
3.3081665453251063,0.03254125724085786
3.153405278104466,0.3242139284449907
3.1364278845810487,0.1272398816487762
3.368754318206929,-0.02953459826515306
3.1597211184293683,0.13819275905329761
3.3476043352830933,0.055161260415355
3.039474772319131,0.21898161367088848
3.147177978835292,0.27822707289441967
3.1803598251424283,0.07989136704268622
3.251810158039531,0.13488482982295788
3.4576167994210003,0.05414942116276138
3.32047761699919,0.06697750077662906
3.3998969924756204,-0.0015419757137103995
3.401090249085354,0.0269841474070089
3.279398304231747,0.14506799633960116
3.3235839362113855,0.2690511218123335
3.215030769361427,0.2560207846158305
3.1617006276158404,0.19162009576805916
3.2653767709947825,0.0233866285655496
3.446486172064681,0.04338309197140011
3.4477198154783397,-0.041391417820817004
3.168648329232807,0.14958442220085594
3.1549071907565254,0.06362823496536721
3.3046240529387116,0.1349883503024468
3.345031309016435,0.1100670399183081
3.2593751060092075,0.026430941532829783
3.3291118329433096,-0.056371706804676326
3.346895750626538,-0.04730411385613748
3.098643056698502,0.1317804215889356
3.465641262429792,-0.009114068017236193
3.4346829936333125,-0.005555913281813528
3.303427872659754,-0.0008856337736752868
3.3604929303740794,-0.033355972984081744
3.476620983571551,-0.09573573474539784
3.5406550501134575,-0.08433834495283836
3.567426413468719,-0.04779887959750162
3.4582144228614893,-0.01511322400418833
3.2889325356678527,0.0018437271159826166
3.383984183501721,-0.06568642114462245
3.1899446048003126,0.19313648388501672
3.204540482387624,0.08776831476752579
3.3275596904976856,0.0019789834044153178
3.3219322281951515,-0.029777139598267523
3.340479317701681,-0.05301743751325728
3.3125308316358533,0.0106929982867587
3.3791066142648165,0.11455805643788118
3.160057071328199,0.15042075379630424
3.2294492814943596,0.1666503109259307
3.080111238114637,0.28384500551036296
3.1364024988244874,0.2803681883279163
3.068333262911758,0.2725565436325332
3.253487891307226,0.2047156747557335
3.2816763381340217,0.1896092769222808
3.478033390571965,0.07422619676056236
3.1085823849190155,0.07547745556465799
3.302831856904466,0.11322930575610524
3.1430471249351464,0.17907776199324563
3.3109022245340562,0.024268956571902707
3.3403274810665042,0.15729021133395243
3.419026437618374,0.02603601365146596
3.0048730203445495,0.2635235201685221
3.4008186974175816,0.22647261066528232
3.3978492846147255,0.11980921887497652
3.32820674715898,0.11409041592646908
3.2266674080080127,0.11290093560399839
3.231358536891869,0.07654173700063288
3.380183970607709,-0.008514430450556084
3.4346596503354205,-0.007164656335434662
3.375488486932738,0.06698576663511475
3.2709864368625237,0.21470212399917465
3.202140669457965,0.08378803195659444
3.060337944710605,0.16027580515369227
3.2702827550291977,0.19628343053871627
3.2513858055803633,0.155630236755834
3.2696516013768884,0.026816251382589616
3.454525769572655,0.17170843854455328
3.328174387091603,0.23468726433755588
3.3733606425313436,0.10768985426144165
3.3522982004019237,0.14738467516432324
3.1878420522281656,0.14420160400324303
3.3534942972173014,0.06684083106808295
3.3146266604837793,0.08322375686506535
3.1166613843475264,0.2713626440021122
3.173333027101276,0.20220685487974122
3.243570492230873,0.25675498436179855
3.112760444851582,0.08736913941185755
3.0809606322011587,0.07213506875605644
3.079881470208853,0.05603061738953497
3.0784438665856007,0.03351191690903494
3.27931819322047,0.06663978693681932
3.241472556513696,0.05336556697588532
3.234481895592591,0.0761417760869496
3.349425795802345,0.03722985114260056
3.5230754161114968,-0.1032706072516739
3.0163996577493437,0.2609395268736188
3.0197194794789817,0.21464209411812782
3.0894274262248356,0.2372989703667689
3.1529236740744717,0.32328553596987397
3.2091674590879684,0.23485749804911696
3.1671985248527563,0.41258553941452103
2.9866885247210395,0.1579081235600263
3.0144402108709127,0.12794449479123424
3.1907594708654856,0.3896589958466634
3.269572540438192,0.40045710345679775
3.012340633733212,0.06804891869977611
3.1905304916316366,0.3302601182336019
3.257434165430625,0.049828599540634316
3.290450797604998,0.030964822398022236
3.2554939438182227,0.09182604329559493
3.2825064187222264,0.11200570528069356
3.3843278712281375,0.02556646352627133
3.28092482059389,0.0428800817119919
3.353837564059913,-0.06758838345545379
3.253667307913239,0.20545192691412467
3.0906390593336455,0.1606482746223801
3.101387245654784,0.33604549414054036
3.0215046192321617,0.1819242880035137
3.050306405006213,0.2008386624324607
3.2317330961042274,0.19838616689563957
3.2043468826200407,0.16770166374702714
3.0407422862442437,0.3143828005505134
3.0465424408127353,0.3075006907825063
3.017130683887401,0.31735499529914013
3.082389248211001,0.22320620952824172
2.9952685246844886,0.19941812879051377
3.2988617051781706,0.028542334584064147
3.3013208749581096,0.0017887723330488026
3.367564979012829,0.03167083729127103
2.870485052074992,0.42678211242098046
2.8841872123380576,0.42309752181589316
3.20014186466671,0.311562030524267
3.016735841848169,0.2888971706353672
2.9873229259689893,0.2753541493022096
2.96909648566933,0.2704291514536735
3.2621515583562903,0.08605361737367324
3.290995379453292,0.06674076543699813
3.080382164917957,0.21260153365089127
3.1751094670363122,0.14290215573610937
3.1813451059687634,0.17703521346224427
3.096502430841087,0.14700161083870042
3.1068367364980123,0.16414909842446287
3.256639050989727,0.13910841083996503
3.2984029878026493,0.022065087390539362
3.2116650265122906,0.09176543235250365
3.194717986412667,0.10171031832205596
3.343916892167998,0.0880342106059921
3.4218164965860978,-0.029031396668254824
3.3723155795048436,0.009363510206566611
3.4385387435322237,-0.008238383963240448
3.4731773933028713,-0.024520077836874467
3.291430257471215,0.07028103618442388
3.2776309619903103,0.11483051955717545
3.299041537222365,-0.030930327615482544
3.2832726958355787,-0.03264562432308676
3.2561400815368042,0.04419704794008299
3.1126897302002265,0.13434336035453623
3.1903598842194776,0.2117660252006038
3.3965332406602755,-0.037497041317617205
3.4040430144095253,0.04301810533915819
3.425875632767516,0.029227016568774782
3.2583219143221274,0.032340574977788826
3.2873607746525066,0.1422851888041424
3.2861587081306705,0.13987107265694784
3.3319791558522955,0.04695510846989056
3.375639764897316,0.023002009236822857
3.3462834534047277,-0.01948794113425145
3.378750989029305,-0.021831447981388592
3.3735824998533337,-0.034732404321915836
3.230822280343664,0.04256366549071769
3.1847552237450323,0.2260129584957895
3.226176630316721,0.3022097948029479
2.899433450323716,0.28361282624833434
2.994755361232588,0.431184220594818
3.040985277046187,0.3462589511068131
2.954905918238157,0.3510453614315194
2.9531479484187826,0.38790339082862607
3.357797806972514,0.00017950225662705148
3.3588897864715928,-0.0065929887070351224
3.3762358884422476,0.05982328760870427
3.312119196683188,-0.0002364942615265328
3.2339757061942658,0.03164227642418175
3.3774749214074076,0.030221255402795015
3.4764858300501853,-0.091178935943403
3.182178011209282,0.07098617362177084
3.289081435744749,0.16627963263743448
3.185287869750042,0.06445159934836842
3.451267227589577,0.04775149884858606
3.1071096403900764,0.10500869151671416
3.0992491182499453,0.05737514801256551
3.1748255667115735,0.11388239294820958
3.2410130659005114,0.11147473434234129
3.3007581266145203,0.11779153321464877
3.2310696986344856,0.1312204805725941
3.1866078826697875,0.12512142779430965
3.369786065147619,0.2672167148639313
3.0234723058212882,0.201938987002755
3.138149898334985,0.13730642028345744
3.191787441038301,0.10029581416801336
3.3449836915333577,0.07077597066724475
3.356924761885242,0.15346883626444946
3.1732134969523056,0.19079339813525983
3.3993333001555683,-0.004268888713683535
3.305545757296679,0.07731334265806536
3.0794403214688275,-0.002557762177128023
3.1107298698376757,0.2624163348352623
3.004973922031702,0.29561410603905597
3.3917817806253763,-0.11652677358069934
3.4085781776645145,-0.14440834560608984
3.1828672505605993,0.128710018356787
3.3558854881688593,0.014460012429551947
3.263037781440713,0.2785315436969732
3.3274035595150173,0.1472034114450056
3.3130198500822083,0.14174385022298275
3.21984692579088,0.06903545381756221
3.1765605605020832,0.12303135929437044
3.223400937514198,0.22922004782972494
3.436166976682436,0.0789131219744549
3.1910380130160494,0.14814618563447599
3.3270373203552923,0.039297086229672255
3.250930771391058,0.11099740126989725
3.305763424348562,0.14123529947753616
3.3765018884126268,0.1691217660495122
3.199250956865924,0.0753966990359964
3.115264212891308,0.248136382619713
3.3730368156757335,0.07076685156311456
3.1697038551527728,0.19635528990055118
3.0773094299396915,0.07439785332160338
3.0767799559809026,0.12726952162257035
3.416034270210932,0.0670788689230289
3.2524843427183883,0.047291714932121615
3.2035305836081194,0.1534029587102264
3.2076387443450454,0.24877401557252898
3.1431922688672165,0.10447916949224531
3.157357026855054,0.06395210043490279
3.351312231945277,-0.002300441881222732
3.361495039380822,-0.02429815524748774
3.1818075963899366,0.17025932959073423
3.2864657282946403,0.0513947572577806
3.3646682952685043,0.16799547952790392
3.3168824475065026,0.15592297570439947
3.422470572612878,0.19865092586503064
3.083051925603246,0.08389647376372125
3.068468860829169,0.18348424781545064
3.1901023445398358,0.2462958727272755
3.4299062756785403,0.0661412832619016
3.3282089655921507,0.12096504484110636
3.25242665374936,0.16001892619319977
3.284636040005656,0.014812831755605113
3.1371392802063958,0.07933450997683843
3.2360487936787146,0.07615214431613664
3.2160512577989486,0.15759257299740156
3.3161328023151135,0.10700506071725825
3.3070233942879197,0.07953666177772138
3.184171157585022,0.08789802499265108
3.1818616120665433,0.08382399063756289
3.2361396069041235,0.11181473623253266
3.246637739968469,0.12059217258914014
3.129079404745548,0.18491350005180157
3.4069949204826866,0.02319968805056078
3.4500676144922635,0.042171953955980904
3.3465934558215524,0.03985608679654715
3.3182341849413213,0.05417287560747464
3.4062160985620356,0.08929653568558768
3.469286432858483,0.07995358035095089
3.266256704803481,-0.05955024086797544
3.266131667805044,-0.0484677372666245
3.222548384333932,0.1460443060669021
3.244235660209807,0.16522987867824232
3.2192639386339654,0.15356595355122474
3.305423348869542,0.1289633168774663
3.343117619135095,0.07316694165544725
3.252329667744727,0.09212266590541834
3.1338412874933828,0.10453086632141535
3.35873209810317,0.09466635912227207
3.2320242904664704,0.11800389042461937
3.382315761159211,0.10461020242198907
3.332480229125169,0.039360723658006184
3.3065311409899247,0.007200985739386436
3.334875991312351,-0.03192665532039034
3.3858891133596773,0.0030528156921666503
3.2881133869211014,0.12883851753832018
3.2241099526005597,0.08203738783510868
3.2329176198314964,0.09946652132794426
3.2285404515540206,0.05175928360297656
3.2731794701476455,0.1026950253487759
3.1245500538422153,0.08856864511738322
3.0981501191407137,0.15836283208495955
3.1051327521896814,0.17065214003112494
3.314091510963573,0.2103772921984446
3.314378239623985,0.13799756400035545
3.1223423818699763,0.17076700618776167
3.1001784316144865,0.06707082124668173
3.1403383002352556,0.11943028381826322
3.2815476567066426,0.23562663349626212
3.30372432981555,0.17125861569661158
3.291151008956418,0.16271704460595482
3.298643914761945,0.1618066248698206
3.2595620637835787,0.1585953054484253
3.157095944697676,0.20469671664822378
3.303131244524168,0.04641123039164539
3.3037976169935317,0.09167609695996651
3.2077409757057596,0.23214034367965017
3.02260526024939,0.2063069720093659
3.13984557232931,0.17682102531806432
