log_sigma,xi
2.78500409025385,0.27776936967802535
2.756416540294961,0.2579847244194987
2.721905504739292,0.2533802126947883
2.729527518398976,0.24701773941194743
2.7034048438435185,0.4661016162936111
2.7123579012169468,0.28135318759654726
2.6566668128490196,0.27365109566452744
2.6470494405534533,0.29411628662376965
2.6564420753107285,0.2455202016434365
2.718254996716587,0.3852894601658093
2.6494111601304504,0.33833168591180784
2.7435496271550526,0.27119046257606055
2.7922725566446136,0.31872202923017895
2.817338386475187,0.3288667267012217
2.7951192338885504,0.295967695429201
2.670898437067544,0.35904138308904876
2.7429532235193643,0.3758895889858823
2.7712610740767034,0.3841869259887764
2.7445875722787063,0.3264668285776801
2.7688992907781533,0.3556534883518334
2.7610200537523983,0.20628971145626365
2.8987259293897614,0.31600522979315543
2.9003626397888036,0.3171954960712672
2.792881157637855,0.19067100825146946
2.7233515649509843,0.25423036106362135
2.6919719408162397,0.4059613404364125
2.687162281914956,0.38973667600028505
2.6382397716340815,0.3776291595046048
2.611392871622586,0.3753748548037624
2.597856746303756,0.38196749883777686
2.6622889374284653,0.4067291746554779
2.8039283041499323,0.2792474432506238
2.791801639877838,0.2638630039641014
2.850963037553234,0.26316165344837666
2.7184368037428444,0.3647766889466365
2.7469922755355762,0.3594009746823958
2.684737072663357,0.3570931264494569
2.625390972828684,0.32600794784741793
2.617560963707744,0.2752916273631293
2.789745252264511,0.27028044579270916
2.8159311753596192,0.3006540094807243
2.8012474275615538,0.2793420788465524
2.727130847229121,0.3504048906688486
2.705442848893754,0.28891400037615445
2.7599462879997283,0.288340456368634
2.725455266142431,0.20267390390013468
2.729087802969376,0.20422042610838695
2.782229005744915,0.4236088554860143
2.8666200497731245,0.40618252878262107
2.7915077289285306,0.32026535131937717
2.801686582129954,0.30159484230433065
2.800492684611228,0.2663334687124579
2.7430052185145235,0.44285902420440215
2.7382374433882806,0.40268345008810286
2.704499589437491,0.3907492067040542
2.6936637323592576,0.26632564260208025
2.8367927917825573,0.31400840295677274
2.732499900984109,0.29790270330604
2.6847184631257424,0.2568531565874198
2.8283893437488903,0.33423249375741887
2.714188913405079,0.42172814216554916
2.6133112925247177,0.3585064242153701
2.7948942295253976,0.31420424008304015
2.764637693739197,0.304446768676736
2.7835716941486752,0.3237355194361584
2.793672310232551,0.361765842624808
2.797155957096762,0.26839181285840824
2.7470309476387853,0.3120271135916701
2.745859356231812,0.40012360958495696
2.7744094665881613,0.2749045469738916
2.838658384983583,0.2777543430047076
2.9473221090945962,0.25389844844917775
2.5877175664056487,0.33671955819116783
2.6259269617555314,0.3813857618412243
2.6515104806244736,0.40849065011559266
2.814895900017384,0.24579995859590908
2.9851417645188403,0.20254425279096017
2.8717831800929488,0.3259942643653015
2.859466296798201,0.26999084405239787
2.7918128931907735,0.32223233551879643
2.750078639681168,0.2997037270206818
2.757197655038283,0.2933345867676128
2.726810040916134,0.2687437385134593
2.731956952177545,0.24641897765960935
2.809268781911258,0.29160016384819654
2.7313672930168136,0.28619408855407746
2.754520702662296,0.32909784695392713
2.7290764639499403,0.3256500012155905
2.6535902199781414,0.3942269280868205
2.6524597928828277,0.4229747727583327
2.6645919507811326,0.5029387079960908
2.6597368227564178,0.3493178473475111
2.7409867101991976,0.3854412101780249
2.5639135698504467,0.39633790282720127
2.5547990899721102,0.41631829534534603
2.9715101190689617,0.3588594408129638
2.922183652039822,0.3901848068940502
2.934474350821,0.3899353304737114
2.9031250512669025,0.3541603739070238
2.9195726058889155,0.36335361592493487
2.92257715158835,0.3730821102073037
2.8112601222096347,0.15318319541028694
2.8923652302587874,0.31181976828795716
2.7007108921700147,0.23307541800277198
2.8777305463646967,0.2940556512014257
2.849453764607752,0.21621914052657726
2.85877344273668,0.1749153472553945
