log_sigma,mu,xi
2.381492543306217,85.35810362048758,0.5504710419832417
2.575499098803496,76.36042694358571,0.4451589635164605
2.453676280164731,83.39398114137227,0.5584038832207069
2.4060502455430806,88.21755832260247,0.5555569474973535
2.6583775524539797,81.07614225110821,0.5273899451634053
3.4781012612148783,106.29492719323623,0.6518347548116854
3.475518400119749,104.89585981359826,0.5988338425924847
3.722568323407328,97.81512869728344,0.571618285784482
3.4466276135756715,76.82848200012403,0.2835535236889562
3.5343786516579763,102.84770837096504,0.37860477259630676
3.2950789386922583,80.91227007048418,0.2446076254679802
3.3960848073111785,96.19131979738461,0.36831376758322026
3.2028803010207954,62.841923951214916,0.3172958521829717
3.0567297642501754,64.50858357457528,0.28068511998911555
3.0991902261288704,93.93903417692259,0.3736887232625634
3.418280122794673,84.24947423479347,0.31980259715715115
3.5036431213331367,38.43442979289814,0.22443863725711585
3.692359222105065,44.26207825554335,0.2973222178997514
3.5359371565764857,89.05654152591268,0.28574357549983376
3.177149270475307,86.4416743301354,0.2994969427114878
2.4636718004327145,78.74391757463292,0.5576240669512296
2.7096733503482597,92.57797440001902,0.4086708295159078
2.7555283985684507,94.08667185200734,0.4201136450277165
2.5167385374783904,82.02010878812838,0.5531442329819896
2.7780627830574245,77.8469582898307,0.5213984978361071
2.5618866108097404,93.26205490948374,0.42114048977916485
2.5373799382047144,87.85352489622771,0.42647421755200765
2.5442510271338223,86.63592044789259,0.4309935864940493
2.7811986385885836,90.27848022722631,0.5595548108746206
3.354032155157327,89.45725205940704,0.40882674709890787
3.3661893060837262,85.28589258691675,0.3969694680496828
3.192240014507388,84.68468018051001,0.37172652066502504
3.258657515263381,87.60449181832571,0.3947676983016827
3.412532009450467,60.65589480535029,0.4456006483720884
3.3961736315349387,90.68616645589552,0.40964895448925615
3.0509102473786185,71.0707583977167,0.46943443706550836
3.5328063995656014,88.79385686882112,0.25044513611712255
3.6283222305690424,79.83147344807622,0.29775092789615926
3.207182633485753,62.96485173772401,0.3053166238812019
3.261801970978835,58.58791020629209,0.38116161883492583
3.64822683010453,85.10492479071507,0.3439514917593588
3.859655725107241,93.83610967400499,0.45633808797560876
2.32270340956165,84.5230910798216,0.43110366949118273
2.3529473245780714,76.48298717574257,0.4730873695033851
3.413445572211147,58.61096191157289,0.8221594203320556
3.317115950663862,83.69636783383872,0.18730733570543287
2.7037561054490005,62.95595893170999,0.5059006173815789
3.052807026818561,72.94969087627867,0.37548169476506593
3.3167446000986156,102.4807286406878,0.3569521850211709
3.3167446000986156,102.4807286406878,0.3569521850211709
3.757177395110845,122.42384420311689,0.16931947245975634
3.906306325645257,65.69952764750327,0.09585663841599011
4.159969279143944,94.57906094581331,0.11377372246089079
3.11389491565426,48.007594352018494,0.3290848535795387
3.4360600009345883,125.78623812117146,0.2607630024227886
3.226490931242758,39.54342525867378,0.4643565615541313
3.151200233505483,49.55154486742788,0.21501228943538084
3.2625767203173104,85.8083625785513,0.3101447059547362
2.8903360123773156,70.16920510575257,0.4578879142789994
2.865332962082871,70.18427752290705,0.45506634938764806
2.878410987564102,80.96756849073691,0.5144071015353552
4.071897799924433,74.44742020223171,0.3424467945992006
3.353218279487781,61.01596334235011,0.1908778183534166
3.6836138110827013,59.0419442985816,0.13915936283262684
3.3317150965175304,100.51596707952925,0.41166943029932296
3.0590231847885474,65.52038139640268,0.2137029258129309
2.9138892225819912,101.46412307913816,0.41775892707450585
3.1416133952258134,76.51473895713637,0.5010976830564682
3.588975251017536,91.83302430790881,0.14561671268485796
3.4305304890524115,91.74431815117512,0.17577374853152428
3.168766980090669,101.75080456416103,0.37659736872623156
3.061457297893637,97.69515654492814,0.42391643549840674
3.1079363518450824,94.24179228222775,0.4195008141067266
3.366252527177784,95.2708630789686,0.4821774991440292
3.0770361709351253,89.53363146017671,0.3406435620620437
4.016874838560176,72.10706331466734,0.43761619804350504
3.795827660214402,69.2837420564118,0.23605825200788058
3.150802941177567,55.294019223136814,0.4381438035522568
3.5204245414712894,86.65669854332373,0.2528833679192476
2.9324936008544285,90.3735891198388,0.4378726532583491
2.532835870898968,92.56208440469106,0.25346448475712813
2.6035846536855614,89.92189590095902,0.2619455801517958
2.559823174555416,85.21603314479708,0.3893690427837629
2.6579188931576927,89.28818066299071,0.305402746081305
3.333027166739697,97.17327760566114,0.244468763857973
3.054401910968965,78.81429266150684,0.2890720523374089
3.1626577078559004,65.88977501299738,0.2999087927312778
3.33604029147943,68.75698735875763,0.3245943666486673
3.671568171745928,77.6181229818963,0.34357428203015505
3.9316386666486727,68.39021417069308,0.11753913074197664
3.318018329934025,52.16194352402169,0.40268074577430474
3.6934413486544937,141.62681541566815,0.16577061143428068
3.624560945536536,64.85281433359383,0.08634706002298319
3.7404020516528727,46.146115710250754,0.2886032504796972
3.9395824703519695,51.63274297480896,0.14052618281906182
2.6953751841843956,81.67436878091684,0.42633444852791674
3.2149263756681035,88.99641805605434,0.5893244017951151
3.2049664462733256,89.66555770263471,0.58275858753965
3.184776365088794,95.42369980722886,0.6931816393746143
3.183398405430949,95.06957337164071,0.6774894327173985
3.3067420809853085,91.17529711610769,0.41599293422217765
3.3596831990078337,84.06539108909801,0.39511374826044693
2.8719342836922177,79.83456058590177,0.5094856191841189
3.3096850283916583,74.72474050554689,0.4115306651149971
3.365013102132489,79.06360980704865,0.36234593166512485
3.139279686384943,95.12082961515432,0.29552870266733927
2.6855896150142735,78.92182680488357,0.5096959965074398
3.133844539264381,97.33295886610944,0.5583486741863358
3.156240883499157,84.82179861748963,0.6425238781139124
2.807891538069669,87.27444977975622,0.3640689716212825
2.3195140462081536,81.57794549528843,0.36912850162859046
2.392489258382568,86.43651357779339,0.4081223395989168
2.497799634522633,83.56797118118239,0.3153580729674424
2.860567069357937,78.120667434634,0.29327287050309403
