log_sigma,xi
3.1201821058858052,0.13357975487196833
3.1579765825517607,0.11837207889318237
3.013097031178158,0.14022669702112753
3.1748263760273487,0.17926612556104665
3.115716633321303,0.14278487581305285
3.1697640887595395,0.13526915008921905
3.1016058785495813,0.1655430777412315
3.0956911118346966,0.2258693594876679
3.1098372554323843,0.14552235687474097
3.108541013444363,0.14458814925161087
3.113643020817625,0.1586668580609865
3.0373898667801913,0.1695788763764016
3.1363562502313598,0.06995357246380356
3.0816152963749284,0.15723179463636475
3.050516450347669,0.15477984741382866
2.9605546123379214,0.18231317288759932
3.202611326665425,0.0632250201631568
3.1421350152515872,0.10487057866705356
3.1355850101005944,0.14517122861697748
3.050734532111804,0.09140378179654018
3.1090519050830348,0.033002454923484914
2.976927621987254,0.2544901253739112
3.031184050822466,0.1846128862808156
3.0616829524785896,0.12762667042816664
3.173427902909349,0.09644366938367595
3.0672946254186635,0.08669177373424886
3.05136447912088,0.21247961063933168
2.942271393895908,0.21679764231359328
2.9308700542895596,0.22405116008690842
3.001553710415893,0.2233800343737644
3.0266232229022436,0.19929995306180182
3.0241996313532344,0.16707284854670598
3.145985551140871,0.07910797902621189
3.1421692358990976,0.12351938834927235
3.0329005340908775,0.0923741958726916
3.188450075600918,0.16152164063692018
3.153692497702329,0.12091713341600328
3.191790343689846,0.055941270768065605
3.1120019130191565,0.14929527248145838
3.0106152807567734,0.09686295268560752
3.0652361622114475,0.15656001015301182
3.024104213471748,0.14482424351103837
3.1076480184491153,0.163845007131746
3.118717582942639,0.05866636288849219
3.12598796948717,0.0728391249557405
3.171068546817874,0.08526959542854969
3.0672540957813936,0.14869304518917995
3.1555164573350254,0.1003814107371908
3.217345302378726,0.015902643374613147
3.1859665771647574,0.08830388649769648
3.1548823105688033,0.11302411433468361
3.1745073708497844,0.11438748959740853
3.188528521332005,0.05324908321090553
3.0668001123029804,0.15007014545462002
3.0683319411824237,0.14911569549888065
3.0513391108025942,0.1442474216744385
3.0372603179267,0.18916228047206488
3.13885818657344,0.07438684554007215
3.112417017399977,0.05205463900936668
3.065221469557785,0.15916162269735193
3.155498488895702,0.07884830164567383
3.079140420773846,0.08491528425059626
3.09129912635133,0.07620993982694953
3.0497941437313543,0.20309470448062167
3.0491063791297526,0.2639569882534489
2.9677125969275457,0.17707954137263168
3.1257844429164616,0.17126724925947623
3.1194228640537482,0.045946538599093076
3.1482312540898874,0.0479948712770739
3.110546392603762,0.2189654436659068
3.0769568212376806,0.22971373252686067
3.0588921343398203,0.06590079242888869
3.1348308481044436,0.16731153343403143
3.0625397845804505,0.13096051901430225
3.0596323978962188,0.1551220731570439
3.1584169576202807,0.08500015213348745
3.1485335212299224,0.08263351729378873
3.0949913069518327,0.11766626805207187
3.0766011518726346,0.16514239098419298
3.1248266315555706,0.11014371071922514
3.0920397125101933,0.12127659110751242
3.0875062130727655,0.10756152686501111
3.068727634261963,0.10535183661747179
3.1172268201099866,0.12470916420739162
3.179851497371532,0.06202589740653195
3.179281176415628,0.039651562056488045
3.1309199762293227,0.11975252236929516
3.034889792364584,0.14909255103886557
3.098597656094912,0.17919131566052238
3.113952605954298,0.17520420731701597
2.8795902510574236,0.23052159985903875
2.8858769969388143,0.2313261379459346
2.87389448080264,0.2289811698044069
3.1886709039886063,0.15329364956975097
3.174031508855305,0.16358008145165792
3.1954194767277366,0.13026460699369105
3.187130012617149,0.11707824618911274
3.192285571688375,0.05732445631034458
3.205647067379157,0.05818950192900182
3.1022983242755378,0.09428041524185703
3.2325968066609003,0.05160325231041565
3.190656390089333,0.04791188161318444
3.0907877934428964,0.10803418136082837
3.053922146327221,0.1697516191294381
3.1675785887983023,0.09070673464037139
3.12565809658321,0.08531002102962143
2.9943422854805024,0.24810315456269855
3.091426255780248,0.11525791129313077
3.1068734974640204,0.0927101756829673
3.1540909987957213,0.07836184220186466
3.127610875130413,0.05662977940366312
3.22114432370661,0.0574932547843445
3.2646725885574726,0.03778133453302942
3.022129269363942,0.14288445805762354
3.0178810057603087,0.1315734998025376
3.054767717665755,0.20790791302416847
3.0605035304436217,0.1287318068203979
3.066886493727945,0.10120738329786282
3.1158344567776246,0.17473714886682598
3.168474597548548,0.016790126888716395
3.189405880735757,0.039888657071041375
3.2554411762162085,0.03816949343580532
3.308497271694131,0.013101987446837778
2.9571986039969094,0.19093241360447483
3.070790277680697,0.14981790854344712
3.1084516102682866,0.0894100618086128
3.210766845056707,0.08931184042920981
3.0398853169387903,0.1050007329964186
3.0898563578554525,0.14890649997994512
3.0470384045828878,0.2030119252673192
3.0634390577483748,0.17605756910849737
3.0551941654452373,0.12152582148094562
3.2421804039037534,0.049294707082129054
3.236662871341519,-0.0024024046541378723
3.2202587721832323,-0.015138537917083757
3.2838744532532225,0.04107934394133622
3.2533275726546393,0.08842569889444925
3.173847559804149,0.07652021318306007
3.0499936387623516,0.10276234587739863
3.0312745934623107,0.15191446274407894
2.969235436684476,0.13625852897714819
3.144091199858282,0.1428479273514597
3.15115923382176,0.04214508244112522
3.1604424747272746,0.07711001611444943
3.187043301841614,0.034590656647642964
3.0941268756514506,0.06281051407625178
3.315138337212746,0.03154894239936764
3.337840111649123,-0.020503920317530636
3.264195059329867,0.02812068891165991
3.123039161635184,0.02972982007976221
3.089072309887006,0.17197279467922832
3.016279962673623,0.18882341233795982
3.0575124692808116,0.14205814251130608
3.06045207185119,0.14054676616623293
