LE,gammaE
381.17588503123767,0.17056030097750893
455.3401252197645,0.17439130976709788
300.6596467608399,0.1650892665510489
266.94785570929884,0.19580710514971367
107.32913161455687,0.22192335949033634
125.1249481244062,0.22935250841600713
106.79620439228,0.22560932369187145
95.3365638247901,0.2468008919940708
85.13168786366099,0.2431335616994563
68.00530732451638,0.25480589211741966
96.42387211738526,0.2484656283657103
204.38151971371764,0.19236907984938637
172.6095442482306,0.1898910730828456
162.64101926599128,0.18774696907091132
147.78836228031545,0.18624692225870246
202.46260905199986,0.22110352615605372
124.10299138592153,0.2110832700918615
143.54093420660567,0.21869111560341933
97.52290059752188,0.2352413525464286
112.97127019283181,0.24405910511355625
362.4780915045508,0.18382401221867203
373.92339131354885,0.18835807905973567
409.0507306727818,0.17421085902367534
391.61371300554026,0.17475608628805775
126.90296985249795,0.22266087337461868
134.73387318373767,0.23390491629498958
164.73992811899234,0.19609899117336113
207.16708674156638,0.20289328659287867
135.14652860895683,0.21188749014688646
130.5732761159601,0.21805118669047052
197.3329321191963,0.19644794215603492
202.04078089362523,0.2035799641725396
169.09693259638868,0.1986873117244006
250.00833561944953,0.19654597539492402
275.48290181893486,0.19246963718948584
179.0099928114458,0.1890979421704146
202.15490268512895,0.20719035909716044
84.99474120627785,0.23302033579035317
149.5698873448488,0.22883888387627743
141.80558103941493,0.22500756722662277
97.46919017774549,0.2275891008442019
174.81091963933724,0.21136638752445255
237.44377774807506,0.18775534323182105
188.3931337741699,0.18697140082343686
196.87088433131572,0.20482262973868479
135.6635693911269,0.2126322014683305
125.24902950834503,0.21921355604437218
97.28032518605875,0.22349272646677457
94.10362156348678,0.22369051122540842
202.04455451858703,0.18084810916740682
248.36195170125146,0.1897454193531977
284.71076500492813,0.19511538311151846
280.2803448035434,0.1907950467284462
201.8880822578734,0.20545277224532094
378.25579963508466,0.16754568823708146
357.5809981283282,0.18225912870632258
304.0117517542612,0.1812913274547064
244.5431123651736,0.19763319313945082
225.45388259740608,0.18824166246580865
109.36430825436206,0.2359258941285863
122.44138256080997,0.23464821554318324
135.94527741637341,0.23209463189968438
136.77471347741277,0.21427574881930717
179.30823393539208,0.20771415901420134
152.09016143979423,0.20695693806165671
112.61288522069827,0.22793859672034394
152.9421117296652,0.21498285710343762
150.02167776170788,0.21244192154780864
162.32399041666915,0.2158442456560724
118.35827092945185,0.23713046038059535
106.73843778841469,0.2194601942359897
175.37941703390493,0.20929989964765497
