z_20240101,z_20240102,z_20240103,z_20240104,z_20240105,z_20240106,z_20240107,z_20240108,z_20240109,z_20240110,z_20240111,z_20240112,z_20240113,z_20240114,z_20240115,z_20240116,z_20240117,z_20240118,z_20240119,z_20240120,z_20240121,z_20240122,z_20240123,z_20240124,z_20240126,z_20240127,z_20240128,z_20240129,z_20240130,z_20240131,z_20250101,z_20250102,z_20250103,z_20250104,z_20250105,z_20250106,z_20250107,z_20250108,z_20250109,z_20250110,z_20250111,z_20250112,z_20250113,z_20250114,z_20250115,z_20250116,z_20250117,z_20250118,z_20250119,z_20250120,z_20250121,z_20250122,z_20250123,z_20250124,z_20250125,z_20250126,z_20250127,z_20250128,z_20250129,z_20250130,z_20250131
-22.433575056524568,-13.457153722309275,-70.94267818681072,-8.468069340691624,-4.974951306601794,-10.990771610189991,-11.635719830236805,-15.52993939310494,-8.117446325724092,-6.6277139253222215,-6.436173600235704,-24.88771803823765,-6.557134232254668,-35.75853317729072,-40.64407739579289,-12.853279326994004,-6.336349721500341,-19.48484258352746,-14.40622282439403,-15.989260104529663,-11.222943753893032,-7.361545886800517,-7.455827576587418,-11.05312443487734,-7.631713188380292,-9.626404023622795,-12.305394258120614,-9.7697706243266,-5.119490379821594,-7.6387748467961885,-13.103863338883658,-4.888224474867574,-45.498934676304145,-61.019593597457146,-7.039499210483996,-18.37429967917025,-6.400009122261253,-5.579758435779503,-5.237636870364477,-4.803892740945566,-6.654440272562374,-5.548909325769073,-6.0234580220687945,-4.725870312686361,-15.251088941829368,-6.020468255760307,-27.578166105660245,-10.664540728141173,-36.241588564188916,-51.61541551805324,-18.99810809994552,-24.668545092709557,-13.27197958793056,-10.21556010511097,-32.03861457308084,-17.079090473627517,-13.351605537686716,-13.519396962524699,-26.696535814628493,-9.77206778712606,-8.348306985826586
-23.171524260575094,-12.88072333823078,-76.12565486517207,-7.745484148912171,-3.89290494743123,-10.294758920627725,-11.293609071469048,-15.572996386335564,-7.363219036118273,-5.729574484316963,-5.492439743494164,-26.0384940213503,-5.631877871642888,-37.541421719318485,-42.99282504813557,-12.58634340408936,-5.40461307625444,-20.0257985086647,-14.227973284197176,-16.02129264364816,-10.868257308186516,-6.539790873855962,-6.6785428798060344,-10.61502000344927,-6.824147598819647,-9.09147005900192,-11.952765489653686,-9.228605790078541,-4.052770314580072,-6.798162595341179,-12.884466605480847,-3.7256383803008357,-47.4775385465387,-64.72456920324026,-6.138829630167211,-18.600664521842234,-5.409579719341975,-4.499454191276394,-4.1190027939912826,-3.6308529195594925,-5.683759350682321,-4.468091260242156,-4.969553821323708,-3.546007985882747,-15.242860246892828,-4.966149261553172,-29.05131058050484,-10.185708868022656,-38.908391593195034,-55.61352751589403,-19.393429434753244,-25.749014714618223,-13.00494945161872,-9.67754595851867,-33.78482460008839,-17.217017165242034,-13.090572088386196,-13.355477700941284,-27.691086009945685,-9.075799270016837,-7.4459597943459075
-22.348928824110484,-14.036717132033946,-71.97907803698969,-8.393604509011904,-4.904313851515491,-11.505650236720301,-11.481856975758992,-15.374446424932344,-8.048545976511011,-6.522917152584912,-6.409861184339254,-24.33312633440674,-6.506698423287177,-36.30417734501863,-41.40968072411323,-12.728418777128,-6.256914210468636,-19.254602389849676,-14.495575920054252,-15.910274447478857,-10.98947638671267,-7.254425956915007,-7.421203147836381,-10.96739280497519,-7.673768885346434,-9.424741762252705,-12.231222519007524,-9.567514640569431,-5.038223706718265,-7.76908452364038,-12.83252601744861,-4.822724720490919,-47.38812233073324,-62.96487372613069,-6.910937965454995,-18.454981535147628,-6.3260984746173445,-5.496447248555477,-5.164737289342167,-4.73908201710465,-6.566128868852295,-5.450816705425621,-6.0032780710732405,-4.663106924810162,-15.01348275361462,-6.0167162266449346,-26.886139662197017,-10.392583717781182,-34.73624170958346,-50.617369732480995,-18.61275574022811,-24.22443008041714,-13.18080718370816,-10.033162820529494,-32.03453731168489,-16.90626536328548,-13.298354356531911,-13.249203283069024,-26.773271381533192,-9.785544204563532,-8.522437976853336
-22.061272133696075,-14.352985709105605,-75.41620122309965,-7.901678504074455,-4.417583520662672,-11.647653426830644,-11.0502358596938,-15.456573159022922,-7.659694216730257,-6.104266610310578,-5.971866657616427,-23.73673680276741,-6.181950948286836,-37.63132890269939,-42.77976024219289,-12.755400038049592,-5.8724641858944295,-19.220174883626914,-14.5445600809506,-16.150936886181455,-10.432280979197934,-6.851904011139196,-7.102927438930742,-10.858816959974938,-7.367757638302511,-8.926698887631026,-12.460663927857796,-8.984358758094173,-4.540298397765449,-7.633353285348704,-12.185795430035295,-4.309911732495741,-50.6677547646769,-66.99778051743357,-6.3868221549756345,-19.021282876596278,-5.887522444128796,-4.987954939316909,-4.675780040967993,-4.2228266235788325,-6.110211480769827,-4.923088805044001,-5.588019460824583,-4.149616084424218,-14.653241757672225,-5.609513734461166,-26.449218780629366,-9.841697189421133,-33.25180864268122,-50.615081773191484,-18.341764242407333,-23.964427757757516,-12.802198754948929,-9.510120666015084,-32.28571310523561,-16.974253133685345,-13.188313246271235,-12.828399730033802,-27.27922233569013,-9.740985084750712,-8.4999876617593
-22.451288583575877,-13.29378387378105,-73.15070347391631,-8.141263432303749,-4.585474391624642,-10.773120781766497,-11.414429902532984,-15.582898449806109,-7.824324634500379,-6.300614536999111,-6.075939693048067,-24.966341996037944,-6.252601324902074,-36.38185852534763,-41.372915051621376,-12.821028223131908,-6.015619063831387,-19.608500625182582,-14.346052484537081,-16.079200217817206,-10.983352092851673,-7.061197857425136,-7.182343105270801,-10.927974892004908,-7.33588474658726,-9.354946173170566,-12.31373181913559,-9.471600017663947,-4.728855793655298,-7.379467871017699,-12.864186045003603,-4.471398871042456,-46.589196865715,-62.66431629424754,-6.679850506353477,-18.618652281401907,-6.045917602278947,-5.184984779380111,-4.838999111416757,-4.383507111596041,-6.298358381957723,-5.14635598477925,-5.6587937447231225,-4.30475269045791,-15.121533406311318,-5.650911436240475,-27.805453848237196,-10.391529142141826,-36.35443238925512,-52.57518766133966,-19.027863244327218,-24.85290829761741,-13.103640156466417,-9.934659366911976,-32.52123290062873,-17.149486919293658,-13.267533085191905,-13.371392130383061,-27.034015031136377,-9.590159512490882,-8.098697549284037
-22.514138086015798,-14.033481458587636,-74.98620561077696,-7.980692128605346,-4.3632379223936235,-11.406298177003755,-11.196945487015775,-15.35140318306009,-7.649112481973633,-6.055047461807765,-5.9408931462100885,-24.44873867322431,-6.0656295364400155,-37.36750048770723,-42.752979121018825,-12.589550058100807,-5.791070730383417,-19.367234649566658,-14.446415628667433,-15.938515180162103,-10.652303658754228,-6.818816473956451,-7.039126286545446,-10.741933762445768,-7.305153018159148,-9.042619745128269,-12.118383736404652,-9.166457380426863,-4.497075223936816,-7.451394351166909,-12.514063769599664,-4.247083928605275,-49.327768229489735,-65.72099210947621,-6.410236292625184,-18.67518708993805,-5.828022353827952,-4.946938419619229,-4.608333472091737,-4.158982915850488,-6.066502174182922,-4.892338213214542,-5.502694663152849,-4.081623089931464,-14.843687105104022,-5.520930865987815,-27.11610746692301,-9.998957170886108,-34.929240374486724,-51.793891056812946,-18.576809370074066,-24.416169621176028,-12.958838782504099,-9.649026071807437,-32.72805114869246,-16.9069279020466,-13.14922500343545,-13.004269955429024,-27.263846277586016,-9.505633414165509,-8.214823920873005
-22.602669358494534,-13.414878201504711,-77.14129203526113,-7.6332959984213415,-3.9396527051731587,-10.767957538899973,-11.033836879108662,-15.552803731300209,-7.342274104094405,-5.734728952725581,-5.51921465637422,-24.94790697713506,-5.738121523422508,-37.74320474845879,-43.09593166897435,-12.662909977075419,-5.463051743952702,-19.700347055536653,-14.32529910945208,-16.13414456249908,-10.525832221728788,-6.535601785771951,-6.737119674417478,-10.666321534509594,-6.917643760156819,-8.857236388293481,-12.218702686637993,-8.94513182159814,-4.079332340889614,-7.048502002551578,-12.413845924169657,-3.786930862308509,-49.36313245384601,-66.3971775306789,-6.0633202888006075,-18.97282476847547,-5.452852926532182,-4.526658547201073,-4.176976258808308,-3.6938849568021617,-5.699106371735722,-4.47186726987586,-5.078073628718582,-3.6142213366750253,-14.859644950872754,-5.07468320543106,-27.890353540232514,-9.862401658665693,-36.08884891970558,-53.716172169102535,-18.899788152059365,-24.971807325837993,-12.831317372133915,-9.436977122795145,-33.36412897279759,-17.14654167057423,-13.10238862353588,-13.022548480249437,-27.666152039891102,-9.292907552636358,-7.7948563446069326
-22.91075626722082,-13.489476088839517,-81.01947309236849,-7.1711700994710394,-3.3019467988896225,-10.715713918756393,-10.73084981091896,-15.558751830746129,-6.886696733468839,-5.188731850910403,-4.979340070004885,-25.180368975408992,-5.223750808806021,-39.16970409531976,-44.90124779441899,-12.521174973569487,-4.917855187529167,-19.89172173343079,-14.323969470473468,-16.205136490496983,-10.154345398667498,-6.030521046604944,-6.300430874372352,-10.421625252962437,-6.505039351454162,-8.42784416953872,-12.105446029244806,-8.496517086759155,-3.442792810185421,-6.696005210382838,-12.077780735099205,-3.1086390696410344,-51.90800393999977,-69.99752427085457,-5.481159405075559,-19.28607702620869,-4.87134864960374,-3.8811592624287776,-3.5222357049636797,-3.0100536274833694,-5.1174839779038,-3.815900134101167,-4.495007165205772,-2.928349679562795,-14.710501175186755,-4.498258668352398,-28.244786241974648,-9.422947588357555,-36.44962340397531,-55.29369211507266,-18.90604404644099,-25.277971827425237,-12.613299010128365,-9.008743982151486,-34.3192979308896,-17.191761449081888,-12.960617510534675,-12.76423676234271,-28.361834491407425,-8.984211243733835,-7.455810693725418
-22.59139250029906,-12.647194300231378,-78.585068301557,-7.367101453075562,-3.6408367162575317,-9.993951878517297,-10.966979718854251,-15.907427401547547,-7.141918170795212,-5.544690507775254,-5.188112909835543,-25.517852463462397,-5.534465817755345,-37.94698649254041,-43.037410926869406,-12.913049502574077,-5.271800754696462,-20.180023766064537,-14.256105396591662,-16.505184461493986,-10.517704084279533,-6.374363126570206,-6.54607431959041,-10.737703490499511,-6.581436313561585,-8.798690952643366,-12.51559043327869,-8.836524677690655,-3.787569111285861,-6.681806264969949,-12.425081245789881,-3.4536219744593293,-48.608705130119404,-66.29888639351817,-5.847324548581325,-19.367386678302488,-5.205923457210888,-4.235688392751865,-3.8767552991806484,-3.3558871912309063,-5.463409071634278,-4.184892381939834,-4.757413597941099,-3.274112534743992,-14.983321116883129,-4.731106641452537,-28.879411193814146,-9.881840222403941,-37.476349903339326,-55.82894867312699,-19.414839181749773,-25.700007488461072,-12.765310542439115,-9.340881793211079,-33.8515891871094,-17.56937574001428,-13.151796322266113,-13.193908379402426,-27.986966355437485,-9.1906958967086,-7.418789708554389
-22.08920972925901,-13.642463351214753,-73.89445910114178,-8.058015492205257,-4.603659880232279,-11.069172519404255,-11.249196319706964,-15.599080900098064,-7.805271096042323,-6.299404706581967,-6.083383137653465,-24.279983460597187,-6.317546467083562,-36.5985632885082,-41.51053023666849,-12.893081116941232,-6.049351139139787,-19.42650456102074,-14.4254892342786,-16.19040494302405,-10.757614767024036,-7.052889999762546,-7.217026472540909,-10.976453996408944,-7.387573066467106,-9.204302980584874,-12.522646960843433,-9.278686284764227,-4.734301254817752,-7.537765062903629,-12.551760196280652,-4.497424448834692,-47.9253706528361,-63.92511188056152,-6.622216356901442,-18.901842956070517,-6.0654888702792364,-5.19038964717803,-4.865310583931161,-4.410443160868391,-6.301156394202715,-5.137290682872129,-5.717595420976481,-4.335177723404536,-14.89045944500398,-5.710238944498725,-27.09589660101856,-10.186529786980245,-34.5972205862757,-51.4253950545781,-18.731782452103705,-24.384475634943716,-12.982612602981552,-9.775763622876115,-32.25968919950935,-17.137980284692684,-13.282368942372456,-13.162317190675866,-27.055106693355043,-9.745935578943104,-8.329649039334843
