z_20241101,z_20241102,z_20241103,z_20241104,z_20241105,z_20241106,z_20241107,z_20241108,z_20241109,z_20241110,z_20241111,z_20241112,z_20241113,z_20241114,z_20241115,z_20241116,z_20241117,z_20241118,z_20241119,z_20241120,z_20241121,z_20241123,z_20241124,z_20241125,z_20241126,z_20241127,z_20241128,z_20241129,z_20241130,z_20251101,z_20251102,z_20251103,z_20251104,z_20251105,z_20251106,z_20251107,z_20251108,z_20251109,z_20251110,z_20251111,z_20251112,z_20251113,z_20251114,z_20251115,z_20251116,z_20251117,z_20251118,z_20251119,z_20251120,z_20251121,z_20251122,z_20251123,z_20251124,z_20251125,z_20251126,z_20251127,z_20251128,z_20251129,z_20251130
-25.82220804638529,-21.8867914701453,-20.16725497302972,-21.83120050814112,-29.99005107308209,-22.91884189761327,-21.34242787145987,-101.00591654556737,-302.15300485118564,-21.893814165492515,-123.65563025119266,-159.05856387180518,-258.34945809527784,-25.920861430648518,-38.89873612164989,-20.832841804396157,-34.83137319927971,-110.49250626732358,-198.75713195995934,-27.842835128501406,-20.156168970161225,-29.67711180170904,-28.008086897627997,-29.54100468331928,-22.46519827861974,-35.07478728769582,-23.11305468619668,-28.473822262642663,-33.37211228916284,-29.547639807282067,-31.57448403683607,-25.580470554199113,-21.563653102012125,-23.64166410628355,-23.85548333005852,-25.317715062410837,-22.8575686018666,-29.186323650012085,-24.716521250155523,-22.997725802295356,-22.95188718324307,-22.375700972055395,-25.203131616603894,-23.524512063611564,-31.66674037102075,-38.59371741344404,-23.149714653545274,-24.23501503397605,-27.93065258632835,-25.745365449476093,-22.833988007886436,-22.2075696647693,-26.77306584407692,-29.842397331214396,-58.35320194956243,-37.799915704381064,-35.218826235719334,-22.082200657990917,-23.78775060640268
-25.834958122211912,-21.894532780735634,-20.168072116587116,-21.827729318929606,-29.977442993418016,-22.923957702603555,-21.34454756894756,-101.03205433217957,-302.5970695238518,-21.88731847141606,-123.5373905880503,-159.01106611026728,-257.98127506705646,-25.92269271104236,-38.89942546001764,-20.827585781286956,-34.82660084940501,-110.48285229844971,-198.56901542738285,-27.863541221900167,-20.15686990114543,-29.71095379351606,-28.021309194048982,-29.535950035831554,-22.466548586963643,-35.11734691990118,-23.11084912306403,-28.493018619418216,-33.342923040765825,-29.533346211728105,-31.586059564785863,-25.573690677880993,-21.560045626824564,-23.63957533383035,-23.85852750992995,-25.33444491358673,-22.858365020188863,-29.1974492890568,-24.71611558420718,-22.99524523005439,-22.95483269623586,-22.378386925895736,-25.20122508667018,-23.517595813246736,-31.67901286731663,-38.56711263230442,-23.154279936146523,-24.239617501324084,-27.95497045008749,-25.73433711694215,-22.833381333212465,-22.208082628985252,-26.78324793397409,-29.829620929869797,-58.28703481035757,-37.80475366907886,-35.221562496044484,-22.08147851414024,-23.79411397420127
-26.017027682384327,-22.140074274283318,-20.429651537455456,-22.000264629330843,-30.010030316858952,-23.14261230622265,-21.551031006355156,-99.74854958109029,-308.6944269362493,-22.027811708369406,-120.59647943889617,-158.3891820685432,-253.67354292906862,-26.027695990507393,-38.70568238391289,-21.01274016634612,-34.68128195531077,-111.07494106978483,-196.1460912412455,-28.075328587080524,-20.41822644769414,-29.978214977777927,-28.197587366867324,-29.498515459917066,-22.64356136747236,-35.666270117064144,-23.246642815179523,-28.818182032196212,-33.221646402260276,-29.543591685914457,-31.70497734866527,-25.710069090037475,-21.78322031841184,-23.83405885691697,-24.073904748877748,-25.659059153251235,-23.0917488594907,-29.37518565099502,-24.894376338550646,-23.194331200277215,-23.20698683364031,-22.63415750583857,-25.354990343421967,-23.671794478205268,-31.836564848355934,-38.260982874857305,-23.397067055255565,-24.457160632676615,-28.27797858143557,-25.81041173353966,-23.05919699299608,-22.457109219121033,-27.050891098456304,-29.835895640151058,-57.58835974648031,-37.76077110283768,-35.219574405735536,-22.32193140110993,-24.03812344342757
-25.79191663602016,-21.821207200224443,-20.10214481384199,-21.758561167606096,-29.87778313803674,-22.873518717759776,-21.27189629207935,-101.47338604769746,-304.75931583659974,-21.797167519184846,-125.07785498059476,-158.37952285673944,-258.2692621507672,-25.910440425548877,-39.01586770646584,-20.733343082831976,-34.83941174148393,-109.35578242517785,-198.4866293433297,-27.853134396719305,-20.09039746599405,-29.65923405781343,-27.994958286992215,-29.40530437960625,-22.412146694029257,-35.094414832429464,-23.01763335713795,-28.377912614706844,-33.20615255086705,-29.620358304408626,-31.53965402416875,-25.57889196332242,-21.497194772908756,-23.596254554486606,-23.80350582055618,-25.298122282308707,-22.80444172924498,-29.23094664159796,-24.663867610143736,-22.924187881514992,-22.89376837291144,-22.30733664871104,-25.170878028588355,-23.433680859110826,-31.717962708233387,-38.80683043428613,-23.090847899973866,-24.172570840870243,-27.910157607659535,-25.690408698452643,-22.766840174653474,-22.138153935906978,-26.758978604721342,-29.749974570826172,-58.26871604654463,-37.710630738010515,-35.14082651344769,-22.007928631583418,-23.730545089877296
-25.729981322609508,-21.69001794000739,-19.93300921811788,-21.623691079958483,-29.79429519204645,-22.755291588170792,-21.13664460969678,-102.51533086546104,-304.39754254559494,-21.66323629430326,-126.8746982467447,-158.58596954277735,-259.7822025628885,-25.85597957784463,-39.17886025541864,-20.576391233682944,-34.91541435331672,-108.90993192388723,-199.45499050617522,-27.81981036412759,-19.920751105521084,-29.634311469547672,-27.94794175532784,-29.37811235323648,-22.297373695914622,-34.973860124619996,-22.90339275552966,-28.253443999294383,-33.135028536111825,-29.592999163840492,-31.506346889250267,-25.475663175317983,-21.333814343734606,-23.461333443979786,-23.673473877316404,-25.173833824346538,-22.654525845251758,-29.189017698339303,-24.54332166165654,-22.775356593694603,-22.74028145269577,-22.14664430622219,-25.066170975163352,-23.289990146084882,-31.69483799270268,-38.96818435429911,-22.94912965894595,-24.045638396008528,-27.812875112656673,-25.59194403223779,-22.61242826274426,-21.97347861245087,-26.644760477877597,-29.678700807631998,-58.47706425237671,-37.73807044546179,-35.13735276762545,-21.841576612133974,-23.597179300817007
-25.706558972290658,-21.68174639549358,-19.969625368499248,-21.61660335928,-29.706745042400883,-22.779388858109634,-21.12687723155893,-102.32672025474918,-310.06958647511715,-21.618163858463838,-128.25429206441072,-157.48517888135663,-259.30537893063007,-25.886714044385172,-39.25346742844505,-20.54871947532256,-34.85672485512698,-107.4934296319723,-198.48879415622196,-27.84778509658188,-19.9568129896285,-29.56726664569504,-27.95759666903043,-29.12322359286701,-22.301850343462565,-35.09830418483078,-22.825640934643893,-28.16735589960611,-32.94910396242154,-29.828133870052955,-31.440718477978095,-25.599359573226756,-21.37144799003949,-23.51408914864046,-23.6982254600494,-25.238660697134186,-22.698693715136162,-29.330004590589564,-24.55983822044962,-22.78173035425045,-22.771525985596345,-22.1637223856238,-25.11025653665086,-23.25975571944344,-31.81102312112949,-39.32345300349607,-22.96466063748619,-24.039724373934593,-27.833314711078707,-25.593169335640418,-22.63182902109926,-21.997499866319323,-26.730070549844918,-29.589072038773303,-58.20458002039742,-37.54695133175773,-35.00159121163732,-21.85862897112692,-23.606704407954883
-25.758266888576284,-21.65586926106195,-19.845764207824963,-21.53587078680266,-29.714706116428076,-22.718494678449265,-21.07164723770599,-103.22617396446977,-306.94759374776885,-21.56322292973777,-127.3166971845377,-158.63621940915357,-259.1461249339623,-25.83423760768034,-39.27170758076956,-20.470464152073813,-34.93337879705699,-108.89364398241881,-199.36706387375978,-27.908197180112282,-19.832699660930114,-29.78496620039482,-27.993045626114082,-29.346923677681772,-22.240231136759622,-35.132833879752404,-22.8318907571073,-28.29848983610526,-32.98478417045979,-29.517715270917112,-31.538170198979067,-25.386418121017392,-21.23009169632365,-23.37631618072294,-23.616906521972,-25.187981850008867,-22.575915517002333,-29.223424325961396,-24.47684130085608,-22.68207404689276,-22.669985169618673,-22.070998637383624,-25.001585192038707,-23.178850314259716,-31.742195518679218,-38.938412040458346,-22.893289299504275,-23.99995393453202,-27.87726140489674,-25.488048463926333,-22.526462625647294,-21.886864566859124,-26.636969394221776,-29.586640299901852,-58.33527186550602,-37.79069214046976,-35.16257564937181,-21.747591467630624,-23.55619881106309
-25.951070219786768,-21.976767277662262,-20.1957092749625,-21.816970482208816,-29.909384884428068,-22.984350133549132,-21.374825675184063,-101.15048503977235,-307.274857893482,-21.854144671252715,-122.45504553741637,-158.80790801832555,-255.32996303483407,-25.945754167198373,-38.89114968902403,-20.806191149659618,-34.7788493630501,-110.88790128092646,-197.318694987669,-28.045507530796435,-20.183637956436673,-29.995025883759467,-28.14607566948237,-29.5110009855995,-22.489040672368468,-35.5314005581246,-23.109483629582698,-28.701466285766166,-33.14630792555522,-29.435438045274246,-31.685545559667293,-25.534242431472435,-21.552815104484704,-23.639549672601376,-23.897768948810892,-25.496689423102705,-22.881501922199906,-29.296562898567274,-24.72756733246704,-22.991492342935263,-22.997706183322354,-22.41849776308865,-25.20070448175282,-23.47869153302369,-31.78497962093585,-38.35820679967099,-23.20949046937206,-24.293126597372176,-28.17055514688066,-25.665149294356276,-22.847346140363168,-22.232441030789847,-26.88926368890072,-29.74462049758979,-57.83366356123475,-37.84475677288411,-35.24731760837657,-22.095107100539032,-23.864736122210974
-25.961911430788554,-22.085344695555097,-20.361563254149086,-21.981191977278932,-30.091645522145033,-23.07898337847233,-21.51787777128625,-99.93694091623996,-303.1450350798545,-22.046624330272245,-120.67067178382759,-159.22628168567192,-255.71088628252528,-25.987615062672624,-38.692556485821285,-21.012981672694053,-34.743054909001835,-111.84543672846517,-197.36491029438886,-27.968094923812114,-20.350824944301696,-29.87727583866668,-28.129023251745668,-29.63683511949862,-22.60782878727515,-35.38899424272939,-23.26792367232781,-28.74864365452746,-33.42161841169086,-29.46697144864828,-31.68672176111925,-25.643733757616157,-21.73333642188829,-23.7821892119538,-24.01950243679359,-25.524617904888796,-23.027856571576056,-29.253413626587204,-24.85622398439531,-23.165428120837213,-23.138736530612892,-22.574058179697573,-25.30808395199051,-23.6781051471757,-31.71700253032931,-38.203814405962355,-23.334936257619532,-24.409757122567783,-28.14946384012738,-25.81772749820538,-23.010188038184495,-22.399716343959422,-26.935960257653107,-29.91042176856327,-57.95079996048894,-37.86695010158573,-35.29395459182117,-22.272981481812646,-23.973890440875884
-25.766286638285973,-21.70734189862797,-19.94315548037866,-21.599595770961233,-29.71507274390365,-22.782210189418493,-21.129870628545767,-102.62075156059245,-309.224385782363,-21.60982454996434,-127.21890924017879,-157.98810409425826,-258.3044316906945,-25.873679372957394,-39.23021376290649,-20.535145868651174,-34.874181631411396,-108.28117383487734,-198.5141770276748,-27.921307783779596,-19.93011788518337,-29.737041406623632,-28.00741949587715,-29.24145650797713,-22.296357783475184,-35.20098283059268,-22.850466860334535,-28.293019080525944,-32.940382710896266,-29.651761602049405,-31.510690244937756,-25.499155260895332,-21.32849005335115,-23.46690787307187,-23.688620402636058,-25.26372623475583,-22.668227549995816,-29.301309497584647,-24.542847156740642,-22.758151151843066,-22.7559413387062,-22.153891155966953,-25.074876946251237,-23.238329179940706,-31.7990392330494,-39.05037085428692,-22.9649209092484,-24.054800914696123,-27.91269268388551,-25.54465671812782,-22.610109588932175,-21.976565161528537,-26.722162838455322,-29.587064008314144,-58.14786693204961,-37.68047345151213,-35.09598943724082,-21.83572695512619,-23.61957548696987
-25.7460248844126,-21.74692514928781,-20.00847203056865,-21.697311078597515,-29.87649823964224,-22.802203386651975,-21.203384765473857,-101.98227032299042,-302.79279344728536,-21.750081723419775,-125.86051044086625,-158.85132464822922,-259.75102813553633,-25.87357377219388,-39.078897241606825,-20.669345581582288,-34.8952453057181,-109.50421584424282,-199.47988770867298,-27.79983400691294,-19.996777304635646,-29.610453664461964,-27.950323466551815,-29.450932191926196,-22.351489113184076,-34.9502301162445,-22.980151305911768,-28.307486796936928,-33.256929218558824,-29.582203272990398,-31.518999824264167,-25.51273756964728,-21.412992310313815,-23.5217411882124,-23.729236848361104,-25.198514734454037,-22.7192343897445,-29.16647506072292,-24.600498098555896,-22.85236528063967,-22.8060682197265,-22.219222754453153,-25.11173047326006,-23.37838611893047,-31.664015713777317,-38.85575545514703,-23.01001136452553,-24.103447813541806,-27.821781300687448,-25.656740988874283,-22.686138768581987,-22.049893286894704,-26.67055163295891,-29.75290977644576,-58.52543956175919,-37.760082436961085,-35.16553659406429,-21.922061271870756,-23.652624378165044
-25.897064386982752,-21.98763544711784,-20.26549567243404,-21.90244536297449,-30.023348918334413,-23.001503762279654,-21.429195622548498,-100.48894800198696,-303.1777770556627,-21.96147180100403,-122.18253725718691,-159.00310312944856,-256.70711902707336,-25.956250893517442,-38.801439499546724,-20.91569575991267,-34.78156155771853,-111.0036760594077,-197.86994125080398,-27.918212479215278,-20.25446608174135,-29.791945952707355,-28.074726768728937,-29.570409945355454,-22.536390684280885,-35.25774037806921,-23.183005455648164,-28.6132508119995,-33.36334843481771,-29.50929304245168,-31.632622436025244,-25.61325651908438,-21.646902597216993,-23.7116610899988,-23.938922725419037,-25.43219321406813,-22.944125282721075,-29.232076811782655,-24.785715419025475,-23.07867898749321,-23.047311689027413,-22.475893554584236,-25.25607202922346,-23.593876175177897,-31.704839105815743,-38.40182724520024,-23.244336144087036,-24.323367938031573,-28.05345191827328,-25.774151600142947,-22.92148973264009,-22.30373793055788,-26.862806106900177,-29.861740298217406,-58.094878993781876,-37.82221737515354,-35.2474458370323,-22.17657767486421,-23.883418121552296
-25.855097732202047,-21.910462472155746,-20.20382112022929,-21.82159933441718,-29.87857918932647,-22.957449645700844,-21.347675142489198,-100.96155690137803,-307.6344275541909,-21.84353216931891,-124.09769833828761,-158.01886008367563,-256.4650032516613,-25.951165283238428,-38.94791022606894,-20.799151483212174,-34.77541252126221,-109.3384476683888,-197.41691130923112,-27.93580175148842,-20.191918974622496,-29.7509882772481,-28.060104849909642,-29.357849154114202,-22.478148546452452,-35.30676444450493,-23.057641665322386,-28.486104357149856,-33.13508670717237,-29.647247907400853,-31.572859985592718,-25.641294788605165,-21.58439163536763,-23.673072308243018,-23.886350276973456,-25.424247333948845,-22.896222472232406,-29.31352143260768,-24.73171219335285,-22.99865883637568,-22.990704897431964,-22.40430174835373,-25.232380228904322,-23.486524448607984,-31.789116285002656,-38.7247694731985,-23.18245737025545,-24.25310743686188,-28.03232067908807,-25.715587230956793,-22.85307910486517,-22.233508286164582,-26.867920789422474,-29.73972849771229,-57.95648746337251,-37.67533251273491,-35.12769203826099,-22.099247795279563,-23.822142112030832
-25.687117680634096,-21.631431796014233,-19.898679025078884,-21.564208275718,-29.681938775642962,-22.730566983320212,-21.07482645773433,-102.77199875068796,-309.23207152071984,-21.56991540960995,-128.83125352162114,-157.6333680797938,-259.91164947133075,-25.863244399305106,-39.313463550592196,-20.489305824053996,-34.89517088131956,-107.45096592179017,-198.93750566163067,-27.833833866468122,-19.88569929172225,-29.567673500220792,-27.93991135065707,-29.14170211224254,-22.256701682051734,-35.035484906487746,-22.789231182954083,-28.126912408821227,-32.93762353866961,-29.79132047141446,-31.43612793498513,-25.54495342297257,-21.302408145471382,-23.455115863403744,-23.644796230712522,-25.1837730987287,-22.63486441528974,-29.299100407246968,-24.51104385883311,-22.72229990409461,-22.707811098972464,-22.098747463225806,-25.06469115973067,-23.206013796347996,-31.790823026841778,-39.349716092272715,-22.907551009726383,-23.990814337362906,-27.794316470845857,-25.554317032704247,-22.56883510861428,-21.929932302334056,-26.675707890323245,-29.56987659683492,-58.314439343559854,-37.57849730430594,-35.01525496008823,-21.791081285327223,-23.553619338397965
-25.791064605645502,-21.76830453950074,-20.000820305597493,-21.676371508321747,-29.833127799911587,-22.815031650841014,-21.20270204524117,-102.15199299599661,-304.57986254440107,-21.71881558366646,-125.50450071827343,-158.75364596648365,-258.51614111587315,-25.876122258665177,-39.09023012920764,-20.641570838229345,-34.88149274534699,-109.53580862817209,-198.9133906348339,-27.87902680256901,-19.98866510058744,-29.73960324071794,-28.000005924981245,-29.434698662164863,-22.348940763966237,-35.10891952995405,-22.96560001643367,-28.380510027517488,-33.15212617544651,-29.52503897001882,-31.55934314321435,-25.478083604557035,-21.389288845432173,-23.503784127900886,-23.732276435575052,-25.253903853286225,-22.712014519371976,-29.206039973445556,-24.591513272339522,-22.833302319169974,-22.806879925321894,-22.218792160870414,-25.097661789285404,-23.343200611323503,-31.70800251006697,-38.761245053011315,-23.018070709062297,-24.11366057729443,-27.90834474733652,-25.608350903974056,-22.674229130049174,-22.04139688198329,-26.702979337512836,-29.702883078810196,-58.30478034183804,-37.788559810121384,-35.18325240020502,-21.90866288373182,-23.668791552389326
-25.919287395803806,-21.936720043062856,-20.15371450626965,-21.79133625704986,-29.909169731347617,-22.94767852325453,-21.343388058206884,-101.34193566321679,-305.8997866363141,-21.835632682900254,-122.87591073831712,-158.95639380602626,-256.08171531427377,-25.927627798810185,-38.91715396912659,-20.780054650212612,-34.80469844434279,-110.8167936158602,-197.74100791152367,-28.00433462790714,-20.14173899206117,-29.94601570317521,-28.11336002135407,-29.525105783673343,-22.4615552241979,-35.42477151119617,-23.091621375795263,-28.64423861690959,-33.177599694365824,-29.427929885444527,-31.666633272820505,-25.51046908425495,-21.517672660392623,-23.608331024731903,-23.863037979544067,-25.437945827404377,-22.84392421228802,-29.26112571401217,-24.699528733809455,-22.961553562240645,-22.956714465310746,-22.377779343606548,-25.175329174659815,-23.45800510965178,-31.752917083267985,-38.396298015920905,-23.169920068570427,-24.258242609074593,-28.11260936800292,-25.65471088421173,-22.81183579882445,-22.192888126971507,-26.84123739875476,-29.749217320609223,-57.95374816594472,-37.858074885195265,-35.25248160025418,-22.057648367900825,-23.824458452412166
-25.88450310640293,-21.91569096092919,-20.170253146086978,-21.798387807425684,-29.882458151623442,-22.946972171585614,-21.33756000523193,-101.21656924430502,-306.8720791267852,-21.829309148722995,-123.62236746049642,-158.42095947473751,-256.2090425449616,-25.937549517294784,-38.94550131752871,-20.77864964000963,-34.7931357913004,-109.93083811975926,-197.5597327740872,-27.972040794496444,-20.158233244656472,-29.848721222205967,-28.085119511809154,-29.432280713197855,-22.46371554420241,-35.35936579841732,-23.065161684128924,-28.55413535608983,-33.13828572075189,-29.53961285883772,-31.615620895209346,-25.571897879820778,-21.54227112586023,-23.63346369396351,-23.86819977872538,-25.426588696482817,-22.862855080103866,-29.28970585418126,-24.709411521314177,-22.971289012075733,-22.966075874306384,-22.382613539406982,-25.199480499151523,-23.462172987499372,-31.774559686802704,-38.57589401530618,-23.168977180389135,-24.249171038806413,-28.069192696529214,-25.678408524699805,-22.82435580858562,-22.204555215575116,-26.85057270274382,-29.735878811298942,-57.949845191434235,-37.76259343788409,-35.1861925411647,-22.069347298810715,-23.816663431142
-25.899675199929142,-22.02486955567846,-20.327920250781293,-21.96115675007561,-30.086170661949698,-23.037641701316463,-21.478013692606996,-100.05721536115358,-302.40819760017484,-22.026742374472803,-121.68489175793074,-159.0732650075436,-256.89008844834956,-25.973814367841694,-38.73862079224001,-20.987314973011465,-34.7646745998927,-111.29208677717214,-197.90927633057748,-27.894556586481237,-20.317318174039908,-29.744175910618967,-28.07108496298329,-29.59857730789175,-22.578413377103466,-35.22483038598722,-23.233414090700517,-28.63024228663921,-33.453174291658954,-29.54132144808977,-31.62679723081414,-25.662159886687157,-21.715157017023994,-23.765936082856154,-23.983289097618375,-25.448177331867182,-22.99919806077639,-29.226740809619702,-24.83296062189412,-23.14046133086565,-23.09989476708288,-22.532244071913897,-25.298790939084125,-23.662528411656282,-31.68999481946987,-38.380480330789744,-23.29002930447399,-24.36440824209572,-28.04702679855312,-25.831219099384878,-22.981432807030984,-22.365391544799042,-26.887159054692773,-29.91593351961314,-58.146138541042426,-37.81355525173828,-35.252522708742745,-22.241268094676542,-23.92313945136359
-25.761276338469553,-21.771962780876155,-20.01512330281826,-21.71985023373326,-29.955073529029963,-22.810378746007636,-21.227725154963338,-101.88202018838672,-300.5729085920135,-21.795786917837102,-124.96309312515444,-159.69375496878592,-260.13978737961855,-25.86453809980306,-39.01551157188538,-20.711252471917028,-34.90745861141227,-110.51855660746658,-200.01380034713958,-27.79286608106468,-20.003846043459273,-29.642735334995564,-27.956150668488068,-29.57021363780266,-22.36426346523166,-34.92488744883636,-23.033052952516165,-28.37738678555108,-33.38215286712985,-29.49150080753091,-31.54736682969026,-25.47304043589838,-21.420024175657343,-23.517891905468638,-23.737484678920765,-25.186554425544017,-22.72018318210318,-29.116718791939924,-24.61011375424099,-22.871734519435872,-22.8121010160581,-22.232611280291568,-25.105218207798497,-23.413378895635812,-31.613201134862177,-38.679350721951906,-23.021888217989904,-24.124589234542963,-27.82555966504893,-25.667683758352574,-22.69851328575235,-22.06177991104098,-26.6538540117473,-29.812230002035683,-58.638018436539824,-37.86794781472234,-35.24921341618068,-21.93728840750884,-23.667518326028308
-25.619885509430823,-21.43803723370512,-19.543040359755807,-21.353110786677433,-29.805382511491892,-22.49122349892275,-20.87048601787914,-104.82988559784935,-299.59076539238663,-21.451744171729157,-128.79877309610748,-161.80463131954104,-264.97703904551474,-25.698059130884033,-39.40595086107524,-20.300846587794304,-35.131949342106815,-110.86068718803334,-203.68681410217252,-27.725729534463923,-19.53071898038943,-29.67501053794569,-27.854846472903915,-29.621289518274907,-22.050269168812157,-34.69567282071771,-22.762318324515856,-28.167161608907367,-33.308812007773625,-29.282491573585396,-31.513419963017526,-25.119387241928376,-20.955574722034584,-23.121343145512636,-23.3762405416672,-24.850328845187704,-22.291791426393253,-28.959805893717913,-24.27267205048282,-22.461134140180683,-22.38415927591521,-21.791122049839768,-24.790559769963846,-23.02913600020076,-31.517654889951295,-38.879126023944494,-22.634848302351344,-23.791282540601728,-27.60223332005445,-25.374726500994512,-22.26868751624147,-21.603881182831522,-26.33676615041987,-29.66113811174217,-59.31216605985086,-38.096896669586165,-35.352425545055695,-21.476292634159947,-23.312119309930107
-25.902226184128978,-21.942727581808704,-20.128183469837246,-21.81233159770442,-30.073321515967415,-22.92512414159021,-21.35992321906028,-101.23195292979625,-300.21207989653817,-21.912708050516176,-121.75419920856025,-160.83190206143252,-258.21618230914504,-25.89297378584328,-38.81816335487213,-20.84294492277861,-34.85050062182207,-112.85653821552407,-199.242504970832,-27.925444099774545,-20.117261243771836,-29.918689325218104,-28.081232726934658,-29.747879160409298,-22.459413181075156,-35.252434942300766,-23.17443401180801,-28.69980107171001,-33.47995920348406,-29.285111892886356,-31.69222358097874,-25.432286263169395,-21.50436581068805,-23.58228724402035,-23.846675641723262,-25.3492625036648,-22.813570669277826,-29.133616547174597,-24.6928188593535,-22.97649516365204,-22.92905789669877,-22.364195983711124,-25.14095106857989,-23.51237522944104,-31.619949579650964,-38.151475792438546,-23.15169914836977,-24.25831164574727,-28.04452993738104,-25.675484495937216,-22.802691706783445,-22.179437817261253,-26.76141529813843,-29.874673281057333,-58.31568876351358,-38.06341350405037,-35.408583693942546,-22.05387085348941,-23.808163313337023
-25.86697291800265,-21.9722970837906,-20.288824517322997,-21.913192300820533,-29.99590552834895,-23.005405156707962,-21.426922289494346,-100.33740324793524,-304.6131864622938,-21.956999889946587,-122.88371930352235,-158.4093127837272,-256.8554378308359,-25.96914880249808,-38.8255743686359,-20.9169475660969,-34.765043319872625,-110.21249679708633,-197.66949025179557,-27.88940999704679,-20.27775903563899,-29.699566012193714,-28.051063963896603,-29.475613523464478,-22.542099251398596,-35.223150233060444,-23.15920291114051,-28.5372074779353,-33.32517290528674,-29.624096600069365,-31.58796988516601,-25.680301015057516,-21.67751758888404,-23.74248584244037,-23.948105049806173,-25.431289144714704,-22.968361664205194,-29.262904358304908,-24.799065209129562,-23.09239157219388,-23.06319278585496,-22.486855607910055,-25.28394085587596,-23.60136004128561,-31.730898223001873,-38.5812723653376,-23.249203604116136,-24.31779046845339,-28.01896036304185,-25.802170606434764,-22.93925537150522,-22.321437373043466,-26.879635614144817,-29.84716703213343,-58.09146714115667,-37.71482511185721,-35.171091874351774,-22.19400958772939,-23.88084907025378
-25.84934459980487,-21.832799792929436,-20.075735192534093,-21.701546806541657,-29.778556291007213,-22.88755628460602,-21.243490965895326,-101.88000797172566,-310.15738567214584,-21.71097799624922,-125.31180385182107,-158.04523956099598,-256.5170991759357,-25.91626266860255,-39.08913617667479,-20.65494549888954,-34.810128032639525,-108.9983543084466,-197.66197073045475,-27.99626428271929,-20.062935225825655,-29.847727530481826,-28.078207770258942,-29.295203130850638,-22.389565988789776,-35.39712052055928,-22.94982648242359,-28.466020761921328,-32.971985128970914,-29.61041196645484,-31.57153761113505,-25.547860694590696,-21.446810284514925,-23.561831248644133,-23.795732229207996,-25.39579421311032,-22.78311524257838,-29.34165151524589,-24.636088314221055,-22.870301670172534,-22.881090832662824,-22.28577257460531,-25.148562044536334,-23.342245710160938,-31.82936035354045,-38.81276758161778,-23.08697587073353,-24.169192213847516,-28.04569921722828,-25.600481262286287,-22.729930280254344,-22.10643737248647,-26.829025307913057,-29.634081802419495,-57.91366947734856,-37.70524762601574,-35.131318966598975,-21.96471907070585,-23.74118508137824
-25.953856363038934,-22.00685574221446,-20.190981922183557,-21.85311375514577,-30.073707509210468,-22.97874857861339,-21.411558136121325,-100.93016779318658,-301.5169463790558,-21.945388106362344,-120.97035632790028,-160.53258039206722,-257.0418100351696,-25.919744743051197,-38.76978344126985,-20.885759471485432,-34.81453988917977,-113.04500229868276,-198.50476616094164,-27.981927051778513,-20.179974806558135,-29.997311130110553,-28.12861348608591,-29.74458272521847,-22.50362249161,-35.400287412327415,-23.209841332845233,-28.786704181712583,-33.44202410289397,-29.276612679221472,-31.731507398757543,-25.4615950546374,-21.556332935391833,-23.629481287840882,-23.90012663207716,-25.43446916123031,-22.869984960450743,-29.175397546417262,-24.73565677138131,-23.0244164511741,-22.991576439671356,-22.427943101112913,-25.176913987559622,-23.548944005295574,-31.65886482646713,-38.06166207974631,-23.213167980944256,-24.31250429362632,-28.132406496447622,-25.6924270903774,-22.857041283473247,-22.240084358722395,-26.826607273521855,-29.871780647685945,-58.12107518488013,-38.04915421601078,-35.40282902178893,-22.11216821251908,-23.869881984548584
-25.770797678391595,-21.79006621627557,-20.03899407903659,-21.737516644477108,-29.960992518347524,-22.827345919218654,-21.245891459024335,-101.74274420188951,-300.7783806752457,-21.8115824201263,-124.75198417576256,-159.59337550816508,-259.8575516209654,-25.873269126553062,-38.996580827397665,-20.730688461398113,-34.895563860976566,-110.51721459410564,-199.81492645792764,-27.800330165283548,-20.0277503363778,-29.647859584555537,-27.964082166399265,-29.56653495803201,-22.380189006524397,-34.94699400274627,-23.04602562799857,-28.392471350388043,-33.381461095985784,-29.4996690746159,-31.55163710932969,-25.489636080673378,-21.442627395801335,-23.537313508858148,-23.756040623668536,-25.206760792919397,-22.74173678872665,-29.127025961278367,-24.62688049405612,-22.891692887054194,-22.834040077732876,-22.255143288160383,-25.12055210895002,-23.431162655509322,-31.620911872776126,-38.66479919246157,-23.04199675466099,-24.142012719786432,-27.841692088134042,-25.68009571614241,-22.719864571112566,-22.08473915367133,-26.67214289533544,-29.817426256185747,-58.593900432534085,-37.85773693318971,-35.24480793235469,-21.960152281393754,-23.68641110085716
