LE,gammaE,LElev
6.535924646299501,0.9250965185646451,138.67590820213084
7.042287018179088,0.8821488749014015,183.30413059940585
6.786389985820856,0.7505424700060037,155.336891574804
6.910590363455494,0.9065781964660622,187.5830427543501
6.96718776917837,0.9101662370691112,196.06199249652394
6.649297959002685,0.8011626516992231,183.7949467587166
6.352665121047674,1.1362404741732104,155.56482061937444
5.249470172108962,0.8919127627723739,170.96781708809092
5.240003268912361,0.9211812025314214,175.04046425529754
5.411355565175459,1.0034848974298014,193.9140779932285
6.192220661461,0.9122888327071241,164.36627985234264
5.617795342466572,1.1365460228570068,156.39929069760134
5.793760193769108,1.1291655298737293,142.8056183697232
6.092409273506727,1.128493733877034,163.11115589971968
5.8446741263097,1.046507287125705,126.4909620466482
5.570880080425097,0.9657225505516653,241.92685500448243
5.614083117504548,0.9446142457493825,183.6904269982301
5.973931364209887,1.1284826618795318,126.45892343790815
5.764913010442754,1.0570080370836745,124.94644466895446
5.874349243328212,1.1342460937697525,133.86509577203037
6.096747165206314,0.8817679836623121,180.81201425044438
5.68742404857385,1.1293951907224893,148.05665222940178
6.485196102804483,0.9194074694152273,165.55139349967834
5.929289094983755,0.9491503057676682,186.06521033273265
5.901197639767215,0.9201625976272536,210.55916856772984
5.85120084309524,1.1107906905113698,130.69269873358976
6.356723859640489,1.0472542471247772,159.4650843952839
6.118434141695005,1.0936089964866182,155.26366009178676
6.53423199442904,1.0575246054836076,144.66886156034613
6.575102323896754,1.0852321195377665,153.792382917213
5.634128862637613,1.1163305734753783,183.0040754948362
6.423249223895384,1.1140803904315764,140.6979568019572
5.738188860633644,0.9507221133069201,145.1061296415639
6.8179924807864705,0.9115306099620272,194.23040552882551
6.4034822241145575,0.777128012558394,166.06207997748373
5.122215633922085,1.427081866954845,152.19809862546487
4.8708836940558715,1.3573235866012219,140.77563299841805
4.578179229400926,1.3578488626431227,144.43646144881555
4.784700879090908,1.32124546185508,149.39456477093944
4.810883996188164,1.1698726431834163,176.6095307619015
7.271438696880445,0.8412439858963958,173.62270402513198
6.138190689379815,0.8897533517839346,203.5783810066936
5.49842522767135,0.8281344057973933,197.64001216896128
5.394313918149736,0.9730305075634123,196.1416452505228
5.442561025205911,1.0265680627429306,207.49759610594344
5.8278040094592685,1.0004773236802962,144.5899421342138
5.9052761392116295,1.0238560143698068,182.0332580106107
6.932893767950692,0.795097072005593,154.09674630528312
6.963138208069732,0.9560413644136194,174.92122188187943
6.284043701618202,0.9811824040403835,158.21223455304656
5.9656018854757935,1.3539339967612598,98.520896966365
6.857350616858279,1.282598102020813,116.73924879554944
6.459766278765516,0.9222836935379677,141.99106018465366
6.8150771362081315,0.9144144571692813,181.97104507792935
5.925982223331604,0.9651991015176357,145.42913810772708
6.172347575246925,0.911486330716901,214.11508979104104
6.387277485886603,0.757874265768055,167.9269482355703
6.829577202333015,0.7482452252389477,162.96515797719178
6.859695470270652,0.9906507744399066,175.0980285723618
6.115874175884838,1.0360161004272872,144.56620200265377
6.277569124227841,1.0645082034182687,138.61276261410165
6.79324197091394,0.8481339786836138,166.0068097708956
5.351501578830441,1.070832860356605,161.68022378097115
6.5646483818011045,0.9057025361125358,163.25110868141806
5.706860461173427,1.012856416098603,136.97294162088278
7.139367941706488,0.7133288284846812,240.7371858571892
6.983065255283545,1.0331516284252877,158.29699961237932
7.318723789425874,0.9020183174629398,149.4557860844497
7.330024258328916,0.837038238799595,156.1554959212527
5.525194636812561,1.092000411534808,140.9319204859665
5.749725566013198,1.305819513333466,146.8775807139513
6.0913087689717,1.0276154237535846,146.78199993235916
6.122348457886241,0.8508062847026232,209.81459448975056
5.862844643722907,1.2348596994672003,135.91354185498764
6.401313029068704,0.9089871506910864,143.5299250201513
6.94159770675945,0.7330422624329733,184.36866962742607
6.498371736455558,0.8589262447890014,191.4989216440079
5.698086894827617,0.95642800467205,178.7965276786256
5.641482762301353,0.8601222361363742,157.18068086943913
6.047807964735128,1.0360162525129668,145.01405047434142
5.8344407395937585,1.0047958096445577,175.29775755358486
5.510170020190073,0.890216912880285,148.9109462740684
5.411630946717245,1.1707483330205235,195.25868598686952
6.371478468502502,0.8520003564572491,134.64541052784193
5.983442781900275,0.9593245762171547,161.0251811516302
6.020724405879709,1.0688912317933785,165.1823304329764
5.719625336294556,0.8904541460561338,164.34476151961636
6.200088203224088,0.9241349468065182,221.32878389161192
6.1539970904470405,1.2034046861240508,129.5840234077633
5.733042670602124,1.1063148479703893,136.62435995689793
5.858306685060477,1.059290567215634,149.40815018516417
6.089505867906196,1.0765068410234933,171.7141741457821
5.471945027288125,1.045234594481335,231.16723137702624
5.601654452174871,0.9202385984448143,145.16304391566186
5.041570802492733,0.6490251739436544,244.398082975976
5.191830760743758,0.7438666649397655,276.34445453571675
6.220090224238783,0.7846995336539644,253.53577599137492
6.241778827003623,0.7304427213557081,213.79279230732473
5.868196376702547,0.9453569556431743,154.12010930447568
6.337102708472404,0.9342250915402777,152.7552527244722
5.340162623235089,0.7409784429101527,250.08748533024965
5.916138451475885,0.8487295601368292,258.75294114834196
6.0582787080591975,0.7169123761837823,218.7474443430877
6.927708999416303,0.7912750556932273,249.938718019826
5.350098414761829,1.0891650026741801,179.20983576605298
5.550297954440265,1.0836170988873102,154.055530336301
5.416288348928332,0.8012910490395468,238.74843214390992
5.77766924001871,0.7938789800853553,262.2807878986734
7.355111586617205,0.9501726652809678,160.62121456104904
6.595444618335175,0.8498720734748603,151.1016128058837
7.600658712054313,0.7464276273961968,163.2920470629244
5.737469722019433,0.8650088707415597,177.21815060236628
6.062825237640106,1.001902775686362,197.01761941661638
6.105023163620663,0.8717700320805978,146.70976229491149
6.325399540879324,1.063881179433054,195.39023948567802
6.340743327800768,1.0728311764740606,124.41864210582101
6.089337977739107,0.9046591975897931,196.78380351398204
5.7264422860482895,1.0500552012340538,162.76755048969136
5.731553984468359,1.0133168832501345,165.6485592311092
6.241515690097913,0.8959522784571254,184.09594798778141
5.8670535437961435,1.0212111496700957,160.45398901408032
6.685812837140176,0.8449266801184769,171.38767805358592
5.614687975343437,1.0613953959652487,158.9816275029212
5.492680146397027,1.1597446410457326,176.67428132579516
6.548836951489435,0.9180411231750972,200.37157245564597
5.988613450195052,1.0529484638696789,160.07890781138045
6.039375914127066,0.9994202373033747,145.92516257255738
5.252577590316014,0.8926465148480306,239.17534663792955
5.2473262080748535,0.8796369556065474,250.6111086353542
5.192635369098443,0.9057782104852329,220.75916893461743
6.700727111576788,0.918173328410182,153.01925513649175
5.592071285083465,1.0794022443632645,151.12280729752496
5.714528705767451,1.0267494297324748,156.18514125673389
5.860020310965587,0.8325194918933232,207.84248336815446
5.957543962849014,0.9102501863932926,205.54791315250912
5.994081405702851,0.997048834204615,146.0054195396364
6.176767762586764,1.036954919519995,172.31720853683694
5.823387555111077,1.0549079884136976,159.30913969102215
7.361628222728995,0.8372582905213275,165.6824335655382
5.6789724612563415,1.200239745848689,131.34195435452406
6.094039157357731,1.08687684155082,145.23513719231778
7.914595236266522,0.6747420395362386,242.80643651836587
6.712855892690711,0.8922338666562734,172.67710466938672
6.531605270808003,0.8192898816333805,194.19093790506622
5.889347993029138,1.11314365478544,114.25367719367026
6.234238177900895,0.884759200067335,192.40456176408495
6.182657515174338,1.0770680757694233,148.2120968805194
5.820756052361421,1.0515551026377028,142.24040966540113
5.682244553643176,1.1094783448441012,155.50750149827067
6.744965981811929,0.8834485182643071,188.37799494880133
5.24146183521142,1.0328489281127102,189.80308363642726
6.542877684265473,0.929267311730674,174.04013990604437
5.952479728549028,0.9236488405377967,151.6972779096437
5.963565777173179,1.1349536009729617,159.98425425722044
6.071732675503554,1.1750234649655633,154.81015978470748
7.023655017588686,0.8887662126702834,126.02400525516497
6.469237943211515,0.8286504325891496,197.55272028986508
7.131867627444197,0.9513298445182057,144.47922331675042
7.079100828353339,0.7675194391670686,135.06435705207622
5.66006681024001,1.138927233620178,193.78841692171304
5.543307358211015,0.9092920330695082,157.13120196590478
5.7202862688256015,1.0476867624094708,201.58451979826435
5.546350037965211,0.7788504375545967,207.1522244873201
6.3235185778851495,1.01842774760892,183.55280841936266
6.313496620432926,0.9956738984283947,164.49754897940772
5.411862600400451,0.994348737207289,173.05890508387182
6.1491842054615375,0.7940980113166559,249.1454271647345
6.285274516036662,0.8112220357278092,268.16959508962964
6.6711446265839465,0.7132847561210104,192.38082173214192
5.402527352596486,1.173312719658505,151.82979241616846
5.7640898070629705,1.060861651139885,192.41356135729333
6.14213873552525,0.9767680021870577,195.9247834841467
5.674425829850328,0.9070040529736434,228.96119905813325
5.622764503856439,0.7105064672539908,215.71273660115216
5.386624963228552,0.7277653548407483,261.4675205654869
5.413933199303272,1.0442422298151013,178.8331447283161
6.1498000420407815,1.0947386792065497,126.32311271111006
5.461021261758276,1.0690441965171422,181.89607935293486
6.056499831332703,1.123108481807446,135.74195472693518
5.903667897922786,0.8994384144075134,185.4514309604765
5.599410084153642,0.7786452224194502,200.44218601818497
5.842804221734114,0.7434525185347729,207.92849695666428
5.514258208199455,0.8077173475733294,205.97248525796815
5.763925996364332,0.8579678464441565,195.15274133803507
6.0877344865342575,1.0564938184894455,137.0651180895575
5.6165007650117165,1.0517493745804876,173.05100414095432
5.41692653330508,0.9730417169711997,173.65877654565307
5.347683402254068,0.9778934867012273,163.0809370706537
5.284235572977416,1.3171886507968102,153.62605014105378
5.559238895049516,1.1830339875617883,161.390527794743
6.396608319359219,0.988637878865018,177.23096666219692
6.374709632634916,1.0075366495931233,184.24514262126908
6.687069444370994,0.9955865839017871,175.81464376234211
5.946852989258638,0.9361191364399776,137.9213903105892
6.406930303325546,0.9885487263686957,196.42417955468764
6.406930303325546,0.9885487263686957,196.42417955468764
5.538024237380045,0.925692917939917,146.96176953303632
5.722191612589227,0.8818119337089553,138.9513987053522
5.7272395407873615,1.0949106953538803,144.03704132171222
5.523126098621655,0.9912141826074149,166.38377913461758
5.350818258054856,1.0402868679581103,199.24644718937853
6.393963625783068,1.0760146225503247,131.44557199899813
5.8150795245762925,1.1297771467073225,139.8957341136372
6.742727177323383,0.9030244297290737,158.1930552037788
6.989694913606356,0.8153912727962997,146.76271492261824
6.13273468474455,1.1025274973388741,160.5068625345478
6.3156505168918455,0.9615576102212461,157.82831179807025
5.6926422813482,1.0954619323899,164.72018378167655
7.288365267467074,0.9376770388218296,160.46418305475177
6.9012905571309355,0.7999973741436515,162.25829217110024
6.453498408983947,0.9244398312857808,150.44843659818866
