z_20231001,z_20231002,z_20231003,z_20231004,z_20231005,z_20231006,z_20231007,z_20231008,z_20231009,z_20231010,z_20231011,z_20231012,z_20231013,z_20231014,z_20231015,z_20231016,z_20231017,z_20231018,z_20231019,z_20231020,z_20231021,z_20231022,z_20231023,z_20231024,z_20231025,z_20231026,z_20231027,z_20231028,z_20231029,z_20231030,z_20231031,z_20251001,z_20251002,z_20251003,z_20251004,z_20251005,z_20251006,z_20251007,z_20251008,z_20251009,z_20251010,z_20251011,z_20251012,z_20251013,z_20251014,z_20251015,z_20251016,z_20251017,z_20251018,z_20251019,z_20251020,z_20251021,z_20251022,z_20251023,z_20251024,z_20251025,z_20251026,z_20251027,z_20251028,z_20251029,z_20251030,z_20251031
-15.56449212263297,-16.95310791426171,-22.099734738720173,-15.565190320369155,-18.266224395061442,-27.500474286850956,-69.42355690621672,-16.484823602996524,-16.129470521050543,-16.259513823488177,-15.578371838368076,-15.574647530745462,-15.632200962386307,-15.57263500965356,-15.914697776612861,-15.830572110900574,-16.296586461639826,-17.16641890668077,-17.765933495083445,-34.000078121946295,-16.38767727456434,-200.97898966592433,-28.27370213335724,-18.02677008995465,-42.89834883150808,-148.92704764331538,-33.53389480722039,-17.543755649297196,-31.768018174454674,-22.79388238692483,-17.2004370955405,-16.11194562789597,-16.259372929011228,-16.112024026555893,-18.40459733919149,-24.567799213150643,-22.673486840945095,-20.780476042557925,-23.531333807670315,-20.52263375142787,-18.39760546504821,-17.376781421976272,-20.824368534296546,-38.09332092961707,-30.904499332260816,-23.9194842707635,-19.744859163415587,-16.112224824452205,-25.759201693585773,-104.8196228161576,-52.201551697478905,-18.79849807995833,-16.94235801990912,-17.036510988613642,-19.971623108895308,-20.23616315304985,-16.711862336750137,-17.731997318379193,-19.79714116804951,-18.802121498668292,-22.937393974639786,-45.355923222157756
-16.50494213662735,-17.79764569941426,-22.575986899384276,-16.505834108684937,-18.926154705160993,-27.51909327690248,-66.4369223282178,-17.36530163723285,-17.018862568939625,-17.163974637801868,-16.516551724341674,-16.515019076216063,-16.566994442177567,-16.512106236852656,-16.817683295955618,-16.754781221034776,-17.17683162906593,-17.942278293076285,-18.549196578681375,-33.517228022562705,-17.208188790722744,-189.2012360123238,-28.298585957844068,-18.785892032978264,-42.346565925866315,-138.38433610493396,-33.41780474753205,-18.311633735371267,-31.09299503156105,-23.128652712455754,-17.99802668626635,-17.094555756244212,-17.233260727861335,-17.09464077651909,-19.243491054198497,-24.944473396285,-23.049897887151715,-21.319706147423457,-23.86776458884865,-21.055314516756965,-19.094087038197294,-18.22822894116201,-21.416539071933595,-37.59538667104431,-30.629276726359947,-24.37119925879993,-20.542264233275958,-17.094823466685607,-25.877031845405483,-101.10554694338882,-50.73422078678786,-19.53267658315113,-17.8471880241466,-17.900733154682634,-20.70159608850029,-20.895795667920495,-17.635879445245422,-18.53054576849716,-20.460792687514257,-19.606790206814722,-23.49515506247029,-44.62282871238054
-15.711638513171799,-17.10312405003672,-22.221938451362934,-15.712444107703712,-18.3280969367403,-27.497537783060608,-68.25876912479794,-16.640859302195324,-16.268531613147307,-16.41942445572038,-15.72531732893353,-15.722507412686683,-15.77979642175168,-15.720039322152845,-16.05219447069278,-15.980688268388096,-16.44011391956092,-17.277813418561617,-17.91708917143854,-33.92963409182707,-16.47938830745173,-199.87348066167874,-28.345813961536095,-18.160439322284223,-43.38587264954891,-144.99313884044923,-33.813964695853834,-17.671735779784886,-31.308754297031175,-22.784783971492548,-17.32439446852706,-16.267806727885908,-16.417987668522247,-16.267873157342752,-18.57609316498668,-24.68308404371404,-22.659578359266384,-20.79757843894783,-23.538623280792642,-20.532422056026363,-18.42497107510455,-17.505606299944205,-20.91760739590769,-38.18077722854474,-30.675147265155037,-24.07259787068571,-19.96359529316141,-16.26813232987358,-25.678119293243217,-105.57677303500488,-52.09648189647194,-18.908202021987986,-17.09082299420068,-17.149649530435063,-20.142628245808282,-20.35213733357489,-16.862483598656418,-17.82765424606222,-19.884653949642903,-18.963196132424727,-23.1294930953174,-45.539105720712556
-16.186887312474482,-17.494749523483804,-22.37046372862678,-16.187623241194434,-18.74343895824335,-27.516668202523775,-68.05208169071815,-17.050231580730635,-16.718508594027547,-16.84028260827666,-16.19920840983045,-16.19627880201482,-16.249601463586476,-16.194013549236153,-16.516236167226424,-16.43688777644398,-16.873781556496912,-17.691568268145293,-18.257098038383315,-33.67228770916219,-16.96716703392411,-192.41250427159227,-28.223013210494173,-18.515469402101964,-41.975712498597446,-144.08796475633227,-33.16786830841619,-18.045977030660406,-31.667490499979714,-23.071768781890075,-17.729933892986054,-16.759812542701713,-16.89755405608012,-16.759907063371827,-18.920629524636905,-24.76238955589793,-22.9951802778591,-21.201284052152115,-23.797458517218942,-20.946949108928507,-18.937950331343128,-17.945655533331607,-21.2180338468348,-37.592939361470506,-30.890416110219494,-24.138421602256003,-20.181285538887746,-16.76003725059798,-25.92898172587669,-100.99653539311363,-51.087009848649096,-19.29154091004746,-17.535199777321314,-17.630766178644226,-20.399797277218283,-20.659193365173323,-17.31843256965203,-18.28970858282576,-20.250697900141756,-19.29987517726283,-23.203730780015643,-44.563502649422475
-16.249523494845004,-17.54878178224296,-22.397670487823127,-16.25026029434811,-18.793375110301184,-27.521045129714793,-67.95569860863321,-17.106592927393798,-16.777886940792303,-16.898182557237234,-16.261682451908175,-16.258812721352886,-16.311693624827775,-16.256534033175093,-16.576961278419823,-16.497745756577746,-16.93177439495868,-17.745158289666858,-18.305773485410807,-33.6424771053957,-17.02703276287646,-191.56608435789764,-28.21791724082401,-18.564713653019552,-41.866923069642596,-143.72294941407188,-33.124002368845055,-18.09656238620133,-31.675687060523863,-23.10374044959865,-17.78356598362942,-16.824935834594324,-16.96158142862485,-16.825032521492727,-18.971486387126628,-24.781743685252447,-23.03212618612847,-21.24694804256,-23.82728543273591,-20.993213012842993,-18.995899818015314,-18.00330070589605,-21.258966839982904,-37.54028771714266,-30.89893732549853,-24.158969974817456,-20.22248490459062,-16.82515313249214,-25.951203075994265,-100.57954098003358,-50.97800181900104,-19.342005206992496,-17.594724192623016,-17.691567709529284,-20.441466618277513,-20.701787170940637,-17.37937928353574,-18.34723354665602,-20.297411776039798,-19.349054708355713,-23.227807885785342,-44.47931390128465
-15.802157530533623,-17.15980284022518,-22.20151935919713,-15.802871043607956,-18.447088268169335,-27.50257635570048,-68.868236251393,-16.7007322385012,-16.354238092714375,-16.481339325176002,-15.815443716888906,-15.812029905965804,-15.86796756380212,-15.809917634088816,-16.144253129759996,-16.062103195626342,-16.516880335780073,-17.36631296873621,-17.95327385939224,-33.86908316823174,-16.60815646116098,-197.6534854424422,-28.25121548900126,-18.212769881141167,-42.54551128202475,-146.99459497131738,-33.39242083790967,-17.735066326593326,-31.718181997622803,-22.89666208849329,-17.402126944725786,-16.359368111165143,-16.50311250202717,-16.359452318363076,-18.6015273509659,-24.640124052812777,-22.792897631570504,-20.938715958269132,-23.629955584477795,-20.682208442580574,-18.60199318342365,-17.59359556251308,-20.97303481289493,-37.89771289839554,-30.891568077362628,-24.001757865965217,-19.911691792989984,-16.359627492525753,-25.819691020579285,-103.34980994869971,-51.76563026605023,-18.985815143959606,-17.16862467156664,-17.262847654188878,-20.13474645319034,-20.39672657638006,-16.94339779499401,-17.94406508238317,-19.969073294243653,-18.991898346073384,-23.03850350625121,-45.04745835519762
-15.538990586639246,-16.953983932796998,-22.15290980479216,-15.539785284830929,-18.195998133209063,-27.49998888315774,-68.65259891563656,-16.484998684801564,-16.10547505329495,-16.259185158626057,-15.553121599629435,-15.550092622856958,-15.608595166204683,-15.547691257911902,-15.885429941844912,-15.81277541842915,-16.280548401227843,-17.133182115158615,-17.78269652083619,-34.030512685623314,-16.318385405608954,-202.38139471285692,-28.368956249426496,-18.02702286393713,-43.672263432676665,-146.36616251614072,-33.934394908210564,-17.533901482656873,-31.34136249776833,-22.710269397913,-17.178535087150216,-16.088085333765676,-16.241155671827816,-16.088147089177795,-18.43520643498491,-24.6357761038051,-22.573664039139736,-20.681499601272446,-23.467726958316753,-20.415432999936428,-18.274503262820183,-17.348516963874697,-20.812233021142468,-38.334162529172666,-30.68111221836957,-24.018551899366777,-19.84709033929139,-16.08842668785325,-25.632593472660304,-106.71309704694247,-52.42775496408963,-18.773394217117826,-16.927023503651643,-16.98488292415708,-20.027432895451337,-20.236748118896962,-16.694860560510396,-17.673220902153812,-19.759813516370677,-18.827231674677712,-23.06172335214478,-45.78255848903362
-15.602373478814316,-17.007764499248868,-22.17479452790202,-15.603167752210707,-18.246577840445067,-27.49817589024203,-68.53324312395371,-16.541231343108976,-16.16531169838793,-16.316984627625914,-15.616333226104777,-15.613350220697708,-15.671372674512238,-15.61094124121086,-15.946846486241622,-15.874111860340069,-16.33877674934696,-17.18665300555905,-17.830485326955465,-33.99189504421584,-16.379342504524125,-201.39936754680272,-28.3557433330312,-18.07488825504515,-43.5347454274881,-145.95860774549686,-33.87258171874916,-17.584026871047836,-31.34473748545276,-22.73982583325027,-17.232003009819653,-16.15393779818143,-16.305716605429872,-16.154001935887116,-18.48464379108326,-24.649275488901345,-22.607933030318648,-20.727310974869106,-23.495586661208886,-20.461895204048957,-18.333746654297684,-17.406340963011715,-20.85011814274104,-38.26749117128217,-30.68689509651603,-24.033381124788953,-19.884565448312948,-16.15427083188956,-25.65398628788494,-106.21641305798376,-52.29509633481465,-18.822845648719596,-16.986778390026338,-17.046466503374518,-20.066500370784063,-20.27836436608724,-16.75604255712858,-17.731319022054397,-19.806383866780916,-18.87519815801837,-23.080700526991386,-45.67378624119278
-15.128790502249117,-16.5868611934018,-21.948517147907125,-15.129503586527855,-17.913613359861465,-27.507324825036385,-70.06221016843325,-16.10127092100018,-15.718088985476989,-15.86464147967373,-15.14388310682791,-15.13989896362807,-15.200816643759312,-15.137880468479544,-15.492095438562156,-15.409708177959278,-15.897024837179305,-16.795991975007844,-17.442865146183365,-34.267098056690095,-15.962693859584867,-207.72581922200334,-28.371275207175337,-17.697275949326272,-43.92344471606141,-151.22931053293755,-33.99270410953186,-17.200714138762535,-31.662654352400672,-22.57512576154872,-16.832212183532086,-15.659473107372584,-15.816279626837305,-15.659533771387942,-18.070442833464107,-24.478616367800115,-22.417469342691945,-20.45598176174085,-23.33281010866834,-20.19161305033237,-17.97648318155766,-16.978243943453258,-20.556830699039587,-38.57741951971648,-30.83036379754791,-23.827615588083773,-19.499499288141827,-15.659815664396755,-25.600800987330118,-108.41075076819351,-53.11127836488298,-18.45518589889491,-16.532828223284458,-16.609508865263184,-19.711702951268844,-19.955221484830048,-16.291842976577897,-17.327557137636383,-19.476868475203556,-18.47897338447093,-22.823750755522045,-46.13014096697812
-15.864956680923154,-17.223871016552398,-22.24917187114692,-15.865715244376027,-18.473733083946417,-27.497161719096837,-68.32728439660451,-16.76725406969092,-16.41349717743117,-16.549294791135377,-15.878165194818614,-15.875123822302555,-15.930932813443583,-15.872815091666219,-16.20296403089506,-16.126092273950047,-16.577957408801417,-17.41314547467355,-18.017836247770067,-33.83583229441194,-16.6471153991879,-197.09474396410928,-28.278089557086837,-18.26827707300689,-42.74457722090951,-145.22771654059224,-33.50332467247579,-17.789538448466168,-31.50809621778167,-22.888831675407495,-17.45458129786232,-16.425816419376268,-16.570655835559087,-16.425895673958745,-18.67406878949117,-24.685644144826295,-22.78212162320518,-20.94553452498845,-23.631784268615213,-20.685620386359034,-18.612790598944173,-17.648273212533738,-21.009132702465244,-37.930697365407646,-30.788389262768256,-24.064521545383258,-20.003378698705173,-16.426095187552114,-25.785040965551882,-103.6407095778554,-51.7045958016145,-19.031215306470678,-17.231953506424748,-17.31094055624306,-20.206947986162433,-20.446782964398096,-17.007454172323744,-17.984478497215374,-20.00674932963106,-19.060582682105807,-23.119354014790716,-45.11114552198323
-16.40033158430955,-17.687260561238503,-22.477483795605647,-16.401110040055407,-18.89401784983358,-27.521364148262606,-67.3360652676763,-17.250643236495105,-16.92052455093981,-17.04577302859776,-16.412161314655368,-16.40970632408834,-16.461772517839155,-16.40723211526251,-16.721315445085484,-16.646737714179487,-17.073743014574188,-17.867643912293644,-18.43622760497947,-33.566724043038676,-17.153178939000973,-189.73254532836648,-28.2306987056756,-18.687470573986005,-41.86008012899771,-141.62622899329403,-33.14398044375665,-18.221171446020577,-31.502701374533572,-23.14533411790648,-17.911222837610165,-16.982725661749893,-17.118522106988348,-16.982821790730345,-19.111781013405505,-24.848283133743987,-23.077688324165123,-21.324059528815603,-23.874884992748637,-21.06795624106261,-19.094960507427743,-18.139108262562004,-21.35087272385899,-37.48538686898659,-30.824534116469536,-24.24255353074398,-20.363247450818083,-16.982947546854163,-25.957719762617657,-100.16723353505331,-50.751391565203974,-19.457977041222755,-17.74098952747328,-17.82686521586866,-20.56700504381554,-20.811134523916056,-17.528319464137947,-18.47084469634564,-20.402667003142046,-19.483908754886713,-23.33313622835641,-44.39649394742651
-16.450933879353755,-17.73534899880128,-22.508441392245125,-16.451735535513897,-18.923667530300847,-27.520686102931784,-67.06921238927586,-17.300623602719657,-16.968314914320693,-17.097019734296435,-16.462656431921253,-16.460407386453785,-16.5122516867009,-16.457833306938223,-16.76934497793484,-16.69724437863017,-17.1218742029956,-17.907509354630697,-18.482545221192833,-33.54142629301889,-17.191867431055996,-189.18834898502882,-28.24111845207792,-18.72993038693825,-41.91139236373907,-140.7109028531964,-33.17852401707326,-18.26344889496651,-31.41038005454115,-23.153694913553416,-17.953819250955284,-17.035920229326372,-17.171810090389556,-17.036015004654928,-19.16261224618599,-24.875720594884385,-23.085681550213195,-21.343485710286465,-23.886298271620603,-21.085798867748412,-19.12034885247062,-18.184087223727023,-21.381397664028736,-37.48298497912017,-30.782896324646742,-24.278171107383326,-20.419315678853746,-17.036148334303945,-25.950520772898592,-100.16101333644431,-50.68870400060983,-19.496064689175032,-17.79060431878815,-17.87002505449123,-20.614349911805885,-20.84896004277491,-17.578744606732887,-18.50938089188204,-20.436435423086493,-19.532455209015808,-23.37830663894872,-44.39826908288412
-16.099097533625283,-17.432743315770182,-22.363595338871242,-16.09989673206471,-18.64125181558383,-27.501340953567816,-67.62383463424186,-16.985075766195084,-16.63495431916029,-16.77301532862587,-16.11174030245785,-16.109187491115822,-16.16356624071139,-16.1066823498593,-16.428098763567863,-16.355754887311758,-16.796664385292296,-17.60717957072825,-18.210657579195313,-33.71420064852203,-16.854273379354417,-194.08567655716823,-28.278237047050474,-18.4559853936329,-42.56117647326614,-142.7577171964855,-33.450070605849206,-17.98023013453325,-31.365661037053158,-22.9760527261758,-17.653235851444304,-16.67024600841955,-16.812592626515766,-16.670327802102218,-18.879697129030713,-24.77450178584933,-22.88096782619114,-21.08471851209211,-23.718728912644067,-20.823807236566797,-18.79238880051272,-17.860668621492877,-21.15623860237305,-37.79196162656157,-30.732184817559084,-24.17017444801744,-20.194368432662188,-16.670518266894955,-25.82142322649125,-102.60052287698741,-51.324823177822644,-19.214407502212083,-17.45675762987897,-17.52787271292943,-20.384157771804773,-20.609925402744587,-17.237099064568906,-18.185576174509173,-20.17309638083979,-19.258085318956596,-23.249765284382363,-44.9014385302429
-15.445793829075937,-16.86947360614021,-22.101937903001527,-15.446564252032601,-18.13406101211333,-27.49957601852494,-68.98894563908934,-16.396718169931454,-16.017418875335274,-16.168361183818515,-15.46014289342131,-15.456851888520452,-15.515863691521197,-15.454557517970988,-15.79628082660989,-15.720843608523268,-16.192990913652775,-17.056921892613474,-17.703752848728957,-34.08130550966749,-16.239575746457984,-203.50763442040764,-28.363306682963195,-17.95062675260676,-43.691767629815686,-147.5556162094185,-33.926653480191305,-17.457674211521233,-31.42874387959536,-22.681016807611,-17.099683658791957,-15.990537295700305,-16.14419247337487,-15.990599508356254,-18.3496631550085,-24.595049409242016,-22.540346331184843,-20.633452452252982,-23.438609885483537,-20.3681681279346,-18.21097234157002,-17.264526263195066,-20.75276648667867,-38.3762325015781,-30.721844574174973,-23.969076593416307,-19.761975229661843,-15.990876074490291,-25.62988165858794,-107.001254181607,-52.56636741230784,-18.70086510867933,-16.837048030393838,-16.90077447729569,-19.95194869295719,-20.17184808958478,-16.60289935278362,-17.596138755067415,-19.696176585563343,-18.74584790557199,-23.000776332693267,-45.836445654811286
-16.261524979560253,-17.57455010444468,-22.435272132305144,-16.262337140572896,-18.76574279925383,-27.50751236953692,-67.27340488603501,-17.132943521496344,-16.78871325532521,-16.92488176445131,-16.27375206648211,-16.271425396356754,-16.32470405586396,-16.268843772612218,-16.585060932909666,-16.514084777522555,-16.94742174525193,-17.744025611874736,-18.339496395776052,-33.63222029382327,-17.00506883120463,-191.8924389724865,-28.26786639919596,-18.58387093055359,-42.33143384790645,-141.49510431351277,-33.36045568411325,-18.111492155909193,-31.336337064207175,-23.04913502260085,-17.791527121440048,-16.839385882641956,-16.979257639389907,-16.83947196123871,-19.015198203887355,-24.82709468016113,-22.964461056148963,-21.194713861525653,-23.788918461333395,-20.93431346904834,-18.932691447980073,-18.009087160444082,-21.259106053772456,-37.66830015358894,-30.73009845598449,-24.229439424786857,-20.309880592527136,-16.83964430348935,-25.866914904434932,-101.64104523712349,-51.043457475424205,-19.343035502248377,-17.611583133944034,-17.682697056567456,-20.497169004289066,-20.721421200482794,-17.39541452394133,-18.330881075810748,-20.292136484608946,-19.38897619475373,-23.321783231228,-44.704674553949616
-16.36680254549813,-17.6669550698729,-22.48332988487483,-16.367625282623468,-18.845689355430775,-27.512447434780505,-67.03825957198383,-17.229243830591933,-16.88840038046898,-17.023775057405846,-16.378761199659447,-16.376596853872535,-16.429176413908873,-16.373957241885382,-16.68672682580385,-16.616846782008864,-17.045304258541353,-17.83257124899776,-18.423780222826416,-33.58077555525797,-17.102036072040622,-190.50549240002414,-28.263731598841062,-18.667283306397213,-42.19755061986407,-140.6413882783935,-33.310540869885656,-18.196845218976488,-31.311035087350053,-23.095842757198888,-17.88124224173079,-16.94907015554138,-17.087438153080644,-16.949158794119604,-19.104096923234348,-24.863147682662948,-23.01751880574265,-21.26491548155958,-23.83400634253914,-21.004638728786524,-19.021999438046198,-18.105242405164308,-21.326158975264818,-37.59383751499347,-30.726157588962383,-24.270325236539133,-20.38714231549326,-16.949320583745955,-25.895029457690054,-101.05813190142624,-50.86753730263027,-19.42645674202449,-17.712118612590853,-17.782596151776335,-20.5719774325227,-20.794284581016306,-17.498180045251086,-18.42450366266936,-20.369217621265733,-19.47481254066194,-23.371351740867624,-44.586857679987816
-15.165354507342824,-16.624666903463947,-21.982118777754373,-15.16609471974931,-17.92794478803823,-27.5081245407725,-69.76256606765064,-16.140646173801112,-15.752733057363473,-15.904993892276433,-15.180410128075016,-15.176662040607857,-15.237541042876002,-15.174526168627025,-15.526193035997666,-15.447193152626214,-15.93295499083603,-16.82392720100662,-17.481329388917093,-34.25120789934003,-15.98470159867649,-207.50117040961788,-28.392746001399125,-17.731586736560736,-44.06402446221138,-150.2165925350245,-34.07389068911063,-17.233050519766078,-31.544796492990713,-22.57238053101407,-16.86330053874247,-15.69823031734297,-15.855871431295316,-15.698287562504674,-18.114422157408125,-24.510327162280674,-22.41415970622086,-20.458635793578203,-23.334090870573267,-20.192567502846057,-17.981490896464496,-17.010403197780224,-20.581687816796105,-38.6046591032848,-30.769172088409356,-23.8690428534956,-19.557042429314784,-15.698585671916637,-25.577835130006378,-108.64125911243003,-53.092653372387495,-18.483128381430912,-16.570019676528783,-16.637226367742336,-19.756154193202832,-19.984229662817455,-16.32963138182128,-17.350825212332577,-19.498025314972836,-18.51999584917365,-22.8748150188154,-46.187511667703575
-16.189091558044836,-17.501735243507092,-22.380526764250153,-16.189850976526152,-18.7332232871899,-27.51073047248412,-67.812879206345,-17.05730890434786,-16.720413413159104,-16.847321878852437,-16.201447204164047,-16.19868163298122,-16.25214330853403,-16.196318777682716,-16.517249652455785,-16.440533967959432,-16.877265012603978,-17.689599365813688,-18.266872368288293,-33.66873288176204,-16.958361947506898,-192.5101805325687,-28.23821278329227,-18.51988777479834,-42.127557456106956,-143.33639707515601,-33.24335030980201,-18.04953165344472,-31.551643807771665,-23.05149934057073,-17.730975542762437,-16.76270104618014,-16.901502636133415,-16.76279206999461,-18.933306617079,-24.775435128289224,-22.970491924007376,-21.182826602296778,-23.783757550674594,-20.92628767430199,-18.915431516509607,-17.945929914082825,-21.2157916923263,-37.634490567932325,-30.832675903704953,-24.160043339050237,-20.20813686802359,-16.762939188614897,-25.90081819623333,-101.34083093879651,-51.104929176070755,-19.29013231410752,-17.539114146481563,-17.626196111647616,-20.41663888664557,-20.66467434224236,-17.321970834820654,-18.282716590271004,-20.247809517619086,-19.31156047122552,-23.233389243709325,-44.633631214503865
-15.578911099359889,-16.972231781797355,-22.12034215185041,-15.579636906001964,-18.262762543648147,-27.496528265044795,-69.11041636342246,-16.504526542465133,-16.143059822648507,-16.279422445395692,-15.592818627445654,-15.58930256712034,-15.646966628250954,-15.587170140229748,-15.927320939620294,-15.846561170855551,-16.311962852270057,-17.174612729056655,-17.787835113439513,-33.9933108457656,-16.38785479874922,-200.9945728852203,-28.295124805679805,-18.04249313323278,-43.07903650575702,-147.93583389744103,-33.62773871809065,-17.558293846315273,-31.629177461161206,-22.775635215418845,-17.212197647883848,-16.127651143124297,-16.276288793370483,-16.12772539615275,-18.430717915322838,-24.590474421965126,-22.651641215631994,-20.765967327362368,-23.520761375316564,-20.50574397976519,-18.380246547475686,-17.388255053871124,-20.831332211089045,-38.1394718781603,-30.833820579695903,-23.95290853796041,-19.787834425144133,-16.127945942794263,-25.72786733264204,-105.19389447948359,-52.210548718102714,-18.807245284403148,-16.958617978918323,-17.04226115286199,-20.001713282530865,-20.251254264137746,-16.727985035308365,-17.734185107138273,-19.80222751004522,-18.826466434634124,-22.980966388982704,-45.43584184454125
-15.739764744173595,-17.112901664207353,-22.19052718837642,-15.74050540464131,-18.382986607613958,-27.496454523054613,-68.6955629225135,-16.651453699648894,-16.2951176841302,-16.430373982376558,-15.753273900798272,-15.749999261649517,-15.806594009890645,-15.747782064395775,-16.082469691418087,-16.003506960818832,-16.46126809355778,-17.309136074009487,-17.915845150100942,-33.90340105500157,-16.5351648900362,-198.75968057786477,-28.28196557912038,-18.168738506284285,-42.86528725275539,-146.50112404799802,-33.54430778401972,-17.68791817946741,-31.575372355846806,-22.84148076360367,-17.34846760932946,-16.29522626957218,-16.44154997314634,-16.295303831390505,-18.56574422619572,-24.641190255264156,-22.72784078094165,-20.869477846461603,-23.58467157329899,-20.60975689460122,-18.51434336266937,-17.53461886950072,-20.93114766835705,-38.01365877352651,-30.815118780676933,-24.011781074848784,-19.904900155053042,-16.29551008465833,-25.76354049478893,-104.25804650810603,-51.918539120105606,-18.93332950558309,-17.11200381234116,-17.194251635846832,-20.1145163248015,-20.360385433929878,-16.884875668058164,-17.876105406298755,-19.917673230047203,-18.95645865941104,-23.053953332154343,-45.23885364852403
-16.106166289930048,-17.44171121272261,-22.374799741264958,-16.10698027616176,-18.639851239453638,-27.50121312092881,-67.51102894489233,-16.99437178111196,-16.641591087037405,-16.78260173443438,-16.11880372508147,-16.1163669258217,-16.17079227745741,-16.113804606156673,-16.434276403658313,-16.36353348189734,-16.80413749954815,-17.61139937233429,-18.220694727705585,-33.71172183934483,-16.85486059852187,-194.124335807794,-28.289098683467266,-18.46406710442766,-42.64391708027461,-142.3568717452329,-33.494980054531894,-17.98697505244773,-31.30948943922315,-22.97027643737553,-17.65905786905823,-16.678003702047473,-16.820904778284007,-16.67808363353786,-18.89209992654776,-24.786234760577102,-22.87342037965699,-21.078780742147142,-23.714537867054997,-20.8167587856716,-18.785486491430206,-17.866322156911323,-21.16110512694246,-37.81422624635548,-30.70413553744902,-24.18618227776549,-20.214662150037547,-16.67828324782961,-25.807605482051077,-102.78346030955214,-51.33679992550518,-19.219122019137437,-17.46450357163151,-17.530982646140224,-20.39816496788466,-20.616683069034373,-17.2448835693689,-18.18714275839542,-20.17563033786621,-19.26939969378865,-23.269789953910724,-44.944305463671334
-16.148104304812914,-17.4559688670787,-22.346038581139823,-16.14881618244204,-18.72487738619945,-27.52223800783846,-68.38011414622554,-17.010032513023987,-16.681962627856134,-16.799340150522163,-16.16047698061359,-16.157352269782674,-16.210792633902802,-16.155196132879958,-16.479787989684464,-16.397669029434585,-16.836433145184103,-17.66263834823413,-18.21850912873978,-33.69509126567505,-16.94150487414393,-192.8455997205381,-28.211914412661425,-18.482820664577115,-41.88461664563408,-145.1266113657776,-33.11863545347006,-18.01282558036619,-31.789711430338457,-23.076307611577242,-17.697767632902128,-16.7189132617212,-16.856219082436265,-16.719010139518314,-18.87807568718192,-24.73919696121186,-23.001464746976804,-21.194238722206094,-23.795004683292017,-20.94186910365123,-18.92812486221641,-17.911893305976125,-21.1980399295072,-37.58260546001652,-30.948656112179783,-24.1050907723284,-20.13001217709996,-16.71912846782158,-25.945614115701293,-100.89737947599981,-51.139726733664666,-19.264142078102335,-17.496434042368588,-17.60017018439327,-20.358308431544273,-20.62849522551962,-17.27931114934047,-18.263638442565906,-20.22645680078078,-19.259115039413718,-23.15939977599343,-44.546508283401124
-15.03552676791212,-16.51234249277368,-21.930324595418682,-15.036256640235136,-17.831266851240017,-27.514628640549752,-70.10799978017444,-16.023038511078763,-15.630299886558316,-15.783996630106943,-15.050915205399049,-15.046982500839826,-15.108758777043482,-15.044905509942078,-15.401053364742566,-15.320793494120569,-15.812954288877778,-16.715974004893347,-17.37996513123045,-34.334061420682815,-15.865336910836321,-209.4274225175996,-28.412110757343008,-17.6314141581839,-44.266685785743576,-151.39004508596727,-34.15890266091196,-17.129754913380264,-31.588282540247313,-22.521303556534278,-16.75416531478214,-15.563007268953625,-15.72269907359019,-15.563061755347219,-18.00770567793397,-24.475462307192014,-22.354411477871423,-20.375863031927082,-23.285377007873574,-20.109108561638443,-17.872343883203108,-16.892806503810327,-20.50373876137494,-38.722195419812024,-30.786786887478776,-23.8279596211068,-19.4669769696709,-15.563372209393918,-25.551497394120766,-109.4782122351909,-53.35046883693223,-18.382724233150228,-16.446826373613614,-16.5144608541222,-19.66871679709621,-19.898653457771903,-16.20349256673604,-17.236348169016807,-19.406278870075717,-18.417452554670344,-22.822347532868946,-46.37005384634139
-16.50542685083691,-17.787498453476154,-22.543921519137538,-16.50625680057161,-18.954428740437855,-27.520844188479217,-66.78253816408952,-17.354838925527236,-17.019759748391394,-17.152707584875603,-16.517027359383643,-16.515027121275295,-16.566646231088082,-16.512335914720435,-16.82093731106166,-16.75177932702192,-17.173853918345657,-17.95020786388992,-18.532978219057206,-33.51499252552504,-17.232611903697734,-188.64505972430362,-28.254821637663067,-18.77633310023855,-41.98219822612555,-139.6994032868732,-33.224884285487214,-18.309020046955727,-31.30604411159014,-23.16250376155208,-17.999686423885283,-17.09330743827156,-17.229409277393085,-17.093400461423865,-19.21844355602457,-24.90747045738101,-23.093652556273835,-21.362915362346246,-23.897714022791344,-21.103319588233607,-19.14594068728052,-18.232387119536757,-21.415057173654535,-37.485804581899444,-30.73580782683311,-24.319038317483336,-20.482330142765854,-17.093543533118396,-25.940493144392764,-100.19846705549932,-50.62969558280347,-19.5371276217193,-17.844127372046863,-17.915937717125264,-20.66679055324688,-20.88979702374791,-17.633169003731165,-18.55019168540578,-20.47232833548803,-19.58556244280571,-23.429682654415526,-44.412182685502074
