z_20230501,z_20230502,z_20230503,z_20230504,z_20230505,z_20230506,z_20230507,z_20230508,z_20230509,z_20230510,z_20230511,z_20230512,z_20230513,z_20230514,z_20230515,z_20230516,z_20230517,z_20230518,z_20230519,z_20230520,z_20230521,z_20230522,z_20230523,z_20230524,z_20230525,z_20230526,z_20230527,z_20230528,z_20230529,z_20230530,z_20230531,z_20250501,z_20250502,z_20250503,z_20250504,z_20250505,z_20250506,z_20250507,z_20250508,z_20250509,z_20250510,z_20250511,z_20250512,z_20250513,z_20250514,z_20250515,z_20250516,z_20250517,z_20250518,z_20250519,z_20250520,z_20250521,z_20250522,z_20250523,z_20250524,z_20250525,z_20250526,z_20250527,z_20250528,z_20250529,z_20250530
-10.777072107846621,-10.742424321756525,-10.875480803305152,-12.512264990082144,-10.738407330270764,-10.770877283363022,-10.738407330270764,-10.738407330270764,-10.757062611946228,-10.757220948467713,-10.878909380595704,-10.847793799723702,-10.738659075868629,-10.74265434335311,-10.739955981613734,-10.755138634062307,-12.680194575051972,-11.495856747890084,-20.334388628020154,-47.48892099159923,-72.32606823402669,-197.17268588856393,-37.97941747500154,-10.967936048876016,-11.801287799550188,-10.815825571626123,-15.368672260258332,-15.805596141850401,-11.787522519690873,-16.636907028887165,-16.547909936264837,-11.078854133603082,-11.963412033379692,-59.66471674611643,-117.36780380383902,-45.03604985767438,-43.53162887376908,-11.384973940409791,-11.078733976651254,-11.563883742993072,-14.178715149176558,-15.855309535163672,-36.16059275632411,-15.600330360526208,-39.082961051371996,-15.251131089140902,-13.004018372472348,-16.08641088933821,-14.098345668876492,-14.388911558773124,-13.79110028096234,-11.982428040514977,-11.25827853872302,-12.091339396660375,-16.376224577953806,-25.182831248596848,-14.274293917175449,-11.803066668726656,-13.216717225615113,-21.804524546371482,-35.88184272921187
-10.596268994668733,-10.5621652420391,-10.69520907607982,-12.381155748988679,-10.55796950532403,-10.590732912430223,-10.55796950532403,-10.55796950532403,-10.576787565465857,-10.580558105402158,-10.699996851319218,-10.673006755063964,-10.558197920651033,-10.562236147755849,-10.55948691587297,-10.574554967329126,-12.506363695865748,-11.327639824275902,-20.428279384132026,-47.66050686843724,-73.45384079084354,-197.93867868418752,-38.633981165709,-10.788735326927513,-11.63119854338688,-10.635973056392071,-15.360953420515017,-15.746810108698902,-11.643773655759198,-16.564555746993094,-16.449823067085415,-10.891623413393717,-11.790946304367399,-59.79738012648297,-119.84015755093183,-45.26582365204826,-43.10091749212432,-11.204756019831931,-10.891504930349903,-11.385857994814392,-14.052470382780474,-15.722619250881248,-36.30510086354688,-15.455774002834673,-39.4306424435269,-15.070777141701216,-12.864337442927104,-16.0543700054062,-13.94534075283229,-14.280516466313733,-13.660281106477592,-11.805230266075403,-11.070365114231066,-11.922270315530486,-16.227112644023958,-25.182694329470344,-14.127547410028573,-11.646657716295021,-13.047885875724235,-21.786177427764805,-36.26549545204884
-9.90962684243355,-9.87372171661742,-10.015286473093727,-11.812989870046254,-9.868936784430229,-9.903969087073499,-9.868936784430229,-9.868936784430229,-9.889205941092357,-9.895229877777288,-10.021088089045591,-9.994470793441016,-9.869202314059184,-9.873578920556135,-9.870614175283233,-9.886772673551603,-11.93658309861847,-10.688546623714473,-20.356186567874296,-49.165199128571004,-76.54251933291546,-207.91339823940513,-39.66009431683571,-10.116584370916156,-11.009685617921672,-9.952170898349491,-14.980023749830636,-15.385689177501682,-11.028308610720595,-16.251995963205864,-16.126949874619786,-10.173305711524723,-11.131174751647267,-61.96043196981523,-125.57372429618046,-46.62413923974479,-44.28436183047421,-10.50671034996246,-10.173165579799324,-10.699255021886682,-13.53693437750908,-15.303745968067716,-37.12066715451549,-15.015293444577123,-40.45400024342757,-14.608392459766925,-12.278368632818143,-15.664547486536748,-13.420618367635608,-13.778053118293627,-13.121821298020464,-11.190811146700028,-10.363780208106137,-11.273194517859775,-15.842298244948445,-25.333442863641633,-13.612874582280085,-10.983453859874214,-12.466891628795624,-21.738430972395932,-37.06785974693379
-10.876707762576393,-10.844307185548528,-10.971786243339103,-12.637332483373202,-10.840305196916582,-10.871870993311006,-10.840305196916582,-10.840305196916582,-10.858327725551183,-10.86435745149535,-10.977411784838216,-10.954357256904052,-10.840484623611307,-10.844348490898584,-10.841683758549044,-10.855928873311072,-12.719496464508813,-11.589970494054931,-20.593084630853667,-46.89497468281728,-72.67937181634575,-192.53972670559457,-38.71023490463755,-11.061386454635892,-11.880411186189068,-10.915515377535062,-15.620891781544515,-15.95163617299467,-11.91664479207161,-16.71379207360608,-16.58342614207002,-11.187047240135303,-12.063350149248842,-58.55795200974335,-118.77863569766984,-44.64277134325604,-41.952642919175865,-11.494241273149525,-11.186944565045664,-11.670137902578402,-14.279008111001094,-15.879784002812697,-35.95301491267783,-15.615927091278031,-39.16023189319105,-15.21758999457161,-13.123401296256095,-16.299798538366673,-14.15238607535819,-14.519389629981282,-13.902521681351628,-12.043524206211805,-11.357579962694384,-12.191003330945408,-16.34460355946494,-25.115666239973212,-14.332184533633075,-11.93933157767091,-13.27250712967664,-21.827058603840857,-36.18764596848265
-11.636805525635118,-11.6048298155972,-11.726622841019816,-13.245312023083592,-11.601515610737739,-11.631145098558745,-11.601515610737739,-11.601515610737739,-11.618323716750492,-11.61744977730892,-11.729468206444677,-11.700094339559362,-11.601702043508089,-11.605266109228722,-11.602827207593027,-11.616487788924012,-13.390393912579583,-12.300400397765479,-20.552291583454636,-45.68997576084238,-69.02584279970239,-184.671552903021,-37.09578487029843,-11.809254418159941,-12.581664707167086,-11.672362941140953,-15.930664629068783,-16.3099709577482,-12.575378991543545,-17.06973000796299,-16.978860504301387,-11.979296112470282,-12.795412967609767,-56.98483922789602,-111.43380539845437,-43.46348605333338,-41.78682561249441,-12.262912985921236,-11.979207183363304,-12.428053930689089,-14.84852161601962,-16.39473674544613,-35.24814580924228,-16.161473793557935,-38.01924898265292,-15.818563181179346,-13.757939398093972,-16.647966611514274,-14.764084989678622,-15.052470370608038,-14.487843490049741,-12.74936770041837,-12.142778386977488,-12.91102468038889,-16.860305488089114,-25.05464169685567,-14.93084997847087,-12.648663015164963,-13.947107640874036,-21.92519236312244,-35.13908788449383
-10.213779652666055,-10.177723674115253,-10.317580055943846,-12.045024123286574,-10.17322577232703,-10.207527228472115,-10.17322577232703,-10.17322577232703,-10.193055640681752,-10.195221552558127,-10.321852258288187,-10.291296490041358,-10.173506047478293,-10.177774554200749,-10.174901508590382,-10.190946904329703,-12.21022368804137,-10.9709607133863,-20.269708679525614,-48.682254436189965,-74.80854554540838,-205.09997803263366,-38.802255924210925,-10.416317820532731,-11.290328498570304,-10.254832292040927,-15.054526197193804,-15.504897220272918,-11.282315924684077,-16.3755672484313,-16.276902275624096,-10.489637973923674,-11.421534356806832,-61.37856900657277,-121.98599088883932,-46.114877486984376,-44.44720948575402,-10.812146090869405,-10.489500373373245,-11.000286619316258,-13.753353150710938,-15.506658915334413,-36.80450911666434,-15.233860106604281,-39.89791052064181,-14.865132178782634,-12.52208391917965,-15.763870796947831,-13.664607129984898,-13.974223411571018,-13.346830312625793,-11.47629267538164,-10.678391636577024,-11.558158100022842,-16.05461580945386,-25.291612458006988,-13.84898919815623,-11.258866623057136,-12.73783772457855,-21.75498825489476,-36.51571069091766
-10.93828617132744,-10.904958692418967,-11.034095880492155,-12.66474775729722,-10.9010538020398,-10.932750216245475,-10.9010538020398,-10.9010538020398,-10.919188784929863,-10.921595377667066,-11.038293393126418,-11.010760922779161,-10.90126660604411,-10.905144305890492,-10.902499046398235,-10.917073292100337,-12.794315789147007,-11.646841352533048,-20.466951604059062,-46.97317345082074,-71.96442603460216,-193.33718111650614,-38.124505552468875,-11.123934390709161,-11.942521126775736,-10.976607469142536,-15.549021574348183,-15.929627302756034,-11.950104101879798,-16.726572767479816,-16.61855593323206,-11.249235859300011,-12.12052549353389,-58.81345788193335,-117.03618615732893,-44.64069507059877,-42.60793120943693,-11.552509710892574,-11.249127473859634,-11.72819430767078,-14.312231619619599,-15.938789982757559,-35.93475901382834,-15.682851950389788,-38.94843509280176,-15.3104027736842,-13.15732588979737,-16.24894076513759,-14.211433218760028,-14.532825486482785,-13.930703234813576,-12.113845615177413,-11.422642985125577,-12.246628668499394,-16.42895311545257,-25.127614153330946,-14.388633768447939,-11.976356224782378,-13.34109867563248,-21.82322540465872,-35.8823961666761
-9.894182684721038,-9.854994789548032,-10.00381135280326,-11.74593417921027,-9.850229564555509,-9.886245071860147,-9.850229564555509,-9.850229564555509,-9.871216300742494,-9.86823396961603,-10.006456861104052,-9.967572719592605,-9.85059772368799,-9.855140781279223,-9.852138667939556,-9.86958558309662,-12.001694553908697,-10.67359260147768,-19.99565762272645,-49.92424890423594,-75.69887888122632,-214.53030227958286,-38.563661366097946,-10.108671431492903,-11.015953083636571,-9.936046899743475,-14.675854180989864,-15.28616054989726,-10.958488086629178,-16.212533703806088,-16.16925437156752,-10.151339516037611,-11.112520829879104,-63.357790777751944,-122.7872891662988,-47.041350786210394,-46.75258970046405,-10.479816790913423,-10.151174214144339,-10.675203188739825,-13.495464482668234,-15.363710891748653,-37.366989473525386,-15.09698592500905,-40.25262325961768,-14.807980137390285,-12.221371475892001,-15.440000119229836,-13.460786673021968,-13.696017464796999,-13.088367687373227,-11.225460477447655,-10.354267725802694,-11.252509661623103,-15.982831401814918,-25.480607227733795,-13.636206131656206,-10.914790205254347,-12.502762785451615,-21.76838649107747,-36.5674226042011
-9.611112643946568,-9.570656361260994,-9.724197370839029,-11.507264806404931,-9.565637993792025,-9.60277365175894,-9.565637993792025,-9.565637993792025,-9.587354893669874,-9.58413199918509,-9.72685056982333,-9.686456517465253,-9.5660356833051,-9.57074990483214,-9.567647556565236,-9.58574542766444,-11.781516283989147,-10.411081316201717,-19.92760529373689,-50.70837966877979,-76.94605269346268,-219.94497179026496,-38.88100939363273,-9.83297208827332,-10.764219904171984,-9.654070771125037,-14.481915479246023,-15.135886233340706,-10.698598041162729,-16.087695727930424,-16.053511392886747,-9.85435728095207,-10.841375513665202,-64.50936685676916,-124.90249275621655,-47.70471686080334,-47.66330376057068,-10.190841715942064,-9.854179013181476,-10.391613036887207,-13.283311061124444,-15.207970377772977,-37.77532054809795,-14.935696633353837,-40.68804308544263,-14.658739406046852,-11.976813458500672,-15.256746391515167,-13.257541218821242,-13.484365774519269,-12.869812935109206,-10.980407560814779,-10.064212979843743,-10.985548932316506,-15.853646852042367,-25.588264305390503,-13.433864084756543,-10.63535843187456,-12.273390973404235,-21.77169062720514,-36.861363101657766
-10.910739062696289,-10.878458846800504,-11.005456298369076,-12.66663527974484,-10.874483386659394,-10.905931109232348,-10.874483386659394,-10.874483386659394,-10.892429156826697,-10.898469425674838,-11.01107950510804,-10.988158393521417,-10.874659708475257,-10.878506113213241,-10.87585144818757,-10.89003043165255,-12.747297892523358,-11.621787546958583,-20.602886386800712,-46.819969303043784,-72.55310565746791,-192.02549698914032,-38.681897789418116,-11.094658810509792,-11.911184328887686,-10.949420298840531,-15.644190585626333,-15.97248193603421,-11.948089899791142,-16.730859591670296,-16.600324223818756,-11.222722492306744,-12.09627976376085,-58.44403742048819,-118.55641878036609,-44.577396043838206,-41.874631420133795,-11.529037747916199,-11.22262112160939,-11.704372857584847,-14.305563100134322,-15.900667089739411,-35.91536013921689,-15.637647325349786,-39.118857010104634,-15.239690846525818,-13.153445544971705,-16.323007482876175,-14.178572081747525,-14.546013421169237,-13.930495710023685,-12.073654244319247,-11.392574151617405,-12.223442243542097,-16.36293257980703,-25.11001690163168,-14.357916370521654,-11.973128840520642,-13.301120159165025,-21.831767339651066,-36.16054747071122
