z_20240201,z_20240202,z_20240203,z_20240204,z_20240205,z_20240206,z_20240207,z_20240208,z_20240209,z_20240210,z_20240211,z_20240212,z_20240213,z_20240214,z_20240215,z_20240216,z_20240217,z_20240218,z_20240219,z_20240220,z_20240221,z_20240222,z_20240223,z_20240224,z_20240225,z_20240226,z_20240227,z_20240228,z_20240229,z_20250201,z_20250202,z_20250203,z_20250204,z_20250205,z_20250206,z_20250207,z_20250208,z_20250209,z_20250210,z_20250211,z_20250212,z_20250213,z_20250214,z_20250215,z_20250216,z_20250217,z_20250218,z_20250219,z_20250220,z_20250221,z_20250222,z_20250223,z_20250224,z_20250225,z_20250226,z_20250227,z_20250228
0.4292863922883998,0.35311286565579714,0.4844306011367139,0.4834422429939116,0.4844306011367139,0.4810781945073662,-0.27321057074587385,0.1254632752069227,0.3689476250056986,0.4844306011367139,0.4844306011367139,0.1793302824123112,-7.780378207130873,-0.008042196812192537,-0.11399238634569453,0.4844306011367139,0.4846850982549292,0.4844306011367139,-0.1676506473137711,-10.716678480560626,-4.220497993680254,-4.7781052768435845,-6.128902402641062,-0.03566677403738372,0.4291810296381466,0.4844306011367139,-0.03975755277681303,-3.75800784621385,-3.9905818122518593,-3.5423285799380535,-22.086112077813976,-16.181953638540474,-49.37771367633597,-0.05376036591240507,-0.8534817542988087,-10.783241490015792,-27.212037212254057,-10.909879287551565,-9.69972641234388,-1.4307524212009457,-0.6314755478578573,-1.3714609762670902,-4.184449736009579,-15.690609031919578,-31.62006226182241,-50.09261398384362,0.428677666780626,-1.7693317663768493,-2.6759725349549974,-0.23869996333117727,0.5474229744118544,0.4962915023975203,-169.53760445784292,-222.6315733316928,0.5131754200829545,-0.07725366000615552,-0.47179178801463517
0.1524117675448147,0.07785413687613346,0.20748976098118624,0.2065943036819431,0.20748976098118624,0.20407315377911894,-0.5345381198969407,-0.14768194782559407,0.09285479261426954,0.20748976098118624,0.20748976098118624,-0.09728846753635262,-7.983534814960816,-0.2783924590200697,-0.3761727578071973,0.20748976098118624,0.20784387638304305,0.20748976098118624,-0.4366505060679422,-10.818949044042169,-4.418489899968967,-5.045807746133866,-6.412344956816425,-0.2994024617794405,0.15221384387130638,0.20748976098118624,-0.3122990288933396,-3.9293522707615676,-4.206564712579902,-3.759854406249631,-21.68885904258381,-16.46614511581256,-49.6774586314835,-0.3453251014118145,-1.133039846945597,-10.799914759862176,-27.26773934026231,-11.203536422658573,-9.76555627917525,-1.7072080173201987,-0.9019561690264797,-1.6414868247727368,-4.440148036398971,-15.918207225374463,-31.442369360298493,-49.47294774348913,0.13740888279384006,-2.062696374819234,-2.932751046157055,-0.5153954878139034,0.2548687564432711,0.20852406578279994,-163.43736242830593,-215.40330158648328,0.22325977958870336,-0.3615872851250379,-0.7413280183996851
0.19336941652593384,0.11861119877734166,0.24826212339127274,0.2474890222600984,0.24826212339127274,0.24473783905505203,-0.480633392161985,-0.1131936665173654,0.13173496656703437,0.24826212339127274,0.24826212339127274,-0.05918840194649161,-7.959737841334826,-0.2439284036341447,-0.3211221185979111,0.24826212339127274,0.24864143264106464,0.24826212339127274,-0.38644896519744154,-10.785303523020792,-4.34670173079746,-4.982744429350334,-6.397567705556987,-0.24558793902249232,0.19302851500753357,0.24826212339127274,-0.280141045687316,-3.8337248407353917,-4.2712784863268,-3.758301636064341,-21.242221616872776,-16.76790980042957,-50.38918725173329,-0.31972968905024246,-1.1160991286845485,-10.685817945156913,-27.5794103959745,-11.431882263816762,-9.795019753668242,-1.682272212599373,-0.8810460333337675,-1.6221679850834407,-4.4651726835769034,-16.192522410302168,-31.616200825851532,-49.18215549760265,0.174979799440782,-2.0630095775341237,-2.890631096258554,-0.48171618758108137,0.2911012001233561,0.24861444840576447,-165.13623095714277,-213.46277658526714,0.2590405022281756,-0.32731850015259445,-0.7038542418042155
-0.04008427562966094,-0.11239774000572894,0.011479125989310668,0.01082634762377005,0.011479125989310668,0.008079886757482974,-0.6784248899257259,-0.34458778020898984,-0.10202645054101211,0.011479125989310668,0.011479125989310668,-0.2810765623901966,-7.844202523174973,-0.47100639253396903,-0.5100227674879686,0.011479125989310668,0.011822218900954168,0.011479125989310668,-0.5821730376582898,-10.617041075134201,-4.377379919430217,-4.908244431396602,-6.287530567228686,-0.45193800214691093,-0.040493348571504745,0.011479125989310668,-0.5041573692364404,-3.8953581825891535,-4.4921735069971795,-3.926826064045648,-20.593386763740654,-16.529963266891492,-48.79097893586365,-0.5516866246518188,-1.3278555706370319,-10.570527875679842,-27.0784005285129,-11.383271070191038,-9.872294293763927,-1.8498283495349384,-1.1091506961131063,-1.8139582708838584,-4.560658995182235,-16.026165681078318,-30.995509081417037,-47.52279415429955,-0.06869828232325476,-2.229122814148778,-3.0017158532575507,-0.7154586307204929,0.04026716987226639,0.0012571865327672682,-168.72487938335416,-208.88744170327627,0.006951994940670919,-0.5581340612092918,-0.9252205664493371
0.10921527877533901,0.03304566958695665,0.1672377161120593,0.16648742163302482,0.1672377161120593,0.16345017215665242,-0.5755320755028607,-0.19785317003593694,0.0481352018790559,0.1672377161120593,0.1672377161120593,-0.15602302598750006,-8.337082390534375,-0.3293510384860209,-0.42386673321704615,0.1672377161120593,0.16780520098259638,0.1672377161120593,-0.49707271407740916,-11.118991028544986,-4.529054680289337,-5.350598872546719,-6.827749985272311,-0.3383098180652425,0.108789184022274,0.1672377161120593,-0.3712661471022475,-3.964796348657461,-4.356853904228027,-3.8546048266919826,-21.369959984382643,-17.48872055348136,-52.590186748839166,-0.42738891876509866,-1.2351536761464956,-10.856916579624238,-28.299885557732104,-11.942697641804195,-9.849062522820812,-1.8391224658094458,-0.9701953624180519,-1.7466979342396098,-4.696058951690798,-16.762153339868007,-32.08941803351452,-50.138148162061704,0.08390844951488458,-2.24884915616983,-3.0643636075747027,-0.5676452883659935,0.20527204296301646,0.16587452396419658,-156.50728898972082,-209.90447860169309,0.17722400851827613,-0.4246685447452613,-0.7900297450427696
0.06407271962137168,-0.015165050664406543,0.12533098696738457,0.12466683360657616,0.12533098696738457,0.12113869525959398,-0.6259928365127991,-0.24817009136406531,0.0020962531767931836,0.12533098696738457,0.12533098696738457,-0.21763882194453676,-8.772676789856053,-0.3806848870180022,-0.4813292278840434,0.12533098696738457,0.12616429908109122,0.12533098696738457,-0.5681478471774796,-11.528819474534867,-4.6838178338911325,-5.696243426959413,-7.267534140395223,-0.3874749175308799,0.0634645002209529,0.12533098696738457,-0.4294227077531021,-4.057305278603711,-4.4942445644561095,-3.9427609475100844,-21.379897404438502,-18.54259596355114,-55.58848783937817,-0.5070030522673579,-1.3371047509837448,-11.054925074110082,-29.32614042875899,-12.683831301171331,-9.956130792184297,-1.9821163706593774,-1.033294474219333,-1.8504916482171159,-4.9656872273186865,-17.610956792706784,-32.78754077121599,-51.27008675772842,0.031729390892941634,-2.4367625348772313,-3.203651424449399,-0.6176429101373423,0.1582726371293955,0.12373354484865773,-149.61743796346678,-206.1988938335855,0.1340999248772054,-0.48749451047113823,-0.8360400282085667
0.01438419402180141,-0.0647420096455858,0.07590911017360705,0.07522645327222394,0.07590911017360705,0.07170984867775754,-0.6785478711136461,-0.2958313620711037,-0.046923518199064485,0.07590911017360705,0.07590911017360705,-0.26754752224328704,-8.833018033640666,-0.42809465490531107,-0.5343033440280036,0.07590911017360705,0.07677142710207063,0.07590911017360705,-0.6212760704972172,-11.573686805589453,-4.739971366099776,-5.7744993970343845,-7.341809624402599,-0.4392287297819265,0.013791741544350866,0.07590911017360705,-0.47690711688273857,-4.110007321683275,-4.5111576241963105,-3.976128078669066,-21.452369169659168,-18.567831560241284,-55.633540855678106,-0.5568806841484244,-1.384007242591676,-11.102133860949339,-29.319991148776758,-12.705340073601949,-9.962175467853198,-2.0342552276250045,-1.0776647618081812,-1.8975602218713021,-5.008544297202772,-17.616957441703434,-32.76745015781941,-51.36007925522943,-0.019689906466843266,-2.487179901088568,-3.260100531905462,-0.6662303677429742,0.10744582687658175,0.07281490676086239,-148.11627515492185,-205.44691479536957,0.08393351275586308,-0.5377968168943658,-0.8844775758902561
-0.1434555391322639,-0.21786531503865397,-0.08659316080983964,-0.08733178419953289,-0.08659316080983964,-0.09029940102443298,-0.8167387128427912,-0.44351723699550316,-0.2028857504647622,-0.08659316080983964,-0.08659316080983964,-0.4023619470413552,-8.417695142425714,-0.5720005158646471,-0.6628078099910647,-0.08659316080983964,-0.08599608731511776,-0.08659316080983964,-0.7381423780785247,-11.140731184862773,-4.691527840807015,-5.501387322282946,-6.9416067824233805,-0.5832948378257681,-0.14386075726642228,-0.08659316080983964,-0.612210304068352,-4.141219383355381,-4.500458914250192,-4.025553509746419,-21.252197348703305,-17.34484296852993,-51.70246880977267,-0.6768118689998318,-1.465209497317557,-10.906480662414747,-27.93358807735326,-11.919663979518987,-9.888918123148882,-2.0578709453292094,-1.2039441792598333,-1.9661557284239013,-4.845096120797246,-16.63173495665378,-31.664109242795853,-49.42865918199557,-0.1775832013820846,-2.4587046960535264,-3.2637047817696865,-0.8153311050871851,-0.058586996621085546,-0.09687557035826969,-153.4128116300918,-205.9585956427278,-0.08533748638299005,-0.675973731390775,-1.0318426910851435
1.1427687788463998,1.0581026175102735,1.2079750825312008,1.2070854538060487,1.2079750825312008,1.203760331797147,0.38853795136453817,0.8082924234006662,1.07602421201366,1.2079750825312008,1.2079750825312008,0.8438937501786047,-8.231771243546016,0.6623365868992026,0.5277258302394968,1.2079750825312008,1.2084871718777905,1.2079750825312008,0.4618481786379235,-11.25848115775363,-3.9865723756777234,-4.958608255470964,-6.605441894555369,0.6460704064750045,1.142310713982574,1.2079750825312008,0.6111359933893348,-3.342008643480921,-3.7458408316639282,-3.1780317343003306,-22.357222097615193,-18.367507289647918,-57.35873362796922,0.5876067550919278,-0.3081950633530526,-10.854234422801039,-30.205689232335693,-12.200846830953006,-9.730395686948805,-0.9902498398139428,-0.014041636559250614,-0.8745552536689578,-4.163933491853291,-17.51044678333034,-34.24167885565687,-54.20502760822472,1.15404679615549,-1.437666826091498,-2.33222252461982,0.44387055229161154,1.2901561678199285,1.244406930970154,-165.60331661892064,-227.51051598055017,1.2583577183405312,0.5979948381020751,0.19074552602966865
0.22596331885266258,0.1488897395075202,0.2856561957265985,0.2847843191667202,0.2856561957265985,0.2818698987188177,-0.4821343848323931,-0.0798159983422474,0.16595901650896144,0.2856561957265985,0.2856561957265985,-0.043264517436838346,-8.368619949324922,-0.21360784234711228,-0.33386561156786065,0.2856561957265985,0.2862131780603572,0.2856561957265985,-0.40240222409005044,-11.175674087667621,-4.5203469863897725,-5.388669596953176,-6.859927602777632,-0.24014319203764867,0.22564483670401375,0.2856561957265985,-0.2558250239371448,-3.9522133172991367,-4.212497914356732,-3.760104997829152,-21.860941206371034,-17.438103214763455,-52.938637194637266,-0.3036649098098845,-1.1175947287699082,-10.947867272352127,-28.406872790356203,-11.835703710893393,-9.800747661910668,-1.7440059706225326,-0.8488451697678372,-1.6413053094768175,-4.611907137474402,-16.694902325337694,-32.31142785392808,-51.07853197871735,0.20749272476165737,-2.142101915592342,-3.0089801868669497,-0.449619995528448,0.3328436439320831,0.28983885581419083,-155.67097134627514,-213.32443380872598,0.3049457406621136,-0.3059887986514934,-0.6801911672653969
