z_20240201,z_20240202,z_20240203,z_20240204,z_20240205,z_20240206,z_20240207,z_20240208,z_20240209,z_20240210,z_20240211,z_20240212,z_20240213,z_20240214,z_20240215,z_20240216,z_20240217,z_20240218,z_20240219,z_20240220,z_20240221,z_20240222,z_20240223,z_20240224,z_20240225,z_20240226,z_20240227,z_20240228,z_20240229,z_20250201,z_20250202,z_20250203,z_20250204,z_20250205,z_20250206,z_20250207,z_20250208,z_20250209,z_20250210,z_20250211,z_20250212,z_20250213,z_20250214,z_20250215,z_20250216,z_20250217,z_20250218,z_20250219,z_20250220,z_20250221,z_20250222,z_20250223,z_20250224,z_20250225,z_20250226,z_20250227,z_20250228
0.810522673681221,0.7245632614726057,0.8782903952047755,0.8762891934539285,0.8782903952047755,0.8748699827512955,0.004358053300775211,0.5190644315657202,0.7619022396168345,0.8782903952047755,0.8782903952047755,0.529893913740677,-8.478736583633042,0.37733824887654444,0.12879481549716887,0.8782903952047755,0.8785492532057213,0.8782903952047755,0.044809035539928654,-11.748188199666625,-4.399701867390505,-5.396746333746405,-6.555718157610055,0.20457883939191612,0.8114305702135257,0.8782903952047755,0.34631931230228963,-4.195749811691849,-3.438923591953605,-3.2821829000037983,-26.187182293556873,-16.007906693791295,-51.06232728550509,0.38233919540520467,-0.4604681515319018,-12.168405017306611,-28.04386649788458,-10.561050770870779,-9.777907487394016,-1.156774530511016,-0.2012717748513264,-1.0254077201792486,-4.044986825117406,-15.527626535472578,-32.45853451365416,-55.91673468898236,0.8486766521361897,-1.4152799624776145,-2.5794770310887927,0.16810629105433783,0.9976130413169175,0.9224745799242182,-160.47241253216893,-248.46433684750804,0.9679757362216526,0.3241766878013316,-0.1007682187715031
-1.2500569302786346,-1.321857763426453,-1.1937298178983988,-1.1954555147526398,-1.1937298178983988,-1.196619794137346,-1.9209906469468747,-1.4954455048743265,-1.2899389784828483,-1.1937298178983988,-1.1937298178983988,-1.4806916311737885,-9.006160051173707,-1.6118404545777514,-1.7961947971176102,-1.1937298178983988,-1.1932786193920453,-1.1937298178983988,-1.8841653999006183,-11.748073504143878,-5.601258525750769,-6.4119599650047405,-7.378360260094298,-1.7543634332902551,-1.2492770814321692,-1.1937298178983988,-1.6344546774474025,-5.4399386141839905,-4.821303399112715,-4.739759042044133,-24.0078801300698,-15.363508898324113,-44.67913769648025,-1.6727190447468623,-2.373484910144411,-12.1829006436518,-25.462255174238656,-10.802480629480208,-10.177669042281185,-2.935677308653365,-2.14262703795434,-2.839198085034127,-5.315588183716269,-14.971067010617963,-29.310103036807565,-48.807301768347926,-1.2860424209356096,-3.173625890442768,-4.141067381068903,-1.8536230029257976,-1.1615972678576378,-1.2204292226912536,-140.42317851484876,-210.92643487918016,-1.1820166674451105,-1.7256393482617527,-2.0754633464944896
0.5129025215543317,0.4290941230203944,0.5801749111614286,0.5781821149129192,0.5801749111614286,0.5767937698864385,-0.2788453482257749,0.22901273941683065,0.46642291271354613,0.5801749111614286,0.5801749111614286,0.23649331073149282,-8.624485461029158,0.090652293112785,-0.15734944524146255,0.5801749111614286,0.5804893207980434,0.5801749111614286,-0.2445237575874719,-11.784592440198626,-4.601590753424734,-5.637987945431009,-6.771613700728633,-0.08389392045795196,0.5138203869967812,0.5801749111614286,0.05961373474460485,-4.392968890601687,-3.6254406544392035,-3.4947289912430755,-25.918151501267666,-16.01139853910995,-50.497970699894566,0.0832754373768071,-0.7405429283192739,-12.198377300222887,-27.790036471569096,-10.653412565410859,-9.821225751240782,-1.4269128823338115,-0.47926001999082346,-1.294099567159987,-4.251290969257861,-15.51663066391528,-32.0688566405843,-55.192907221344925,0.5395668463924874,-1.68427819530804,-2.831960184433891,-0.12408261053700465,0.6869081584868869,0.6141353280297241,-155.74304849603584,-242.250054424602,0.6594101384584059,0.026421017910961853,-0.3874706006077755
0.6989521204670117,0.6137930860137164,0.766899250771548,0.764891684117497,0.766899250771548,0.763481621112738,-0.10364260876963782,0.41047760433656055,0.6513620315979772,0.766899250771548,0.766899250771548,0.4189041158018776,-8.557667127839633,0.2698570132660765,0.019114997613077667,0.766899250771548,0.7671863504227522,0.766899250771548,-0.06710389044698317,-11.777943904289167,-4.485930487051596,-5.517353180806727,-6.668070938473823,0.0945625186305522,0.6998721753040535,0.766899250771548,0.2384494630323426,-4.276928856814939,-3.506821803834706,-3.3643111364043534,-26.11112289593126,-16.044654179989152,-50.97755034372385,0.2693273251713961,-0.5671869609331508,-12.193416473103504,-27.995894102161465,-10.617445571331874,-9.794678816274914,-1.262841912897818,-0.3053357925962603,-1.128962365559044,-4.131016606078885,-15.550863285307276,-32.34530644798738,-55.758126839826566,0.7325425985421179,-1.521522520561533,-2.683502414229987,0.058187561806924526,0.8815043604902336,0.8072124711479288,-158.22316244185194,-246.01373628418364,0.8528783742796981,0.21180563000801922,-0.2091297913198613
-0.2584198811616897,-0.3367221460666875,-0.19786659572094603,-0.1996912755556705,-0.19786659572094603,-0.20096698940264696,-0.9863537446648256,-0.5254461307830931,-0.30298874754054456,-0.19786659572094603,-0.19786659572094603,-0.5092755455985982,-8.65035498017991,-0.6530886582699148,-0.861714087129069,-0.19786659572094603,-0.19752947724033543,-0.19786659572094603,-0.9433041185773542,-11.658967045312085,-4.97461646249173,-5.815318445939011,-6.86676474229021,-0.804169287583546,-0.25760544640162486,-0.19786659572094603,-0.6785177744902139,-4.803466309301763,-4.1480732579553345,-4.016729187748632,-24.89259331649994,-15.513835009344906,-47.20488218878114,-0.679142092458849,-1.4429775686916666,-12.091738381620052,-26.470619905914578,-10.584161853321326,-9.947423539613212,-2.058481489293831,-1.2047181420871553,-1.9513763605401864,-4.662759838362454,-15.103550910168588,-30.61645945485428,-51.70999233139894,-0.25756904339819364,-2.303732835228069,-3.350239046807892,-0.8769732192325392,-0.12363081901211254,-0.1899118654047235,-150.95963181568854,-228.49413627009952,-0.1489495714218707,-0.7348127675818503,-1.1190728735859132
0.06005966692193457,-0.02042850504538729,0.12185976492107758,0.12000632944259396,0.12185976492107758,0.11869452150268728,-0.6861803418999634,-0.21432640403953218,0.013806226258736565,0.12185976492107758,0.12185976492107758,-0.1971025459220901,-8.534506785556935,-0.34567939834078565,-0.5606277261592973,0.12185976492107758,0.12215623997584912,0.12185976492107758,-0.6402582533240336,-11.637195170589674,-4.774070279965035,-5.61539609322267,-6.694887229492088,-0.49874403670522505,0.06088163883154585,0.12185976492107758,-0.3718534172498601,-4.601242904416299,-3.9381942438093773,-3.7884302088722848,-25.196890380927822,-15.564210254677935,-48.01148803665376,-0.36026365879382494,-1.1449663929601412,-12.071500427305313,-26.80537187606296,-10.516716530045823,-9.886527481046814,-1.776800723009198,-0.9050672621380631,-1.667159251265069,-4.454211258797182,-15.15175310789104,-31.05900737836627,-52.652527590539805,0.07274044122724588,-2.0243390350593273,-3.095610423551657,-0.564056424336435,0.2095724085670235,0.14081176329872602,-154.81003051058715,-234.50960092529255,0.18250470524139148,-0.41695352948438325,-0.8127228235917663
0.05407431308635949,-0.026298893703968318,0.11404704205810182,0.1122431992764178,0.11404704205810182,0.11094357416339057,-0.682443058201581,-0.22078922513022603,0.006755094188244881,0.11404704205810182,0.11404704205810182,-0.19800329972630815,-8.414136864284078,-0.3513165415956413,-0.5536035357573521,0.11404704205810182,0.11430570381677216,0.11404704205810182,-0.6289014801927724,-11.556465256110146,-4.723896670374398,-5.46987071354507,-6.5421618627999045,-0.49511631734198724,0.05485357123291118,0.11404704205810182,-0.3755744813652341,-4.568441210365652,-3.9535229999916828,-3.779932529127459,-25.064155374265148,-15.38681114582776,-47.34739239056235,-0.36158534810541465,-1.1417351435272534,-12.004095430157047,-26.566072543388053,-10.409153991374447,-9.88527119290519,-1.7579678923829842,-0.9115013967514909,-1.6581119270247608,-4.413633425191679,-15.012262945874562,-30.878552318752934,-52.07208936248021,0.06795457572915498,-2.002084585355004,-3.0529333850658986,-0.5680333224644343,0.20160861034634803,0.133047285767597,-157.30846380333568,-234.98833427428994,0.17344423952624785,-0.41885115749591406,-0.8140041466706156
0.012477996097620098,-0.06766456277766542,0.0736626476692118,0.07182519985813324,0.0736626476692118,0.0705215343156135,-0.7287909233161954,-0.26094625826992446,-0.03378440169731961,0.0736626476692118,0.0736626476692118,-0.2425602636303188,-8.522595297526943,-0.3915616000216414,-0.602614939869299,0.0736626476692118,0.07395593920312626,0.0736626476692118,-0.6814716498935909,-11.620810689239816,-4.791170470224163,-5.609728838356902,-6.683438195542826,-0.5421428020661261,0.013288734359811372,0.0736626476692118,-0.417177233810736,-4.622629309222925,-3.971955109708772,-3.8193610442689323,-25.120293163963314,-15.514297138337025,-47.736655479890466,-0.40678588771615065,-1.187357040246917,-12.057859647628687,-26.69896180111872,-10.50063675233063,-9.894554089503979,-1.8131260598975043,-0.9499753793885914,-1.7061591259299984,-4.474731520726186,-15.11124982574517,-30.951035938956643,-52.37643693572393,0.023732341770397625,-2.0595239314054012,-3.1223397657027188,-0.6103196784633802,0.15938858612797668,0.09103865297428465,-154.81710636494404,-233.73937482539984,0.1323208737445397,-0.463464335564146,-0.8573915952115412
-0.10957188849196892,-0.1889666007925911,-0.045686093237674,-0.04759938661111934,-0.045686093237674,-0.04890903279994846,-0.8600550422046276,-0.37901452979226835,-0.1531879174436569,-0.045686093237674,-0.045686093237674,-0.37086952231403336,-8.780197007083391,-0.5095142076786097,-0.739999226755555,-0.045686093237674,-0.04530661653575915,-0.045686093237674,-0.8276589097816777,-11.770990265113019,-4.960929611929612,-5.949279181538379,-7.02330642428374,-0.6755603600504219,-0.10868881953134668,-0.045686093237674,-0.5381123804647052,-4.76403749194479,-4.034792983412597,-3.929003685671197,-25.227653311197482,-15.805585576527012,-48.54553612007296,-0.5370303679081345,-1.3168514362580372,-12.18731769590002,-26.984201873858222,-10.717426500646976,-9.923585030569805,-1.9629300952598623,-1.0634358080151707,-1.8400244205617429,-4.631493789781526,-15.334244397754013,-31.080758163481875,-53.00522978162756,-0.10535218412898928,-2.2141759480217256,-3.3024312965810054,-0.7337096716642646,0.0346788542481887,-0.033008294705926255,-149.2094414983618,-230.41917718671598,0.010184764484430675,-0.5922149185906246,-0.982678353457054
-0.0015958600302367065,-0.0816467422930342,0.059682788101216355,0.05784255846102401,0.059682788101216355,0.056539546589530476,-0.7428234381863238,-0.27464052504789627,-0.047691638614207166,0.059682788101216355,0.059682788101216355,-0.2567643268981807,-8.537770955478907,-0.40515323616228305,-0.6169640363288047,0.059682788101216355,0.05998109663604803,0.059682788101216355,-0.6962717016175071,-11.62838748626583,-4.804438504240839,-5.6308943180089575,-6.703900167512393,-0.5564103134629931,-0.0007819308485258747,0.059682788101216355,-0.4308925384266389,-4.634554477326047,-3.980281526788949,-3.8304706005895035,-25.11715062432081,-15.52656494747782,-47.75410117374045,-0.4212576574073368,-1.2012438306427056,-12.064294335285075,-26.703294205482315,-10.512539723097248,-9.897373360170858,-1.8275502840718167,-0.9631415854133896,-1.7198912911145898,-4.487580254546422,-15.120445311623126,-30.945419959503173,-52.38097755052539,0.009019231534108607,-2.0741222565785127,-3.1374859435815394,-0.6243007550131479,0.1448052023391585,0.07655255452538273,-154.4371289080349,-233.42270499659736,0.11790772620932324,-0.47784026948889324,-0.8712921806429199
