z_20240101,z_20240102,z_20240103,z_20240104,z_20240105,z_20240106,z_20240107,z_20240108,z_20240109,z_20240110,z_20240111,z_20240112,z_20240113,z_20240114,z_20240115,z_20240116,z_20240117,z_20240118,z_20240119,z_20240120,z_20240121,z_20240122,z_20240123,z_20240124,z_20240126,z_20240127,z_20240128,z_20240129,z_20240130,z_20240131,z_20250101,z_20250102,z_20250103,z_20250104,z_20250105,z_20250106,z_20250107,z_20250108,z_20250109,z_20250110,z_20250111,z_20250112,z_20250113,z_20250114,z_20250115,z_20250116,z_20250117,z_20250118,z_20250119,z_20250120,z_20250121,z_20250122,z_20250123,z_20250124,z_20250125,z_20250126,z_20250127,z_20250128,z_20250129,z_20250130,z_20250131
-22.445355517181426,-23.55402900001606,-72.68061720042172,-9.541089399776814,-5.852452097338058,-19.287759372893298,-12.26497569565656,-14.6529673864443,-9.356086866923615,-7.139912898863458,-8.407423561732136,-20.791737735288258,-7.58700063097988,-50.896422679644125,-52.9016952690832,-12.676740274020641,-6.990098686124742,-19.394855014374482,-17.426719034108928,-16.3992152418784,-10.320246053479673,-7.622707014369265,-8.664377593888085,-11.487090981466803,-9.805232567313784,-9.286176053594701,-12.254907012318228,-9.734466244644832,-5.979513654226421,-10.327523297422776,-11.975499087368672,-5.80473829408109,-71.12572723986949,-88.00787232171405,-7.605029264366379,-18.30411032276685,-7.18864927543779,-6.297215621795146,-6.05349655443765,-5.731702816119135,-7.376956188989382,-6.230918271971308,-7.1752143903332986,-5.672073079895985,-14.66100347280064,-7.792282534069139,-23.28765564462959,-10.051499750798278,-26.684428437485998,-42.308049821743424,-16.884895768486007,-21.935304518518933,-12.77472598435218,-10.088445967856055,-29.04636936291717,-16.514593182914517,-13.609752737426524,-12.488214850297204,-27.233081526212505,-10.85719231523197,-12.4282814932229
-22.372871639881033,-23.48225555563176,-72.05852336877746,-9.62461424048769,-5.9802984780678345,-19.25203530410529,-12.32025584861685,-14.692336812301457,-9.44486498232541,-7.254978718350951,-8.504896852005151,-20.751072282547444,-7.697567664453733,-50.56931516929538,-52.509030134293155,-12.73400912523215,-7.106292338465236,-19.365319103331437,-17.427654091391624,-16.418632280352632,-10.395678099076424,-7.73204386916141,-8.754110094801696,-11.55615973035729,-9.880685923126098,-9.375244346677597,-12.324227372009783,-9.816122503725916,-6.106601151509024,-10.399255966838211,-12.037576845664109,-5.940243953768771,-70.66896347644312,-87.27625311841805,-7.719281936609015,-18.30940021070961,-7.3077821206262,-6.4270297248039485,-6.1863851604870765,-5.8681271704668685,-7.494748211214657,-6.361632302280911,-7.294477975286884,-5.809142914710711,-14.697245866422724,-7.9043588815882,-23.22532519928668,-10.139758804310521,-26.576934930260077,-42.03123715760985,-16.897173121345663,-21.89012576313207,-12.82700299608472,-10.174543291891712,-28.91370675330637,-16.53332967150949,-13.661720693340287,-12.546907712724826,-27.137095457924826,-10.94346239957478,-12.505219834544732
-22.216029543076726,-23.384568449408377,-71.78530599159905,-9.53945940951024,-5.939786037693058,-19.10893689008499,-12.265613478320057,-14.752349946650563,-9.40928912808985,-7.23458943542705,-8.441414898147428,-20.65992092390812,-7.684599939644457,-50.89918689229815,-52.34436491286607,-12.746515078501417,-7.082364818530715,-19.304556209823886,-17.39771937522148,-16.471557167136453,-10.315092672323537,-7.709142254063702,-8.714530727530342,-11.565078020894067,-9.822355007051996,-9.33540742728176,-12.429466848899633,-9.738359437358238,-6.069289271571322,-10.365192858357869,-11.926088927615695,-5.899305291923425,-71.8695653781234,-87.63548883198021,-7.670912877915623,-18.352294989563852,-7.267256407689148,-6.383502080292512,-6.151650517917205,-5.826870009427297,-7.451197470567531,-6.319593256237582,-7.243900033883058,-5.769341652531315,-14.642877020385567,-7.853306882707358,-23.13094730586601,-10.106388021976542,-26.38952929346632,-41.848346376514485,-16.856781761346472,-21.815127437621285,-12.715215737863177,-10.125332526877063,-28.721098520664903,-16.515754509945456,-13.658335025008117,-12.485588890519551,-27.074595077174433,-10.983917012813412,-12.635083916559912
-22.465211703150928,-23.640590750966123,-74.03760497855905,-9.226553990760342,-5.470879560897832,-19.22593246876044,-12.061101203902222,-14.623133921285456,-9.084635806370617,-6.815709977163059,-8.080776815931237,-20.801469647954082,-7.283159709380573,-52.15069352206285,-53.76570620643314,-12.544740567579533,-6.658514862112202,-19.409198841360578,-17.39521991254593,-16.413223425708804,-10.03290068181764,-7.31096151040197,-8.385127409302267,-11.318646016639793,-9.543249618517793,-9.008630114366163,-12.195932883112564,-9.433679985515809,-5.603720418103833,-10.103334493177284,-11.688726493652052,-5.402539491737902,-73.72685270344913,-90.38293204052793,-7.251137002437989,-18.34497623568145,-6.8306446197270985,-5.907317627411908,-5.665329638449564,-5.326700709973331,-7.018978987788626,-5.8402867469561635,-6.8051824442574835,-5.266982868971662,-14.508144376054586,-7.441070041720037,-23.351947518619305,-9.783429135264972,-26.764577495362843,-42.84524535090581,-16.811581794516332,-21.975653270231913,-12.513541076860832,-9.808451444082388,-29.18580766184051,-16.449823448460123,-13.474565202713586,-12.268041128424372,-27.42562576525009,-10.679151988794775,-12.377903639899143
-22.51368378022998,-23.745862431009378,-75.36961011855979,-8.950180295389874,-5.125278217012901,-19.193545181272512,-11.886170705273653,-14.602223913403973,-8.843055725075011,-6.522261613886191,-7.789544587216287,-20.83622812668891,-7.00866594852128,-53.33490048990511,-54.628928366812815,-12.431276203621302,-6.359173563298093,-19.445223843669474,-17.3848550463905,-16.43787117552609,-9.781036910989352,-7.029532877780323,-8.13760643903729,-11.172208318005492,-9.312310511164481,-8.76282425539073,-12.144687504293174,-9.169016329512907,-5.263333040487861,-9.905383476824946,-11.441481346313356,-5.037905651871921,-76.11417332874379,-92.61418018353635,-6.932800190276142,-18.396705446844823,-6.507741394383665,-5.554618751592447,-5.313529108316976,-4.959479595146028,-6.697160784175445,-5.486780030254804,-6.472591059733731,-4.899511196901636,-14.383761726943568,-7.125833465678361,-23.438822647126266,-9.547475712498674,-26.87164401809683,-43.389734511077975,-16.761903213378528,-22.039327603038412,-12.290805874140524,-9.56145336567848,-29.35574463336189,-16.407322647246986,-13.358030917756027,-12.077918656870313,-27.630612187172694,-10.521833174927075,-12.33186843187853
-22.59975853518949,-23.85117331477445,-76.3481224443435,-8.797121669060072,-4.911988600123585,-19.22179607653235,-11.790979138223069,-14.572707271835203,-8.697454469460135,-6.33729775384228,-7.61987329713007,-20.891761003798056,-6.833851897274423,-54.01868779271612,-55.2579530510516,-12.355460541266833,-6.171244983025901,-19.491562550672054,-17.39058482383375,-16.440245763809997,-9.643031466211557,-6.85339234323922,-7.988833467885412,-11.075262368374208,-9.180991431792107,-8.615519223845396,-12.079977951963711,-9.021508262969395,-5.052487626030503,-9.788357100649787,-11.31657046772752,-4.812244213646783,-77.31737778225335,-93.98934635154328,-6.740417106007111,-18.420532886022382,-6.309754516746709,-5.337741029283963,-5.094379103734317,-4.732192000216137,-6.500728952857415,-5.268877558137344,-6.271246281111088,-4.671588469175709,-14.32196619132488,-6.936316816328686,-23.53036794636995,-9.404598804742191,-27.00752384342166,-43.81473781822791,-16.74521072631822,-22.108873092530086,-12.182245407787423,-9.416594480624907,-29.533845428739355,-16.387780768386147,-13.285910839074063,-11.975104275178868,-27.790899136739267,-10.407484041718583,-12.26310861663601
-21.962051158194917,-23.303015729977115,-72.6092974847374,-9.098170657388597,-5.512844431738911,-18.785560264266067,-11.987319123602958,-14.869862476566706,-9.098215949745393,-6.899902005017404,-8.02143177109121,-20.542312183605844,-7.387534438519515,-52.908759663093164,-52.986726388951666,-12.668008376242437,-6.740709250782688,-19.25581880648921,-17.364561010324497,-16.64668623583664,-9.90193472999707,-7.381059407871933,-8.40041192907633,-11.457337417343254,-9.473102318350158,-9.020303985747441,-12.625482167507991,-9.319485186156092,-5.65406258374063,-10.096741789220015,-11.456635480680642,-5.4520449698470825,-76.95722508368377,-90.6610669021706,-7.25384292960414,-18.535397343640724,-6.8627853485443175,-5.942754805221454,-5.731653307785381,-5.376445718318693,-7.046228325135634,-5.881510881895669,-6.813737150030512,-5.321723776410004,-14.42988048581255,-7.435613727557157,-23.058014727569415,-9.82393656887902,-26.11043054593864,-42.05121369715938,-16.75418595380529,-21.769028354324917,-12.272613686834834,-9.787597109250273,-28.54082924973916,-16.477394983574396,-13.528976221531838,-12.172365497694479,-27.17279070879527,-10.937004710867548,-12.879266703420296
-22.114606151385697,-23.500772767252673,-74.57624996785576,-8.769721145483537,-5.0651745765708895,-18.818052780569364,-11.7805244480315,-14.813046536478618,-8.789635190053733,-6.512245807361253,-7.6597483546910325,-20.644156470591124,-7.022239301308785,-54.370694533005576,-54.26803613592716,-12.509353897198537,-6.348108534900042,-19.344578832434372,-17.373729807391936,-16.660211440629393,-9.603387408597918,-7.011025779165102,-8.088263651305645,-11.25758442773903,-9.190880576519973,-8.709917961240219,-12.506284043455763,-9.002339567630688,-5.21185965057663,-9.845805468741258,-11.181332080383989,-4.978703760762643,-79.61439610745677,-93.51428474581354,-6.84715348444416,-18.592118448793702,-6.445965089014843,-5.487043436661992,-5.272814524953347,-4.899800076456272,-6.633443674062623,-5.423982695399743,-6.389972564520339,-4.843937027982248,-14.294554846459832,-7.034869038008738,-23.232397397150397,-9.525536139910486,-26.35508581250208,-42.89476297852322,-16.713683076728593,-21.90378916986559,-12.031127956243441,-9.48007803689605,-28.88219866288516,-16.43661924938976,-13.37163041635122,-11.947301889377723,-27.488953423773353,-10.707536909961739,-12.752686346834915
-22.53248937924395,-23.771668124495815,-75.62999572931429,-8.905446882221796,-5.065299978734738,-19.19679341280532,-11.858219973525632,-14.595766418675087,-8.801811322094778,-6.47065260230519,-7.740847217898027,-20.848708733208166,-6.9600849811351155,-53.53300373013021,-54.79709626222601,-12.410660519521617,-6.30668181605308,-19.456127605243744,-17.38551743804967,-16.44011211583068,-9.7405333791113,-6.980268471066698,-8.09545388369908,-11.145748781810294,-9.274304753898088,-8.721039059106047,-12.130020686359675,-9.126001678333179,-5.2041230432264785,-9.872007048998222,-11.403654075489001,-4.974508183439003,-76.48155650277812,-93.00229584332594,-6.8783040195059675,-18.404527637122285,-6.451950023972419,-5.49355482951432,-5.252114179912821,-4.895627539746445,-6.641737596930308,-5.425481382328651,-6.415606673377633,-4.83552811116747,-14.365057126214465,-7.072056486028613,-23.461065138105674,-9.507141067059557,-26.903055244021054,-43.50084046645024,-16.756032637201287,-22.056181522172274,-12.25747120620428,-9.520034520819756,-29.398876398357004,-16.401419856628188,-13.337842942953932,-12.047624755973185,-27.672632273847963,-10.4915763706896,-12.316772091397818
-22.01256574438736,-23.260127511340375,-71.43731161187505,-9.429768818438404,-5.8881062203662164,-18.91829091450498,-12.197457472815593,-14.843449967336872,-9.365263505336515,-7.210175347596107,-8.358455038731435,-20.551606753445956,-7.6715777958683615,-51.40744069010414,-52.16665731696139,-12.770519505561179,-7.055132272334663,-19.239115016560415,-17.373924334577847,-16.5621447583211,-10.209730776403973,-7.681242933522554,-8.668466557649477,-11.587821157364331,-9.74631853858249,-9.2885261204291,-12.587668281752778,-9.637253128634427,-6.02197051002766,-10.321842366002386,-11.779515659104018,-5.847012804967841,-73.60103741667703,-88.15621852035417,-7.608300686991875,-18.429513026818718,-7.215697232408198,-6.327662180319081,-6.108416338708118,-5.774158015612679,-7.3970815613092,-6.265924993535371,-7.180137183438733,-5.718648095283083,-14.580033016147821,-7.7876747871685055,-23.01809386608018,-10.071555145981268,-26.137748336176365,-41.61601900086302,-16.81586407835025,-21.732065561010877,-12.569340408833977,-10.065093143191286,-28.478213990738446,-16.509452123109128,-13.655650470882922,-12.40636222383015,-27.00190180193243,-11.05202305799682,-12.824605593645375
