LE,gammaE,LElev
4.156046484363589,0.5432124895235253,2722.3544146700106
4.83943501834649,0.5471029085894058,1611.953320240752
4.877305213908229,0.5510872859992251,1665.1337428864204
4.790730978480437,0.5585554861173349,2152.8348614409233
4.165785761090026,0.5623084976449504,3039.9484060997584
4.41891201585139,0.5112953666395242,1825.8000677643627
4.345464506528372,0.520351872583476,1771.5450413405968
4.283373502877704,0.5207929281350245,1532.2799937215418
4.466141924929469,0.5492966244986076,2608.4599650045375
4.4727297182621895,0.5512363173034148,2132.927555045786
4.637269593484084,0.5813229871216992,1673.536420942139
4.379392346701547,0.5078482324748581,3580.2108662623723
3.784612240906266,0.5541052281777231,7598.49489215538
4.750320949537677,0.5299944738108843,1669.9233882441793
4.314575443155667,0.5672101191006821,1768.3938333677481
4.3838947444346426,0.5330160040553453,4730.239919926195
4.379765582367249,0.5060634407283886,2049.4358456614814
4.486477855338027,0.5455641220043833,2873.150634596298
4.0900632243882855,0.5289383211180346,2377.4633987336056
4.461564212185691,0.5685962370985451,2154.8179106609764
5.134803272212332,0.5319317167730532,2034.606724292156
5.220131495527037,0.5048215854395033,1867.6517202167906
3.8159685033519155,0.5649710595036308,4101.960413640743
4.508987732134759,0.48585353885176014,3248.56575376551
4.662475317811917,0.5988233405469737,1528.8344807351257
4.331267181310039,0.5631590021306091,1900.9396454460702
4.153872562903864,0.529682299047013,2689.0770298428633
4.126303440416556,0.5272492306957145,2983.227225471455
3.6763608105721013,0.5588594528597682,3315.1219720882077
3.389462120860436,0.5633364346844713,4783.462853271355
4.509325540541827,0.5148241450943765,2572.5969859277266
4.400815060699099,0.5656041926749633,1766.998360016757
4.09453739875945,0.5629710145140794,4107.713153143814
4.5603040945725395,0.5111983042619168,1712.9162735994744
4.435421359725201,0.5829379575918283,3553.642705682885
4.491344591518914,0.5718144902385814,2122.0660918480967
4.4504292163005905,0.5373012915714522,1735.8587424565042
4.851194427820597,0.5751349477350202,1488.6765263732623
4.432237320924877,0.5417758419918485,2939.5516613983377
4.4523060811930675,0.4939210460986505,3931.1577028925362
4.391551303775249,0.5074519427161197,4855.569111031906
4.996770478883667,0.5086016393523213,2025.6005652163078
4.449813804843205,0.5143692793306406,2034.7737341687998
4.163193767637006,0.531608199880337,2637.629245408055
4.091910669109896,0.5351955446435431,3378.5292417169776
4.346674546496261,0.5038937391912641,1681.4282963322225
4.235406696098975,0.5061147849640013,3396.8359489607983
4.404675973688226,0.5110286938153432,3700.8723698781496
4.425722833792717,0.5096525612779909,3783.765682316377
4.651250086725231,0.4852276169680571,2493.2274368396356
4.624776533662563,0.5690820668811896,1665.6594752379292
4.310251691634932,0.5017229685769846,3201.9362011541834
4.517993441180286,0.5817091948621331,1484.5290258069952
4.606989536502506,0.5697169201927371,1895.2228283955806
4.455901614160764,0.6016727833779231,1213.3608034999106
4.607366448640375,0.604681104558951,1443.5290256683488
4.193855886100984,0.5701229450173559,2610.3220784159153
3.8431337113776927,0.5494720397924769,2674.4626210073916
4.719846558918873,0.555591133863355,2075.2009460862064
4.4769559329555,0.5503745893866748,1572.1722083093332
4.480699300169322,0.5105700601435144,2629.869482700243
4.0201291146551155,0.5075244495683944,6605.7170682064925
3.720967140164638,0.5338772157001944,8058.137826778826
3.8310848174072833,0.5305203435792094,8305.856532657152
4.055122046440508,0.540423428944233,8441.881399556538
4.708743513008039,0.5432957213902978,1626.20000330845
4.716171943808075,0.539848257440598,1505.0463814947302
4.520378504570039,0.5648043935438383,2592.0104123037754
4.803285308840018,0.5437326213337912,2630.098396488177
4.1685067188043075,0.514168613632973,2598.170585037628
4.1052739139888015,0.5507569856871058,1730.3932686202397
4.751429190766928,0.5404321084658481,3175.6885201686796
4.413504607400291,0.5456725962816416,2872.1454773673104
4.5470493314070035,0.5632551280486892,1963.2282811587334
4.3387626986527845,0.5474655528924551,3337.1125325922903
4.231810990708235,0.5090681986592349,2719.1437567183834
4.111243949087431,0.4991317309150153,2323.261306020936
3.9541732076674623,0.4925763566710703,2803.577428598981
4.357179488072316,0.523739045287356,3253.711718144788
4.414216289056413,0.5563119690694636,2758.2221130738517
4.43219902661234,0.5526701615375498,1516.3006574306278
4.144731739790809,0.4951746766137283,2392.336784702574
4.183321792026485,0.5177527710767967,2423.7954640522044
4.511335952545448,0.5339751806311172,3003.383562005195
4.3039769682637585,0.506802798008111,2309.698511095043
4.390106984887603,0.5022478839644877,2322.513918983394
4.346366294615615,0.5979382330685447,1756.7271195326555
4.746975062755936,0.5107660749113309,2814.778296446431
4.293089397238473,0.5947393362116452,2149.52341999679
4.353567892647587,0.5681239740209009,1597.6979513248555
4.326843032541301,0.5147301284411849,2302.009519649382
4.515997875499016,0.5503727355084203,2224.762221957678
4.213372221663427,0.5675046233049703,2117.509982195129
4.528376339433966,0.5300208820996274,2599.360023573013
4.497458920258461,0.5314490281496246,1905.6761547835604
4.6076211909959275,0.5107594972380747,2221.088892027835
4.585018147304846,0.551299139764808,2599.774183023445
4.578590552867,0.5464657328670948,2574.4532666786818
3.9760887367465645,0.5615223151558932,1997.330472435797
3.876179898225146,0.5912433770853037,1881.791670461571
4.180222410112579,0.5791601617109797,1720.6607726817333
4.382170851601371,0.5495787195782373,2673.576812198085
4.442097714270421,0.5661029481483434,1561.937770060189
4.138066825014585,0.555721753795955,1287.512444121772
5.169657839255936,0.5746853577728217,1353.8340284357773
5.352523765472346,0.5696157817442126,1296.345230444188
3.6367362808557986,0.5359335475816257,4774.880645969039
3.758828431586938,0.5204419848114414,4742.672966213309
4.399756969624519,0.5074711120509129,9207.205738947527
4.6843028073778745,0.5096762733289484,7765.616887395215
4.496218932064181,0.4854423022078208,5525.853901705511
4.32989462177205,0.5389587335681971,2156.3736830266157
4.566928147767009,0.5458952914710344,2190.4567963764034
4.02309769183833,0.5290513599454276,4170.801603383094
