LE,gammaE
78.7771221735007,0.336060165422796
63.10967018731809,0.3610962687784416
62.01253292072211,0.3289785785406689
62.497689211480385,0.33101536943148024
60.61292945833925,0.33066179162092346
67.80384188870552,0.3487090958863214
59.84766337529585,0.3619812596872655
62.98420831213642,0.3637444490891865
58.84322700120696,0.3663433398501574
63.80476718456255,0.3611476507819122
83.65584631942488,0.32637289283073573
127.38305462315103,0.2936383212887824
172.50369581815343,0.2886518300827376
170.2255991035442,0.2643201184747253
70.51749466022844,0.315533488774321
107.31351053981892,0.319465488631369
106.40229790468562,0.2988377593205912
65.88199596145095,0.3819029893745471
65.87654828676267,0.3912225375744711
170.377285574417,0.2633552236810787
239.5730758019325,0.2569560318300443
193.04614406169617,0.26133978913323824
186.66023607188333,0.2670661262853581
174.16643264842935,0.2535565878821699
178.0874916303554,0.27688256809541106
183.95445873086996,0.2691565918904216
140.8245952122953,0.2860045099239322
138.70058925675156,0.2979499706708259
158.1324626832746,0.268445695235248
162.206662425731,0.2712635963414046
173.0213046877193,0.2820021110085538
187.27892654130548,0.26583612975786197
193.37025877025613,0.2644669037506321
202.85710875113566,0.27754118544788176
178.81937749867734,0.2618217901102716
261.32182346647073,0.2678021090279276
230.04250634194625,0.2553685603193116
223.47711649991524,0.2710137140638728
208.61407200267521,0.24673509769172497
208.83545548255825,0.2673644102678998
97.88682946089897,0.3102875186455274
109.35949029911107,0.3088179737291837
89.7979535940425,0.34331997751647997
72.67154377003197,0.3275533015525839
78.14151880946334,0.3362525477084091
79.0751473356263,0.3365458869074441
218.11451782128742,0.25961413637063674
282.34225196877566,0.23755521956592932
269.62358363672223,0.2398356468485919
345.7851846795193,0.24969466963422232
346.1074360873657,0.24653614460822532
291.261050011495,0.2513945962270587
259.92020430311277,0.2543064633426681
201.32935889134214,0.25334528256334526
57.31732133703229,0.34920041555296727
71.54862052444741,0.35432454218302417
66.45378461732228,0.34976121179445063
84.01755969188297,0.34308378253919475
70.214692059445,0.32298229080573027
81.35434890314795,0.3222571659225164
87.78790342402942,0.33057388588803566
158.3993856031013,0.2884298206800181
129.69268609857193,0.27802657016274496
290.16153958228193,0.23686910160508567
262.20017294217274,0.24697348616082349
273.0362015012603,0.24808194347157975
298.3538901835458,0.24304632759587105
292.1551633827421,0.23886009580956355
213.28872543386544,0.2641057855427295
209.86055024484938,0.26544600859025375
178.41382405966388,0.2785339922169772
144.166432871451,0.2675150870236346
275.94208138802634,0.25848697135408427
256.7513783005889,0.26209005731547874
147.21726289551626,0.26916966983928686
163.83122760365856,0.26116036123790803
162.98902588275715,0.286015826236385
129.3724384537161,0.2914839453153313
129.39999827566945,0.29167825701733563
121.68060408961703,0.2994375023655064
113.861720361849,0.2965218452062425
117.28134946717273,0.28283151394924916
133.4510097108009,0.2880283021584655
113.06636214173201,0.30018018148444797
204.4097486596583,0.24860006172803398
115.75230320342192,0.30552969570429095
107.55293289616615,0.29234720532228586
106.99235388115271,0.3017956624253642
109.54395943275048,0.31302729179597943
93.330340072573,0.3014667909983073
101.6761866311826,0.316820457388826
101.6761866311826,0.316820457388826
114.32782031565417,0.30493929512608886
159.86998113178936,0.27734328480306075
85.89706591981124,0.3057978497561454
81.09393165556959,0.33840787490963375
72.87849338450138,0.3311071841067428
164.99280407156022,0.2998757383827576
110.27466497470937,0.2904455598398808
233.3209877738139,0.25584296934924716
105.96703260228436,0.28198645683372
164.4061413553179,0.2870962130339209
178.31858921680058,0.2607226253388573
178.31858921680058,0.2607226253388573
183.42247222512196,0.25544511411278104
205.50856549184198,0.2714586028073716
92.41092507132662,0.31141276072119745
201.5548709960859,0.2579774399854355
