z_20231001,z_20231002,z_20231003,z_20231004,z_20231005,z_20231006,z_20231007,z_20231008,z_20231009,z_20231010,z_20231011,z_20231012,z_20231013,z_20231014,z_20231015,z_20231016,z_20231017,z_20231018,z_20231019,z_20231020,z_20231021,z_20231022,z_20231023,z_20231024,z_20231025,z_20231026,z_20231027,z_20231028,z_20231029,z_20231030,z_20231031,z_20251001,z_20251002,z_20251003,z_20251004,z_20251005,z_20251006,z_20251007,z_20251008,z_20251009,z_20251010,z_20251011,z_20251012,z_20251013,z_20251014,z_20251015,z_20251016,z_20251017,z_20251018,z_20251019,z_20251020,z_20251021,z_20251022,z_20251023,z_20251024,z_20251025,z_20251026,z_20251027,z_20251028,z_20251029,z_20251030,z_20251031
-16.098058426395337,-17.111297022063983,-22.49556415946811,-16.09906622776974,-18.215921737445203,-25.874582528666895,-68.00572743531662,-17.050735756938003,-16.645753369920484,-16.740691794668596,-16.114189579603263,-16.108744051326873,-16.147530221730456,-16.10624822308846,-16.415764265833282,-16.361396795328254,-16.62504303279692,-17.575368880538974,-18.099006905426457,-34.15517986332668,-16.848196567631856,-196.83193853351383,-28.898326675359193,-18.330740752486847,-39.465735504885544,-133.8482694895265,-33.888886294105056,-17.941065847952597,-31.47439999778299,-22.796744148879856,-17.67277368024845,-16.71912199554811,-16.832096681188162,-16.71937760017938,-18.94672357818041,-25.064135034167734,-22.5404422732163,-21.22280894508836,-23.73281872263351,-20.760434860995165,-18.84852174420351,-17.922137437966963,-21.339518217948477,-37.967518737578175,-31.180510031988447,-24.295915530684994,-19.829830851058222,-16.719972055398102,-25.941232226561095,-107.78681851996558,-53.22123194530353,-19.36731235596536,-17.520141867123414,-17.599763466797455,-20.57646814576962,-20.220976964608425,-17.285195624472756,-18.266395965408606,-19.546072121011534,-19.36916336404282,-23.341261275260845,-44.881787809936625
-16.032438043008035,-17.181292600780786,-22.411029998016517,-16.03333612241931,-18.318722742120528,-26.413990687865542,-67.7630246904064,-16.966838690155704,-16.57601782784873,-16.68796199744696,-16.047364142312038,-16.042947057094068,-16.086880195532025,-16.0405621720222,-16.356477339809977,-16.293004606191207,-16.61542766523823,-17.528084603097913,-18.093629337779365,-34.00121744402299,-16.782784783942713,-196.1185859952206,-28.628684805231718,-18.330268389988134,-40.78788787566094,-136.91628637105063,-33.72213508504458,-17.904800081384096,-31.376060364412552,-22.81283098065515,-17.601803679035495,-16.635533458443884,-16.75953787719594,-16.635731487053377,-18.879599485592607,-24.934751935952168,-22.62675936074879,-21.100684464821036,-23.698215682670934,-20.715194005469616,-18.750741727350544,-17.843188836800298,-21.229025520718327,-37.905528717436354,-30.963143187522114,-24.194217346420977,-19.918962322447996,-16.63621061669027,-25.829008714982358,-106.28443466317185,-52.506677104029585,-19.255083608318838,-17.438811287417007,-17.507435326244387,-20.46975319104203,-20.31362431843097,-17.208126596505796,-18.176138663133845,-19.662214206899897,-19.28016682142603,-23.31204942787046,-45.00450143901483
-16.34564519445974,-17.339152669753066,-22.509260243562167,-16.346614465395955,-18.46933744733613,-26.02019413206006,-68.13628546888529,-17.250712749726063,-16.87753952332462,-16.95903023269508,-16.36082809205179,-16.35546136296221,-16.393943994682086,-16.353227508257163,-16.658348416797836,-16.5953335965439,-16.86527312360815,-17.79572306373791,-18.277266665910467,-33.98447581199396,-17.114247638848475,-191.3736699601511,-28.70718928261119,-18.533278193872444,-39.068043666378365,-133.78945503534715,-33.349500345991004,-18.138286248217938,-31.758264368829522,-23.003154510303098,-17.883841285657173,-16.971727035618862,-17.081916895228655,-16.971962855681415,-19.1145253795422,-25.071285834321586,-22.7610387591455,-21.471706304241057,-23.932015894040994,-21.001105301725335,-19.151401369157558,-18.15276877223576,-21.484671398719087,-37.56467554668096,-31.33975955594036,-24.3055867577562,-19.989742585492312,-16.972435293438345,-26.098537673771297,-104.40872721127079,-52.61611661095536,-19.557280619949495,-17.74738053541149,-17.86066613512264,-20.682072130793514,-20.40880724268896,-17.521768096872318,-18.51973380274535,-19.779103219315274,-19.525827512092867,-23.373393834474477,-44.42222673415932
-16.491706147534916,-17.54638468311631,-22.55128731146413,-16.49261546404086,-18.68096281230833,-26.3631443370547,-67.52079020564338,-17.37017623755628,-17.011773532058292,-17.100713320663093,-16.505691264451247,-16.50118585848514,-16.54135157733639,-16.498902682480395,-16.802275966112216,-16.735438584302536,-17.0321166646235,-17.92361077355541,-18.4230393410059,-33.79197506397766,-17.245832257285368,-188.70479736834287,-28.546182832090274,-18.67801041901125,-39.59164397299406,-134.3589849840375,-33.16810504074408,-18.267830825540653,-31.657828320097547,-23.08899708293952,-17.998266841612338,-17.114702132530976,-17.228257347054143,-17.114915553733898,-19.229842615264936,-25.052531952484966,-22.91167054317085,-21.513245237552255,-23.97866349762142,-21.098524603132773,-19.244943536911997,-18.27350250990723,-21.533527074748708,-37.39782702772723,-31.188621789605122,-24.311578998111507,-20.170540178621728,-17.115305860329787,-26.073958112830177,-102.4487917363981,-51.81103966156776,-19.635931434423565,-17.874808233422208,-17.97919865918687,-20.747481480336862,-20.597566297337014,-17.655933085875503,-18.627969969000464,-19.98897507692595,-19.6232413968766,-23.434767267650237,-44.25603738003533
-16.062468004429938,-17.084434697767218,-22.34093397302731,-16.063372368653763,-18.27993422765823,-26.033751258384612,-69.56680789063233,-16.976329002156042,-16.60845466747205,-16.6833543574995,-16.078166839008446,-16.072158458834128,-16.11304512817044,-16.070363229772035,-16.387394689542322,-16.31459103984774,-16.60238888004028,-17.567845714542692,-18.033429655539248,-34.1399731797616,-16.881024102702597,-194.03709990621448,-28.644126923187578,-18.31320036847116,-39.21697858470371,-137.59123211908124,-33.25150459891409,-17.90423426727565,-32.127897617601164,-22.96805046974993,-17.646255894972843,-16.674387468383635,-16.788428949651696,-16.674599446954456,-18.849364493552542,-24.953159445821548,-22.68829038791594,-21.353908893830198,-23.884031691260947,-20.868919380069443,-18.986268354492708,-17.90288626732064,-21.321187271136235,-37.65684275603715,-31.538191143276507,-24.151822006131468,-19.751673984477875,-16.675033440592927,-26.103021923251404,-104.99594060904457,-53.15070490964069,-19.34297971151067,-17.473492409490937,-17.613426981557385,-20.442558904858316,-20.203223600096088,-17.243004704233712,-18.29736143267326,-19.57930196815876,-19.267657373110687,-23.18720867986182,-44.673960464466944
-15.208171583790273,-16.30218377675436,-22.01091997090629,-15.209030707954687,-17.560562635860776,-25.774158319094226,-71.5053648413893,-16.215902246676677,-15.802666184251478,-15.887607683781445,-15.22638649768594,-15.219066291795624,-15.264074523967206,-15.217460317320718,-15.561652171477867,-15.485970118979594,-15.789140461763651,-16.84344773060322,-17.357111529403596,-34.704360759717815,-16.080687092099648,-206.81872982857672,-28.860582827487193,-17.62631788510066,-40.07852485451862,-143.16816660390995,-33.93261783494523,-17.212582414227093,-32.19437455392951,-22.553220205865994,-16.925408095445093,-15.78916062550674,-15.913711864311637,-15.789363927256105,-18.154850671423077,-24.749277206717554,-22.18467475851027,-20.78220583602141,-23.512680697626262,-20.276226496060634,-18.235691486371316,-17.13171715788292,-20.810181868946554,-38.470469533516116,-31.60948876681629,-23.895876321618736,-19.11047281695788,-15.789921190556862,-25.89706115797719,-111.47229604803655,-55.035487785646275,-18.687633863726,-16.671038791416272,-16.798830252759643,-19.895225143417154,-19.57320417924222,-16.414466229903223,-17.536201651353323,-18.882121515353855,-18.608631890961476,-22.848999601849403,-45.81067558544513
-15.762266868712365,-16.857829625988444,-22.20760765910956,-15.763109154789458,-18.085723379436047,-26.123910974356225,-69.92426051308455,-16.701204579429422,-16.322256982773517,-16.405947560548412,-15.778346310737113,-15.772281797663164,-15.81595696425361,-15.770540260238478,-16.09860760027923,-16.021926337236497,-16.3331988124642,-17.31324596519083,-17.813092973652548,-34.24266873977278,-16.594398476273817,-197.99822788214018,-28.620101557080044,-18.086333838283533,-39.931439825269464,-140.33287378800168,-33.42147763485045,-17.66652736535669,-32.06544785279031,-22.816304876829403,-17.38380900357552,-16.358301301086232,-16.47894101143779,-16.358498610335804,-18.60118502577751,-24.832392430741535,-22.54529107871206,-21.10429527578296,-23.728299006111563,-20.64959265032391,-18.69203823253468,-17.622291688581498,-21.107119490011392,-37.89217642679618,-31.44068650794913,-24.022920512805854,-19.566798297118183,-16.358944519932788,-25.971414826921176,-106.5822412919795,-53.407464550113026,-19.08585001665403,-17.18406270787086,-17.311448122478858,-20.22654384575707,-20.03296733356583,-16.946528571500224,-18.012001249256205,-19.386820243593405,-19.023375286290456,-23.06169162880827,-45.047098315649464
-15.232709488010224,-16.45263017803768,-22.006458497816322,-15.233481827223674,-17.723395928554222,-26.284667769870367,-70.56148986340335,-16.224070578827323,-15.81960354399898,-15.922640212891475,-15.249660955988244,-15.243516069111234,-15.292128994757272,-15.241795562096208,-15.588075590853576,-15.508199056839278,-15.859294464277236,-16.865161368272563,-17.43103380438712,-34.482853443348255,-16.08213275070615,-205.86519033221495,-28.6488772279636,-17.689834229545816,-41.29510856035234,-144.84790052465797,-33.86584340013049,-17.25134328780613,-31.925144219078994,-22.54704777634087,-16.927186429763168,-15.801886731291342,-15.934713327312034,-15.802060331783178,-18.177487944123914,-24.66018058744124,-22.279496081512526,-20.66776401137791,-23.455926242463292,-20.256688526043305,-18.16499564591834,-17.128503539733245,-20.746375611788782,-38.402430070799056,-31.271083499620666,-23.845296993644887,-19.26139270576356,-15.802546831009836,-25.74820517818653,-110.04798227221545,-54.064550594855255,-18.642491057552256,-16.67688014834549,-16.778100255853445,-19.87231563152075,-19.732861709326862,-16.426507755940797,-17.506348707370122,-19.05013221970854,-18.608600638839707,-22.878381183417783,-45.825573415334134
-16.217824445012837,-17.230437950214117,-22.478313907336535,-16.218793971352746,-18.356981223974167,-25.98786446036221,-68.11462027477859,-17.141790409485647,-16.756744438120947,-16.84414267751242,-16.233365104862482,-16.227968911108402,-16.26703580770872,-16.22566226480371,-16.53397127020166,-16.472919426992124,-16.744959336313126,-17.68356299715658,-18.184702779014543,-34.05020948477596,-16.9824477452305,-193.64961004932954,-28.756023679325178,-18.431637077350302,-39.32077572305983,-134.17537674113944,-33.53957996284664,-18.036585254120272,-31.64587528559732,-22.909675794239813,-17.7731800739509,-16.839624501861792,-16.951878364770995,-16.839862980276234,-19.020328794148384,-25.045810478725592,-22.665005827313202,-21.35021479349734,-23.84253707487218,-20.887122297569338,-19.00580262435531,-18.03330464456577,-21.40085661291369,-37.72362080930219,-31.265572528135078,-24.27857772923359,-19.909941161159246,-16.840375434386118,-26.024500089171152,-105.70105827490053,-52.83226344591667,-19.45319328960622,-17.62777975625173,-17.727949370230604,-20.61220539435797,-20.321541251700594,-17.398010958951026,-18.392056258488157,-19.673325717466177,-19.435581447883784,-23.342735105649073,-44.62174187178685
-15.596800489537813,-16.65579630493416,-22.21319978066102,-15.59771542855329,-17.846822960683276,-25.80807679866539,-69.87091348411725,-16.580208181038774,-16.17057148894035,-16.25970191342737,-15.614142024511901,-15.607592464997424,-15.649902493583918,-15.605600171985103,-15.934732908355208,-15.868058141290561,-16.15390745148228,-17.162306867026953,-17.680959061199054,-34.4514581038721,-16.415772670025923,-202.24213943499666,-28.865487019332576,-17.931897830146994,-39.80065168389264,-138.9113399805243,-33.8944460128187,-17.530638458389603,-31.854810537346246,-22.64880176485249,-17.250747477187275,-16.194996950467374,-16.314504362426103,-16.195221153090998,-18.49911493693578,-24.878666086493517,-22.332639828138674,-20.970824778440896,-23.605313423090973,-20.485466649760284,-18.500748836491553,-17.47653358968377,-21.035392855063986,-38.23268555353185,-31.401860451028973,-24.06421051122848,-19.42286883303872,-16.1957918036836,-25.910639216545995,-109.76292251302331,-54.19517855560514,-18.981712164884534,-17.04193978450942,-17.148085722303808,-20.190246187341817,-19.855511174067885,-16.794638393336275,-17.854167605193727,-19.17106510051911,-18.939508107758513,-23.0596628315028,-45.37247484586243
-15.725665698960348,-16.76249573714853,-22.264086918786962,-15.726598765305516,-17.941680048671707,-25.802676496630212,-69.62858690350981,-16.696658940808415,-16.292729286952497,-16.379100821018795,-15.74273725437687,-15.736298075056641,-15.777660016084726,-15.734265142784238,-16.058901991665607,-15.993399581654874,-16.272769743459754,-17.270706951340898,-17.77869164887307,-34.382925434394444,-16.537359843991467,-200.4016268697105,-28.854859236816576,-18.030743174509208,-39.56672523419217,-137.8531645242173,-33.80373205763898,-17.633047406092903,-31.853631689002583,-22.708768319821182,-17.36108807260542,-16.329629652404424,-16.446808475148796,-16.329858447753008,-18.60405867858192,-24.91734004165076,-22.397105749739474,-21.066766950445842,-23.664379241974785,-20.57630968280546,-18.61948036419639,-17.5942925661799,-21.117472174406686,-38.11734126320266,-31.414052293725184,-24.110173336627298,-19.508855127792696,-16.33041762881268,-25.95355872147187,-108.92666104407134,-53.994174404622825,-19.0852401886534,-17.16435526061785,-17.27400981244035,-20.277159118430358,-19.938645955546573,-16.920419194822408,-17.972119534548685,-19.26500640999912,-19.041310180636206,-23.10970972873776,-45.19603300385581
-16.13922801761134,-17.1955806682749,-22.463054431246338,-16.140179668165178,-18.318845264755552,-26.091943267188356,-67.8966514617997,-17.07246279955646,-16.68086964923819,-16.777672151463843,-16.154679662074344,-16.149598501904535,-16.189978495794918,-16.14722561227567,-16.458014226966625,-16.397566810743616,-16.68243568322461,-17.61531834127741,-18.1428488654039,-34.04882340915804,-16.89434431310057,-195.00592321211508,-28.740805507610666,-18.38250356650289,-39.81451657862678,-134.81220185778406,-33.669255303260144,-17.979432437007663,-31.504277402829437,-22.850738025016437,-17.70099872442062,-16.755531006846223,-16.871442318941433,-16.755762152903525,-18.966403480111673,-25.01494877379558,-22.62640471484333,-21.24112551065564,-23.770868500607904,-20.804787967918017,-18.891066623241684,-17.954453889141053,-21.334921972070337,-37.826365378238165,-31.13684497050022,-24.253739249644795,-19.899502765777942,-16.75628656306603,-25.938206637963418,-106.31204716706281,-52.769408000979965,-19.375192835134452,-17.550841883041,-17.634708510105202,-20.56459220210887,-20.301617531342618,-17.319722306876546,-18.30047840039837,-19.64101716861912,-19.37789421148539,-23.3382916301031,-44.78742159555219
-15.163427126176801,-16.40397210820636,-22.022446098711338,-15.164218442168707,-17.65326241835919,-26.294272139489323,-70.27417000107309,-16.173202888442965,-15.754827189995028,-15.86801900641054,-15.180633123572074,-15.174660203406706,-15.22380296500762,-15.172792791496065,-15.519709078984345,-15.444357789380659,-15.797536069279507,-16.803208402600145,-17.395266975936124,-34.53546941625102,-15.996919263722695,-207.79800604030999,-28.716748123551756,-17.64238722026375,-41.67416823416596,-144.53648345872222,-34.11847563844708,-17.20227960958541,-31.74113394900363,-22.472797392540535,-16.868272558869982,-15.730614911411248,-15.865958214116246,-15.730789639924033,-18.144035983581738,-24.673733053600365,-22.20978094592353,-20.57156954334782,-23.385939827064362,-20.170520272576066,-18.052098962564553,-17.061822507068246,-20.70457516829874,-38.574576829938415,-31.15306369760801,-23.866861798791014,-19.253506068569322,-15.731321148125765,-25.673946948422312,-111.34718334290787,-54.215581208691916,-18.585684024124497,-16.614730882372598,-16.696061929558283,-19.859790325852806,-19.697604348257034,-16.361704484594522,-17.42440249059595,-18.99602651222607,-18.575797567295652,-22.906305319176692,-46.048644935463194
-16.43318372078636,-17.518683216645076,-22.513907859321826,-16.434059563389784,-18.67023760570955,-26.46704824025575,-67.65703966470889,-17.310895673485252,-16.95516156316029,-17.04650168305615,-16.447032700428952,-16.44262175986299,-16.484123784334425,-16.44039068128131,-16.74697909301827,-16.677355429025653,-16.987997599392564,-17.876850438133232,-18.383673652317725,-33.78584634863279,-17.19389416135903,-189.1773344253969,-28.498536808393972,-18.640070533777045,-39.85195112889312,-135.5867438469703,-33.143474104422324,-18.222904546389618,-31.67869698271832,-23.07832914734798,-17.94604548731468,-17.05023247525417,-17.166358908960888,-17.05043375403853,-19.17409237586689,-25.00884900191526,-22.911367293316985,-21.464180245001018,-23.954544267452913,-21.066214768091495,-19.193436006404628,-18.216576003134996,-21.48374697925848,-37.41287843625167,-31.165614955163786,-24.270438110691245,-20.146103447770262,-17.050797161066264,-26.04835764993626,-102.32737942135232,-51.750443512923,-19.578887061933834,-17.814474669104058,-17.919109664710305,-20.689422468850385,-20.583074476609163,-17.59526496795613,-18.571518413105625,-19.982268661609943,-19.565481775613343,-23.396433031402196,-44.30864639429184
-15.041788848702389,-16.286899506816077,-21.91309337701938,-15.042531130461967,-17.59258738135514,-26.29955278232012,-71.289155531027,-16.04542909768034,-15.638894284829359,-15.74087284877621,-15.059111237243107,-15.052656716445249,-15.102699836960793,-15.0510898086226,-15.404920254322354,-15.32077604650387,-15.682715637330935,-16.7080866152058,-17.276100346273715,-34.59642820563982,-15.915011070043635,-208.2830152198766,-28.647171562918597,-17.541539189659048,-41.50243379112847,-147.09261253765544,-33.90210391202719,-17.096646982691233,-32.07023039364364,-22.494373740980162,-16.766160078884813,-15.601980011642341,-15.737548998029347,-15.602145737046934,-18.009881258787562,-24.593410402484746,-22.21054248357926,-20.56294036127639,-23.400753316292352,-20.150278825874533,-18.02479918912864,-16.9567164225867,-20.630684901631945,-38.52970585724883,-31.34676165559626,-23.762592973121457,-19.114182567632323,-15.602626827681268,-25.729242703581342,-110.89751529313787,-54.41909099683345,-18.494226475854333,-16.493542784954304,-16.60249150158806,-19.727271192518554,-19.604828024321378,-16.238954283640297,-17.3450742112884,-18.918277316304568,-18.44689228159924,-22.776780706050033,-46.047082550114126
-16.305062548686,-17.404510018760043,-22.42287394983249,-16.3058778037035,-18.61253090288438,-26.51978899217537,-68.71142068426093,-17.177465360803797,-16.833433687183756,-16.9158226111634,-16.319011525665125,-16.314169923745194,-16.357038155393422,-16.31227806619057,-16.626127051627872,-16.548006625062488,-16.871651798595458,-17.780233465970223,-18.26420185541123,-33.84829632129362,-17.10438908746376,-190.02959159931441,-28.433344492891173,-18.541951956771744,-39.79645533787583,-138.53959523946057,-32.97337991290281,-18.115394276640217,-32.029560342466155,-23.108049316358958,-17.83977574146342,-16.913784475259177,-17.03118864006022,-16.91397234207539,-19.037001383809574,-24.935437079152635,-22.928127930453197,-21.44139210746605,-23.96139279737508,-21.0408086992958,-19.156266092529762,-18.105595705960518,-21.41501954637021,-37.39048974670003,-31.342568783651508,-24.171680930153418,-20.016099699924965,-16.914282230236573,-26.086925479729473,-101.94663296131131,-51.94718483152076,-19.485130442391668,-17.686437606830328,-17.816846488229466,-20.554204802344383,-20.493111735329702,-17.46654258297386,-18.48376302214535,-19.910251645540875,-19.43093469099496,-23.26979885266071,-44.35186036748506
-15.361603025802918,-16.4096999552944,-22.127210763191766,-15.362524733029662,-17.62072314043648,-25.638618596538777,-70.77067652330817,-16.372919221427978,-15.950910392057073,-16.03768434587719,-15.37991602964818,-15.372699722995236,-15.415508669914988,-15.370797045672163,-15.707162197438207,-15.64032280258623,-15.921373409266822,-16.965046559428036,-17.48107320990809,-34.66759325385311,-16.204739561241723,-205.97328207551922,-28.982551079478334,-17.732952223882005,-39.727607706879326,-140.40227369541375,-34.086144976933596,-17.336022191320588,-31.98578193096447,-22.555031036634027,-17.059437958081535,-15.9533729845973,-16.07390304370207,-15.953599380663032,-18.303585753660375,-24.84690650654706,-22.18690918974648,-20.858029514420572,-23.530536184700317,-20.343611528614876,-18.328081776027084,-17.270916775050388,-20.91796424695108,-38.47032651884333,-31.53319096101599,-24.0120447899223,-19.21296225598265,-15.954205868942836,-25.908723170624064,-111.76584304542578,-54.97802335514188,-18.81961764555512,-16.824101851519885,-16.937445044718938,-20.045318559063,-19.650726410301235,-16.568501552380646,-17.660501725162746,-18.95675935340111,-18.759589239615394,-22.954371700111512,-45.67498869626816
-15.169784534126183,-16.391021214332305,-22.06471140358435,-15.170608421748652,-17.61644865485715,-26.18931437682211,-70.08996727997474,-16.190634942070727,-15.762540716631285,-15.877989958470906,-15.1872779168893,-15.18125984312391,-15.229432147663674,-15.179292049149062,-15.524207112157866,-15.453426815338878,-15.79394903201747,-16.805351887575092,-17.40183690110989,-34.578116809313286,-15.991413183704774,-208.56798810144338,-28.802509699530006,-17.642621827486455,-41.58466461185574,-143.46310457769223,-34.27812424883103,-17.208146605248096,-31.65191734492676,-22.443254268631403,-16.876397482415538,-15.740991546611218,-15.875114476290364,-15.741178291116821,-18.166648271010807,-24.719503348071132,-22.1718341233985,-20.56093057373639,-23.36640326148709,-20.150725158513225,-18.034736508447914,-17.070205687989542,-20.726067443264967,-38.65835858808448,-31.12692942552469,-23.9093853606039,-19.2554549101179,-15.741757161399915,-25.658979589227478,-112.20347392433985,-54.38281093962766,-18.602313957386432,-16.627151649501332,-16.698762959152756,-19.897381352646327,-19.679465400648045,-16.3725422580967,-17.42533999475999,-18.960723918258758,-18.6012445715002,-22.944803510185757,-46.11822447429114
-15.764696871827923,-16.96469787066247,-22.2707182074027,-15.76553745685715,-18.14800906491999,-26.48839555370743,-68.51295285495907,-16.71528969338389,-16.32164447082048,-16.43558091772829,-15.780062112314628,-15.77532092507042,-15.821912609810889,-15.773125966137828,-16.0996661178221,-16.030239255971118,-16.374771002899337,-17.30671813411772,-17.8839223607022,-34.118954982144544,-16.543511617464322,-199.22228481896852,-28.592453659353694,-18.12540351862535,-41.2451742619033,-139.94193778499448,-33.76666193507037,-17.68988298762118,-31.494768366775627,-22.721788813486857,-17.37313174656557,-16.35302220372747,-16.482325278411782,-16.353200788403917,-18.643994427311412,-24.822533029424683,-22.525023766640555,-20.930681416143372,-23.603788836549555,-20.554981740116858,-18.53655940999736,-17.59806504718774,-21.050408433990196,-38.06460577638097,-30.992654669246733,-24.070955431648365,-19.732629162219894,-16.353661730806653,-25.771931367515023,-107.26593963506464,-52.85501437592414,-19.03623290368099,-17.179598916955566,-17.2539994093973,-20.26101687165675,-20.149832196063805,-16.943453626062322,-17.940549035595513,-19.498072765616755,-19.05046970418769,-23.170253520802873,-45.2902738201994
-15.792273654724747,-16.972069900047188,-22.279981879303964,-15.793120877083483,-18.153374757433156,-26.41663896203686,-68.54078558198145,-16.741246933656342,-16.34827037658504,-16.458285163546087,-15.80772243315177,-15.802831806697805,-15.848584534436615,-15.800656634779005,-16.126121670689127,-16.056825423688633,-16.39278410414923,-17.32950531360519,-17.89734800407569,-34.12309238046993,-16.57290016449568,-198.8067679510006,-28.607444953014056,-18.140198408149182,-41.01615457988046,-139.48361560047948,-33.73396434871261,-17.70943403809497,-31.529790280200707,-22.733527756380482,-17.397792770018526,-16.38364104844167,-16.5110202885186,-16.38382674565123,-18.66533074155976,-24.837800303829326,-22.52983905405585,-20.965003640731474,-23.623446077800345,-20.5786646990805,-18.572848539703052,-17.626627134974868,-21.075346861480035,-38.032420545658,-31.03324625946486,-24.0793614955031,-19.729000073285555,-16.384295035399177,-25.797142253009056,-107.1711569127813,-52.885319253756606,-19.065248307098187,-17.208035404132673,-17.28643108989642,-20.28220956954464,-20.149789496112625,-16.97193541824158,-17.972522733342732,-19.494073719502826,-19.073653144036953,-23.175231901935526,-45.227505780874964
-16.022354847814626,-17.14470621906846,-22.381450713998753,-16.023241796238228,-18.29870354784212,-26.310079117735484,-68.10599538456287,-16.953743616306816,-16.567172572757976,-16.669901986281737,-16.037515857800692,-16.03266512556632,-16.075807796405407,-16.030408735443856,-16.347446931778364,-16.28119546115363,-16.59489990251017,-17.521517404887646,-18.066593128372624,-34.03221399403818,-16.78921782549303,-195.76656868806774,-28.62839423324383,-18.309913793010345,-40.41705032560184,-137.07856638939282,-33.608727877903085,-17.890971110255084,-31.525468391923546,-22.827869179788916,-17.595764593975463,-16.62685455574126,-16.748399283547528,-16.627058411213145,-18.857759130983077,-24.926000871356635,-22.624979870676135,-21.140870309666283,-23.727290037461543,-20.736256106506104,-18.785073228436712,-17.840913749037906,-21.23260591276066,-37.85018720175911,-31.077558709951184,-24.16973597172959,-19.861485988078776,-16.627530634653766,-25.881458883683365,-106.03815251025688,-52.62569371221879,-19.258791296027855,-17.43088732168506,-17.51419611367208,-20.450192465992917,-20.276997071288037,-17.199372217349097,-18.18722795395684,-19.625852897997216,-19.263689539382778,-23.271912865207277,-44.91473370050019
-15.972633294755104,-17.11014674460395,-22.319414803658145,-15.973474320895988,-18.299625620869286,-26.3820968203015,-68.58572165523346,-16.895524834695433,-16.519018656633207,-16.61657762873974,-15.987688250015466,-15.98266366690754,-16.026839909388542,-15.980592866346438,-16.301656411935955,-16.229296265930536,-16.554578121797984,-17.48575127989866,-18.019419596527662,-34.03221045310377,-16.761705680287196,-195.5318465185166,-28.553298891919543,-18.2733690695958,-40.42616334239571,-138.73118222824996,-33.441736970469535,-17.84906884747937,-31.70467140728239,-22.854509448928297,-17.55307990840535,-16.571667451392507,-16.69427752506495,-16.57185871923099,-18.794200736924275,-24.871100230406686,-22.651399569690085,-21.142163310936983,-23.744636203216107,-20.741260168111666,-18.78432147799704,-17.796897015449993,-21.19432781023556,-37.788548903852345,-31.1604561839506,-24.10719303973145,-19.810422869383178,-16.572280499672548,-25.909466958727485,-105.36183983708126,-52.5964579304174,-19.215601087219802,-17.378053752502773,-17.476970789882113,-20.378773780995566,-20.254403539813946,-17.146855785428425,-18.15665761936531,-19.619429886840837,-19.200154181411946,-23.201543773740642,-44.87712206791856
-15.82438641302084,-16.964966704947933,-22.26454876582189,-15.82522840501742,-18.16213638335023,-26.293419283256355,-68.92946437593861,-16.765035355487143,-16.379449265661023,-16.477585454058357,-15.839986844287022,-15.834649001854679,-15.879148526681561,-15.832625048158988,-16.15787875401081,-16.085592380029585,-16.408961776058334,-17.359302187816656,-17.898049697079557,-34.139058645225525,-16.62270485181589,-197.7794475738764,-28.602859654970008,-18.151137027230554,-40.495159792066815,-139.41078694155533,-33.56734746423796,-17.72771316095554,-31.723730239313007,-22.77846650917353,-17.42852229954941,-16.41949965153659,-16.54319905643521,-16.419693252701684,-18.67524871292837,-24.842886548046938,-22.55493550227969,-21.047478420014393,-23.68077382381842,-20.636038118689996,-18.656634175828433,-17.664702385406866,-21.110872287615926,-37.92926935898335,-31.18447895980443,-24.06579393858221,-19.690453263569154,-16.420148824477575,-25.875931644882513,-106.60074602219387,-52.973528447465185,-19.10620409812414,-17.240401188563744,-17.33806404317333,-20.28829810163871,-20.13363321352103,-17.004589816625394,-18.02711757239492,-19.481557381231283,-19.08826951861679,-23.144789582413516,-45.07317403575186
-15.378814411980668,-16.58285621206082,-22.06277700522904,-15.37959647266858,-17.840231762123874,-26.308090954313872,-70.19230349067195,-16.355124956535306,-15.957461811739075,-16.058799024891186,-15.395366480570498,-15.389433383711424,-15.437224029929814,-15.387661167407085,-15.729089307502118,-15.650186203622228,-15.996989402806038,-16.98787388267741,-17.545734380797033,-34.38574499427855,-16.21787378539831,-203.6887666507907,-28.618925147360336,-17.80461626414247,-41.10901472609873,-143.7271502506431,-33.758380152940724,-17.368596218100528,-31.894289065883804,-22.610666584424717,-17.050298507301214,-15.953599689361866,-16.08438423601826,-15.953775782412894,-18.296487548703794,-24.69565859253179,-22.356347425298424,-20.763493167671044,-23.51432374398349,-20.354859831331602,-18.29079233084737,-17.260246997245687,-20.832963200082208,-38.26509294168754,-31.253250868435696,-23.890527790642373,-19.36715904053814,-15.95424491310176,-25.78124200350419,-109.00274489902993,-53.7534674186283,-18.7546106708021,-16.814554446763744,-16.91687706900276,-19.967605198628426,-19.835782666995733,-16.568209927350633,-17.635673792172675,-19.164580010641643,-18.72233103850101,-22.935409792688183,-45.61996817192614
