z_20230501,z_20230502,z_20230503,z_20230504,z_20230505,z_20230506,z_20230507,z_20230508,z_20230509,z_20230510,z_20230511,z_20230512,z_20230513,z_20230514,z_20230515,z_20230516,z_20230517,z_20230518,z_20230519,z_20230520,z_20230521,z_20230522,z_20230523,z_20230524,z_20230525,z_20230526,z_20230527,z_20230528,z_20230529,z_20230530,z_20230531,z_20250501,z_20250502,z_20250503,z_20250504,z_20250505,z_20250506,z_20250507,z_20250508,z_20250509,z_20250510,z_20250511,z_20250512,z_20250513,z_20250514,z_20250515,z_20250516,z_20250517,z_20250518,z_20250519,z_20250520,z_20250521,z_20250522,z_20250523,z_20250524,z_20250525,z_20250526,z_20250527,z_20250528,z_20250529,z_20250530
-11.195528130206181,-11.159876015286939,-11.290109423028252,-12.861811467295846,-11.156873506881372,-11.18870869030877,-11.156873506881372,-11.156873506881372,-11.17521316856899,-11.173500785523423,-11.285288195343226,-11.262202971976299,-11.157085927879264,-11.161046287593278,-11.158478031388976,-11.173371111851626,-12.963527905712011,-11.894289977548366,-20.415807098711305,-47.09179385567606,-70.14204639298666,-191.63553486390063,-36.94427854678571,-11.376421404679197,-12.191337802103247,-11.231647444148246,-15.645979733093721,-15.98657372124057,-12.169446500920898,-16.71434367893195,-16.6002397750339,-11.541766960633968,-12.399778969003346,-58.26278003915887,-114.46592536405043,-44.39778661268146,-43.26756112444744,-11.83513769235037,-11.541697632219332,-12.01130689675923,-14.54291699194787,-16.098819159612017,-35.35004421671004,-15.712874111998028,-38.51519559805997,-15.624639495139768,-13.396755537940072,-16.29118274552512,-14.372685657363412,-14.68828920444887,-14.010194229885336,-12.395596232931476,-11.710483047001723,-12.523390905566202,-16.62971741955765,-25.259504005188294,-14.616599882017528,-12.231609013670422,-13.602159554182082,-21.935210854236168,-35.55193984340211
-11.20473315533406,-11.168970263407793,-11.299374699038273,-12.867134790252408,-11.16597906545268,-11.197818156918027,-11.16597906545268,-11.16597906545268,-11.184325257710404,-11.18218322213283,-11.294424293106784,-11.270753406048106,-11.166194446367484,-11.170154382775157,-11.167590693152206,-11.182517902055288,-12.974479874768512,-11.902697644406198,-20.40205883967959,-47.10196380358495,-70.06744924999838,-191.79199623978405,-36.88856696562355,-11.385696274835945,-12.200447976798692,-11.24077446168023,-15.638145278046036,-15.988697358129695,-12.175238120455962,-16.71837348751579,-16.608130353203197,-11.550968201320835,-12.40816714582691,-58.2963352708512,-114.2731830448882,-44.39219852746673,-43.351240152934785,-11.84386001039663,-11.550898515556206,-12.019911860875885,-14.548143611601736,-16.107659873353224,-35.357110104526754,-15.723966345787545,-38.49141753882385,-15.6392416721005,-13.402360945583482,-16.287586277078724,-14.38189752215936,-14.6916372462927,-14.017182671420997,-12.405668002863532,-11.720027363536433,-12.53148617016793,-16.641117693775822,-25.26133219394115,-14.624929478316037,-12.237880479192732,-13.611658060631598,-21.935470489762025,-35.51950362103791
-10.447451005735944,-10.409625656861987,-10.550358377118684,-12.217869326481557,-10.405738173937664,-10.439992806763529,-10.405738173937664,-10.405738173937664,-10.425626822755975,-10.423297356500292,-10.548469621539766,-10.518143276231047,-10.406028882064541,-10.410325038397982,-10.407530338657573,-10.423853400296995,-12.391445096129353,-11.192029671802791,-20.171305808142527,-48.69659343501765,-73.15549548822132,-204.31229228510438,-37.78414771734167,-10.64667509098895,-11.514509669948895,-10.486647336257661,-15.093007572169874,-15.56791831710417,-11.473156961964726,-16.39827302107183,-16.313327868804244,-10.746143459482761,-11.662831600617652,-61.03496175366953,-119.20745127843672,-45.85386330667884,-45.17846660709182,-11.059040227994322,-10.746028180464874,-11.246211706816716,-13.942490834867343,-15.659444923147147,-36.39736486461237,-15.318339563374133,-39.46230104832457,-15.150493688287643,-12.722282380356278,-15.791151230146452,-13.82803015412603,-14.108473969462015,-13.451637460308456,-11.724362718607383,-10.932970226544816,-11.796076570935032,-16.244692727747992,-25.37157951394446,-14.049728286794101,-11.476517894044566,-12.967637160177167,-21.82527848529749,-36.119790612864165
-10.58874960454546,-10.550159735062692,-10.690672408018237,-12.330726913117694,-10.54664977925933,-10.580780324031167,-10.54664977925933,-10.54664977925933,-10.566506108382756,-10.562563301851517,-10.685439311989017,-10.656738994630055,-10.546933936219181,-10.551233512203774,-10.54849109611634,-10.564851307970075,-12.491169217386204,-11.326103410171127,-20.16053200783179,-48.66598933483036,-72.31166633753423,-203.21595975010644,-37.308440040634764,-10.785019615630581,-11.648409390221468,-10.626869561321815,-15.153886486855411,-15.623315954734299,-11.596129051473483,-16.414350601247026,-16.332473807545924,-10.902082418301907,-11.809564931681297,-60.70217608986022,-117.96221516815734,-45.650245049938555,-45.364962906481644,-11.210133230044688,-10.90198403039641,-11.39640161864814,-14.061631621652934,-15.74884006451372,-36.16817458877373,-15.361497303786335,-39.23627958275392,-15.304618435627772,-12.850109691985118,-15.83358843469518,-13.923226139215938,-14.198140491619373,-13.521066162682324,-11.869328532483136,-11.086365237664525,-11.941047750289709,-16.343618451128958,-25.409949000520577,-14.16845055085738,-11.615391038069973,-13.10213298989936,-21.867193184802893,-35.95250411241527
-11.119130692586854,-11.08221598663442,-11.214690591723485,-12.79588484831526,-11.079426301900138,-11.111840024104495,-11.079426301900138,-11.079426301900138,-11.098184004957446,-11.095948516692912,-11.20674965739425,-11.186278834867254,-11.079644538049731,-11.083722204587986,-11.081129420337346,-11.096388159166242,-12.875198688843867,-11.82630501904848,-20.391819211903275,-47.52355393459894,-70.2399774497571,-193.10957097510143,-36.754847205739864,-11.301208103211472,-12.127630748750562,-11.15509333653866,-15.599802724378844,-15.919355310843827,-12.099581440963611,-16.616498873256162,-16.49982207043662,-11.471443957090338,-12.338742729071152,-58.520122218523085,-115.06080831729977,-44.59701435491424,-43.72477942161723,-11.7665247823778,-11.471384585989918,-11.945574824474617,-14.50047967762039,-16.051525905782047,-35.33939308070979,-15.601657480907997,-38.60155125122494,-15.62191923126241,-13.341982510291329,-16.209490937796645,-14.296753425791469,-14.618887625775647,-13.90182758827238,-12.34470376262765,-11.640675749764652,-12.46441772034024,-16.59722177791844,-25.34075780332909,-14.569338647569783,-12.163614749312458,-13.552034555077027,-21.95917579581161,-35.63413487269176
-10.696271802974982,-10.655828451204226,-10.795551036409604,-12.472703695494136,-10.653501539769783,-10.68811944331187,-10.653501539769783,-10.653501539769783,-10.673786264969067,-10.674097083212414,-10.779736773488006,-10.772901966902298,-10.653747739847768,-10.658305096528158,-10.655512162915112,-10.672062700018744,-12.410565503701717,-11.450555514795266,-20.46786615370097,-49.412461819096166,-71.81440785547959,-197.34651237397114,-36.61858920907221,-10.883108942829404,-11.762735389461978,-10.733082396296977,-15.510381908350553,-15.631261762665499,-11.746782828067994,-16.166573713985414,-16.040568176532187,-11.063937612881816,-11.979040619512089,-59.43381755923193,-119.91917368601844,-45.529414005082785,-44.81153811143557,-11.373640441198633,-11.063895971213624,-11.566252965786925,-14.259225706773282,-15.793956811252453,-35.48521120797311,-15.075602063536643,-39.3185230859318,-15.449887665855428,-13.051058009658652,-15.90853275488234,-13.908801817090518,-14.306429282084748,-13.416132008660192,-12.013612086871273,-11.234295483497398,-12.118431311848619,-16.33685424050467,-25.698612051205302,-14.273199865549417,-11.806044947578425,-13.239447307584841,-22.075474443109133,-36.3255109975244
-11.233753969067617,-11.195863109113994,-11.32680686342844,-12.95250861014215,-11.193875670460407,-11.226506764516008,-11.193875670460407,-11.193875670460407,-11.212831302199852,-11.215392542750584,-11.312463454175612,-11.31030884475878,-11.194080998140334,-11.198403000967598,-11.195691402960176,-11.2110951993996,-12.842465315662627,-11.957594632354533,-20.70951896599108,-48.09486147278365,-70.13563306411318,-187.1234604106223,-36.37500664008489,-11.408135708559092,-12.246738198548861,-11.269067685257218,-15.968038872900577,-15.965901414963005,-12.261279010800518,-16.42883307754564,-16.289893492573057,-11.631873301767062,-12.504885483324522,-57.31583102472128,-117.04126594297578,-44.537381352224045,-43.08882161994292,-11.929364576317479,-11.631846866442213,-12.114757874629317,-14.695725152924261,-16.11597412731314,-34.75952476397251,-15.396189903100192,-38.801482031687165,-15.760195039439857,-13.54702431033469,-16.327339408028365,-14.326524916007763,-14.767242900204753,-13.874035281133644,-12.486883858693286,-11.7895735479289,-12.637950107118831,-16.599117377272854,-25.63436671909906,-14.674045298572105,-12.362603319591909,-13.69023062869201,-22.18963087768388,-36.04507024983035
-10.595201941648343,-10.557444985989484,-10.693684227642322,-12.412292028913985,-10.55451576233181,-10.588619969649166,-10.55451576233181,-10.55451576233181,-10.574333494308933,-10.579763048019045,-10.683827835775181,-10.678834775597952,-10.554733415591576,-10.559200544246817,-10.556336527019734,-10.572206227509593,-12.339639584022509,-11.35258925926337,-20.600742554260023,-48.76926942366819,-72.90046081016143,-195.8037464482039,-37.732406197684234,-10.78324881971125,-11.654010877824554,-10.6336154334054,-15.577704677097813,-15.644164862735172,-11.680396539525283,-16.22575348797426,-16.052901056976403,-10.949782037044427,-11.869363606200023,-59.056275059950714,-121.8424693498202,-45.604414911218086,-43.563550509155974,-11.264301806035817,-10.949724205562074,-11.456228007971813,-14.179343470348552,-15.68501199938739,-35.40627865164776,-15.04174785316013,-39.632410551520195,-15.237565681305405,-12.971322477262476,-16.002384532184536,-13.837024337880713,-14.295586658154674,-13.414198885527362,-11.884079660985133,-11.118531809701471,-12.010164609712291,-16.208338027545473,-25.60379432080547,-14.16892161833624,-11.728692351646234,-13.1139064653899,-22.04912463443122,-36.73287941094785
-10.323190994307971,-10.284448007818515,-10.423546240910195,-12.22760822926918,-10.281433381336836,-10.316621430671118,-10.281433381336836,-10.281433381336836,-10.30194588883071,-10.311002227740628,-10.412808920572123,-10.416100553524513,-10.281676126665747,-10.286428119197947,-10.283373961312375,-10.299890698194554,-12.062804400203767,-11.113733535644641,-20.734850437275128,-49.78288091571251,-74.48191157134346,-197.41062072994626,-38.14793269315021,-10.514945933045668,-11.417075563727224,-10.3630439762405,-15.599975962193863,-15.504360640137076,-11.470855448989981,-15.97371153076145,-15.80111276008124,-10.681399131114006,-11.631838328929744,-59.479566552807775,-125.80543461845542,-46.27970463555989,-43.84415109814434,-11.007320037542605,-10.68133412257487,-11.20879191140709,-14.033039613195607,-15.520260259166804,-35.4943238411107,-14.733975219948663,-40.31957828741089,-15.096879388722682,-12.798951007077514,-15.8814881325063,-13.610585667784955,-14.149415542597337,-13.162857217330188,-11.66138931531928,-10.851106056192066,-11.783332657700493,-16.022092264544646,-25.87067636775237,-13.969880011588138,-11.515491590768319,-12.903646747948866,-22.177056258635158,-37.38272839689187
-10.57222728846033,-10.535499937352938,-10.670688631948705,-12.387594725181636,-10.532281778271168,-10.566085332233687,-10.532281778271168,-10.532281778271168,-10.55186371190996,-10.557763371382752,-10.663840942799851,-10.655515819745816,-10.532488037107026,-10.536854675443116,-10.534015576147887,-10.549589128129648,-12.349334244691878,-11.32454714212228,-20.581863454580162,-48.429349192296606,-73.15257568088167,-196.25200817986433,-38.1054936469511,-10.761298462644232,-11.624838665372506,-10.611036995695777,-15.536517370665791,-15.661439337013867,-11.65473683120151,-16.300712469200718,-16.12132202840981,-10.914521609551707,-11.831406022329743,-59.12011881157078,-121.80294073442883,-45.55263613734416,-43.27546319523355,-11.22924100275971,-10.914455466835397,-11.418815078802583,-14.136362356284081,-15.661379871544742,-35.51900774754246,-15.100632345046382,-39.62877097732782,-15.167542884168705,-12.930220102250049,-16.02531514103375,-13.833655462868682,-14.281430950797626,-13.446175685212012,-11.842498487452373,-11.084513096960825,-11.970130215055066,-16.18607531627368,-25.497540235683477,-14.139530546942645,-11.692990252954157,-13.073423597434406,-21.98793327286136,-36.72254630932153
-10.543528718618076,-10.506244105026722,-10.642596706335508,-12.358205897189897,-10.503081721552915,-10.537125593609877,-10.503081721552915,-10.503081721552915,-10.522838654503017,-10.527911025284505,-10.634770840759355,-10.626033923975305,-10.503296695920534,-10.507700143635267,-10.50485774636331,-10.520620086725627,-12.324403433192062,-11.298297475978456,-20.547399978063385,-48.61374617059814,-73.12585882604964,-197.13924880202143,-37.963157820590595,-10.733494114810918,-11.601565013436222,-10.582275373179801,-15.49518740759777,-15.629321375284054,-11.623762426763614,-16.269780961815023,-16.09569105813038,-10.88572919916613,-11.805661173738716,-59.32574888403907,-121.76254621245442,-45.634972713016744,-43.564823265000335,-11.200763788613097,-10.885663611946807,-11.391241292703885,-14.114638350654424,-15.650001505688419,-35.56737829954247,-15.076195453438757,-39.63505439513482,-15.169431151066116,-12.903209437635768,-15.979694358399392,-13.809803191666772,-14.24825591636326,-13.407960612091017,-11.823280582336082,-11.056874516937995,-11.944903785207414,-16.183222971311565,-25.520618920458123,-14.122549078538574,-11.660579262923893,-13.05572271380155,-21.986572261356294,-36.69361058634206
-10.787094615375162,-10.750579389643066,-10.883732742849,-12.563117618804286,-10.747603309341734,-10.780820552650134,-10.747603309341734,-10.747603309341734,-10.76682550441625,-10.771512345307356,-10.875956929069877,-10.867258156146093,-10.747802272282367,-10.752084389479736,-10.749312099917077,-10.764643083283838,-12.528583913496666,-11.525278578665997,-20.59243255612873,-48.056744024611405,-72.15382471124734,-193.52963770035913,-37.694242883545506,-10.971951837579114,-11.8215337294938,-10.824901895169434,-15.643035165803678,-15.769262906927198,-11.845073435852235,-16.393716035278214,-16.221798682232894,-11.140495894934727,-12.039986992603255,-58.55182246047577,-119.9041968203909,-45.163157222537684,-43.06790197174134,-11.448806323393919,-11.140438209720394,-11.635214967787077,-14.299563501465945,-15.80064063762762,-35.302996454160656,-15.240743111686546,-39.305605233766535,-15.327666237880635,-13.113615051000437,-16.134371620270787,-14.000440322637772,-14.43424486028227,-13.609894095439168,-12.039551183371147,-11.30729609922677,-12.17525803155022,-16.318742274201078,-25.466852838418944,-14.306005945729162,-11.898718900479366,-13.261034666046257,-22.00921264579904,-36.44698252340421
-10.344148141616353,-10.306789148577307,-10.444733805689804,-12.201197937759975,-10.303399406492131,-10.337966114210115,-10.303399406492131,-10.303399406492131,-10.323468373707149,-10.33027369541332,-10.437856157603898,-10.430553666561396,-10.303618198678814,-10.308107808940848,-10.305191822442291,-10.32114449806944,-12.152847415185953,-11.113304087254875,-20.56751680777478,-48.957404148238616,-74.14908559348648,-199.3347432839,-38.4201749541046,-10.537733986656676,-11.419041344629498,-10.383909218710336,-15.423310266155479,-15.536705861947166,-11.452456223772321,-16.17984037022753,-15.994912362318933,-10.67761468851349,-11.61449594418892,-59.77580487258302,-123.81787616576541,-46.008499800417425,-43.652681114305196,-10.999157916175673,-10.677541945006316,-11.192888417452009,-13.96990995558331,-15.51867068551162,-35.7375090207058,-14.934581017588457,-39.97791622636568,-15.017579883086661,-12.740150649934684,-15.894416145305351,-13.653605526307025,-14.115929551293299,-13.256890769147365,-11.640495319144092,-10.851051428997858,-11.757466407073613,-16.05331041536938,-25.56462683210122,-13.968093935064587,-11.476421238635867,-12.88165918376871,-21.982544534183,-37.014404754779164
-10.789265329449709,-10.750395064059711,-10.887157927174245,-12.549775154356057,-10.747863548457426,-10.78178138666982,-10.747863548457426,-10.747863548457426,-10.767638903342153,-10.76888907725838,-10.874252942212467,-10.865681377675358,-10.748090831073945,-10.752509259366352,-10.749748905136181,-10.765760191195104,-12.511085809254515,-11.53218653630001,-20.49589677195458,-48.73253428476171,-71.60475283163358,-195.39054533194593,-36.9039136249143,-10.974623564148143,-11.837735628637224,-10.8261767268849,-15.56953510392417,-15.708649133357136,-11.831799581370317,-16.29092082041089,-16.147825362271128,-11.15294845873897,-12.056646807459424,-58.99170872943756,-119.1568290278758,-45.28547719289891,-44.12230530935868,-11.459859229421488,-11.152902122531307,-11.648910465813266,-14.3134292737787,-15.832951020959452,-35.35972777941154,-15.188862224704266,-39.19947794843415,-15.442407203210346,-13.118364393798908,-16.018133134892683,-13.990962804919723,-14.391854606104102,-13.537143676078077,-12.075824762049054,-11.321604512976112,-12.192982496790986,-16.37171954231276,-25.584202734619495,-14.330876455887415,-11.892014278877879,-13.297083415208512,-22.043482493286206,-36.26051806226195
-10.789265329449709,-10.750395064059711,-10.887157927174245,-12.549775154356057,-10.747863548457426,-10.78178138666982,-10.747863548457426,-10.747863548457426,-10.767638903342153,-10.76888907725838,-10.874252942212467,-10.865681377675358,-10.748090831073945,-10.752509259366352,-10.749748905136181,-10.765760191195104,-12.511085809254515,-11.53218653630001,-20.49589677195458,-48.73253428476171,-71.60475283163358,-195.39054533194593,-36.9039136249143,-10.974623564148143,-11.837735628637224,-10.8261767268849,-15.56953510392417,-15.708649133357136,-11.831799581370317,-16.29092082041089,-16.147825362271128,-11.15294845873897,-12.056646807459424,-58.99170872943756,-119.1568290278758,-45.28547719289891,-44.12230530935868,-11.459859229421488,-11.152902122531307,-11.648910465813266,-14.3134292737787,-15.832951020959452,-35.35972777941154,-15.188862224704266,-39.19947794843415,-15.442407203210346,-13.118364393798908,-16.018133134892683,-13.990962804919723,-14.391854606104102,-13.537143676078077,-12.075824762049054,-11.321604512976112,-12.192982496790986,-16.37171954231276,-25.584202734619495,-14.330876455887415,-11.892014278877879,-13.297083415208512,-22.043482493286206,-36.26051806226195
-11.692228994617931,-11.657036446449625,-11.781188774021919,-13.312398227037937,-11.654965940666182,-11.685626680528518,-11.654965940666182,-11.654965940666182,-11.672585053547397,-11.672917131817186,-11.770854244130806,-11.760154597216395,-11.65512599052091,-11.659025875574473,-11.656530610865078,-11.670717869476205,-13.29566227707041,-12.371689963164519,-20.693607706625457,-46.45546312202861,-68.33372604944728,-182.4049057628785,-36.27820419987531,-11.85971930078423,-12.649940454447611,-11.726117711814895,-16.12385185622795,-16.263001885879135,-12.65382528952432,-16.83489846753184,-16.689881430453216,-12.089349453630843,-12.917078433225038,-56.23365040011373,-112.50469332710864,-43.596830926754755,-42.0593785907314,-12.372102359454264,-12.089325731136793,-12.544908038023145,-14.992723252288433,-16.397057380506766,-34.489226970048456,-15.86443440728822,-38.06463000762242,-15.992264937090598,-13.890886937860529,-16.642042475710056,-14.717558153100395,-15.099794355436522,-14.331658911695511,-12.865055997426918,-12.242872722753932,-13.037546494543085,-16.882130823917038,-25.352449544907238,-15.01196636503102,-12.769417366247053,-14.049099298914824,-22.124722430686706,-35.42654310958693
-11.062049359149263,-11.025345845608712,-11.157039372235054,-12.772855702520044,-11.022675212680065,-11.055247483529048,-11.022675212680065,-11.022675212680065,-11.0415247732818,-11.042684782362748,-11.147876690098814,-11.135113219009938,-11.022874792754745,-11.02703200107889,-11.024377618976871,-11.039541826950407,-12.778077550033808,-11.779322407642557,-20.526899313448418,-47.64768910931485,-70.69529661697135,-191.47610081749772,-36.99711639560511,-11.242731273227713,-12.074984538629796,-11.09836967352931,-15.703061894626309,-15.8957394078998,-12.073809354215214,-16.532709123550177,-16.384453149586783,-11.42465150654005,-12.300579696096742,-58.14673709025844,-116.77261492537833,-44.68462673637456,-43.20216926021796,-11.72350733184575,-11.424602434210186,-11.905184003131378,-14.492350986266025,-15.99272666880856,-35.156736744092846,-15.463087212602794,-38.80927537127748,-15.554747576399013,-13.329592039001707,-16.233366049957404,-14.224153676016595,-14.607171451324174,-13.823588528029696,-12.29445136539298,-11.589821977947656,-12.429973393496166,-16.517781439976943,-25.406203796093145,-14.523691813371299,-12.142875479106914,-13.504164834312839,-22.00839508612968,-35.94722725771149
-11.167401160341976,-11.133028718559757,-11.260342926233411,-12.875588042986024,-11.130037958201704,-11.1616408430524,-11.130037958201704,-11.130037958201704,-11.148181226577314,-11.15195143447526,-11.256009138622074,-11.242293033584676,-11.13020744843136,-11.134182529782763,-11.131559068721643,-11.145973597858399,-12.887214048428127,-11.873204010260903,-20.6293270227018,-46.903732997953476,-70.79734981873027,-188.60315203430284,-37.551973302196444,-11.345391867561059,-12.159026575037887,-11.204065211250603,-15.824055938515341,-16.017589370354468,-12.181793018961926,-16.680016525052515,-16.51826188062538,-11.52366534564097,-12.386902907073647,-57.52360882411519,-116.62518671654003,-44.361397678894875,-42.15876722258123,-11.821100592949438,-11.52360787476036,-11.998428352592374,-14.558911422637246,-16.04179554177604,-35.094602957396894,-15.597224917835817,-38.75727062697337,-15.53235121099291,-13.415794612733222,-16.397153276781097,-14.321550061053212,-14.72222257693777,-13.982587465142103,-12.357166124093965,-11.685906560731208,-12.513592579796446,-16.536219320633776,-25.282538625994103,-14.58383426416507,-12.249893106760727,-13.564279347575939,-21.98481597688926,-35.97693230915284
-11.173292343332525,-11.135049392066147,-11.267282995474748,-12.887702353552086,-11.133005222529583,-11.165847280089784,-11.133005222529583,-11.133005222529583,-11.152106428811392,-11.153473561792826,-11.25278240598318,-11.248077292982352,-11.133214155129913,-11.13753168108244,-11.134839701327122,-11.150363201737479,-12.805100187555704,-11.89727305341632,-20.63391548729519,-48.17404248799826,-70.18479825092203,-188.97894537389988,-36.35312492133136,-11.349605811696108,-12.190886568796104,-11.208653016652999,-15.869302325849347,-15.922933944624521,-12.19380625317954,-16.421550123284643,-16.284993562639187,-11.564459080756384,-12.440467074337233,-57.67937078999418,-116.90422366666348,-44.62286945393448,-43.39915610045385,-11.862328622590173,-11.56443101725213,-12.0474698779547,-14.633128356012302,-16.079793268907487,-34.88713173995348,-15.386498611811456,-38.7833268347823,-15.723355932342393,-13.47679507885682,-16.263246279923983,-14.282411295843474,-14.69963168198461,-13.826199195327977,-12.431052935733328,-11.724635999708624,-12.572915815578474,-16.58037882437423,-25.60037166137438,-14.628549998176247,-12.287442124397954,-13.636314369238695,-22.144186261628704,-35.98860783906745
-11.424562335448012,-11.3877161023418,-11.515256244508052,-13.13411398294166,-11.38581437989101,-11.417738755531904,-11.38581437989101,-11.38581437989101,-11.404285818498476,-11.408556648341184,-11.501843922504014,-11.502789589141688,-11.386006289564234,-11.39027210387031,-11.387558298255135,-11.402556262459262,-12.991849528167505,-12.140519497524114,-20.840709898037574,-47.676160732029444,-69.75243400150194,-183.0824825345246,-36.406240619888976,-11.594410074604806,-12.420005133333733,-11.459528293236076,-16.172930500009173,-16.099041078491958,-12.453215248779909,-16.513606207730756,-16.370970910623132,-11.83547091575616,-12.695215872938366,-56.48646037431172,-116.49744809285764,-44.23141853656905,-42.39380995439254,-12.129655669571596,-11.835447814006148,-12.313440597154228,-14.862965679208582,-16.23236867772677,-34.48008708706877,-15.496554344464432,-38.71574075880147,-15.876173427126915,-13.736309052818722,-16.49862990243996,-14.477471522965711,-14.950653925799136,-14.044033811013044,-12.65677943103313,-11.98811375514157,-12.827148771654185,-16.686316159593492,-25.655411218084414,-14.81770604863788,-12.571857974147228,-13.852695249208303,-22.267460818589026,-36.045713956710756
-11.497525452344538,-11.46128800280143,-11.58731993495839,-13.199427283756101,-11.459361241543256,-11.490942501452928,-11.459361241543256,-11.459361241543256,-11.477589265142125,-11.482406070555708,-11.574715370834067,-11.57589312341879,-11.459543650171906,-11.463759740749497,-11.461057581333485,-11.475821580898653,-13.05684925612046,-12.208198075853756,-20.875891710465794,-47.40147846578796,-69.58919901726098,-181.7786366314394,-36.48502102910534,-11.66592554520326,-12.48406146696576,-11.532388464737947,-16.234509677524503,-16.154682611615904,-12.523200421163521,-16.56968098899171,-16.421670781820353,-11.910731134028033,-12.764211988106016,-56.18921871612523,-116.13793298905154,-44.093771879625905,-42.08257592247844,-12.203273756248707,-11.910708446124262,-12.385573118556476,-14.919363472856375,-16.27301409989954,-34.38271480117705,-15.552830607242793,-38.65550933769354,-15.909005508520904,-13.801292576109242,-16.568781733946935,-14.537771735573429,-15.017358148211997,-14.118472043529119,-12.717085305095726,-12.061789172991048,-12.894926241859034,-16.720933632679735,-25.632008388606767,-14.870722631618518,-12.646693859276198,-13.909812808559469,-22.2788705829636,-36.02897380666536
-11.041319113185605,-11.005806840461323,-11.136364690957224,-12.750910538275578,-11.00275798512448,-11.034976103809338,-11.00275798512448,-11.00275798512448,-11.021329439484957,-11.02278652222142,-11.131247926205237,-11.113795513624444,-11.002955188998945,-11.007001033727173,-11.004365151434751,-11.019256887445046,-12.799815608207037,-11.753483706004808,-20.502185114676976,-47.31622829431536,-70.98008753000802,-191.88209417103639,-37.365669648933576,-11.22333302702259,-12.048342159308504,-11.078182525034142,-15.657633157534939,-15.915057461380195,-12.049485487383556,-16.6141836772076,-16.470210723778756,-11.388267262203135,-12.260823083696952,-58.269037867987805,-116.63146126607175,-44.63428302025878,-42.94406828894052,-11.68746821362258,-11.388202517778014,-11.866736750690833,-14.447073186457445,-15.978768111956686,-35.33222107232186,-15.54411934141122,-38.814120256656366,-15.483788636619199,-13.287713545108627,-16.25370728266175,-14.23100576833701,-14.59680807441621,-13.870065507430642,-12.252597850259235,-11.555557218542775,-12.388416097700379,-16.499776146393152,-25.29998412441023,-14.49413052999967,-12.106232486791601,-13.465341160803998,-21.945443368320774,-35.90524170849364
-10.9104484471874,-10.874595369840492,-11.006810324942153,-12.639334567653613,-10.87141819669505,-10.90404833460573,-10.87141819669505,-10.87141819669505,-10.890254373426018,-10.891846588916424,-11.001990827115247,-10.983969495868179,-10.871624923243262,-10.875727613978334,-10.87305579796628,-10.888164785148323,-12.694019244027233,-11.630748476420411,-20.46932522851408,-47.58194985117558,-71.49831303340653,-193.8513783944198,-37.520045921520314,-11.095322661021019,-11.92941460651635,-10.947831611478064,-15.570422599967424,-15.840627248421574,-11.929222281595088,-16.553984890550304,-16.410631084710552,-11.250112850730032,-12.1329626429173,-58.69455418174647,-117.53824384120726,-44.87397123146593,-43.204925341955025,-11.55277987166329,-11.25004238616669,-11.73397613296033,-14.343873430324514,-15.897652128377057,-35.48766985058705,-15.464617093122069,-38.978836097182274,-15.395234286008105,-13.171598175833577,-16.169793627900116,-14.130829439556948,-14.495772538709963,-13.766929537307774,-12.134625386029056,-11.419982638544665,-12.262392422474136,-16.42685796208838,-25.31627936474831,-14.393984020445806,-11.976150639951017,-13.353251564916965,-21.92502370571824,-36.01789933780201
-10.993507809536005,-10.958006785671236,-11.089002083310284,-12.710217470521593,-10.954874870069128,-10.98719815332794,-10.954874870069128,-10.954874870069128,-10.973508493190106,-10.975093070603522,-11.084419938551736,-11.066369042593895,-10.955075107387698,-10.959130110181894,-10.95648263256488,-10.971420919363252,-12.764556028620788,-11.708097069836263,-20.49054303817917,-47.37740207730657,-71.1969837061784,-192.5729165920156,-37.45995130717955,-11.176614212608351,-12.00411048386552,-11.030612991796023,-15.624680388184219,-15.891500559234576,-12.005445084628914,-16.600593100786085,-16.457399771097812,-11.336415453197539,-12.21225572688041,-58.42401716464899,-116.9547988746809,-44.71171246908382,-43.00033340579387,-11.636918550216159,-11.336347074420715,-11.816632480741616,-14.406833786795438,-15.949111018583446,-35.404595044517244,-15.523806757400163,-38.87448223512601,-15.445278698407918,-13.243441304888064,-16.22729297377414,-14.196642939250857,-14.560994490553266,-13.838877343727592,-12.207072094027357,-11.504769269013511,-12.34035572846167,-16.4717238958115,-25.295675648783067,-14.456032626019365,-12.057571860822181,-13.42225378906837,-21.932599906495618,-35.94355828409129
