z_20221201,z_20221203,z_20221204,z_20221205,z_20221206,z_20221207,z_20221208,z_20221209,z_20221210,z_20221211,z_20221212,z_20221213,z_20221214,z_20221215,z_20221216,z_20221217,z_20221218,z_20221219,z_20221220,z_20221221,z_20221222,z_20221223,z_20221224,z_20221225,z_20221226,z_20221227,z_20221228,z_20221229,z_20221230,z_20221231,z_20231201,z_20231202,z_20231203,z_20231204,z_20231205,z_20231206,z_20231207,z_20231208,z_20231209,z_20231210,z_20231211,z_20231212,z_20231213,z_20231214,z_20231215,z_20231216,z_20231217,z_20231218,z_20231219,z_20231220,z_20231221,z_20231222,z_20231223,z_20231224,z_20231225,z_20231226,z_20231227,z_20231228,z_20231229,z_20231230,z_20231231,z_20241201,z_20241202,z_20241203,z_20241204,z_20241205,z_20241206,z_20241207,z_20241208,z_20241209,z_20241210,z_20241211,z_20241212,z_20241213,z_20241214,z_20241215,z_20241216,z_20241217,z_20241218,z_20241219,z_20241220,z_20241221,z_20241222,z_20241223,z_20241224,z_20241225,z_20241226,z_20241227,z_20241228,z_20241229,z_20241230,z_20251201,z_20251202,z_20251203,z_20251204,z_20251205,z_20251206,z_20251207,z_20251208,z_20251209,z_20251210,z_20251211,z_20251212,z_20251213,z_20251214,z_20251215,z_20251216,z_20251217,z_20251218,z_20251219,z_20251220,z_20251221,z_20251222,z_20251223,z_20251224,z_20251225,z_20251226,z_20251227,z_20251228,z_20251229,z_20251230,z_20251231
-21.792000858934554,-22.790549810583975,-21.1484739791118,-26.822418567221096,-18.659261711159495,-18.940105391252658,-19.174958172559943,-18.913470957825517,-18.731365035110418,-18.60959640691917,-18.590423849382027,-19.628989752615347,-36.99477904021296,-20.423282747844304,-19.695015569989657,-18.713355493373005,-18.92164787631531,-18.603257599579827,-19.233035762046626,-20.62036512689929,-21.611030109160687,-65.47841497509805,-19.058060456421746,-20.993945177534563,-19.7037588614898,-21.267292281955985,-18.79996388552087,-46.541844995022586,-25.941701612421276,-19.949081951922498,-18.96003147966973,-19.429434429354355,-19.435340337391253,-21.360975281731072,-21.68598370366489,-22.27375026766247,-50.321969034252334,-85.90701684646294,-39.5356367506819,-22.46240477347809,-30.965411438674792,-19.569563699648675,-20.20150836140597,-19.441091625012067,-21.752044734388505,-22.552168855978348,-28.255602264093127,-44.54760022730478,-280.67303874791867,-138.14398050646253,-36.214025941611055,-26.059608699991948,-30.260095805365097,-28.847807764225607,-19.86122807331061,-19.934359540953402,-19.314264813166158,-20.30040889502728,-19.402968943708448,-41.70581654836241,-19.36893309007068,-33.62925033759428,-18.994458401692526,-63.49780190242413,-18.726555713222176,-18.69586142549439,-21.800922663486396,-26.012540925825895,-22.751621581159917,-19.89259892749232,-18.683732137810075,-22.729813272959753,-40.78115434579108,-28.598557423142488,-41.37649514152801,-85.2187810643234,-28.658363472923384,-28.34764414411682,-54.49809356183791,-147.08984401003556,-121.97050384094639,-52.83530977548595,-57.08068813956893,-19.133878711352725,-18.696839593439158,-18.570740850417707,-20.465667333551465,-18.99827821290868,-19.092437942631143,-18.556270629263654,-19.09704783730865,-22.8546647534694,-41.81871059706245,-109.52721950509576,-42.666277843938055,-46.3314263482743,-21.49591095967323,-22.995312990575954,-21.00845021641524,-30.72607003813814,-20.643191575362223,-21.34880424048685,-27.274283866712285,-35.72197348882608,-25.53095696442739,-22.027892729808617,-20.20859647459146,-22.33617821189663,-20.83555457151355,-21.71403884669651,-186.15952230399867,-22.069731831437004,-20.4416018699321,-20.383766171639216,-20.831283588065062,-20.2406202930315,-21.196642328866908,-36.95964310264088,-55.33832677142583,-90.1258652868526,-24.639090420639093,-39.611134328985564
-21.726623289355288,-22.73462329138588,-21.074806953633995,-26.780646610876317,-18.539825591882863,-18.82549242987256,-19.06372653656932,-18.79793695194742,-18.613037767980437,-18.488998003810927,-18.469425585686558,-19.518638808044244,-37.09284132350541,-20.32083368908921,-19.590787442032443,-18.59461151562392,-18.807103509873293,-18.48285592376275,-19.124094230667666,-20.521563593401538,-21.53819884396792,-66.02828882280795,-18.94372994111133,-20.904299848144397,-19.600863278015634,-21.19222973313108,-18.685008381264943,-46.532980243539164,-25.860384020224124,-19.84504708952303,-18.84678921774235,-19.307133273537378,-19.31362024633979,-21.263630189807948,-21.587586875353903,-22.185427053199817,-50.53161538052412,-86.518561864572,-39.613746679606585,-22.39457985120498,-31.008732833262698,-19.45236017323564,-20.086125758829123,-19.318341927953433,-21.66663212011362,-22.477490107965522,-28.208335106048494,-44.63003774647383,-280.25743954619156,-139.18806576704623,-36.25700971398487,-26.025701919205474,-30.253338735135436,-28.784264739495626,-19.74555481897668,-19.819767556488713,-19.189007995071975,-20.1876661429708,-19.280323196901147,-41.85769224005433,-19.244738492307835,-33.627091832052926,-18.882512234967223,-64.05748439388555,-18.608568554666988,-18.57987589747497,-21.715297406064014,-25.99413991947504,-22.67035103697973,-19.789453554392217,-18.565246868498313,-22.66332259725416,-40.86508600483757,-28.626974361201654,-41.451226254037344,-85.59921169713797,-28.656128416204467,-28.282633612923256,-54.72561572319073,-147.57229570565684,-122.45025373723067,-53.14673850313998,-57.554355108498115,-19.0188913456739,-18.577554910953488,-18.450415021423353,-20.3672469667063,-18.888230874823225,-18.979397953753118,-18.434970090189868,-18.983759020962367,-22.773214779970637,-41.96078152208713,-109.86487381129558,-42.79207124532017,-46.42051677200726,-21.386775092554085,-22.888321848629722,-20.894939768163272,-30.667157777553307,-20.522199123734445,-21.23721060948594,-27.205685704454083,-35.783531156150616,-25.448610358472273,-21.921199013519022,-20.082242437279803,-22.227140645147234,-20.720660687040947,-21.61177772134525,-188.63071859253373,-21.95676752701951,-20.319710290447247,-20.26161068780508,-20.717048359390727,-20.113691660763276,-21.08501429483956,-37.03062105065644,-55.591817124072364,-90.4813366213212,-24.560513297085222,-39.772356519878045
-21.845503528734177,-22.835234826037084,-21.20513018760598,-26.819998709453408,-18.7345675696256,-19.013350655562608,-19.247397586042084,-18.98741691805927,-18.80622541486899,-18.68550196321821,-18.666547392980736,-19.68780932980789,-36.97389750457319,-20.47263398021891,-19.761716881563462,-18.784770695987948,-18.992006552823433,-18.678759072880496,-19.297179661701716,-20.667042206346782,-21.662282734980458,-65.3412373260639,-19.124255422550625,-21.04386559014317,-19.76746063743985,-21.32209809324297,-18.86815527981256,-46.548096762762796,-25.968327738538427,-20.003144511642017,-19.030579027108878,-19.509229572104903,-19.51152616893391,-21.419865018032972,-21.74213185110356,-22.323505848180233,-50.29672202547491,-85.65565122787622,-39.475471444897515,-22.521663164928405,-30.97635410322126,-19.642757334033476,-20.26516123770715,-19.521166951349088,-21.811415954496155,-22.59303734532947,-28.254995921206188,-44.47230434902091,-278.7438150574744,-137.5178970680928,-36.1629837803841,-26.091605214512875,-30.250343520532475,-28.813496026477388,-19.93869214804123,-20.011611388485743,-19.394587302832736,-20.371507045193766,-19.479313620603047,-41.64255927962584,-19.44904243943701,-33.56527956291174,-19.05638988913785,-63.37716482110963,-18.79985045977414,-18.759972097492323,-21.83868598911244,-26.048961254274992,-22.784897835684397,-19.94716671504265,-18.7558767914473,-22.775907739426287,-40.69790543334638,-28.616193671660987,-41.281184807773826,-84.827106885327,-28.65714226474875,-28.33727341370485,-54.39198348671415,-147.22201326854295,-121.73135258981969,-52.732547386144375,-56.99905265431535,-19.199328144820235,-18.769751230817242,-18.643058256150812,-20.519297332212155,-19.06233576250927,-19.155082461501753,-18.629815081108898,-19.167702942709187,-22.915371299532787,-41.752795238098756,-109.47689020041585,-42.75079639469355,-46.25330377540509,-21.557879921381176,-23.04659092115064,-21.073434970489007,-30.718135733178237,-20.722764067930015,-21.420214208001564,-27.284601466683128,-35.6952198432052,-25.56029195795012,-22.089734354976333,-20.289397047510544,-22.386842622271576,-20.908132695400326,-21.776862947106324,-185.66774237759492,-22.124643445269665,-20.52401389947924,-20.462310168263993,-20.904948873112698,-20.321986841331807,-21.26525494740278,-36.92713841440748,-55.20575963924137,-89.85208129896648,-24.685977158895273,-39.60133910678019
-22.03087300951505,-22.994073822160274,-21.410707193364882,-26.916527904149824,-19.053889330040953,-19.320614976631777,-19.546830704575534,-19.297302713208527,-19.122823536513906,-19.00783308761719,-18.98991923323413,-19.97533195571254,-36.75887847007431,-20.73647213689741,-20.041600341747074,-19.099674610147694,-19.296846567727144,-19.000325790821922,-19.58499874688592,-20.92054708746873,-21.862542387230004,-64.0623879345688,-19.42553027206108,-21.28001268353187,-20.042033718342466,-21.52947783463706,-19.172092618739605,-46.610162714981314,-26.175251476692008,-20.273066178992604,-19.332733401999878,-19.83804463560149,-19.836227994362478,-21.679143299505046,-22.00204410867007,-22.556774572771207,-49.84777694369956,-84.18383542338128,-39.27731506263099,-22.716462117885794,-30.896676771343316,-19.955104536785864,-20.56677560725722,-19.85121940898112,-22.044894677510804,-22.790318025398996,-28.36469359994581,-44.261329964630235,-278.5719408732563,-134.83592710444475,-36.04542074586007,-26.194249683721125,-30.266392165812267,-28.935645086877656,-20.251399662627257,-20.321859597717552,-19.730346724168776,-20.67333699419514,-19.806278479905636,-41.278444361655346,-19.782271611957608,-33.53320878466478,-19.34917723217517,-62.08569440769034,-19.11460509728496,-19.06311311200125,-22.057548017374238,-26.122115512122093,-22.992178572798846,-20.215532102530766,-19.07075510545097,-22.959639131320035,-40.46981798467747,-28.573364262276662,-41.0686916979153,-83.75276278558957,-28.668864296334142,-28.48398282703019,-53.849877821267725,-146.4559289455786,-120.63172806459752,-51.99715501458167,-55.92115478861267,-19.50191639238361,-19.087108175733185,-18.96206120572524,-20.777253408988,-19.35237033737871,-19.451088761499282,-18.951987520041815,-19.4702667040652,-23.14098955974714,-41.40637609918833,-108.825380000015,-42.55796959962203,-46.028562426714025,-21.844872672490876,-23.32277400581053,-21.371820368937172,-30.85343469285324,-21.04875673456276,-21.719873271417097,-27.44929469523486,-35.551123064409325,-25.768127928611708,-22.37177527382734,-20.627732436834282,-22.666239562902547,-21.21528881635162,-22.049266575278544,-179.96665391146016,-22.415269223966938,-20.85392136807715,-20.789746338316576,-21.211399303695163,-20.662135877954,-21.562453892637972,-36.75876138325212,-54.57708022961482,-88.9364686774614,-24.897755152500874,-39.25202098596304
-22.03087300951505,-22.994073822160274,-21.410707193364882,-26.916527904149824,-19.053889330040953,-19.320614976631777,-19.546830704575534,-19.297302713208527,-19.122823536513906,-19.00783308761719,-18.98991923323413,-19.97533195571254,-36.75887847007431,-20.73647213689741,-20.041600341747074,-19.099674610147694,-19.296846567727144,-19.000325790821922,-19.58499874688592,-20.92054708746873,-21.862542387230004,-64.0623879345688,-19.42553027206108,-21.28001268353187,-20.042033718342466,-21.52947783463706,-19.172092618739605,-46.610162714981314,-26.175251476692008,-20.273066178992604,-19.332733401999878,-19.83804463560149,-19.836227994362478,-21.679143299505046,-22.00204410867007,-22.556774572771207,-49.84777694369956,-84.18383542338128,-39.27731506263099,-22.716462117885794,-30.896676771343316,-19.955104536785864,-20.56677560725722,-19.85121940898112,-22.044894677510804,-22.790318025398996,-28.36469359994581,-44.261329964630235,-278.5719408732563,-134.83592710444475,-36.04542074586007,-26.194249683721125,-30.266392165812267,-28.935645086877656,-20.251399662627257,-20.321859597717552,-19.730346724168776,-20.67333699419514,-19.806278479905636,-41.278444361655346,-19.782271611957608,-33.53320878466478,-19.34917723217517,-62.08569440769034,-19.11460509728496,-19.06311311200125,-22.057548017374238,-26.122115512122093,-22.992178572798846,-20.215532102530766,-19.07075510545097,-22.959639131320035,-40.46981798467747,-28.573364262276662,-41.0686916979153,-83.75276278558957,-28.668864296334142,-28.48398282703019,-53.849877821267725,-146.4559289455786,-120.63172806459752,-51.99715501458167,-55.92115478861267,-19.50191639238361,-19.087108175733185,-18.96206120572524,-20.777253408988,-19.35237033737871,-19.451088761499282,-18.951987520041815,-19.4702667040652,-23.14098955974714,-41.40637609918833,-108.825380000015,-42.55796959962203,-46.028562426714025,-21.844872672490876,-23.32277400581053,-21.371820368937172,-30.85343469285324,-21.04875673456276,-21.719873271417097,-27.44929469523486,-35.551123064409325,-25.768127928611708,-22.37177527382734,-20.627732436834282,-22.666239562902547,-21.21528881635162,-22.049266575278544,-179.96665391146016,-22.415269223966938,-20.85392136807715,-20.789746338316576,-21.211399303695163,-20.662135877954,-21.562453892637972,-36.75876138325212,-54.57708022961482,-88.9364686774614,-24.897755152500874,-39.25202098596304
-21.868799378580448,-22.85407800725907,-21.22775944397779,-26.798087204383663,-18.755328806194257,-19.03421015527854,-19.26900935264035,-19.008589206236294,-18.827043660899033,-18.706343169969784,-18.687427462508317,-19.696155628061092,-36.99820921465247,-20.475225800079,-19.780659338267913,-18.801935293591043,-19.009973886994896,-18.699276839932015,-19.311382607114925,-20.668430911656234,-21.68018649646938,-65.45498912576336,-19.138125496634313,-21.05270980887493,-19.78401528531875,-21.342315569437524,-18.88374732862485,-46.55809902326795,-25.959104493239845,-20.009682184600628,-19.04934771554958,-19.53319867410062,-19.532081230727904,-21.434351122803683,-21.753318259999286,-22.332642566976617,-50.36846532656976,-85.6837332656022,-39.45110116401096,-22.54974811050886,-31.00612592233432,-19.662332398678817,-20.276086742236448,-19.545225550799653,-21.831489509513222,-22.59978783411059,-28.23279058431156,-44.43808051651075,-276.7096375146799,-137.36702625918173,-36.13241775479845,-26.10760655147004,-30.23724024551678,-28.7503197778638,-19.963306203208255,-20.036533589029,-19.417749743602883,-20.39105508922124,-19.49962108616395,-41.64899934492487,-19.472466113779827,-33.49989483357958,-19.067078469719913,-63.50922769644167,-18.81925517495885,-18.771004529897557,-21.837086295484525,-26.077021755931366,-22.781219860750745,-19.954471008438464,-18.77390147643359,-22.7911566328472,-40.653560728716656,-28.64579184934682,-41.22065078629835,-84.61280581566673,-28.65432306540667,-28.29808665895579,-54.39115915353671,-147.5977035269099,-121.72336651632894,-52.77126146048981,-57.1312321981371,-19.212181492441854,-18.788159972882166,-18.66039292963361,-20.527808625613037,-19.075988690308584,-19.166037165602337,-18.647955214421987,-19.186574570044854,-22.93853985965061,-41.7495822061678,-109.59494464713539,-42.89355059969918,-46.2175356867706,-21.57001243836549,-23.049487264899852,-21.086417188167932,-30.685277223046143,-20.747092226184645,-21.440652731750458,-27.26352847021502,-35.69547532251917,-25.552604348420417,-22.102623919804916,-20.3125159881101,-22.387821834734805,-20.928133741178023,-21.792749037392014,-186.29862190366038,-22.127993253843382,-20.55078889355448,-20.485002804947957,-20.926304364883677,-20.34542471375014,-21.282833551102193,-36.926006544259266,-55.1871480570551,-89.74525630392333,-24.697344833134608,-39.663940216976826
-21.916038600205017,-22.895986278040567,-21.284609418855958,-26.868715972685635,-18.86364167641229,-19.13720364158245,-19.36758962778292,-19.112271714664594,-18.934104816993077,-18.815834631548835,-18.797311541970885,-19.80786001237713,-36.870726985312174,-20.58465331198677,-19.874484003832762,-18.913306912055393,-19.115924760460217,-18.80889001178134,-19.415218849700064,-20.775068002160104,-21.741287336556844,-64.74656308537743,-19.248181253835853,-21.141626313446235,-19.87889307744702,-21.40326200622448,-18.992617318341537,-46.567333443488195,-26.059775468748924,-20.11641117317794,-19.153048471357454,-19.641199386494517,-19.64302946503758,-21.52555565857679,-21.84921032235969,-22.41983319767254,-50.07327276647079,-85.00605802230062,-39.39729051160565,-22.59453471835267,-30.929954840219395,-19.769365660491953,-20.390396602140758,-19.653628031300272,-21.903822489043854,-22.674867259743145,-28.309543106486952,-44.392173448293605,-279.4084245998813,-136.41247478132428,-36.12254154885332,-26.12903212543477,-30.261093562295486,-28.888490921632872,-20.063477154807316,-20.13522373837076,-19.529826779900606,-20.493486264495036,-19.611867455240734,-41.48228125227583,-19.583102401527437,-33.574420607946905,-19.177910221465574,-62.76976774772732,-18.927467426080295,-18.88581773296848,-21.9328209328052,-26.069193354128146,-22.874797199808594,-20.059415866714033,-18.884084960810153,-22.848469028813817,-40.614496283657616,-28.585732708617023,-41.20997917923178,-84.44010067310427,-28.662154251170207,-28.41359383192202,-54.15509264209147,-146.7260277404861,-121.24525226607764,-52.399310321389706,-56.483830553183566,-19.324141952144952,-18.898844278928014,-18.773293051026926,-20.626531109468793,-19.18157386298644,-19.27784006884671,-18.761089657937998,-19.290270795939662,-23.003265216612643,-41.602992419841485,-109.13622074424971,-42.611495511277184,-46.16682297278223,-21.67639029848005,-23.16378964373419,-21.196506153245775,-30.78762659801148,-20.853360325252954,-21.54094826797401,-27.362363570545547,-35.63168909762136,-25.65193383196755,-22.205650515912914,-20.425794894565897,-22.50616962327411,-21.03231076602528,-21.887642889681796,-182.9734232579155,-22.24790164930225,-20.655398531244522,-20.5941809661182,-21.0283141329747,-20.459019990032928,-21.386070956401205,-36.853603325197454,-54.93890500901665,-89.4904739731901,-24.7722008598432,-39.42633506941345
-21.891319449424582,-22.87889061272371,-21.265030672225294,-26.947295132848986,-18.87226848782828,-19.14307720314284,-19.370136502291306,-19.118014294646542,-18.942067520903446,-18.82484966900988,-18.806429202336993,-19.843583261966376,-36.77674836201457,-20.63287421889766,-19.879541006149495,-18.930761790477423,-19.128984250785546,-18.818602237245404,-19.43466921891195,-20.822746216251193,-21.73611044755077,-64.21581462191989,-19.271387660347514,-21.166782511248872,-19.889773718165177,-21.3910791902262,-19.01201816046383,-46.610495604542244,-26.138430528261086,-20.154811471449413,-19.16365021384478,-19.64330034667524,-19.653180324156956,-21.541651348690383,-21.87260320292811,-22.441916494544493,-49.809103539229255,-84.66589145322482,-39.43244664969828,-22.560188053771423,-30.834672667572697,-19.77969019781532,-20.422608469619277,-19.655770510343512,-21.896999729824998,-22.699518737706523,-28.392445407399485,-44.47857698891607,-285.5478887147746,-136.28155242327242,-36.19845784309878,-26.107194996054172,-30.303743776506614,-29.083262299137566,-20.060477386190765,-20.131146787269355,-19.535435466303817,-20.501877780902234,-19.62324247399029,-41.411490347246286,-19.58744888589615,-33.74093702755669,-19.208517958985755,-62.16439403434996,-18.938986668267432,-18.9173997469983,-21.981174636498505,-26.01382340039072,-22.930372993601445,-20.093932832400665,-18.899350395386843,-22.84316798564002,-40.700144724030054,-28.496709005200334,-41.3442378971266,-84.83236854467408,-28.67310382644554,-28.558002593629404,-54.07193366171617,-145.68041316266502,-121.1256206006042,-52.16105708800656,-55.91991369701763,-19.35052060905778,-18.9133384955117,-18.791010904498496,-20.65589734502543,-19.203361644160232,-19.308430228016118,-18.777334122856107,-19.300594873763078,-22.986443826468676,-41.535812742959635,-108.76880879686267,-42.19606686572183,-46.240396929602994,-21.703639199129846,-23.21726884715052,-21.22185234210006,-30.92460028008265,-20.854006853949777,-21.547400330627692,-27.454566422654494,-35.601833452762705,-25.72252541660677,-22.227271885567824,-20.432136742147446,-22.562830887689245,-21.04061711389438,-21.899862631928652,-180.19361930214023,-22.298535148897884,-20.650337027147277,-20.59913101318208,-21.032542911724953,-20.464828282303667,-21.399439106496573,-36.82249637821782,-54.85883956806202,-89.63304458842926,-24.790749148958263,-39.19178264900517
-21.76099500047022,-22.764266581298905,-21.11444318605771,-26.811551246813075,-18.608282056312692,-18.890935321213014,-19.126905085697274,-18.863882864694663,-18.680794926305882,-18.55815662060782,-18.53882282847169,-19.584491783629577,-37.02647186741389,-20.38323486555266,-19.650262098459258,-18.663506288809295,-18.873192119156634,-18.551967683059,-19.187603037974498,-20.581958978186258,-21.578550460811254,-65.66122230649557,-19.01067491164147,-20.957229012656146,-19.660085182838376,-21.233338526995027,-18.751912143621173,-46.53880070251233,-25.9130978880895,-19.907443808519133,-18.9118829491255,-19.37657731711729,-19.383510394651946,-21.31997100498104,-21.64539566577048,-22.23744742535556,-50.38545639940922,-86.13502872775021,-39.57158177116262,-22.429322023933643,-30.974344422926627,-19.519678834002985,-20.15444711136651,-19.388047318527065,-21.714165753706013,-22.52173942831221,-28.242877202628506,-44.58860809896925,-281.0376571036277,-138.5821748976398,-36.23808154918677,-26.042426888997866,-30.260519231649667,-28.838961629046615,-19.81074070528563,-19.88421979593518,-19.26047951258158,-20.252269222237175,-19.350850009485033,-41.76237537473938,-19.31548791292108,-33.64436070063033,-18.948743441536863,-63.67917539213312,-18.67645618647677,-18.648518842889967,-21.7682841132659,-25.998531132698364,-22.721280702037856,-19.85108474749101,-18.63377497912935,-22.700351645584874,-40.8243769888614,-28.601810884994926,-41.42014591553702,-85.41888711215205,-28.657937630468762,-28.332512026995374,-54.586170520177426,-147.19449028621622,-122.16232241866581,-52.94503022782133,-57.229172109956046,-19.08650308147872,-18.646481249648215,-18.520239603333497,-20.42567078903625,-18.95256140176366,-19.046266782720867,-18.505210297169064,-19.048870584500584,-22.817527871997562,-41.87330891769656,-109.63468757736233,-42.68022203233464,-46.37491262565078,-21.45094047787183,-22.953586738787365,-20.96155583915895,-30.71196166035167,-20.5907419261755,-21.300890457319156,-27.25301742019338,-35.7451185699844,-25.501288907376534,-21.983642087338655,-20.154384020786736,-22.294007613490916,-20.786445404487463,-21.67072802882526,-186.95139269534997,-22.025482658115045,-20.38821393543815,-20.33123601996961,-20.78208725075493,-20.18612009649506,-21.149391693391834,-36.98679191332934,-55.43977536729023,-90.29060780122407,-24.606146595043036,-39.657181215372276
-22.037876026854985,-22.999206220545165,-21.41670325132489,-26.899868694884688,-19.055262520318358,-19.322422580732912,-19.549326390518594,-19.299213907756357,-19.124313587379586,-19.009167515196438,-18.991246581771403,-19.970258495679737,-36.7790036629994,-20.728543697615866,-20.043180241787812,-19.099004190937634,-19.296969828691136,-19.001482047384997,-19.58336754472829,-20.912365007787525,-21.86567466166359,-64.1685889895299,-19.423313393768073,-21.276728964790117,-20.04224464403118,-21.53395078553246,-19.170746501345295,-46.61404668560883,-26.162081515116625,-20.267272871988798,-19.33339837266029,-19.840990153987214,-19.837235134179114,-21.678308418057608,-21.999532872611237,-22.553974246700317,-49.905639730472004,-84.2485897012701,-39.26876727379454,-22.725855045748588,-30.916226834799815,-19.955857774168557,-20.562646457838454,-19.85419137050692,-22.048471545910747,-22.786945770114837,-28.34772232372197,-44.24598270789758,-277.3396834627487,-134.84127248196546,-36.02924328817879,-26.199719154229648,-30.257208748539043,-28.894266671165212,-20.25526297855228,-20.325975697753556,-19.732611525124277,-20.67452242741823,-19.807064276508456,-41.291784958104174,-19.7847747412284,-33.49598535024042,-19.34519962326266,-62.20499044083934,-19.11528066377024,-19.05903102490349,-22.04880224695629,-26.13551501036435,-22.98233425736777,-20.210406193895576,-19.070585443885367,-22.96226825901105,-40.45034738025807,-28.591775193302148,-41.03887816712856,-83.66288911734374,-28.666249250772708,-28.455194078517007,-53.86711067382698,-146.72613897682155,-120.67243909773468,-52.04319654423853,-56.033694293665874,-19.499073368931402,-19.087127517882642,-18.961357756777527,-20.77320278754234,-19.350278199306906,-19.44723961350242,-18.951685691690628,-19.471039834096082,-23.14662720981117,-41.41592333504576,-108.92869178025659,-42.65097978995612,-46.01392695075549,-21.84174366549867,-23.314454043020795,-21.368998474930134,-30.827562241627575,-21.05199014162785,-21.721531775658065,-27.430747215555762,-35.55554900142666,-25.75553561967899,-22.369618085058356,-20.629813522849343,-22.656699827840654,-21.216442746932398,-22.049026643983662,-180.52452446531458,-22.40706121995288,-20.858474606716385,-20.79190960625653,-21.21340438432678,-20.664387049324954,-21.562450877546123,-36.76335125711395,-54.588006152597785,-88.90616499842795,-24.896466755508964,-39.29972447020191
-22.0803401856745,-23.038036198763205,-21.46756152567554,-26.969738040719122,-19.1517666955459,-19.414210045063736,-19.63719506007961,-19.391615763731146,-19.21972275854278,-19.106692193033737,-19.089108886048606,-20.071758317549037,-36.672406907563705,-20.829658043744434,-20.127006090527065,-19.19882659127738,-19.391824385092125,-19.099170703818185,-19.676915826391202,-21.01053298341961,-21.921920277145787,-63.54153844127369,-19.522393787915917,-21.35857073468518,-20.127604800166463,-21.588937617685048,-19.26867546309499,-46.63979347635154,-26.260124128932716,-20.36512273782663,-19.426223448561192,-19.936844540671718,-19.936185345734106,-21.761823032039253,-22.086861923032664,-22.63358928487841,-49.64363864547802,-83.66197622170353,-39.23256143106496,-22.765925278803213,-30.849135751485818,-20.051529479981554,-20.666329638605912,-19.950377627163977,-22.113556323127753,-22.857312880531794,-28.4222515800438,-44.22659403526339,-280.2687858755328,-134.01271854520314,-36.0359356466699,-26.22055033015107,-30.286074671846134,-29.02856313882908,-20.344051710421343,-20.41347217476534,-19.83217634671751,-20.766124907759018,-19.907264045799923,-41.15546491452399,-19.882993457678594,-33.57309314039236,-19.445759456020937,-61.54032240486784,-19.21201855941967,-19.162977966279648,-22.137658782323953,-26.12998223003286,-23.070935949472556,-20.306037558734086,-19.16926941254123,-23.01423515803777,-40.43001455786745,-28.538269487294023,-41.048433697693746,-83.54959382074729,-28.67814985677969,-28.570641434399775,-53.671252642626,-145.92451206683248,-120.27607313999114,-51.71797085653961,-55.4494642598836,-19.60010893035025,-19.186150294854045,-19.062502368630398,-20.863330239504123,-19.445590734447602,-19.54855141192129,-19.052923210630667,-19.563764889447107,-23.204529210895977,-41.28965364596389,-108.52653357485129,-42.38398617780177,-45.987617591687155,-21.938900556817515,-23.420943777800012,-21.468614205342462,-30.934542554299945,-21.14637869324856,-21.811551253597376,-27.526310510198588,-35.50368059481778,-25.85141684640861,-22.462741046221865,-20.73058443193252,-22.7664975116191,-21.309702296407625,-22.13475349410516,-177.51252908841593,-22.516841574225097,-20.951033381130625,-20.889084952745073,-21.304443539779736,-20.765345760510634,-21.65536837747668,-36.70363625537418,-54.37366947628144,-88.71092850417163,-24.96737924062399,-39.086264144462135
-21.952917210474748,-22.9246842154547,-21.317673484030628,-26.80381542053324,-18.880582414593803,-19.15560633343304,-19.388709839942816,-19.13122108884303,-18.951469750836857,-18.832681352510992,-18.8141523500492,-19.797248534784764,-36.9544082428102,-20.56224775625353,-19.890971537990985,-18.921721106872635,-19.127309417850796,-18.824989351458107,-19.418863875091557,-20.75067138349928,-21.763321126810972,-65.16380235968599,-19.249730652348667,-21.1375002656693,-19.88986613910925,-21.430216550430945,-18.998062488389238,-46.59838061044127,-26.01612473246633,-20.10296904789108,-19.16670154309535,-19.66506565873224,-19.65872382727531,-21.53292803813364,-21.848669156471345,-22.416852959471104,-50.304249394306,-85.23871397591705,-39.35947288634998,-22.64224821816852,-31.01102308914652,-19.78377579121607,-20.384501850854264,-19.677621447630862,-21.92771202087683,-22.669755302709245,-28.24330954055936,-44.33422495255351,-274.48190842833037,-136.33931776644246,-36.05961658614508,-26.156830011735384,-30.226477613692104,-28.720208218938957,-20.090627013794975,-20.16342484689832,-19.551011239005682,-20.50919881972757,-19.626739743333705,-41.53624050606082,-19.605186524157737,-33.41722932597871,-19.17228781245768,-63.23245755156119,-18.941487951589774,-18.87997770072611,-21.904801758458575,-26.13054473776804,-22.84317925284532,-20.04808111963223,-18.894632493664627,-22.866017141811188,-40.530789054327535,-28.662493945240428,-41.08483245046051,-84.03596928925467,-28.653444304519326,-28.3022813239255,-54.21630944396463,-147.8129010914945,-121.3821478914926,-52.57414746034613,-56.92424264469913,-19.323139776944767,-18.910126173138394,-18.78167460242861,-20.619365627502976,-19.183578729006012,-19.272719417067727,-18.771201572924067,-19.304250968682805,-23.035546036512024,-41.631193904584464,-109.54258977261554,-42.991121279361636,-46.10630032922954,-21.6748949783299,-23.141226932600787,-21.195878681459476,-30.69298803180443,-20.878400281032775,-21.55902161413477,-27.29246851176686,-35.64708772234943,-25.61050161112178,-22.20678467100506,-20.446463632846246,-22.478037261975125,-21.04832649864327,-21.896935594566564,-185.14279369415678,-22.22464673669785,-20.686079348656985,-20.61482970201579,-21.04774263606159,-20.480366471645432,-21.397167896313242,-36.86852661747197,-54.962295049920186,-89.33965711944165,-24.777365500775307,-39.6174410198218
