LE,gammaE,LElev
121.44851525237478,0.32218539599993584,5014.463627580873
118.41620375941142,0.32591556029348034,5350.555098290391
85.5559415201979,0.31603802778668316,7156.063054095597
192.926888401621,0.27834304231479545,2226.8370586089945
193.82399531645635,0.26079035228770836,2398.4976526184523
81.31875668420349,0.32553418115416793,11248.525166055864
117.90179760618582,0.3204716933213539,5735.564776644757
170.18645126316363,0.29438160343941744,4609.780760445268
138.70033991084597,0.28984291988267114,4209.147649048337
149.39025506440206,0.2947625860826729,3729.600619868313
162.06892882645914,0.3087948625127511,4063.164519762197
97.9357848248731,0.32146859917454046,3879.9326026020763
96.04585285702905,0.3455032237389771,3003.379576603578
79.70514788122992,0.33368603926651097,9511.076963568814
61.97057499445004,0.37400159359227475,8602.206356700435
67.65801027479121,0.3577042713675889,3776.9079970542566
116.01948907134691,0.33242711604418657,2815.324497211443
107.95532924744874,0.3322376789243018,2667.435350111417
272.6534675977072,0.2548018340936455,8297.522423983886
422.3014882329653,0.23450281145099006,3368.4732466799046
237.50043550029827,0.27437085103158254,4150.369801257965
195.12992358249923,0.27671617668424875,4455.223747602041
149.2932419635092,0.3067345545736851,7436.089877267312
149.9572285022345,0.2865968430537715,4365.7531099086455
182.4167620660752,0.27231575382044304,4450.521071360331
131.01241075129474,0.3119888141816327,8014.956969977266
199.05780081238785,0.2660998454011595,8862.982349828477
189.81464767989476,0.28740260876237256,8687.585536209037
206.96683607678548,0.2661341229191272,3591.1245929170345
142.82574164995904,0.30390784562441797,6538.430753565341
227.66988820833822,0.2624269782904871,3153.0869582403516
271.8166382084659,0.254433255675514,4835.700585028633
196.42906731138487,0.29122686646001056,3435.9634569443124
166.28145275012034,0.27988750329264706,3303.1626972723475
174.56984360414938,0.2866485105906797,3440.5386928973826
172.01650335657212,0.28688676452481054,2478.0233771586145
142.88565038167522,0.29964702033774837,5097.287486800557
228.7390195041574,0.2715289584136542,3865.949168193987
244.787714606196,0.27989837907369125,3747.5015997125242
105.71254460997929,0.30639936968245357,5014.819538106052
196.44483674072683,0.29194938887110067,4968.132777897453
132.01880910079416,0.29554201567058824,4224.6973065959
210.64472210476222,0.2801630617602111,4649.041117175543
202.40153036284497,0.2802315717210899,3178.1536926713425
300.6203842564347,0.25474978136487636,4579.74996327178
349.4618394912393,0.26654293352479774,7181.007493564707
147.46860204369858,0.297975511739035,6270.638738107357
226.72300417667608,0.27393112889517346,8405.705095912723
239.35373502364197,0.2711538907015325,8907.0881318757
315.7845681532707,0.2482381262403648,9165.359372918076
317.3654952848602,0.25511880126048886,3243.1656884153913
121.58631125718938,0.2864230944174054,4024.4067163125364
133.60810430518777,0.30003304723299207,5137.076889013005
145.87052254932652,0.2905629070878191,5502.753196849596
254.8610497941409,0.2650443685201873,2837.4042442741825
164.63608398410702,0.3112196456410993,2564.269764089589
330.9989437970184,0.24055758055216916,9291.230058305962
137.39287875357948,0.3043036670694897,4961.70321969191
181.99589552813475,0.285781692809375,4811.600496910201
92.53417678775438,0.3212007968855147,6995.732171897627
99.4238059102254,0.3251392854756691,7671.30922442086
215.15450714319888,0.2736478725915199,4666.654358029746
190.87719825101536,0.28679805870570074,3509.371089374171
338.28937485442015,0.2601261157955071,2046.0555737314212
322.5995122139575,0.24034844031115005,7062.109882002691
469.47128797639795,0.24765920903066502,8873.707068388416
167.32621381609368,0.24976386759706753,14626.078437035738
206.00598781159638,0.2945599723750635,8102.432981733062
114.43232748901316,0.3189065326470103,8600.320863842968
164.47961639487858,0.2869114339858927,3880.3389553372226
281.6507979013548,0.2713314071443018,2849.3866367865126
265.45339691856924,0.25869483989950925,6019.1511533905805
121.96450511458282,0.3120691605931753,3668.969324400508
128.88832360349633,0.3285973624697229,3961.1209630435574
202.73955644461094,0.2653284416239067,3537.984548027469
211.04865817157696,0.2702159817362029,3964.8033962136237
98.23938614326755,0.3203998290941454,7165.9945913682695
88.44256149001433,0.3218862624972414,6996.688225141947
110.32873530323953,0.3194381359427643,14126.463202395056
133.93315334082217,0.30188732702657417,8612.47459745875
115.89753084629218,0.2996169334427108,10545.585361622747
113.67344138574022,0.3072664777034121,5742.298610350638
316.3242723894047,0.24710269162220405,3546.9147912974267
294.6947715404607,0.2501139304102138,3646.705490665834
302.2600200886432,0.26464544717083,5176.458919755609
195.82898552040436,0.2647189344091718,3524.2787878102436
200.61344852821156,0.2562138280536952,5284.361141549595
151.70845079522908,0.30605465871136667,11624.359468199842
130.6867987675995,0.29977498602140584,11365.40802168287
132.498369683296,0.3064722311811656,4517.275289230451
97.78725164577823,0.31005647238573697,11643.199975261621
114.26116110064038,0.320410825400208,7209.132530717953
115.51661843128352,0.308335921373391,5571.3145060531615
131.07066074753715,0.31859896209681066,2702.2703726904783
113.67675513793921,0.2982964146476089,2853.8673717135166
113.67675513793921,0.2982964146476089,2853.8673717135166
259.90646998009754,0.240731780764945,4169.368804244583
323.2902480019309,0.24913511529767868,4552.997961205863
228.6679685360968,0.26841497196755154,6567.207196275176
112.52382493926827,0.3113454201370797,4948.0400092553955
131.2269730077258,0.2982847480981865,8832.220050625381
123.52949077976264,0.2846743980340746,10899.489305699877
185.70064253136402,0.27514887057579357,10428.725588187996
226.86642266761086,0.25964910581483847,10275.099163134324
167.5888517758627,0.28278168899482836,8840.873907039584
106.0411823384675,0.2944832623678879,8914.97992563188
124.61383253774683,0.30841332739308625,8300.402120943898
448.5388661780771,0.23034260559747802,5772.106702557939
96.0171853746187,0.3381596562660365,3670.6597124723767
73.8687295793761,0.3534519694570915,6536.382161088198
103.23283308904809,0.32292910323980795,9931.753207304682
102.4763578448137,0.3279859666702362,10649.963330698652
112.5182290625195,0.31813043955465764,3761.461966297034
124.61924695323412,0.30987816368673643,7025.88756736735
86.36295252999489,0.3346912070232228,4464.266274270568
109.86434480742847,0.33403125091805563,3134.3211875165875
186.48967296755745,0.27788703512782353,7355.799451251231
130.53767207147692,0.2980741187446507,6356.624509801797
143.7308874765262,0.2854175852773865,5756.7399058685505
117.21805805902338,0.314538103327467,4686.290167771714
271.0949498216339,0.2721228598732809,4887.63408951504
242.25884719354949,0.27060392779553216,5451.514334928989
308.09472824372517,0.27115685818643936,5657.198315665988
296.9123271255834,0.2641726888616874,3861.5753889729413
126.58506984003189,0.297514359999114,6082.829604658565
125.88272641063898,0.29214670047594177,7678.726606878585
