z_20230601,z_20230602,z_20230603,z_20230604,z_20230605,z_20230606,z_20230607,z_20230608,z_20230609,z_20230610,z_20230611,z_20230612,z_20230613,z_20230614,z_20230615,z_20230616,z_20230617,z_20230618,z_20230619,z_20230620,z_20230621,z_20230622,z_20230623,z_20230624,z_20230625,z_20230626,z_20230627,z_20230628,z_20230629,z_20230630,z_20250601,z_20250602,z_20250603,z_20250604,z_20250605,z_20250606,z_20250607,z_20250608,z_20250609,z_20250610,z_20250611,z_20250612,z_20250613,z_20250614,z_20250615,z_20250616,z_20250617,z_20250618,z_20250619,z_20250620,z_20250621,z_20250622,z_20250623,z_20250624,z_20250625,z_20250626,z_20250627,z_20250628,z_20250629,z_20250630
-25.82179231447022,-79.45789954389207,-13.787744031516826,-13.21609379228467,-33.42354441098415,-12.113594187690063,-13.120306835978818,-12.206605725693798,-12.819619114110948,-14.272195063658748,-16.95468243043998,-18.335203380485805,-18.988217470465017,-20.48848506439282,-27.477998483332627,-12.711937298465932,-18.828508904616676,-15.34705954455101,-11.871057107373257,-13.408873200628909,-16.60848666926633,-39.38064376769396,-58.55044863261662,-52.8356948878625,-12.76682913381222,-17.02011043333527,-49.63721175935889,-14.597947139182502,-14.991312808378778,-18.264148285382745,-14.746694711397913,-12.675900090665957,-16.56469567690788,-18.79074077755502,-13.548465878629282,-13.536533337221918,-19.105164913346407,-13.117245313889832,-20.98601175159112,-16.56777765437788,-68.5881073568789,-136.18427924234325,-16.839169873498992,-13.223081921796133,-14.117805309395276,-13.447874551737174,-13.635628470208697,-15.678863519977696,-18.039621903007728,-15.816582264888037,-25.609653279225064,-34.5176299814878,-50.07789639848424,-13.630943219432377,-12.846519820750213,-16.873831856604518,-13.010775717365883,-26.525464300064662,-18.25138132975394,-44.21125224934377
-25.995926983692275,-82.97960576991971,-13.308236576017006,-12.691455442866218,-33.8886048445364,-11.534697992141359,-12.596424716401126,-11.634835283284005,-12.284643620490508,-13.816771514451215,-16.651541360832745,-18.09415284039313,-18.767684565040085,-20.313781409901452,-27.708608573958333,-12.165505255507155,-18.569348707628052,-14.96729926235708,-11.276788722965659,-12.903305347474271,-16.239275588730514,-39.98021852274424,-60.36381802856184,-54.74465706788784,-12.22932163385394,-16.669736323592808,-51.29505829527625,-14.164175979259054,-14.543923328278588,-17.983082048861792,-14.226039291990615,-12.02846955716882,-16.137657185095478,-18.48480124222924,-12.996972687893914,-12.947404278740935,-18.844894372559207,-12.499049438339624,-20.818666128517993,-16.175483555780374,-71.16276138874099,-141.58492781733833,-16.416441636224093,-12.612601547832492,-13.561153009187256,-12.93729550275711,-13.052984834537877,-15.202125154375135,-17.63821647596319,-15.333516671600806,-25.640007214245294,-35.051872304088924,-51.184735304553534,-13.045031100986815,-12.211049273533177,-16.481473025768004,-12.3860285536754,-26.58765291677804,-17.927283479182304,-45.189827607505
-25.940803105771927,-82.24712012121307,-13.21024865121637,-12.626412298370509,-34.08104301198416,-11.434957833181382,-12.50788546473853,-11.535236609271433,-12.19593732198906,-13.742617974229535,-16.58399704011437,-18.05468621772401,-18.752984731136774,-20.382560375943385,-27.775877221828186,-12.072153661412422,-18.620886459750572,-14.831662630579824,-11.17080621109076,-12.81889845090783,-16.251603272135824,-40.743879102268124,-60.66931000744832,-54.26524969670322,-12.125795412966179,-16.70225865569306,-50.88647877965825,-14.084612001193019,-14.543442183399875,-18.01917128692955,-14.104122956155358,-11.90888884190087,-16.054200804295697,-18.415388379473292,-12.89256934794632,-12.833249200403763,-18.82245615571696,-12.373439428324817,-20.710524988759165,-16.125748677621267,-71.15087480277887,-143.12192638050243,-16.358070253991485,-12.491520629306985,-13.440851325953444,-12.835441083489105,-12.932882558458887,-15.120923181128287,-17.695305410039012,-15.27110812999623,-25.699742814899764,-35.137100664315774,-51.87401144040444,-12.924091485087324,-12.100748405025337,-16.35208377815248,-12.271110394187298,-26.70340224974453,-17.8389410604415,-45.53790934238065
-25.850313355636953,-80.1583496130103,-13.660846752670606,-13.083488917683745,-33.55185356774604,-11.963651834164203,-12.984540772437368,-12.058336453176755,-12.68135741493785,-14.154215895593877,-16.872549057071534,-18.271231034684796,-18.9320552016302,-20.45458952606635,-27.53692427900058,-12.57034466812452,-18.772946524393454,-15.237517099371555,-11.71667754670224,-13.27792509755644,-16.522066090964696,-39.62186608610395,-59.00326252319698,-53.20176330619839,-12.625827187061368,-16.94089374950238,-49.95554480722479,-14.484217739165292,-14.885368586496469,-18.201467683377736,-14.606655427210564,-12.50709996739816,-16.45158095793274,-18.707125529958667,-13.403978733314192,-13.381957349816513,-19.03898489886344,-12.954309990654236,-20.929044861042463,-16.467467962747833,-69.17337888641714,-137.62785575467015,-16.730407081548762,-13.062587331745599,-13.969746134810023,-13.313260485030153,-13.481638143618488,-15.554692590060366,-17.95175054576375,-15.693552112843374,-25.621749983692364,-34.648693717571135,-50.4226735281139,-13.4761208337884,-12.681825190075593,-16.76229892916956,-12.847882230643375,-26.552518296042543,-18.16125183824977,-44.4803399705827
-25.668117665143438,-76.16317105733805,-14.145452579043166,-13.630487826015644,-33.199770922176334,-12.551581046788645,-13.520121723602509,-12.639029786321283,-13.22852281782364,-14.624755981858172,-17.186014766438632,-18.531693949997656,-19.187040787825765,-20.697411876739473,-27.351693722781285,-13.12697413587583,-19.093631311589974,-15.602458687731529,-12.317835581957507,-13.796071356259072,-16.943198241212528,-39.354827305681255,-57.285416293210915,-51.02035869448737,-13.16912575336187,-17.35173707437121,-48.06756927622886,-14.928758132177876,-15.381901225320197,-18.537744109102796,-15.125634033852428,-13.15959328262929,-16.889812750654478,-19.02754219478317,-13.96120137640175,-13.97586095790049,-19.327979570901398,-13.57339817003697,-21.08214879421557,-16.882905088696724,-66.4941029115917,-132.73212135660668,-17.177272956413923,-13.675654899951327,-14.527187333302294,-13.826658809288734,-14.066766256453679,-16.046029974181014,-18.431647225237253,-16.19956524337532,-25.641107568286024,-34.153680668619955,-49.62399331946767,-14.063431826091144,-13.326179426390908,-17.141915082343967,-13.47883506155136,-26.567108836338903,-18.488838625140716,-43.64907731474027
-25.892225911673997,-80.55042525375679,-13.765727003840574,-13.165090077472696,-33.40100258450788,-12.07501619951555,-13.084564476284825,-12.169016576639532,-12.781595737014067,-14.239100245518404,-16.94433238325665,-18.31789067759789,-18.961900993618556,-20.417050511072976,-27.47810165240265,-12.675007478739092,-18.752567442843485,-15.368564046826407,-11.833839319903396,-13.373558974576014,-16.538993233853837,-39.00626752592905,-58.69768608469633,-53.48624939016281,-12.738167559308682,-16.940922896544553,-50.19723816947028,-14.571719724544392,-14.914563221527942,-18.193470579834482,-14.73312610612927,-12.638356284400599,-16.542978110426436,-18.78390756663075,-13.51813866408361,-13.505555477966986,-19.074493928216103,-13.088687145483659,-21.02461678522732,-16.53157398555536,-69.04917397111853,-136.20983254952628,-16.803970773390642,-13.192863508982542,-14.096902020510226,-13.423890280503274,-13.610131806931413,-15.646884789963435,-17.93714088586148,-15.771767338197263,-25.57541918498905,-34.55741534701896,-49.855355420687374,-13.604831409418072,-12.804885520666575,-16.886371186749308,-12.974043540082633,-26.46365046428506,-18.250387688781654,-44.17002402560696
-25.804851842188306,-77.91609619337073,-14.267693377556709,-13.68789943571973,-32.93757828160184,-12.66517604050858,-13.620344782603162,-12.752528851540383,-13.326187955732374,-14.705812443691606,-17.274050337736305,-18.57778179730678,-19.19407583112795,-20.56212401675159,-27.26830260497683,-13.233067278066093,-18.980544942275877,-15.807120772370341,-12.441475207098295,-13.890472698218602,-16.88631276711105,-38.08688740746071,-56.99748985818669,-52.12318746830499,-13.294365571515915,-17.25960764488163,-49.015612409666744,-15.022096997649147,-15.334917440614545,-18.448391804183267,-15.28799943485228,-13.303362276207528,-16.993413188713895,-19.123207705830772,-14.088903189450756,-14.115142720081773,-19.343767953874163,-13.731364693540334,-21.26065524485334,-16.932251523731622,-66.82907474577578,-130.73324812009002,-17.238430895568364,-13.825743099940325,-14.682347682593361,-13.956677408309675,-14.218162224855089,-16.139310041374056,-18.290415169311885,-16.259973160159944,-25.542346570849546,-34.07002859390077,-48.55578655798291,-14.21584298406414,-13.453317752296568,-17.331354967724923,-13.615820376276991,-26.373473673027746,-18.61254539210504,-43.15431915149358
-25.847791531177883,-79.11418787216832,-14.069306435538511,-13.476288714435993,-33.1085620342748,-12.430156962125592,-13.406590490282195,-12.520213365758858,-13.108678231019265,-14.518867393553396,-17.1433564028328,-18.472253316716323,-19.09796382770278,-20.490747441446803,-27.344726827441335,-13.010555771092132,-18.876705653177513,-15.641103589983377,-12.200017191793993,-13.683984811003475,-16.73851708729061,-38.364472183226304,-57.669671113116,-52.758320538422915,-13.074133040069366,-17.12098815181581,-49.564426635460975,-14.8425334509065,-15.157896826845096,-18.335184041735953,-15.070725612964916,-13.039717725589792,-16.814400825467043,-18.98963379424616,-13.862611764627715,-13.873881272875549,-19.232180039842824,-13.477870040627824,-21.1738685392445,-16.769797276849587,-67.75336546669779,-132.81972440773094,-17.063337213988856,-13.575698225504047,-14.452138120995954,-13.746290804781168,-13.978586525310154,-15.942480703011105,-18.134351813147322,-16.062337051236078,-25.54435309418632,-34.258583014783014,-49.008007048207176,-13.974856816767936,-13.195265374201716,-17.16043466137519,-13.361196547264502,-26.39267011581302,-18.470831788572863,-43.53038631232305
-25.958083667248957,-81.61977148550432,-13.704610704498364,-13.080473845800952,-33.44629149543263,-11.993061103440306,-13.010119282955419,-12.088388721556345,-12.704433772036932,-14.173171983928448,-16.908325612164838,-18.28307773598267,-18.92600099273931,-20.355232656398226,-27.502332569830205,-12.597296294216378,-18.678538907775483,-15.34743664089634,-11.751234992567898,-13.301131717406156,-16.4595948363174,-38.818739233240386,-58.987797845282145,-54.11056689599998,-12.667074044608409,-16.857079311125823,-50.73509849323835,-14.512017410185276,-14.821876337995784,-18.12034253392154,-14.673656261235365,-12.550349358228225,-16.487334512152472,-18.752046039067682,-13.444251324165622,-13.427674079872375,-19.02926688652077,-13.009491147526829,-21.03304250967934,-16.470106153740115,-69.60545177184578,-136.78880935545106,-16.741211131402096,-13.113324567826883,-14.029135096491277,-13.35837755831313,-13.536982117250792,-15.57960700763546,-17.834248339370152,-15.695305071636328,-25.554143585880148,-34.63579105613468,-49.83291604420019,-13.530345863716741,-12.715355435918225,-16.85570101744172,-12.888805703222317,-26.429536359521677,-18.218177682034625,-44.24561204861706
-25.75194525793897,-77.7683179347219,-14.048244940608248,-13.4965468399552,-33.19193256873666,-12.424060565571287,-13.40231918554631,-12.513494899975536,-13.107081374930251,-14.518648184245214,-17.124324468042044,-18.471551458531028,-19.1130482742478,-20.583449874888323,-27.369991141261856,-13.005605564489418,-18.966672802860185,-15.560989617094462,-12.189807595692596,-13.681297928027417,-16.805208727937753,-39.03085899759425,-57.635278077292185,-51.93327151492417,-13.056918424899797,-17.20569472981005,-48.85534144360339,-14.833892848442424,-15.22793561346433,-18.414442737359177,-15.030887095773899,-13.023444698005587,-16.798811512755616,-18.963427208690103,-13.846045547420886,-13.854215690181547,-19.25019957321308,-13.450608524813406,-21.092091944095046,-16.781083775257862,-67.31389302636981,-133.38477314439652,-17.06928944746087,-13.552140197525597,-14.419854377079183,-13.723921723305363,-13.95066163888281,-15.937615471548217,-18.2500976424992,-16.077061642414748,-25.602901791606826,-34.25690807331537,-49.486135113399115,-13.947662274188804,-13.187232922153886,-17.09419026978761,-13.346493130797748,-26.498536015777873,-18.434252478202787,-43.70826742207769
-26.016787678139657,-83.58995353771984,-13.070980066026546,-12.46578907194955,-34.20678327531742,-11.262153880501222,-12.35173428882542,-11.36484829788958,-12.036006191856952,-13.607170043074738,-16.49946856914933,-17.986561404365542,-18.686189556927545,-20.316731992430554,-27.84957650947932,-11.90931316823099,-18.5296705617221,-14.732607204421495,-10.993946969476365,-12.668247659973218,-16.129165626100765,-40.819325079814895,-61.23612751537111,-55.008367168368025,-11.9676915021327,-16.582511211212243,-51.53233968612372,-13.957751083139808,-14.39690646788147,-17.92344022378213,-13.955714851322782,-11.716941855422094,-15.930824166864662,-18.329899821137538,-12.73032888934916,-12.660059606408268,-18.7447891139824,-12.192546035671786,-20.68108830579612,-16.00763769659529,-72.0420892121497,-144.69130374440272,-16.230955035386526,-12.312401615114439,-13.27980166522537,-12.686155936433517,-12.762779747534628,-14.980104430626604,-17.553670446609704,-15.12488638767439,-25.708253301431977,-35.312712356309305,-52.13007575267633,-12.753367793815405,-11.911149034094041,-16.2493648082271,-12.086005429786988,-26.711559814993752,-17.75179891162886,-45.81493729280404
-25.90976721872432,-81.61563318791262,-13.332232960310764,-12.751713254349385,-33.93479759053556,-11.579142973430528,-12.637707708598247,-11.677855414528523,-12.328321630831582,-13.85457669044074,-16.66111709571558,-18.112451605774513,-18.800942085564756,-20.40360515210807,-27.708130139919177,-12.207917448944851,-18.66403970883678,-14.939066340312014,-11.319584670339868,-12.943903356876016,-16.32679937977967,-40.454287588033935,-60.20296138663899,-53.93763496880302,-12.261632226946007,-16.769312260111633,-50.59964169809038,-14.19292695654571,-14.638640657251178,-18.07033582883327,-14.239604863549957,-12.07174888301819,-16.16141538806736,-18.492928306054853,-13.031451094104828,-12.98230837034029,-18.88079365183738,-12.531092245046686,-20.76562192830027,-16.21860671101247,-70.58343690559325,-141.6135414177832,-16.45914128918276,-12.646607897464444,-13.583935401621764,-12.96490810405081,-13.081654357543005,-15.238643367941101,-17.768268071699175,-15.386363163427866,-25.677661043025818,-34.9989369142902,-51.486005437242866,-13.073767631608314,-12.259188284781288,-16.460975236129777,-12.428107611010198,-26.662878400437958,-17.92456587855063,-45.248452986448214
-25.89925831153551,-81.52903083302049,-13.010344413912401,-12.47290830414349,-34.54960319400837,-11.219651636873998,-12.318289258822768,-11.320494670628765,-12.0034045377549,-13.58333983730421,-16.45241185373114,-17.97347932376766,-18.732080413006,-20.496498930064114,-27.924855481771825,-11.870418398833163,-18.691124162015942,-14.594466183834893,-10.943871200870186,-12.637351514290335,-16.255610829548484,-42.034019800244465,-61.48253112374576,-53.78668212907045,-11.91083298074104,-16.740538984828554,-50.48353144374497,-13.916397638843186,-14.51024256286519,-18.05877860272185,-13.863946266190066,-11.655884078706674,-15.88519026411636,-18.296554932185103,-12.673909648869275,-12.59548731319579,-18.77009329315165,-12.114342877159112,-20.525034083169096,-16.016825713177607,-71.43211083848209,-146.42737291321083,-16.239264654819323,-12.240189236760404,-13.199068335468901,-12.628010141204026,-12.689513580729837,-14.94949788640942,-17.77584428800555,-15.12846576641422,-25.795321215472384,-35.340453618586814,-53.2136192000457,-12.675255926522649,-11.863192932155528,-16.107784387983962,-12.027747121523022,-26.90646600532892,-17.671108588816665,-46.25467063290684
-25.57388740612496,-73.938600538721,-14.358966571665787,-13.88756409316105,-33.16391477319316,-12.814545591938273,-13.762563607378231,-12.8985998845865,-13.476456946381102,-14.841353246175984,-17.327703227148227,-18.657326099057375,-19.32923819724072,-20.863813473593908,-27.302488718918653,-13.376890843303203,-19.28679663974969,-15.747134480274976,-12.58463696541808,-14.031443407995281,-17.17537573794381,-39.52688812151417,-56.62212927465388,-49.79984347305048,-13.409676950552894,-17.58733692186804,-47.014070978916024,-15.12890349884999,-15.64336441664793,-18.731245464191765,-15.34791919323644,-13.447041738457944,-17.087632543343688,-19.179539455167408,-14.206930325668615,-14.237151019584475,-19.475493604345193,-13.84213762918967,-21.126740856370148,-17.08262788132687,-65.18633966496351,-131.04320819178193,-17.393663564235393,-13.943281613853939,-14.768932154965338,-14.051352776959467,-14.322857146097999,-16.270738747079044,-18.716391866379052,-16.43811698873505,-25.681742649817927,-33.957006644956536,-49.566783376121585,-14.31831142045521,-13.613518957716922,-17.289692233597158,-13.75777506905311,-26.634723646993557,-18.62928241669107,-43.41335485685294
-25.877854144722406,-81.1396502616294,-13.262469452681199,-12.70441182327839,-34.0984145959409,-11.507160987087143,-12.574308475309333,-11.605933173935487,-12.26443405007709,-13.801629488689093,-16.61374050933035,-18.084593818643555,-18.795278335389245,-20.455323027627074,-27.759432988157016,-12.140526683940845,-18.70145242915808,-14.84659485157542,-11.243137523413967,-12.88336774116434,-16.338443540974236,-40.989691457022914,-60.45639424961534,-53.63288238030694,-12.187740814226293,-16.795190230184502,-50.339800437465264,-14.135628566078822,-14.639015074254116,-18.096014595293276,-14.153367770066954,-11.985724073415675,-16.10244508565615,-18.448149473991368,-12.956491001028407,-12.900514422343237,-18.865457813618022,-12.441115604931111,-20.689397984462964,-16.183925979885355,-70.59302879275238,-142.778058935971,-16.420116435582926,-12.559782248123996,-13.498593827872037,-12.892544594538096,-12.99657511881966,-15.180852266824344,-17.813166242295342,-15.341440283647886,-25.717352647121228,-35.06229667375948,-52.00123444236293,-12.987081852044552,-12.17959583179934,-16.36865972939778,-12.345435696651547,-26.74556614480194,-17.86222588587178,-45.50928718172819
-25.83735810657715,-80.37882679864032,-13.324313550947572,-12.780946730623677,-34.075446602239346,-11.585600717872762,-12.645892936721992,-11.683144275868205,-12.337783434161913,-13.864479243554648,-16.651501774367237,-18.11713591119885,-18.83297749627475,-20.501874691798548,-27.73368390480045,-12.21462939793336,-18.757584603007203,-14.885134718960373,-11.32285989086629,-12.952591082603144,-16.407155600166448,-41.04382301336356,-60.224097874700355,-53.20999739993149,-12.258553549527985,-16.86503212298497,-49.973284976946125,-14.193024855638429,-14.71738974954063,-18.152120674327143,-14.217367773787863,-12.071710313493412,-16.158317987961293,-18.488567444472196,-13.029040347498674,-12.97771256982618,-18.90534850245332,-12.520801265903621,-20.693648523832806,-16.24132015785371,-70.14237716039267,-142.20230628656347,-16.48231555501867,-12.639095013579725,-13.569180766461955,-12.9589351224591,-13.071957321004888,-15.245797870478272,-17.89858390251864,-15.411227057133438,-25.721144280896134,-34.98600360721867,-51.972659472114785,-13.06209271746352,-12.2654853392212,-16.40760613311622,-12.42851912851455,-26.758486198332765,-17.89876560307607,-45.4199267693379
-25.80187515550727,-79.55669683856812,-13.542154594402056,-12.99641940817511,-33.784458125729586,-11.838997998321322,-12.873762762391598,-11.934139899461234,-12.56995081391495,-14.060938512819597,-16.79175953701247,-18.220755275216185,-18.911647906643445,-20.51935664626299,-27.613956978162555,-12.453359731684868,-18.815096045654126,-15.08667591726319,-11.584963474024903,-13.172021483575774,-16.522398570506503,-40.414013599879354,-59.402242384422635,-52.80068325618625,-12.499389369267902,-16.962703048593404,-49.61345951877463,-14.385605866199837,-14.868579914372532,-18.226546097355115,-14.462027128593675,-12.35927545119829,-16.349664448757814,-18.62714882159571,-13.275259460847659,-13.242239070981348,-19.00526996943138,-12.801563071748456,-20.8104825901086,-16.40140534066768,-69.2593508986103,-139.43344586264374,-16.656097777632617,-12.914796311809537,-13.825388022114822,-13.188932770018905,-13.336804407141075,-15.453142348024896,-17.99837385502006,-15.610419284445355,-25.679113014032566,-34.75380826442622,-51.184429589194984,-13.329367954482295,-12.544018999119574,-16.613682987169913,-12.705812929187871,-26.671267557396632,-18.05792258370761,-44.87936892947988
-25.800084534668912,-79.53544568176655,-13.533697721472068,-12.989607373411248,-33.80117176554363,-11.829819353763593,-12.86560658806859,-11.925005342947717,-12.561695109062475,-14.05402988277425,-16.78611901171952,-18.217065087948583,-18.91004889613393,-20.522781219115863,-27.61942424518348,-12.44473583595028,-18.816815392307078,-15.07690226264783,-11.57532450268646,-13.164202125999429,-16.521441297552812,-40.461890930032304,-59.433597485757936,-52.78546063035881,-12.490282784622382,-16.963048288553196,-49.600598992134266,-14.378426370228151,-14.866229648063285,-18.227148562543007,-14.451964346723877,-12.348539776998184,-16.342387482098122,-18.621789150828988,-13.265961272802446,-13.232177919789091,-19.002535749186002,-12.790651984869282,-20.803082266799493,-16.396361696293425,-69.2736609629851,-139.56073809846905,-16.650577139045183,-12.9041926811094,-13.81520960502928,-13.18007823655614,-13.326520166528631,-15.4457014380959,-18.000096850786257,-15.604012424798189,-25.68242888792515,-34.76184381530584,-51.234052980621335,-13.318904344146821,-12.533891299109554,-16.603748146741204,-12.695483593475544,-26.678458091804437,-18.050893230724157,-44.90661999060771
-25.7284167633968,-78.05608468795782,-13.692830428473197,-13.173588832914604,-33.70630830700885,-12.025145979542836,-13.043668128938425,-12.117748815386795,-12.743747256028362,-14.21038607708975,-16.887250381085224,-18.301388317080328,-18.99808299005101,-20.612853568086415,-27.55570634640484,-12.629454605360836,-18.9316306254787,-15.192358550095246,-11.774718916017488,-13.336393215906135,-16.670352411925844,-40.425784494798165,-58.86448266313297,-51.97625346137005,-12.669819246741959,-17.110194015581698,-48.89920422932872,-14.524532136234503,-15.039550101993608,-18.345584016274145,-14.620996097895866,-12.564584665959012,-16.486076452963477,-18.727565226527226,-13.44970962392251,-13.428151709467548,-19.098788209597743,-12.994382904493678,-20.842045391278347,-16.535536241084927,-68.31629820879878,-137.98694165355406,-16.80135200483493,-13.106203274476535,-13.998027708288348,-13.34919615854088,-13.519439656148966,-15.608411386640707,-18.17510798974309,-15.773286134410103,-25.68669282815266,-34.58777319388709,-51.023852356279235,-13.511718770088857,-12.747882661969307,-16.721433773455114,-12.90435794447697,-26.688778762182785,-18.154448086001377,-44.64450954696621
-25.799491095468813,-79.59615455776292,-13.46190430931144,-12.9247292937974,-33.92052629777231,-11.748895447234535,-12.793250889431429,-11.84466786579828,-12.48816338802942,-13.992126850332703,-16.739100432603955,-18.18417898539186,-18.890217060479568,-20.533540811913873,-27.662155364630628,-12.368578587583393,-18.813646299912975,-15.002984345634102,-11.491047388742276,-13.094651292554465,-16.497719787878395,-40.76205901913265,-59.70437499392968,-52.79805307567605,-12.411884393299312,-16.94757558706022,-49.61370521473995,-14.316071196032096,-14.83050653390118,-18.21650753635769,-14.369128660556287,-12.25545826903978,-16.27993769065034,-18.57649387551064,-13.185831748976023,-13.145817675004809,-18.97416667275378,-12.698073057278394,-20.753075541949418,-16.348318378684723,-69.48519310870364,-140.5559693363705,-16.598382915224626,-12.813715277535143,-13.729885197279131,-13.10462613235648,-13.239282745001674,-15.379786909410326,-17.98988100084638,-15.54361665271753,-25.702603511922,-34.83430658527697,-51.571262362091616,-13.230449798904534,-12.444792453900092,-16.528046113336714,-12.605809974601883,-26.722236032894703,-17.995013916915738,-45.11030533913225
-25.953595827407657,-82.52574216641308,-13.1192519117679,-12.538690408259804,-34.21118059892519,-11.329722762278248,-12.413557844843446,-11.430970510261439,-12.099878850387606,-13.66177549832513,-16.52603084074674,-18.013358521729913,-18.722929580508005,-20.382833543587765,-27.83102050830018,-11.973217582844235,-18.604161548277702,-14.74428482177159,-11.061690640379448,-12.728216161859724,-16.208871211366258,-41.05158354953755,-61.019020705210345,-54.39635737112311,-12.02525233259556,-16.66790765121572,-51.00319937570651,-14.005007429330565,-14.485629680533933,-17.994697286404428,-14.00098818626562,-11.788914015058927,-15.974993064440522,-18.357858691623512,-12.789997702027613,-12.722761519873092,-18.783818807616743,-12.255741421069477,-20.659495569908703,-16.061163589891613,-71.50513356615474,-144.33321279048866,-16.28737112304408,-12.376140147402289,-13.333226672047598,-12.739285127817496,-12.82178729750202,-15.035491241402381,-17.66185568170381,-15.190298040082283,-25.724002709653156,-35.23869962036058,-52.23730258166969,-12.81208480079996,-11.985000086738372,-16.26395781813075,-12.155528198288184,-26.7492026099821,-17.77227676281707,-45.779765986395084
-25.826029633315805,-80.10697301977173,-13.421669912792916,-12.874324399477889,-33.930967918431534,-11.697762886946892,-12.746455759155115,-11.794336025348402,-12.44020776851028,-13.95086099754397,-16.71427044658548,-18.162388809373244,-18.864482281235514,-20.50080038147339,-27.677136699096874,-12.320212172756984,-18.774961817143755,-14.978582989574484,-11.439165294505889,-13.049353244533224,-16.45123257864976,-40.71442701009143,-59.85108527747883,-53.082282068362886,-12.36581206581629,-16.90003278022401,-49.85982425045333,-14.278507609070989,-14.77788002514076,-18.178084485376793,-14.327752353855146,-12.199587546425445,-16.24334065045471,-18.549760235126413,-13.138640826175644,-13.095650532844536,-18.94725671172932,-12.646441973749717,-20.75089861040778,-16.31027535613074,-69.78115866588332,-140.9094901589116,-16.557178018184608,-12.762261913174004,-13.684149077347886,-13.06152796455081,-13.19037393201376,-15.337183642779815,-17.93155122470186,-15.497561754584549,-25.698315575151426,-34.88228287298412,-51.577935901563976,-13.181829548082863,-12.388840280625612,-16.503333232227476,-12.551776717793947,-26.710982860192956,-17.971239360549422,-45.16257294114983
-25.809274684885356,-79.53118544026685,-13.646455288063983,-13.089059255724782,-33.61947229564993,-11.955563250828822,-12.978176355401855,-12.049854511822085,-12.675805420069445,-14.150265382528458,-16.860703247653177,-18.268772698737404,-18.941683725489916,-20.502470960047575,-27.553784531177048,-12.56307686631347,-18.81767067340737,-15.19727449431417,-11.706486614142078,-13.272329661030374,-16.555773530200838,-39.960311746891776,-59.027950474619615,-52.82273310511267,-12.612937613921206,-16.98356761772994,-49.62955201037834,-14.475744367925216,-14.91826177479533,-18.23992869212203,-14.583076705959845,-12.493762870548261,-16.440636429312868,-18.695124213315097,-13.391261442196669,-13.367281618529612,-19.046424944173843,-12.935809023397521,-20.886130800890335,-16.470925181675938,-68.9782624036923,-138.01301841705654,-16.732265729840467,-13.045864534334973,-13.949635416426462,-13.29871454086583,-13.463648977415325,-15.548551538868773,-18.011100868529006,-15.697149700550732,-25.648476505469866,-34.65203163568298,-50.69366866393591,-13.457673255539525,-12.67242492747408,-16.725232701373585,-12.835346193914447,-26.606065293102624,-18.14022861644056,-44.586411499040196
-25.81877545452422,-79.74258280391331,-13.612538980585759,-13.052951746274427,-33.652963921891015,-11.915160227683426,-12.941590053649117,-12.009912311306362,-12.63849266451995,-14.118437941948017,-16.838914784948994,-18.251658857332526,-18.926364202165626,-20.492046268086362,-27.569673805006733,-12.524927367490335,-18.80143965460455,-15.16894815161609,-11.664947855423936,-13.237026011311317,-16.531460641029977,-40.016055312598866,-59.15156506165312,-52.93500522300159,-12.575125067035321,-16.96092298661164,-49.7271668862266,-14.44521752514758,-14.888596986088107,-18.221934089830324,-14.545907730989127,-12.44843066114251,-16.410405839013123,-18.673014877967493,-13.35253045711143,-13.325850625475171,-19.02843609229206,-12.89223847274852,-20.87222832751495,-16.44374871417242,-69.14446604592555,-138.39667100990968,-16.702846602126698,-13.002895209857467,-13.910167129750784,-13.262746385375149,-13.422491246027622,-15.51514686713314,-17.98560320382782,-15.663769272834092,-25.651230210077593,-34.68800599004668,-50.77996255168483,-13.416301914745713,-12.628071321348552,-16.696247312098045,-12.791586413115752,-26.61208201254871,-18.116576017678078,-44.656925687437365
-25.782735608179017,-78.78199894920948,-13.817801793998774,-13.262434406232344,-33.429402979373236,-12.15552145987711,-13.158961941640435,-12.247751728771547,-12.859723149686722,-14.307030754539012,-16.972473300273514,-18.35407673389102,-19.012836676797253,-20.53380703472911,-27.471747386380905,-12.751827413130822,-18.878484996432867,-15.352559135077835,-11.912846607203122,-13.44659317264053,-16.66004286314608,-39.549312305666646,-58.42213747390301,-52.44448421931588,-12.802418949651758,-17.075917617180554,-49.29969784202934,-14.628235527134049,-15.04873100099173,-18.311959247642456,-14.774198858616588,-12.719931582444529,-16.5928909674282,-18.80842541042305,-13.585258116352843,-13.575143475349721,-19.131763613400057,-13.155684247008837,-20.97354000648846,-16.602192382420007,-68.26271271936844,-135.99970027811463,-16.874956911718236,-13.262061192647538,-14.150347866260034,-13.48005787077236,-13.671557406751994,-15.714038127128351,-18.11004661536751,-15.858417962604042,-25.626017300299623,-34.479264153899344,-50.16235195766681,-13.66690656760305,-12.89215776426324,-16.882794544943835,-13.053559384916872,-26.556100792260292,-18.26511887989149,-44.20239199056782
