z_20220803,z_20220804,z_20220805,z_20220806,z_20220807,z_20220808,z_20220809,z_20220810,z_20220811,z_20220812,z_20220813,z_20220814,z_20220815,z_20220816,z_20220817,z_20220818,z_20220819,z_20220820,z_20220821,z_20220822,z_20220823,z_20220824,z_20220825,z_20220826,z_20220827,z_20220828,z_20220829,z_20220830,z_20220831,z_20230801,z_20230802,z_20230803,z_20230804,z_20230805,z_20230806,z_20230807,z_20230808,z_20230809,z_20230810,z_20230811,z_20230813,z_20230814,z_20230815,z_20230816,z_20230817,z_20230818,z_20230819,z_20230820,z_20230821,z_20230822,z_20230823,z_20230824,z_20230825,z_20230826,z_20230827,z_20230828,z_20230829,z_20230830,z_20230831,z_20250801,z_20250802,z_20250803,z_20250804,z_20250805,z_20250806,z_20250807,z_20250808,z_20250809,z_20250810,z_20250811,z_20250812,z_20250813,z_20250814,z_20250815,z_20250816,z_20250817,z_20250818,z_20250819,z_20250820,z_20250821,z_20250822,z_20250823,z_20250824,z_20250825,z_20250826,z_20250827,z_20250828,z_20250829,z_20250830,z_20250831
-14.938449315537921,-16.774131281905156,-21.645548797148244,-27.702494623151487,-19.056438486913848,-18.901743680390688,-18.907978197003647,-13.264716308658512,-13.795809315054402,-18.438956564061613,-20.08522890000931,-17.388921763774956,-22.964375415500655,-13.28074041096345,-20.434402410323873,-21.229392453740598,-18.95471178045158,-99.05758105978934,-43.37400934185018,-45.481772142969454,-22.621322310925514,-27.55831333309417,-22.285816897975074,-24.525391457132553,-14.900981892911773,-14.397644771595328,-28.75864286451199,-28.62975229400763,-12.952331220579985,-12.913796594175171,-13.457314922762134,-23.466507166534104,-15.27497569525595,-16.244871131117137,-13.800770467397669,-14.794238987998083,-13.07298046036459,-77.97913934827713,-57.027325856727686,-13.454543414763329,-29.197079871721648,-24.703960078713735,-14.742384290354238,-24.969266824639448,-29.944624222951795,-32.16255584784278,-38.482759212722684,-23.192325363837096,-20.872419327064456,-12.92139740606414,-12.907863205005349,-12.907863205005349,-12.93186725974502,-13.834737376348494,-13.910261909394213,-15.052789745167278,-34.28085398009664,-41.083382067200596,-15.341968884091674,-18.70526459292776,-15.467575032654173,-16.279465517476233,-18.815353721701722,-14.940340989320578,-14.02170833359463,-17.215448819315874,-20.428621579041263,-15.134399625359222,-16.066636516756265,-15.73222498803693,-15.850115969104323,-15.441764044772738,-14.023082557138043,-83.90499884297262,-208.05828740966794,-22.29420804490593,-14.074883849345017,-13.968137931932844,-15.675763882518828,-14.309002731245805,-51.959532008539334,-14.798929427789695,-17.03909754956675,-21.531032351257817,-14.211672424166956,-15.212126454688093,-28.11850407586472,-31.78540868267997,-61.94624265925887,-20.552787750371323
-14.879709400318806,-16.675072204409627,-21.565187414728474,-27.743551629692092,-19.03394000112951,-18.900895669688683,-18.885189260483042,-13.221400250485415,-13.760353101599662,-18.411606365127266,-20.07357163325337,-17.39285193987909,-22.963858221089204,-13.243199730921287,-20.372580412747283,-21.224509965316877,-18.91131922802785,-98.5100054144258,-43.580717398658955,-45.433801600979,-22.617712967506968,-27.43305168584058,-22.29020744774059,-24.502083501835862,-14.862860032620294,-14.36776321250833,-28.647352191150414,-28.845931706984103,-12.910643817551682,-12.870964189561125,-13.411276326346616,-23.481516796541904,-15.229362392906467,-16.171100480798785,-13.760812723473666,-14.762363942672543,-13.032105363938118,-78.18919127783045,-57.19156480257081,-13.410371981349451,-29.191053450459513,-24.547961103745315,-14.717170210601877,-25.010742465776534,-29.91188076140491,-32.242891763063724,-38.39686380951742,-23.13266315013744,-20.843217773499724,-12.8796505028114,-12.865902890175082,-12.865902890175082,-12.890181321449154,-13.797096724789926,-13.875983103362184,-15.027163205327772,-34.39759207336857,-41.18628703997659,-15.264534691140566,-18.68289681507884,-15.434155696804028,-16.241323204659817,-18.810847331600996,-14.879386211869543,-13.97749645210878,-17.18181245358826,-20.344987819490413,-15.071811015654328,-16.027301401995548,-15.693517821461917,-15.827520367683663,-15.408200207261537,-13.982438614312313,-84.3882387928793,-209.69125069299363,-22.329540501011753,-14.030821005527278,-13.924009802906719,-15.644854598743445,-14.266699734048682,-52.1459375048034,-14.761611496123455,-17.00598234310885,-21.498702818309315,-14.172402132773255,-15.168546636577886,-28.130721820918048,-31.870591745842585,-61.55528498622155,-20.59884092009728
-14.844209440081622,-16.620889193964416,-21.523362677349446,-27.767526351609717,-19.019265832618185,-18.897038995282177,-18.870284700200813,-13.192140872611311,-13.735334255069773,-18.394787762452303,-20.065998142994815,-17.390987233877254,-22.963961231944317,-13.216811638405144,-20.34049877634417,-21.220249767230822,-18.88636445561965,-98.30871792450318,-43.70093169458464,-45.43125728778481,-22.615938312721745,-27.372999919265503,-22.2924041087875,-24.4929627044099,-14.837498700644085,-14.346131455192005,-28.598170841433713,-28.963032273920653,-12.881876651479471,-12.841586391374332,-13.380737431684146,-23.49049989286374,-15.200674692212118,-16.128785780849324,-13.733715747905404,-14.739935981585564,-13.003867697336087,-78.33851663312362,-57.300772195407,-13.380889278605567,-29.190879443328598,-24.471348228912838,-14.698193743998349,-25.033166263776216,-29.900460751645717,-32.290719156647775,-38.368374725603296,-23.10235706435504,-20.82669899215147,-12.850817538890448,-12.836947969266177,-12.836947969266177,-12.861389878182734,-13.77111119972959,-13.851611708709038,-15.008016375173316,-34.465811580741274,-41.253481762501465,-15.220050356414548,-18.666925727191536,-15.410311303039844,-16.21552969908136,-18.8043941710613,-14.841452537003752,-13.946962662444019,-17.15950201089024,-20.30025754749402,-15.033135429163531,-16.000611236075912,-15.667202703799221,-15.809373157227109,-15.384188374374702,-13.953689869131027,-84.67913236667927,-210.66632013828902,-22.3462737525155,-14.000405127290456,-13.893452967503164,-15.622197197086711,-14.237439054196456,-52.263944513436826,-14.735192741401999,-16.98342132956619,-21.4813951451124,-14.144503763235202,-15.139117355817872,-28.140437097319968,-31.91946653152168,-61.397781984890116,-20.619300092209723
-15.070430693182537,-16.762566414012323,-21.53488604503338,-27.719223490498074,-19.158935068733378,-19.061725016549428,-19.014248047413396,-13.486246487283355,-14.022350258820582,-18.548925750590648,-20.18693392527022,-17.605504322606507,-23.011835063607307,-13.517001072293608,-20.40883345849289,-21.31149691559399,-19.008911492068894,-95.94853034132272,-43.35552179015814,-44.858009271067466,-22.681620897195955,-27.19452695990211,-22.36862129600364,-24.482047687664583,-15.08524723589978,-14.618551291309178,-28.4075101221567,-29.060225189270476,-13.188318786395962,-13.148259467567339,-13.665445564821631,-23.541076236928433,-15.429874889506998,-16.304549311904587,-14.014980987233507,-14.998863488806482,-13.306769969402211,-77.06285168198077,-56.53527046419292,-13.666577948201592,-29.084891398656325,-24.331148866978946,-14.959748354166964,-25.065615644741875,-29.762770557719442,-32.14521676181293,-37.944946206814066,-23.095779158299962,-20.910254539634487,-13.158747428938211,-13.145207172413112,-13.145207172413112,-13.168982935662525,-14.05416529635503,-14.13670637805271,-15.266109174711216,-34.31569942410385,-40.89074847447954,-15.418570744192024,-18.87250477293773,-15.702192312138232,-16.479121356250403,-19.02431071597494,-15.126093538991405,-14.274673286229014,-17.399726982947207,-20.403699768480003,-15.308127815396713,-16.26859123331378,-15.946911794498858,-16.102546707975225,-15.677527107018058,-14.286228903348409,-83.46281132065286,-206.99679770513723,-22.50813776391591,-14.32754951164262,-14.223989004508029,-15.90951090438313,-14.558047844065559,-51.708507161078714,-15.043916126972615,-17.228325499030685,-21.602928633282776,-14.47204213825661,-15.429818209889909,-28.109857263164447,-31.845808713801336,-60.066095941832934,-20.83719439272043
-14.768672350116114,-16.515919693472842,-21.446893172253354,-27.81646917329103,-18.986126935162563,-18.882659615908338,-18.836541632955285,-13.124329314937249,-13.675616483118043,-18.35806687897835,-20.048415243828398,-17.378781901431566,-22.964251645633798,-13.153966037685368,-20.281107017295454,-21.20882289201659,-18.8355642086351,-98.10116765898394,-43.94571139911375,-45.46927448936217,-22.612130157067423,-27.27366957319922,-22.2954733270687,-24.48126473836554,-14.779309497366755,-14.293570123107823,-28.52436349806061,-29.18365377912064,-12.814244750967905,-12.772812782531378,-13.310937863659488,-23.50839717417098,-15.137547764385333,-16.043053559453973,-13.670687194187291,-14.686483695822277,-12.937422225619201,-78.69160057839562,-57.54862875897276,-13.313129947074772,-29.196953657663137,-24.340457678371678,-14.651003865015227,-25.07528351956379,-29.89055432645725,-32.38986200843051,-38.34749034876722,-23.048422755769884,-20.793517611814057,-12.782990513078301,-12.768876330546634,-12.768876330546634,-12.793658155051903,-13.709937776356737,-13.793160054633326,-14.96061698586258,-34.60467048801928,-41.403125938158475,-15.129595544197162,-18.628390601380545,-15.352877855838974,-16.155701142581876,-18.783450800743104,-14.758681451032137,-13.875118630915827,-17.108120355100084,-20.215280037127954,-14.949317913048814,-15.938663904757753,-15.605847060699588,-15.762433715967678,-15.326279602457577,-13.884933539095332,-85.29022189903097,-212.69722882767257,-22.372341176229547,-13.92884624245312,-13.82142476757386,-15.566810999168595,-14.16844575881118,-52.52048184541694,-14.671958839270662,-16.930749147561315,-21.447548802002107,-14.077581938402446,-15.071009311621026,-28.16407686625096,-32.01730708049769,-61.19856834602895,-20.648579366115698
-15.191315048282451,-16.885321457618094,-21.602104616874264,-27.670956858590998,-19.224098936205458,-19.118254348918683,-19.0809656316717,-13.61831327942591,-14.146165005635764,-18.620382869122707,-20.234569953233766,-17.672740578463642,-23.02667340791244,-13.64665101733071,-20.47633588299358,-21.347137649464962,-19.083749757870276,-95.50702293101126,-43.074551732281854,-44.682797113534185,-22.70421657968052,-27.23165486021854,-22.388415855542764,-24.491000382371922,-15.19780554570782,-14.732904183276919,-28.420317358308555,-28.909918562057946,-13.323404371102589,-13.284328876576268,-13.796759483245186,-23.542306736789364,-15.541603970745983,-16.420791521966333,-14.139913035163083,-15.110534366881296,-13.440010643030108,-76.4580734064303,-56.14505218168564,-13.796460773603991,-29.056656469363574,-24.40273771044028,-15.067067875087023,-25.043219390602218,-29.73851788041508,-32.03195994051783,-37.85639295452958,-23.140269873549094,-20.96107481558031,-13.294365849884112,-13.281107115631638,-13.281107115631638,-13.304436263842527,-14.178094564431989,-14.259027922173512,-15.372766775651169,-34.169366809628116,-40.681129864265934,-15.544236219992147,-18.958880890051272,-15.825579942342607,-16.59728930184093,-19.100094603665035,-15.267771183961237,-14.418748643136588,-17.50502557668327,-20.50089739684188,-15.448265339245417,-16.389647971939695,-16.07032940989368,-16.217865360195667,-15.80168586233783,-14.42903746604302,-82.66730457854634,-204.43872115010922,-22.531443179486146,-14.471244012860799,-14.3689384596142,-16.03019500791005,-14.697975548066903,-51.36420884650091,-15.176290855580634,-17.335998634304772,-21.663491665328433,-14.612106448370056,-15.561538913007476,-28.08602858252165,-31.751948100752408,-59.885911278837995,-20.872280096152213
-14.729552863918466,-16.44052836433922,-21.379785431468726,-27.85650320639298,-18.973966572238083,-18.890686366931863,-18.824423772751935,-13.100283900661283,-13.657883034720463,-18.345817760675445,-20.049892166864716,-17.396297445908093,-22.97257975024688,-13.135144629339829,-20.23892690506331,-21.21029384646049,-18.80584117187085,-97.66863819522213,-44.12946557552918,-45.447070045670884,-22.61929795294638,-27.16323764434982,-22.31035853564751,-24.473922046414977,-14.758243728064084,-14.280688334095807,-28.44133308302719,-29.40643038054391,-12.791777601640486,-12.749338034085682,-13.283796197903305,-23.534839175798453,-15.11002142529897,-15.98817033061403,-13.649539647936741,-14.67097269535566,-12.915623773056062,-78.86498060187655,-57.68509335574804,-13.288126217864631,-29.189312424356835,-24.2077513852142,-14.641538593051981,-25.119323553420656,-29.868452111605315,-32.464526524300595,-38.28678731863933,-22.999905746642682,-20.77491607767815,-12.760534347245027,-12.746236189568357,-12.746236189568357,-12.771248012659601,-13.69054864707252,-13.776296917913802,-14.950399166438128,-34.71696081616748,-41.50104021855308,-15.073822670793671,-18.619964179473264,-15.338211287927399,-16.135013297617423,-18.793705743352366,-14.720541905625373,-13.851591321928158,-17.093161139540946,-20.153766344433812,-14.90882126496389,-15.916319458129369,-15.586124505934372,-15.757450463040183,-15.31124249103738,-13.8648502275219,-85.70487533953924,-214.12823593645862,-22.41932354614394,-13.905550793198161,-13.798083458497455,-15.552948282472068,-14.146774991890869,-52.69470148342946,-14.653899452472794,-16.91451695734696,-21.436424003539027,-14.058545332763682,-15.04599417126441,-28.185621781501546,-32.10030466378154,-60.8786740474236,-20.704551010485364
-14.957582743716468,-16.68438408764038,-21.519339940256696,-27.745675959791722,-19.090485001206655,-18.984163841923884,-18.943767804065452,-13.343551585126729,-13.883841917655655,-18.473328209427414,-20.128620630146887,-17.505455408089865,-22.988809713104672,-13.372134286705844,-20.369246711588353,-21.267645367598007,-18.946062386220166,-96.98420440363557,-43.539656585206586,-45.11914502512103,-22.649912648298088,-27.26212663630153,-22.3330053707341,-24.483886524769805,-14.96473854283481,-14.487513693091628,-28.48301754889529,-29.040082672106813,-13.04005217351977,-12.999753813603302,-13.52680473412734,-23.5187348576725,-15.3171564656047,-16.213374242385115,-13.878659713325856,-14.873856752265485,-13.160255010814467,-77.68044888448914,-56.909969022714634,-13.527719462998633,-29.13235693548654,-24.37752588087368,-14.834332900206515,-25.05459531068561,-29.822134135778185,-32.22164987565615,-38.13191561418948,-23.091009488417637,-20.867152442648464,-13.0097771549861,-12.996058108722083,-12.996058108722083,-13.02017649245748,-13.917264876168787,-13.999221948985532,-15.142211270214156,-34.398595660965064,-41.071035853123014,-15.31644340881218,-18.773365000205295,-15.561629511055465,-16.35113778326175,-18.92065686850291,-14.985707581840636,-14.116146035750507,-17.283240396403666,-20.345089787100427,-15.172045049804808,-16.138409691447546,-15.811392589047607,-15.962627572880317,-15.536253319678915,-14.125858144386886,-84.08487692314651,-208.89664179397366,-22.436244123029386,-14.169300926052463,-14.064150977662642,-15.771325774444453,-14.403058064211084,-51.988565359308495,-14.895049480602948,-17.109654613519687,-21.541990308302978,-14.314162339137326,-15.288569485409587,-28.1248571425786,-31.88932269365864,-60.641568527696606,-20.740401512602183
-14.697930865917257,-16.45052274022571,-21.41729724683701,-27.845972013497036,-18.94809238380646,-18.846887852739542,-18.797453850739,-13.04336916736594,-13.599079489768588,-18.31601133934889,-20.020064067030304,-17.334323430330127,-22.956773386125796,-13.073709573262365,-20.24721954543494,-21.188360494706373,-18.794214738185893,-98.48686514776054,-44.10704160120263,-45.59779654782475,-22.5997431621349,-27.27240628495089,-22.283632832264832,-24.48089453694668,-14.710937315959603,-14.22256786030162,-28.53571150666994,-29.250790833900382,-12.730964222927186,-12.689057359809714,-13.23102714176039,-23.507236623248744,-15.070922534263005,-15.978202429275665,-13.594030851664344,-14.61774097123774,-12.855274694770722,-79.07490651942828,-57.792694007870104,-13.233811113541117,-29.221414084654768,-24.319908546121276,-14.584098419458861,-25.086599448385257,-29.915549966076938,-32.45724385697757,-38.4243525419902,-23.03092412541031,-20.766389084961318,-12.699351932107755,-12.685082040643959,-12.685082040643959,-12.710120302583505,-13.633626719800466,-13.717471556934212,-14.894322086665714,-34.68829346385491,-41.532150162583925,-15.05860656823507,-18.575730323657144,-15.27640385559188,-16.08376165012656,-18.734760012671973,-14.674077368491146,-13.786262017264967,-17.04398401570553,-20.165001177749442,-14.866154790413159,-15.86504607224209,-15.530247668587277,-15.689690535130444,-15.249336735619593,-13.796321657097817,-85.7593191077955,-214.1814820811213,-22.352816287511594,-13.840215365949422,-13.731958825088107,-15.49194569434098,-14.082051014113397,-52.72759262625177,-14.590019121263737,-16.86515225025299,-21.41327733100563,-13.990627006211684,-14.990683500113748,-28.180916913567266,-32.07047701788443,-61.38523801655752,-20.619319410466257
-15.16217997842017,-16.858775842212573,-21.58972292436863,-27.680595032452374,-19.207621208162912,-19.10239688756726,-19.06406840920354,-13.584883805260725,-14.11440983498787,-18.602285359094644,-20.221734969399456,-17.653270578796942,-23.022053371998247,-13.613426478411403,-20.461874206416127,-21.33745110102141,-19.06618513366123,-95.66361371774347,-43.13467905367133,-44.73226567200177,-22.697613399221638,-27.23102812415523,-22.381937371822694,-24.48938071247911,-15.16936570793858,-14.70329210262676,-28.42418859683419,-28.931939539240453,-13.28902367007719,-13.249769889674084,-13.763791557150604,-23.539905669542875,-15.513947448570612,-16.394216555320927,-14.108160930654401,-15.081858369713348,-13.406072529809046,-76.60628063285897,-56.23860956375093,-13.763704026335091,-29.064826380738822,-24.394815089353006,-15.03905949446878,-25.045572288008046,-29.74700012606676,-32.056195803941385,-37.88577845409338,-23.13242582742309,-20.94901265645078,-13.259840239685067,-13.246521254788806,-13.246521254788806,-13.269950993903448,-14.14645540065137,-14.2275979440044,-15.34498677155226,-34.19940228824736,-40.72945596650447,-15.515229630741555,-18.93640465021012,-15.793697312262378,-16.567300045857404,-19.078930304931028,-15.232966323149352,-14.382042940337923,-17.478054761655905,-20.480062059262856,-15.414070396317937,-16.35901354435826,-16.0388641132433,-16.187328541817138,-15.769620449573257,-14.392379350459706,-82.84650643332552,-205.00710992562622,-22.52133378878178,-14.434621658649334,-14.331981520300586,-15.998949564284047,-14.662231296927805,-51.442438319519916,-15.142272092825053,-17.308469768270374,-21.648319972384968,-14.576097791309744,-15.52826615888994,-28.09074941084761,-31.77028924952338,-59.9623891149478,-20.858210027810003
-14.890929964667864,-16.615907335585263,-21.482002467146007,-27.775045271730313,-19.055475407112386,-18.95440869266622,-18.907890487358376,-13.271022140686231,-13.81604817881459,-18.434804594941042,-20.103662182924143,-17.469942158783468,-22.982281442197127,-13.301067864189516,-20.33226700645671,-21.249416645988962,-18.90527957308054,-97.22215852458808,-43.701750946001106,-45.218001029167034,-22.639064313846244,-27.24069397051061,-22.323883251174273,-24.48027367347926,-14.903124070952233,-14.42509048396231,-28.475786980246852,-29.13017515777805,-12.965881812407117,-12.925017680397353,-13.454632579781883,-23.520203548664618,-15.255858192992616,-16.148965787287068,-13.810159748049678,-14.81287385518626,-13.08712780526471,-78.02298904242363,-57.132032002859376,-13.456382163279937,-29.149650248454495,-24.336293384630384,-14.775891877814555,-25.069617819871304,-29.83689522942562,-32.287981470952516,-38.181889558416444,-23.066739408890733,-20.839992054813614,-12.935311419051663,-12.921432402981244,-12.921432402981244,-12.945802584126127,-13.849364303682727,-13.932280066228577,-15.084146030141653,-34.48428262510076,-41.19157707959388,-15.246751853572954,-18.72673422725283,-15.494248270664665,-16.28653397524477,-18.88032702535457,-14.907614957457017,-14.037062991937304,-17.225922936445365,-20.291266277078797,-15.094766704011642,-16.072169619828415,-15.74388276402687,-15.899955716921308,-15.468436836440938,-14.047553503601993,-84.53890045998607,-210.35529835525733,-22.425984347237645,-14.09043642828789,-13.984590634201531,-15.705471583702273,-14.326312908031476,-52.18591025796521,-14.822600863349868,-17.050997456051178,-21.50965087873902,-14.23740551397888,-15.216328308174807,-28.14028268005223,-31.94513552427179,-60.73674661706074,-20.723751747600353
-14.843260173347911,-16.556990837190583,-21.44258541344027,-27.802635072519813,-19.032859692360276,-18.940388179269526,-18.884809041837357,-13.224376699320977,-13.773797692376846,-18.41021920338107,-20.09042241471088,-17.455418402563694,-22.98113894372515,-13.256705558931277,-20.300080096153287,-21.239888332631395,-18.874516659086165,-97.23147079565358,-43.84305801816932,-45.26631385514269,-22.635222834839606,-27.197827704235568,-22.323158506811446,-24.476307548340486,-14.863332747090809,-14.38716560397356,-28.448444945475533,-29.242777905370268,-12.918780418692219,-12.877319484081681,-13.407307656947665,-23.528562551907306,-15.214413560075638,-16.098085957294792,-13.766552436540191,-14.775000673882978,-13.040788388884163,-78.26083452431251,-57.29301695928192,-13.41011997366233,-29.157166316317337,-24.276200150552633,-14.741120303920324,-25.090438883855413,-29.8389204422693,-32.34570542344083,-38.19234592932627,-23.039781944958058,-20.8198830271297,-12.888051170171414,-12.874032136249285,-12.874032136249285,-12.89860600575802,-13.806586219883641,-13.890745530597894,-15.049376636935607,-34.563296251274764,-41.28573004941021,-15.192707164238719,-18.698778870268043,-15.453096257121588,-16.24521516443703,-18.8611125733746,-14.853935455861961,-13.986965734856408,-17.190229907932803,-20.24435274835001,-15.040866749084927,-16.029480642815333,-15.701233196702615,-15.864137311909724,-15.426942330383968,-13.998860365426362,-84.90620536609433,-211.56301527605245,-22.433706744358343,-14.040525895045366,-13.934283858424054,-15.665390518408168,-14.27802881111873,-52.34390974944517,-14.777699666608138,-17.0142081930574,-21.488795895725268,-14.189860203714934,-15.169580693053318,-28.154973715286296,-31.999425179813787,-60.69888806010386,-20.730493386343383
-15.12889435720326,-16.8248263185921,-21.571016877524293,-27.69383725725409,-19.1896852074657,-19.086893962973893,-19.045706797843454,-13.548603440003626,-14.080412544272884,-18.582598218590608,-20.208600828049473,-17.634845187833506,-23.017917502677363,-13.577827031501961,-20.443131475122456,-21.32763461226792,-19.045526256091698,-95.78169379120479,-43.212012030292115,-44.779711336904434,-22.691345430561313,-27.22036742284282,-22.376457870680948,-24.486744599468622,-15.138430625582398,-14.671895592703995,-28.420145126038605,-28.973561299901874,-13.251926314348186,-13.212399525229864,-13.727707664416904,-23.539514990744586,-15.48320836803449,-16.3621485188386,-14.073839192380397,-15.051188508638962,-13.369481001661898,-76.7719541345578,-56.345586500988325,-13.72801603572374,-29.072452090847225,-24.374620262111943,-15.00960025271248,-25.051753765192263,-29.75339932314095,-32.087306422031475,-37.90944324132808,-23.11999560189939,-20.934963237060852,-13.222597262559232,-13.209200661099045,-13.209200661099045,-13.232753366335253,-14.112417518641772,-14.194013015650269,-15.31570851340793,-34.23964257320894,-40.786904661350725,-15.480570096753095,-18.912668792143293,-15.759814978533692,-16.534830247254874,-19.05813858083692,-15.193989790726246,-14.342476809500694,-17.449103399758446,-20.453136004626863,-15.375509550155899,-16.325753100093113,-16.004955085976153,-16.15568827082357,-15.735528710273256,-14.353171974996421,-83.06520046122881,-205.71067899604634,-22.51499482516462,-14.395159691835326,-14.29217690836272,-15.965819802446342,-14.623803602219207,-51.536910003044234,-15.105924197079073,-17.27887871799262,-21.631558330915325,-14.537644601134586,-15.492078762912566,-28.097191049452395,-31.796111379194762,-60.009834639801504,-20.848703680370292
-15.56714107440788,-17.214715019102993,-21.749190566286124,-27.566599424304542,-19.443748672673724,-19.336729364547516,-19.306109850770888,-14.055831780453818,-14.56401945975893,-18.860815797281717,-20.41070018529154,-17.94140919763693,-23.097736286231385,-14.083338562406352,-20.658621595209006,-21.482577569389782,-19.3113810599221,-93.31253816723061,-42.357985388451894,-44.03434348205282,-22.801103528759832,-27.21048561637719,-22.486056073557315,-24.516881284395485,-15.570901567427528,-15.12424506964848,-28.34832081004025,-28.70388977055383,-13.774015150357771,-13.736935990010798,-14.227172521439536,-23.590118241137457,-15.902097637571377,-16.757814619378784,-14.55640626160275,-15.488759642696735,-13.885023605350892,-74.58552056102346,-54.97468083963433,-14.224758862253823,-28.956684902684064,-24.468324772998763,-15.438444784004094,-25.0355426846084,-29.628789029214925,-31.74793498920189,-37.4582155005603,-23.234508276583252,-21.12063261208705,-13.74689877145106,-13.73437135570533,-13.73437135570533,-13.756452853489828,-14.593782376487853,-14.672949202351665,-15.741150906396928,-33.822569476252085,-40.08921162925567,-15.912593012966687,-19.25891341144417,-16.246614407694494,-16.99155974632055,-19.389122108901145,-15.718943922078758,-14.900076726313102,-17.861444534909683,-20.760808920424026,-15.890631210823688,-16.79186208642612,-16.484168982929134,-16.62469650749332,-16.225049099723872,-14.910966445572422,-80.47015384378942,-197.49049884033965,-22.688238637857516,-14.951577039027137,-14.8536631492046,-16.443285828832394,-15.167285009291696,-50.40644955894481,-15.624226775084523,-17.69947291238737,-21.86614513986555,-15.085862631361366,-15.997398040838995,-28.039680208914582,-31.54849806813239,-58.7778957473407,-21.08411189915313
-15.166682457483237,-16.87446749925513,-21.606328282095866,-27.672731705293632,-19.207508676208185,-19.09674413400252,-19.063847625836132,-13.583902901565944,-14.112014475282802,-18.60218773045867,-20.219234720214104,-17.644404781459414,-23.019630833621434,-13.611000513348834,-20.471541235926633,-21.335263855605557,-19.0709577410949,-95.83894776269238,-43.09978996753679,-44.75576575745188,-22.69507644260866,-27.26317326658877,-22.377347113209666,-24.49284249875116,-15.168818093223475,-14.70013056095801,-28.45150272661168,-28.877969226601582,-13.287312260350923,-13.248303531475306,-13.763785688720699,-23.53348759143921,-15.515528843345539,-16.403753729437852,-14.106824608489983,-15.079642681211968,-13.404302088888336,-76.59880034509237,-56.226381486631624,-13.76319023360892,-29.069549176630627,-24.431849456181737,-15.035332118903035,-25.034726279140465,-29.7570051026873,-32.04264359769367,-37.91445607044848,-23.144981520601476,-20.95200322116626,-13.258086349262653,-13.244803473779326,-13.244803473779326,-13.268193733353332,-14.144603059291654,-14.225025730515508,-15.341478183567535,-34.17732189921735,-40.716685405184904,-15.524552830096047,-18.9338476841646,-15.790551782376172,-16.566244892890797,-19.071687256845554,-15.235813533539794,-14.380097743655314,-17.476436195985325,-20.493454014239713,-15.41770873152781,-16.35819672818061,-16.037256193406808,-16.181768781499667,-15.766493242961625,-14.389466814981573,-82.77894188066729,-204.76124465139168,-22.506907265617023,-14.432640554280733,-14.329918945625728,-15.995601067920395,-14.660035986567454,-51.41677971164686,-15.139486475159979,-17.306882841755453,-21.649364663753676,-14.573056306793374,-15.527544106722916,-28.087508988072557,-31.75304136408989,-60.08082788636031,-20.839953122847778
-15.24567196164702,-16.855879205196885,-21.523457825205902,-27.70312732567986,-19.27370680326431,-19.205039082045374,-19.132646019403424,-13.722666898561329,-14.255485363838275,-18.676877521022483,-20.29401337343315,-17.794597342040774,-23.061809512779753,-13.760533032750084,-20.45662223673206,-21.391791833037388,-19.103186849551197,-93.93893296716668,-43.159397943899265,-44.40795153078831,-22.746688406412403,-27.013284361896993,-22.444951262801546,-24.481311025100993,-15.284996943184094,-14.841785991997941,-28.23324064124666,-29.247000937765748,-13.435398193067973,-13.395092114164433,-13.892679345679403,-23.602432076835505,-15.612226831753748,-16.4323050180912,-14.242321405828472,-15.209869223999949,-13.551187941752614,-76.11601259601935,-55.98062605626353,-13.8956352605285,-29.002652555232025,-24.173507687745353,-15.175028846362737,-25.117182180617753,-29.654256095392697,-32.064552935048205,-37.59344648928683,-23.07833834686938,-20.977612966665138,-13.407095245442383,-13.393749277991558,-13.393749277991558,-13.417080972667696,-14.283563639323912,-14.368613688527232,-15.478458737932012,-34.2496632887564,-40.64918594276422,-15.565157379660963,-19.043567408562186,-15.941315330548267,-16.69243065387514,-19.215664057648887,-15.350657506785316,-14.539337463821784,-17.597302706280335,-20.472447529091912,-15.523371162358437,-16.48437101755289,-16.174158669454012,-16.346815034615954,-15.91761148771981,-14.556434910141292,-82.65644424763374,-204.63883792521275,-22.668477814680294,-14.591956357598402,-14.491087115832675,-16.144640261803435,-14.817921667555833,-51.343427580379675,-15.295094780111107,-17.42836554050439,-21.708946854605237,-14.738560976137787,-15.663296537307263,-28.104030075217104,-31.8284405922833,-58.889507717352934,-21.04572934246942
