LE,gammaE
1.936899690254717,0.36670511980841164
2.110963680258832,0.3285697520943708
1.9815588928341306,0.3403930566017744
1.9304191506933843,0.34234771365417627
2.3192125762685647,0.3705120702668556
2.4298513301677445,0.348473666553534
1.9063493580195014,0.36795207277115144
2.309181072027191,0.3212822980092376
1.7693863587868826,0.3487449574410509
2.0807429769209747,0.3392906296710849
2.018585754838284,0.3711124897962188
2.2507273234171277,0.35108183956744526
2.274190234584697,0.3464904930013572
2.277452963619253,0.36439389450421794
1.9665287476162985,0.32727286234301395
1.6301130740615606,0.3011195157947813
1.949700282765522,0.3347830965085418
2.097269400854471,0.3372267814709249
1.9004038299243275,0.3186871297410863
1.9962664214654056,0.3338054193602391
2.1693796558399816,0.35214916572003085
2.510975183602795,0.354908105250553
1.8647552626765893,0.3470442356926992
1.9241575420002508,0.3402123573367423
1.9707068718750234,0.3748409377756193
1.9643876206406508,0.31112337050714256
2.0033289416791358,0.350186912917533
2.3253859203693112,0.3463073758285799
2.3879379020646976,0.34177042237317656
2.011940971661545,0.35776202141448604
1.812630428151307,0.3709595749998464
2.3719574641693506,0.37151666044145026
2.3719574641693506,0.37151666044145026
2.1510647940401886,0.3573237401988966
2.3715297625003418,0.33797164998496876
2.162397678740374,0.34843741002619083
2.1962337167258332,0.3903186240291466
2.5601977567374634,0.4010797682442678
1.8871617508962366,0.31800370741854705
1.9835822491700819,0.3378285293319019
1.819610441595267,0.3071359191330249
1.767747595406772,0.31526668323019
2.077919833183855,0.3134866700860347
2.4685178811309174,0.32600562576417613
2.4487986222449454,0.32839097707851705
2.0285979402161853,0.3902890275072003
2.8099337298319584,0.3690961348791754
1.873668270395484,0.35960762398022633
1.935806324884005,0.331913542906424
2.0442124274877718,0.32782948488817504
2.169361394109869,0.32305696973124454
2.356176224800108,0.3634314649246745
2.1376842707698036,0.3425937128497268
2.1912674840563158,0.3551797270038527
2.1662783577540488,0.37267691873190034
2.0857580065330414,0.38044395161659866
2.4795504730965297,0.33284603384907113
2.3106169450584617,0.3789690287699302
2.1996474686853706,0.3504153282586178
2.026018865730245,0.34791705387050276
2.108598520836326,0.32976981331853333
1.8912752324029138,0.36128409405711
2.203110718177885,0.31310665197780246
1.912204099389202,0.3486985037190785
2.060333938796956,0.3823079741604971
1.7663476102202895,0.3458167817149897
1.9987720627196686,0.33961067999014244
2.0573151939842074,0.3309923333655402
2.0573151939842074,0.3309923333655402
1.899581822409723,0.3643093199038301
1.9538704020520468,0.3756475328337276
2.5524795100675974,0.38409213294725864
2.188796345089338,0.35324394366465356
2.2124379411913533,0.3438833220166925
2.1848104303023694,0.33899372023029417
1.8295715685375178,0.3333581501530999
1.9039191526512254,0.3023966880968177
2.166921044011878,0.359846082330895
2.0413645748247378,0.3219894480214742
2.2477531454764317,0.3332139911691621
1.915497382873029,0.324630283477382
2.0479555476058064,0.3392817384184845
1.9860308584583097,0.35987710921271704
1.9860308584583097,0.35987710921271704
2.200177300787169,0.3521142608210816
2.1351820880282175,0.36293770684740595
1.9467225853060879,0.35832677315672384
1.9827657319199858,0.32227845750225226
1.673314701256088,0.31861030540528057
2.4883845640110613,0.40427892569295
2.4129833082913055,0.4002115300810981
2.2055319794757593,0.3421104495526316
2.2227928906205827,0.3368539741648652
2.1095387693856016,0.34654643320199074
1.9458512813917925,0.33526228433304395
1.9254902073499907,0.3292921056467895
1.7304913158516708,0.31219064610105346
1.6049152709327517,0.29144280213401025
2.1122448188297134,0.3425364021387741
2.0961441696059753,0.35091763981439694
1.9311065462062487,0.35513105217475405
2.352089858515918,0.3685953985069714
2.3059315084773013,0.3604271156164799
