z_20240301,z_20240302,z_20240303,z_20240304,z_20240305,z_20240306,z_20240308,z_20240309,z_20240310,z_20240311,z_20240312,z_20240313,z_20240314,z_20240315,z_20240316,z_20240317,z_20240318,z_20240319,z_20240320,z_20240321,z_20240322,z_20240323,z_20240324,z_20240325,z_20240326,z_20240327,z_20240328,z_20240329,z_20240330,z_20240331,z_20250301,z_20250302,z_20250303,z_20250304,z_20250305,z_20250306,z_20250307,z_20250308,z_20250309,z_20250310,z_20250311,z_20250312,z_20250313,z_20250314,z_20250315,z_20250316,z_20250317,z_20250318,z_20250319,z_20250320,z_20250321,z_20250322,z_20250323,z_20250324,z_20250325,z_20250326,z_20250327,z_20250328,z_20250329,z_20250330,z_20250331
5.361400648858762,10.721202026361242,-12.888068303886655,-4.837471935093619,-188.72469793621744,-10.734803963334794,7.83961169212613,10.227041585621908,9.840165994142842,10.078096622915124,9.050871770939507,4.482002603854625,-6.37135587480525,9.54529163272609,10.005840923211572,-30.06701021146777,-0.5646210285114517,3.1135579167492615,10.439053106069455,10.532831431036572,5.686017984682649,-28.783964426825513,1.4972683146305066,10.043342708410416,10.38562419361416,10.074788948163382,-5.567695964477842,4.674864475498074,9.372586672892687,6.413654399973864,-9.993232330062398,0.92226336180053,4.426147327531292,8.291743798683264,10.629374886819155,10.97823636154185,10.911178873872304,6.371722421331292,2.6241477517654204,7.112694412210491,0.2523758992994942,6.176772179536892,6.566626523557385,4.356253987918748,-9.307258255065285,-0.34654343860835723,8.3646436987481,10.979438887456295,10.651253546304673,10.97823636154185,10.677535312311079,8.79286130313539,2.778772619468274,-27.458355958949873,2.1797144099723234,-6.615589621206471,-26.823883181413294,-24.782260884457948,-0.2789470935139544,-6.073122357120877,-50.24180800916268
5.0737631756676675,10.262176942827915,-12.484052766702792,-4.681148267030421,-181.66014234821517,-10.569031541528869,7.4776362789650825,9.784084804635375,9.408371109119596,9.639650337081216,8.692169361352455,4.279836846466964,-6.24778520620621,9.122095001818263,9.575218362898147,-29.330914127894136,-0.6854916028892664,2.9702365292140334,9.990748605632886,10.081255902089287,5.4353296195193,-27.66782068137705,1.3358455168056178,9.607228832255254,9.93830455324764,9.655822360410681,-5.5330210363330306,4.421153416746867,8.955104466566914,6.1576013373126575,-9.723624145893218,0.7629743018808277,4.1500176675398,7.894278860183722,10.169548371398504,10.507785784705726,10.443732641594718,6.049390152813687,2.3942556598033367,6.760000566606603,0.08631823223241142,5.849483740009149,6.232104708259824,4.136170809910269,-9.108504979218289,-0.35013346500001674,7.996573217920844,10.508938292275058,10.190131187284035,10.507785784705726,10.216290366637514,8.400394748943675,2.565702221124166,-26.724644886950948,2.085711035660264,-6.461951932492415,-26.031947903991295,-24.251968103152002,-0.37789726090291786,-5.725929575204226,-48.30287899872582
5.123915810027104,10.367695360863834,-12.640198247708316,-4.744781756271461,-182.30870026977394,-10.65240614282392,7.544468765362213,9.885138777748832,9.506626406710316,9.739743567802307,8.752067684161963,4.292984110750027,-6.324550528072976,9.217021266911663,9.671275335441985,-29.636318527930516,-0.6867996988259986,2.9571798355837284,10.093718573667697,10.185397264657748,5.499041575693514,-28.08458587063761,1.3578127280947072,9.70611920188209,10.04110911011392,9.743593766979107,-5.584674317233622,4.4807244258451195,9.048650148497686,6.184022443378952,-9.800742809796251,0.8000236560830274,4.219625935071053,7.9806405329648555,10.27489427077636,10.6167239590496,10.552601260100511,6.133002356153742,2.4464765424243424,6.849198099157116,0.1514714413715943,5.9230004867105235,6.296325469012376,4.144609700768928,-9.092412069663851,-0.4048818395081195,8.069737321253228,10.617883746080993,10.296789422606544,10.6167239590496,10.322647020214005,8.496394330715248,2.6536847956910883,-26.83457378339461,2.0374848146958815,-6.551379462907967,-26.213557975060063,-24.305322149728767,-0.38050658702557705,-5.92377212431802,-49.04599003206585
5.239664895956414,10.429302531551857,-12.49230839675764,-4.72382218202101,-187.1421606549356,-10.36507439098633,7.65664107164749,9.949799202403602,9.57028396052336,9.80476920733393,8.837185840242581,4.402620926059181,-6.146029120409079,9.289366817000438,9.736160087536726,-28.992137435368154,-0.5004772541361273,3.0925621627609283,10.154414401473865,10.244959651223914,5.488443495773591,-27.854299472938756,1.4692392610476297,9.771807707535883,10.1025248362074,9.813010384021357,-5.345845031165739,4.523717049952746,9.121305296313357,6.280952821483545,-9.766036401955574,0.8766347025186345,4.282058769609572,8.076070398346594,10.340746984260855,10.678013798318618,10.611218162565129,6.165510928259579,2.543105248259126,6.894080924242463,0.1708803552942264,6.005347717354063,6.408453657205046,4.306775983347705,-9.264286944051879,-0.2745328950729071,8.151604996570104,10.679180897338783,10.35984084917747,10.678013798318618,10.38596974408184,8.531132664847654,2.593935924275698,-26.93870005438611,2.228335074307955,-6.3789902214658625,-26.2202243765783,-24.31538953053905,-0.2434182860935099,-5.780451536997109,-48.52009550414778
4.829214928051724,9.749974560551298,-11.978354727601864,-4.6028483049548505,-177.27533715808073,-9.975281122144505,7.1208130372946865,9.297368937652719,8.934460866249854,9.160332803249341,8.244385091740007,4.039179998372053,-5.971338494191713,8.670824765716858,9.095400884622501,-27.664067738754984,-0.6177521488665967,2.8001137413036057,9.491738072200041,9.577533536342521,5.080682548672393,-26.542848862832365,1.258686620168742,9.128949969057603,9.442537178005148,9.169170732678399,-5.216604711108641,4.156897788400282,8.511894201187747,5.822335032025127,-9.3869403262186,0.695064203335269,3.92259321688847,7.514115792356843,9.663908513163571,9.98382799997513,9.921318184466804,5.711555147666696,2.2694923751806524,6.399809132208179,0.028189910621772896,5.553269988249794,5.932414048103628,3.9421395904677654,-8.8972267732434,-0.3967377509218082,7.589661910660933,9.984905639970396,9.682062226986291,9.98382799997513,9.70681895299243,7.951095591176291,2.333254610724799,-25.656467602781383,1.9710990369070753,-6.189592941420361,-24.992405447456953,-23.187366080421008,-0.36701476637130703,-5.619743991090287,-46.152985470557475
5.262437027582409,10.496891106877095,-12.57270466816879,-4.72969487304373,-187.40527369742034,-10.491257351267691,7.698088684666113,10.013260256027893,9.632098573107253,9.866978605334063,8.900248835590844,4.433473180864595,-6.202396282193103,9.346593541150558,9.79947377191827,-29.309655881500777,-0.5333111934207171,3.1127725580553793,10.220195382475003,10.311504074612035,5.5412342211957295,-28.0044474340552,1.4663023537441973,9.834010093006519,10.16764962701445,9.878943082787062,-5.42036307519278,4.555060883019824,9.17722696305232,6.328449541554173,-9.820445989310567,0.8716832044105374,4.302165216221937,8.119204619485883,10.406699795636104,10.747155196890725,10.68031870823074,6.206594828585812,2.5441072088495424,6.937283248857497,0.16299477105097004,6.03606454048485,6.439198215130969,4.324456273424507,-9.29600072956275,-0.26868290633024294,8.20393855276076,10.748334393780684,10.426236050010433,10.747155196890725,10.452678680023869,8.590998305249133,2.6222229513129207,-27.115630967377605,2.2406628694326614,-6.430806707153593,-26.384537544241212,-24.51110946375809,-0.2607841620642368,-5.773521475523779,-48.82234516799583
4.870694011607913,10.062364012606539,-12.549924307156115,-4.692508856702483,-175.1058916513133,-10.784176987766433,7.252414274418123,9.586580324892347,9.215032454910968,9.443341738635816,8.479557798175886,4.08608951692614,-6.407008732055754,8.9233045117415,9.378925555689412,-29.733706392345763,-0.9020804618042515,2.7616004315112255,9.795174675985985,9.885994834555241,5.358878049593646,-27.701213609209937,1.1754119019555738,9.410279024569665,9.742635363006311,9.452781871473647,-5.757620246201775,4.298446114715182,8.757958847193777,5.955569922036265,-9.698784939200685,0.6476828897803575,4.015163030564492,7.683379055172569,9.966017395353424,10.305510530697436,10.245056457350175,5.925051652892648,2.240352464862335,6.615356265890637,0.04136440620090909,5.675392177073972,6.020491188627367,3.8888478231721253,-8.870326195721297,-0.5242875948847576,7.797506292056687,10.306637065831858,9.989390039037163,10.305510530697436,10.014960519644168,8.247264571282829,2.576062946013744,-26.361927988405277,1.822369302730193,-6.619096619500105,-25.791166185914214,-24.023495133012403,-0.5511925349023752,-5.879377314570977,-48.47473893483247
5.186689327904846,10.20426710601371,-12.206555917131219,-4.732825850960063,-187.40386778208475,-9.833738444880698,7.531178247025978,9.74047577782261,9.366671973186586,9.600089227093404,8.615426628500906,4.296345791224419,-5.917387976804378,9.104277475591456,9.525754787944964,-27.71148129863302,-0.3359804264797184,3.0278250353026204,9.935729351276432,10.023408177484903,5.292197474705595,-27.391067392141814,1.5061387568257807,9.566791542777814,9.88654099732882,9.588704602514836,-5.025555502330679,4.422965329763844,8.941141493878737,6.1106241561565815,-9.583027384328119,0.9207235580318844,4.235484528317049,7.948774609730599,10.123338925348506,10.448194440169335,10.38098929760153,6.0344317843361575,2.572841772630799,6.757557400912468,0.22653415410029965,5.922001329018324,6.326830998832795,4.266685765397087,-9.17289341001975,-0.3019706307584613,7.979535469998396,10.449317198300717,10.140578013505628,10.448194440169335,10.16541046859019,8.328631064156069,2.496700204687288,-26.2957509473543,2.186785129335682,-6.181415718683855,-25.637935843779964,-23.566420688170396,-0.1507257084808753,-5.8820345166403705,-47.543356152996004
5.441446776116841,11.058959090614534,-13.223811814481305,-4.758337929408855,-190.6178627016133,-11.658340807970209,8.040465651749573,10.539188217382032,10.145559434547753,10.380645987134608,9.466808909355638,4.719628579431494,-6.6888657120203305,9.816120808030512,10.330706597199491,-32.15337048207641,-0.8583784006179975,3.341500899442928,10.767309485648804,10.86486102583426,5.985464041672403,-29.119584546434453,1.4064831532349604,10.349001903207807,10.708161978628986,10.444477560336829,-6.11739579249852,4.789750860422579,9.635455916171779,6.773812267164218,-10.337254093631593,0.7673677866132742,4.416400203873517,8.455962238002222,10.95382695314741,11.32213189612662,11.254399415992367,6.519048348351369,2.484839540714775,7.260655018877528,-0.020923044027366444,6.2616686639013395,6.680624528149794,4.508466790627434,-9.711375538626935,-0.15419224024725686,8.650009862639166,11.323428152967349,10.975665362674055,11.32213189612662,11.006094827349095,9.080481296900201,2.7746230921120034,-28.878661697589713,2.4165683732371708,-6.872733091555574,-27.911352194417184,-26.55439632233066,-0.42901197419751114,-5.541078204108832,-51.170383773719834
4.23679972392952,8.898952015151853,-11.531384243856241,-4.4996374380403665,-163.03280584155323,-9.84354307183029,6.397459252771332,8.475377858020313,8.133361160912878,8.346439073753388,7.498850750004161,3.531505012384108,-5.950645877982037,7.879583149999089,8.290769179103181,-26.76396974210778,-0.949830866373599,2.362540653245194,8.661933045460255,8.743176267638427,4.5943842441151475,-25.177148734074578,0.8857702133431715,8.317151325485806,8.61477772616065,8.363540781211293,-5.317862922392235,3.6629870574934102,7.730336976201548,5.224198930748205,-9.04197119089396,0.36505476047235774,3.4067051627903577,6.760795002052227,8.811659606261502,9.115967745178514,9.060057332892459,5.121034043713386,1.8189321352770893,5.754060168858704,-0.23970734811938677,4.928042900288326,5.265934796089432,3.3885009619001663,-8.4641029567528,-0.6326028489995217,6.861739504089549,9.116948437299094,8.8302217341795,9.115967745178514,8.853722690302677,7.227460133114985,2.0045376943095725,-24.29983040581184,1.5455535471118003,-6.139474055461083,-23.711684163444467,-22.12222069294543,-0.6597332980784589,-5.466987440085241,-43.7590144353611
