LE,gammaE
380.6146624492,0.3390608189624412
370.4697602019841,0.33169478619329634
347.80525179704665,0.3362562980636446
310.8571908231439,0.36542974863426153
321.07251370150266,0.3570143371063151
438.20841867728984,0.3343628907164854
469.20427513593575,0.32253601566479745
371.3521010238799,0.3398640081233957
350.70381117993674,0.3351757864712815
425.75260616849,0.34075397503691457
219.13638508318786,0.37608768860888553
216.6243736956501,0.374304216802695
297.1185675286195,0.34895601915528934
320.42459780666934,0.3526729010177873
451.8623500169351,0.3345071984085597
510.24326795395126,0.33032696645895904
987.7529631874613,0.2820197773939147
1385.9865754026278,0.27293052744179097
472.1446762217877,0.3326565225472966
488.575031245625,0.31510712392778795
509.1281687028068,0.33639846246157995
417.22826231103244,0.3358264339691946
425.92531398229545,0.32434030931106456
428.3051523114393,0.3242514104539513
587.2777753751143,0.3221465007057184
545.5909245640115,0.3133870335813867
519.2527670388216,0.31846979898662797
539.9020825160251,0.32592053504984597
203.17653826021282,0.3974616720243926
214.5281801258511,0.3953886263064348
557.8151009373415,0.3219517930481861
484.33280589157823,0.3162574643130035
645.0561967340999,0.32048855536322973
632.584945228536,0.3118951276473746
496.14933247523845,0.3245747980002629
270.5752985272501,0.3665742342260126
255.85922883859607,0.3613332595801797
417.7867036501512,0.33838185330988463
414.8199162436292,0.33834221016179833
398.8509010321672,0.3363580401259629
212.19794597369642,0.3787583360946236
229.08314349715027,0.3800696458673669
242.94011742604047,0.3780116654627314
335.9979278468591,0.3529793564019071
327.39057319650937,0.34867894807082583
286.4300012802821,0.3551799858317729
400.3928069843739,0.3327772333962835
385.63658363875356,0.32257422217726645
508.9311803188527,0.33017766101268103
528.9603098193473,0.3148543287297527
398.1123299083956,0.33193772177084274
475.90121533582806,0.33464506994001336
503.16088069395795,0.33062427229827607
261.3782818951722,0.3693360616638026
271.24991633744145,0.3792002563572834
370.26940481471763,0.33263050034718555
320.78029582461465,0.3517644105610004
874.6910504385385,0.28858346138602253
581.2673793906567,0.31742467881338565
532.6403267173889,0.31761655941875605
582.638846953198,0.328133443497229
453.1833898227372,0.33310356404397523
960.7302289526369,0.29048540988279126
450.98176892212535,0.3286418262376235
297.0672634058593,0.3606142059345762
304.1863650105818,0.3613882643927585
388.443031480936,0.3371443019738933
466.805544733157,0.3319116695027324
501.6623195105951,0.33049637457788206
330.77065427730776,0.3622264051092777
338.4099303018274,0.3635238552161339
298.412398233019,0.3590980564700562
308.1464438337198,0.35088690609197254
338.9710027135678,0.35629472378616905
448.03636825970466,0.3240880577130861
504.5564311646911,0.3288284246011381
445.4034856680662,0.3203577723423986
478.5008841752368,0.3362271988026394
426.6865374895013,0.3267187366549893
366.41942527206743,0.3407399597348809
316.06930798309475,0.35911233381184654
242.29778832249372,0.36987786340160717
271.4649476956503,0.37180521096568037
266.54382040371337,0.37418593487941776
246.5921039500983,0.37594421241535664
211.78330419727683,0.3933561698159911
263.10861803701044,0.36110580758412203
739.2705103941981,0.3005458523958276
563.397834299574,0.32496885441708223
506.8111659103407,0.31329792870985196
364.012979970267,0.3472093839683687
204.08892249098255,0.3895552803612326
289.6370259886814,0.3638620662052592
265.11588615927684,0.34529228744612345
