z_20230601,z_20230602,z_20230603,z_20230604,z_20230605,z_20230606,z_20230607,z_20230608,z_20230609,z_20230610,z_20230611,z_20230612,z_20230613,z_20230614,z_20230615,z_20230616,z_20230617,z_20230618,z_20230619,z_20230620,z_20230621,z_20230622,z_20230623,z_20230624,z_20230625,z_20230626,z_20230627,z_20230628,z_20230629,z_20230630,z_20250601,z_20250602,z_20250603,z_20250604,z_20250605,z_20250606,z_20250607,z_20250608,z_20250609,z_20250610,z_20250611,z_20250612,z_20250613,z_20250614,z_20250615,z_20250616,z_20250617,z_20250618,z_20250619,z_20250620,z_20250621,z_20250622,z_20250623,z_20250624,z_20250625,z_20250626,z_20250627,z_20250628,z_20250629,z_20250630
-26.38349320643995,-81.57344141568325,-13.673074638690359,-13.223763440468938,-31.166466786397713,-12.06019355545286,-13.022823895336202,-12.122630062988359,-12.750883478088943,-14.269321910157396,-17.20699359441115,-18.680047325523343,-18.043869660534984,-21.09431731353617,-27.318075599760732,-12.666599101550016,-19.218223291376205,-14.935185712614297,-11.809875458338313,-13.38577802115235,-16.7684198130628,-40.71252108967393,-61.86458740714984,-51.760839543229196,-12.681533228327783,-17.077655864099246,-44.15838783980823,-14.632670418747642,-15.124512016754938,-18.44565628604769,-14.548279576103955,-12.674425901559287,-16.618286321290483,-18.95881997762564,-13.607940630315028,-13.501083053870293,-18.119254438095965,-13.067309703485634,-21.027779792852623,-16.788643772340954,-64.67004863382171,-130.41832310196224,-16.631758568960837,-13.24943763235117,-14.033861315586991,-13.470857179642346,-13.676393339108568,-15.850765215332231,-17.960603226485205,-15.806000383577434,-24.56153506885442,-30.321507944466823,-50.22117996251049,-13.685747680094384,-12.801811893217504,-16.866375673615124,-12.986389393629135,-25.270172735883577,-18.0364078268391,-45.07872534730363
-26.518385687799608,-84.09488025421449,-13.197471855684729,-12.735084756889151,-31.580948572572066,-11.50462833829286,-12.520085277072988,-11.571061069579047,-12.239898893561483,-13.83547031577475,-16.91019709797373,-18.445199727610156,-17.809887913158164,-20.99887160109617,-27.56734425760672,-12.1419543651802,-19.04241628595988,-14.522546214338943,-11.235852831122523,-12.904406121760678,-16.472175819156377,-41.73761084902266,-63.56792819994584,-52.99888046441188,-12.160344173616815,-16.811873228074525,-45.197590172348015,-14.215527193154443,-14.750205598665856,-18.24082736083907,-14.030715860313414,-12.045091356253211,-16.20184597059999,-18.64934696524704,-13.071228152450361,-12.924527210579475,-17.864624265459074,-12.460578160009861,-20.810846068646022,-16.436997665800174,-66.8424020467371,-135.65146288376653,-16.235216060846366,-12.650684766570372,-13.480370940312536,-12.970125310977998,-13.103261579551823,-15.395823678803545,-17.639467863563883,-15.350037309117372,-24.6006033144537,-30.700650236297413,-51.55897148979992,-13.10682577718025,-12.18591806272434,-16.444511961357428,-12.37787242566696,-25.357115913294045,-17.703685929113252,-46.13868135902021
-26.41701369054593,-82.76801074563458,-13.321150424563402,-12.872936906385915,-31.56196196311027,-11.656341833710039,-12.658666675311794,-11.722033809230767,-12.381614968156759,-13.95276297617628,-16.966839816922374,-18.480601726854164,-17.90617577586712,-21.025855567144312,-27.510656077177273,-12.284713974253851,-19.103007310734966,-14.631137817013073,-11.391411582201426,-13.035760738345527,-16.575542702517673,-41.59678891710278,-62.8779080325086,-52.37877603770933,-12.303088352879287,-16.91767294104003,-44.946974230717835,-14.322303082579813,-14.872106384086258,-18.317506285105253,-14.174232494135756,-12.212404915428786,-16.307918777164552,-18.710546275250618,-13.21029487591552,-13.076394401976575,-17.987702102659185,-12.62091390882744,-20.832299748591637,-16.528667275024137,-66.38130658676941,-134.4257243952923,-16.360886860446534,-12.804844595799052,-13.623774671565943,-13.10080087139725,-13.24969606888397,-15.509954321813279,-17.761241308386534,-15.478520930264011,-24.64287480000749,-30.774804320369633,-51.28927507306922,-13.252059131047538,-12.35270750151342,-16.53138736572768,-12.540509320654804,-25.406027419752547,-17.793102565485356,-45.849327922264024
-26.293282172080268,-81.3348604244596,-13.467470450581398,-13.02663581640432,-31.591262385528697,-11.829817481453215,-12.817299354635006,-11.895934674944623,-12.544129176815687,-14.083849084231815,-17.02374791637576,-18.51275931176751,-18.04002535311909,-21.02453171276407,-27.455697189155973,-12.447696824831379,-19.149075766179237,-14.769722513794857,-11.569935506250598,-13.185221133180661,-16.678336160277027,-41.333056197998424,-61.99808408947411,-51.80466788534318,-12.467942796205941,-17.024515444204557,-44.84917775677193,-14.442554624068379,-14.995790213563874,-18.391994373596667,-14.34281530673828,-12.403241311942997,-16.425553287778136,-18.771450017829515,-13.366567292995297,-13.251017555161104,-18.154264259029645,-12.805534853252066,-20.863547129814357,-16.621277845548065,-66.02487739191649,-133.1046327779407,-16.50761673594356,-12.980514550306138,-13.790043107736542,-13.248662611859597,-13.416636494582564,-15.633813943359604,-17.887467007041977,-15.623483937041756,-24.71223327538519,-30.98055560672426,-50.92108935239985,-13.417714459969352,-12.543879649386515,-16.636316714102648,-12.726487151928135,-25.48913813975374,-17.90299756809987,-45.48007614814735
-26.726006264902512,-83.89516819082725,-13.142377328834888,-12.77396627030916,-31.37634031819996,-11.490558237878991,-12.524323330769631,-11.543946721398356,-12.224898287790719,-13.88600045792796,-17.046454097888493,-18.57854647027427,-17.632848016609103,-21.449358859927706,-27.545844420449672,-12.135485448188698,-19.337459769357068,-14.394924150061938,-11.211895214044377,-12.907136987469606,-16.666201059385894,-43.08054724271523,-65.17092441460754,-51.97273764443936,-12.12910599878597,-16.99187751255471,-43.553598923392315,-14.246971053083183,-14.95291688697288,-18.39026883835568,-13.97233329948621,-12.02374377372043,-16.258056708974788,-18.836470213303507,-13.089386495948384,-12.898576150723137,-17.605042293124388,-12.424470209354812,-20.77560646113711,-16.607094796975815,-65.02826807777241,-136.75769559152414,-16.218032659407704,-12.638213446645768,-13.453446786959883,-12.97525553470586,-13.09293174384549,-15.474232988755135,-17.84367929269786,-15.362725605011999,-24.47815925256109,-29.50139767855176,-52.75525880066749,-13.093042983927552,-12.157342010237995,-16.397717695540347,-12.354821267134142,-25.17360915016798,-17.625366120334768,-46.85517774001974
-26.749116509246875,-84.77513303425448,-13.009201221617694,-12.621396671816624,-31.506342482223353,-11.326024787635095,-12.372006450704852,-11.382412705623988,-12.073860510636562,-13.747526061833048,-16.940557275151107,-18.494575884079318,-17.581709191544398,-21.352974713317934,-27.628271142942502,-11.979219508195193,-19.24238480065202,-14.288589339389734,-11.043414321144228,-12.762880133210874,-16.546722416168635,-43.18078464422474,-65.47634211869503,-52.53080217815448,-11.977430780423825,-16.881954776331384,-44.077561708778006,-14.11851448605784,-14.8070568334789,-18.309042554982312,-13.82538475468622,-11.839318721697556,-16.12620034815322,-18.7166300086775,-12.927074418113456,-12.730776629244401,-17.558730613054784,-12.249065447731958,-20.723794364264652,-16.476815619650086,-65.93516354684995,-138.0742212211289,-16.099390976351103,-12.46229344213893,-13.292234366945378,-12.825610891708852,-12.924607653188044,-15.328488250941376,-17.71153873260753,-15.22549672046241,-24.498450329877585,-29.760152530414558,-52.957471316695774,-12.924117026583101,-11.97745246755,-16.283171588347102,-12.176642680514979,-25.214953707149803,-17.538963354354852,-47.06825526438013
-26.73445043074897,-85.5751915521562,-13.130197429963014,-12.680107276465296,-31.36423000122585,-11.429578904088439,-12.455271411096701,-11.491344693416847,-12.16591134086122,-13.799603604132013,-16.97068167776046,-18.525509931427376,-17.650778725384647,-21.14640161443174,-27.569951550614135,-12.074565126641879,-19.102333073020528,-14.424837679661037,-11.157405034460654,-12.844298558238293,-16.45620292219767,-42.08945636752131,-64.82293871892637,-53.32905731134924,-12.080161862198903,-16.772736505194743,-44.58227640466398,-14.188730237551678,-14.735039665650321,-18.230173345394896,-13.934449153085495,-11.966893109844746,-16.182602154925622,-18.72192143958651,-13.024079089853942,-12.85348140238697,-17.626453294094432,-12.380637733206765,-20.843280473275147,-16.459741274388417,-66.1102056266434,-136.2625189188322,-16.14040940663135,-12.589204218534148,-13.415319311528236,-12.918573935560316,-13.046083504271198,-15.385980889059034,-17.605987266474585,-15.289189419678298,-24.453552563693705,-29.946065829819133,-51.96137187224807,-13.054623615784902,-12.101162652408602,-16.430102618033715,-12.299600024591786,-25.156498437387203,-17.629883926434893,-46.52212535296436
-26.4800313639441,-81.92895865444059,-13.562411269199744,-13.147857860535899,-31.117196566344177,-11.951008587536624,-12.92846521722759,-12.00918829037915,-12.649382737016117,-14.20486555860544,-17.20168316211771,-18.689752057427402,-17.9198182054188,-21.24403004557952,-27.34887508096648,-12.565978161553204,-19.2971394898717,-14.799622955954082,-11.693729760809179,-13.296115262487394,-16.78228064535599,-41.41556054656826,-62.78315644216581,-51.555735301815524,-12.570783291758048,-17.09124360024152,-43.62317219006508,-14.566011820847518,-15.127930345634333,-18.466059026004185,-14.425501210631419,-12.549839851071695,-16.56003014462376,-18.96558252229667,-13.514997651813985,-13.383712711999431,-17.960724153178127,-12.9403884912151,-20.971829908579416,-16.784000634378017,-64.32106731081811,-131.6163726492147,-16.5446070390297,-13.133882721846986,-13.918850535439777,-13.378355010445873,-13.565459350605641,-15.795620261799042,-17.97268490067659,-15.726015291090185,-24.508171371792166,-29.894828713362752,-50.88286710008475,-13.57386967495447,-12.676857915459731,-16.769059739935866,-12.86475522689175,-25.200588414293534,-17.940085439943484,-45.531467391832585
-26.651521751982152,-84.96378303227344,-13.070472623520116,-12.629665247750145,-31.533293562751865,-11.368299280055892,-12.399993699060632,-11.431291532928118,-12.112777134637012,-13.747208645799233,-16.89565487040589,-18.45062940588986,-17.672994472909416,-21.116328068223638,-27.615403831255552,-12.015636438875655,-19.089551160244795,-14.38003179920026,-11.092715024267832,-12.791135487563718,-16.449781910362713,-42.34162660401084,-64.60045971265095,-53.09778576119824,-12.025753103304432,-16.786103475849693,-44.833292300120476,-14.1304186255249,-14.71264635322424,-18.233170285101252,-13.885955213780601,-11.892175382364893,-16.12419313144713,-18.643101903626036,-12.95393220019493,-12.78287655149755,-17.68630084898343,-12.308280850227222,-20.769693286352435,-16.40811716596908,-66.67953173082068,-137.00380248281442,-16.123271328748153,-12.510431110311696,-13.343747284941111,-12.855835584427352,-12.969769687159589,-15.318826534443488,-17.606519328878143,-15.245169815101182,-24.53455007320205,-30.287961087507725,-52.18015104743887,-12.973247784330535,-12.032097311810855,-16.34542584277935,-12.22859770196976,-25.27200969654213,-17.599499794843915,-46.61115394026176
-26.422324424971404,-80.60488216708087,-13.616794783440668,-13.240969660748522,-31.13287809076595,-12.036127463810773,-13.010979486036387,-12.090918856559943,-12.730771644080065,-14.284944872000796,-17.24716498377888,-18.718978458811446,-17.95908131467059,-21.369703590657146,-27.325161726895942,-12.647348119714799,-19.415971107876672,-14.831625321945943,-11.777525771150168,-13.374315236469155,-16.91201844835556,-41.76453325528804,-62.58369596752555,-50.72368039169717,-12.648485877966566,-17.2281980872456,-43.132256306855126,-14.630259400309544,-15.26488677831092,-18.56673117488411,-14.500102003456561,-12.638940328264448,-16.630784886108607,-19.026503034882268,-13.594794360770539,-13.46196696989568,-18.017370535508384,-13.021615054079355,-20.948696257331164,-16.875869833766878,-63.792703257131976,-131.2960157745147,-16.631486195728463,-13.213532118836529,-13.989886027893608,-13.451878210508436,-13.64170095820122,-15.874279743171352,-18.121323632891553,-15.809651313684034,-24.545627781368076,-29.802402645739797,-51.092854738382734,-13.645368690326537,-12.766216898162696,-16.786225168397152,-12.951714735527101,-25.245036628371118,-17.977563987892903,-45.54404723260325
-26.27772346380405,-80.3211603654548,-13.415932761487944,-13.026349440537766,-31.679722245932943,-11.798878156997935,-12.795549528382542,-11.860464537617087,-12.519328611165294,-14.078403406523773,-17.018762317898744,-18.510246265241207,-18.006218046996842,-21.192640433268267,-27.487690730282395,-12.420075769462182,-19.279078731586914,-14.69135999737232,-11.532488897308875,-13.164765767313199,-16.783129994314123,-42.106950412180986,-62.3636145549917,-51.009091027404395,-12.43293710134498,-17.140304032332274,-44.230102613707345,-14.42237341452757,-15.087544595571575,-18.481538382664098,-14.298864514060766,-12.36084238491376,-16.414756002483443,-18.785867248673394,-13.336726249842268,-13.207123967410306,-18.127069103574524,-12.756193756125978,-20.77947779720283,-16.65948222376661,-65.65701473884141,-133.896821100077,-16.51549819060015,-12.934754823834677,-13.741175844531528,-13.219543326438162,-13.373658077816756,-15.628114540540283,-18.01058507406601,-15.61933272291836,-24.73259586558723,-30.806665590344117,-51.57730896876093,-13.36756001041413,-12.504009569402108,-16.551629984180668,-12.685625845552122,-25.529674393848047,-17.854788114906352,-45.80288091182579
-26.73954147220644,-84.93191460834535,-13.081083425694443,-12.673132030328627,-31.40780108476827,-11.39719974848554,-12.432560449290133,-11.45513101199936,-12.1378148173905,-13.793222821205651,-16.973193707252012,-18.52434012203199,-17.613979343371327,-21.290048737327297,-27.5878800653639,-12.045677158491356,-19.205531500824094,-14.358533207160532,-11.119480374701157,-12.82143384249131,-16.53107088473536,-42.739918510090114,-65.16641950693817,-52.731309681040344,-12.045290948660949,-16.857045519787853,-44.14647086470461,-14.170330610212924,-14.80470513990334,-18.29391079868572,-13.894055351952934,-11.92382470855448,-16.172731578727422,-18.74031351250975,-12.99567432620485,-12.810101079965316,-17.58847693563075,-12.33325816889639,-20.780774088925405,-16.49428466673309,-65.80445227565423,-137.07559481354613,-16.13446535934368,-12.545127927135121,-13.370198192135579,-12.889483770545425,-13.003319860848482,-15.378534490047775,-17.69210329990026,-15.275578091090068,-24.473917668793042,-29.76612207939204,-52.518861672434014,-13.007230008143921,-12.059533151454264,-16.362866858907836,-12.25809086501067,-25.178946980108964,-17.589349289288954,-46.81179681000577
-26.36099733122596,-78.78713430944315,-13.845610700545588,-13.506853520085066,-30.993275219847142,-12.319208908987315,-13.273852715429813,-12.369240265107516,-12.993671765588017,-14.52366455206058,-17.416563205839793,-18.85253034576511,-18.076371053650362,-21.539737482710674,-27.218865597961965,-12.916563285540667,-19.595299328853095,-15.018410907614975,-12.066284713452967,-13.624975533048945,-17.13965492883307,-41.692366960329146,-61.956106292951475,-49.651827205965695,-12.912227598081826,-17.44702877113548,-42.3199236342239,-14.849345302737035,-15.528983189105867,-18.731052790064695,-14.75964069636316,-12.953720515860832,-16.85747676264163,-19.21927885969233,-13.8702114626708,-13.748640963334175,-18.14520355857372,-13.321363739566907,-21.028967592993215,-17.09944254431595,-62.47759061153115,-129.21296477414137,-16.855014171022255,-13.511124705243319,-14.263706304428544,-13.7074048151686,-13.927546012504983,-16.122313413612492,-18.374300477005068,-16.05519934055299,-24.557819817370167,-29.51670868266359,-50.8305659571964,-13.929736135017977,-13.075201476087052,-16.97167588200069,-13.256910720377967,-25.238708264314567,-18.138208522644366,-45.21377111224008
-27.00182745764742,-87.76470134667122,-12.69648047379746,-12.287135817516086,-31.677945223284286,-10.94722069990788,-12.032143844040574,-11.005380834572536,-11.722820699049477,-13.463574865716044,-16.805788787753905,-18.409792299134622,-17.3768853993113,-21.337887001179936,-27.81318931933723,-11.624172778424827,-19.134042072648754,-14.013127753287,-10.652874048004204,-12.438290083408626,-16.323856690335983,-43.80303444581478,-67.25683922781167,-53.91445294794857,-11.619688785554462,-16.661091662503765,-44.6940703228862,-13.856512106097707,-14.538224846599682,-18.154404668818046,-13.465488197727801,-11.415134792005805,-15.86671907769573,-18.577644298892615,-12.576897220023145,-12.346788638522723,-17.287098529538543,-11.841635004160628,-20.655284126741936,-16.267225629675952,-67.094597654726,-141.78484724984474,-15.804087742951776,-12.069537874006228,-12.92993805718884,-12.495236127318396,-12.550340665965695,-15.046566616052736,-17.459990373783448,-14.911565247920784,-24.46164423737072,-29.670892375494795,-53.8911854028031,-12.55141717076886,-11.55753074101256,-16.051778908553967,-11.7655590619713,-25.172805357564666,-17.316071922194354,-47.90975997523881
-26.367060217656118,-79.02523972812247,-13.827755405940025,-13.481953334640005,-30.993913570153726,-12.29479574187624,-13.250363291981534,-12.345604520749353,-12.970668894686419,-14.501023740779734,-17.400624773653284,-18.84060146298104,-18.066172081844073,-21.510624939061238,-27.226188200640024,-12.893194674439679,-19.568940814181545,-15.004948350479491,-12.041869292442783,-13.60272903790148,-17.109866175798807,-41.64397024746601,-61.98749373688685,-49.80534356465871,-12.889622716671104,-17.41707133847961,-42.42389321812168,-14.830034403107579,-15.496736450068807,-18.709646164817094,-14.737607600609007,-12.9273630284624,-16.83650764366822,-19.19894363048967,-13.846467447809221,-13.724904086295034,-18.133540635315455,-13.296746869565427,-21.027079357297573,-17.074887070506524,-62.61600460981266,-129.32376480301244,-16.83248508415826,-13.486590987817557,-14.241279975208897,-13.685353347310802,-13.903737687545494,-16.09927395054039,-18.340800861500423,-16.032444004091214,-24.553183770055437,-29.55065706321743,-50.80087608117552,-13.90684306441905,-13.049200363658324,-16.960234877900476,-13.231263355103907,-25.23430813315768,-18.125667756678254,-45.21841188522886
-26.71496242957091,-84.4847475934621,-13.068208139299685,-12.675414486467806,-31.459206731155845,-11.391742308418815,-12.42974197654706,-11.44860936714075,-12.134245725916042,-13.793636487800594,-16.96454390807422,-18.512180068391643,-17.6180964422858,-21.32942166579064,-27.59631784760061,-12.04068784529878,-19.23991791386249,-14.34348638267846,-11.112101399902098,-12.818345909864128,-16.56493968771834,-42.957968371231,-65.15513872073458,-52.449113315303464,-12.039941548172424,-16.897413747893513,-44.05050142543749,-14.16441416169518,-14.834503041026377,-18.320884257596447,-13.888756169041608,-11.91440736740034,-16.169778658536316,-18.737342269553583,-12.988265270427421,-12.799775915935719,-17.603214080521703,-12.322355218283974,-20.75024921929633,-16.504132507528617,-65.78988092235652,-137.32886678747482,-16.144521548659355,-12.533158872195026,-13.358306893539071,-12.883138255535677,-12.992012964232037,-15.375412758265718,-17.73183466886674,-15.277088827756351,-24.497993072717463,-29.79036681264685,-52.700020122241675,-12.992816520586636,-12.051450756784853,-16.335277933184848,-12.249338520983903,-25.212492963036997,-17.58158348688957,-46.88440328224835
-26.489427310441375,-81.17679363813949,-13.519226757378686,-13.152393070198846,-31.17000648324967,-11.928335149553222,-12.915935218273042,-11.981880788031058,-12.630717414483971,-14.210204383539457,-17.214886065470655,-18.697748662423425,-17.88338141976233,-21.4168886908657,-27.364040664351943,-12.546563417092807,-19.421736878876388,-14.73661544412734,-11.66505354524741,-13.282848940602939,-16.879515773649445,-42.12102900398819,-63.18400187458606,-50.86593352641519,-12.54468889184598,-17.197149270450602,-43.0965905868905,-14.556419851015203,-15.21973078975211,-18.543073219233143,-14.392917672844085,-12.516845838157677,-16.560961637950005,-19.00045476323495,-13.496619916614382,-13.349396636285508,-17.920848752401525,-12.901875093797077,-20.908245865435408,-16.834594041781514,-63.91077800914433,-132.43486700574908,-16.5503288448974,-13.099434679226354,-13.882313383125789,-13.35866033346097,-13.533009951646083,-15.8005983030786,-18.083761586863844,-15.723137149763676,-24.524380600176013,-29.666914708954522,-51.50560168152832,-13.535355311665615,-12.644959011463435,-16.703961303875666,-12.833107202852021,-25.22009846846257,-17.90231923779449,-45.84741264794482
-26.397256860375315,-79.99979927793254,-13.808845459079665,-13.428020955142472,-30.944757034924056,-12.253000791812232,-13.206503050658695,-12.306998369208324,-12.9293815036797,-14.453109972690044,-17.37193148586033,-18.823706999817688,-18.047894646403652,-21.388675240611736,-27.230916324512517,-12.8525904601154,-19.465388994202485,-15.000701745973746,-12.002749682612418,-13.561680901031412,-17.00475531104195,-41.24657153324023,-61.987356871455816,-50.464902679062845,-12.85210465538526,-17.304663661210075,-42.81093410277202,-14.796466110883545,-15.390550059612305,-18.630322930819098,-14.702621126633872,-12.886863936023932,-16.79566197470784,-19.153232778860016,-13.80713193673867,-13.69052041577962,-18.10510033576034,-13.261936964634106,-21.05852671670674,-17.007587097763533,-62.986122688159234,-129.20547296435518,-16.777244878718882,-13.452004252015142,-14.211281292889879,-13.649291430193419,-13.869699999502288,-16.05345992839778,-18.220356058235602,-15.98500673501998,-24.521220849827984,-29.641802830743252,-50.4831323817133,-13.878250573755338,-13.008029107605596,-16.970036878831422,-13.191326772060739,-25.194127426012603,-18.112693106726024,-45.113019221640634
-27.040215477191794,-87.41432118598686,-13.036999123441936,-12.61676116246227,-31.249984430533644,-11.329315421517446,-12.379417943720407,-11.38490263350303,-12.06838357691398,-13.767617801898599,-17.073699555971423,-18.646710608446085,-17.478845419578235,-21.418799304622425,-27.61186441142683,-11.98672783799114,-19.221928226762273,-14.29712255975414,-11.050951093412127,-12.765630702998534,-16.46557647016062,-42.80619850432636,-66.73657569205386,-53.73879458753448,-11.968944863196255,-16.75415098097295,-43.8047574905917,-14.162010350627487,-14.75480600552885,-18.23563910111183,-13.799849316615829,-11.854752063951207,-16.16656188959154,-18.86157562983702,-12.960156753048494,-12.75351874589686,-17.334591680610927,-12.265053621918419,-20.87197322831995,-16.517861074110698,-65.03831954550256,-138.10341153211425,-16.029765928286064,-12.499884972811035,-13.328773309497858,-12.846531765730509,-12.960615804489333,-15.37779058954543,-17.618465289252136,-15.206519545924927,-24.331112380572662,-29.01525573130791,-52.82159118979913,-12.975102342665892,-11.983053801828886,-16.40068789902019,-12.18868483071365,-24.966456125546706,-17.51952526577725,-47.18908182022367
-26.37037307267258,-83.0963672747546,-13.07970447178565,-12.629318226073167,-32.0640249780285,-11.3757572674623,-12.408627319552785,-11.446139265314628,-12.12829790414569,-13.728691147341967,-16.765945152898823,-18.30665267534475,-17.89233801664873,-20.941450696103757,-27.683489475383254,-12.019143814963622,-19.00782104564817,-14.440060164204674,-11.100644610607459,-12.791552202546734,-16.44740565470049,-42.228135118490584,-63.29221800124198,-52.76167427350481,-12.042403649698057,-16.824006182950434,-45.839362191719644,-14.097522107181572,-14.697564372666632,-18.234356876917442,-13.922664170255748,-11.886454607035333,-16.081428735368565,-18.508783902498045,-12.923046160178135,-12.777792890878407,-17.998604083515822,-12.30722108667051,-20.6713312103989,-16.326469163909927,-67.97976244500563,-137.7413497917703,-16.199772990109988,-12.486027051741141,-13.33603049362825,-12.83714327107956,-12.942810239360895,-15.254239255110901,-17.650646215276698,-15.255443552216754,-24.798282018529925,-31.49178943292904,-52.09420735190601,-12.937782100976424,-12.040699656443726,-16.279426725496894,-12.227611440789975,-25.633997033268095,-17.633954133193495,-46.35648476162727
-26.743070301995807,-85.08565618786076,-13.41207711867488,-12.949893095501983,-31.06069008457984,-11.74463056938077,-12.739736977484716,-11.80441815181214,-12.452418822969106,-14.04597925629403,-17.171596668619255,-18.701849407503786,-17.753293772975255,-21.18971951933822,-27.41721853886999,-12.372897386231474,-19.171679652324684,-14.668369848160715,-11.485473858892824,-13.115091551541257,-16.583057253212296,-41.25115412053674,-64.22455001179348,-53.12608258897192,-12.372373746140685,-16.863532089146258,-43.97771299429415,-14.434497398510537,-14.91263258857768,-18.305048223564903,-14.219745388270699,-12.330018969177011,-16.42620641586532,-18.93423816482046,-13.337083500647093,-13.188976775700317,-17.702972268854303,-12.731479989267957,-21.01769316539667,-16.656481019300788,-64.6610155237984,-133.15644812345664,-16.340830982556746,-12.942066737840046,-13.74238783760747,-13.209820676240982,-13.384733399525231,-15.653679749920077,-17.741715140963407,-15.539549656468958,-24.362824121696963,-29.536146972817328,-51.05605315910302,-13.401387025527363,-12.453145565234008,-16.710421710243143,-12.649384787439725,-25.017586372173056,-17.811177977681993,-45.90253840364182
-26.720042489244825,-82.87229110423912,-13.70434020521488,-13.310556990949511,-30.776419392500955,-12.116214303512903,-13.089315573195863,-12.167443514144807,-12.794201373278716,-14.373283145403605,-17.440190929681012,-18.925886465359525,-17.856605760724538,-21.514967379749393,-27.259838819841104,-12.728686234515571,-19.460350851388636,-14.878883047126674,-11.86407005092862,-13.443671391835682,-16.89812845463449,-41.41380694472143,-63.86854212775236,-51.61073486768747,-12.708694749663906,-17.158319236101143,-42.475406598275114,-14.736095730387234,-15.292215377551711,-18.538179251095325,-14.539266170759653,-12.743343440457894,-16.739479272971387,-19.243798137380608,-13.709432431709171,-13.563629041799574,-17.78579591273222,-13.120405398420377,-21.123463660145525,-16.987988345497378,-62.33085057910528,-130.71055557124328,-16.611480632797107,-13.336852060293095,-14.102796853940283,-13.54874901118962,-13.759124284006544,-15.999360579669226,-18.099094907855466,-15.8570666534209,-24.34608744183568,-28.82336658616789,-50.90846016907682,-13.779415068619677,-12.856778071529082,-16.95748513202078,-13.04868026373687,-24.944287393497085,-17.990386403213847,-45.61242452853635
-26.56327202860981,-80.57748225066904,-14.004480064397367,-13.627982902763407,-30.61793396026067,-12.47218339201456,-13.411704787357351,-12.52152682926853,-13.124856065449114,-14.649454365179265,-17.599218125103476,-19.043176570349377,-18.049398497863454,-21.56971324975447,-27.126245082340105,-13.064679460188787,-19.586782106693125,-15.14479386973733,-12.230601959862364,-13.753337856944123,-17.11493633371891,-40.90302261483212,-62.48272076130035,-50.52873805590245,-13.046305223766431,-17.370066013385852,-41.94855533510039,-14.995266699295597,-15.550563069033771,-18.69821960808487,-14.880518571349235,-13.142664134586571,-17.00028403628793,-19.40878807651887,-14.046006800947149,-13.927825627627438,-18.025385391432657,-13.505416070535821,-21.230931717982685,-17.20585046380326,-61.28630411231927,-127.56038356512839,-16.889855784998538,-13.710871984614455,-14.44946764544973,-13.864868169242229,-14.116749951158583,-16.280370759326964,-18.339084283377115,-16.158903852222693,-24.39405334528597,-28.843367575278005,-50.14196488131651,-14.137435929605294,-13.250834950004286,-17.20019040385449,-13.436149157150554,-24.986031659313213,-18.215955969071466,-44.9437410291821
-26.53157047338077,-80.03366486205857,-14.075406960459082,-13.70483676959047,-30.583262378797585,-12.556973623624446,-13.489174085401874,-12.60567844318333,-13.203719101334613,-14.716988595626372,-17.640734170998485,-19.074601282782048,-18.094425887869825,-21.593234376167267,-27.097136994703824,-13.144963758543875,-19.62360728017309,-15.206754443759708,-12.31767087204837,-13.827594242236016,-17.171169152066916,-40.81242128690532,-62.190045606843164,-50.25889629476535,-13.126471126662738,-17.425089389073705,-41.80303849234403,-15.058306019517786,-15.616928271984934,-18.740172386027595,-14.961218631438081,-13.237413328895611,-17.06425191189541,-19.45307536318721,-14.12677882916316,-14.014289403228814,-18.079862765668352,-13.596558392913362,-21.25685551649019,-17.261961942828222,-61.014930958616475,-126.86825393962124,-16.956922296159345,-13.799821724178537,-14.531957776737858,-13.940411132185474,-14.201831122751777,-16.349286354923972,-18.40166969397366,-16.231504788682646,-24.40717061290148,-28.83325497091306,-49.9917566661242,-14.22253724909443,-13.34430085862306,-17.257727062019757,-13.528132653132152,-24.99684967509166,-18.26914842035971,-44.80440015615526
-26.952290935546728,-86.90439625051292,-12.970840234519812,-12.553725531856616,-31.365775316428106,-11.258993843322909,-12.312112529763052,-11.315914085118992,-12.006497546520714,-13.70229357882826,-16.98408468782263,-18.558603914185372,-17.486444433999992,-21.35441892617738,-27.644283487178484,-11.91827304730386,-19.189040230940257,-14.248735689332358,-10.977420488897318,-12.70439705713597,-16.442362303626044,-42.97360828679902,-66.41447278593442,-53.54274025430268,-11.908908808335367,-16.751483743881458,-44.11188900297087,-14.092915621069121,-14.71056264578816,-18.22617449534107,-13.748222121205313,-11.772335127089192,-16.097792023713986,-18.760096132131608,-12.881290513037976,-12.67530465941795,-17.38501005062283,-12.186560981369334,-20.801959117887048,-16.450056183485216,-65.71772637435227,-138.56899889165257,-16.00131897706043,-12.413621133249835,-13.248138809985202,-12.776859005254481,-12.878309861602705,-15.30076247774521,-17.590575954309166,-15.15547761926731,-24.389539952749754,-29.351217163402985,-52.94108586633966,-12.887347092045303,-11.905465118829278,-16.313641082407532,-12.11004236662273,-25.058447471578496,-17.49266960400135,-47.23234156787593
