station_id,xi,sigma,mu
Annandale (WTP),-5.872562696675162,2.131348086507143,65.03342629984422
Annandale (WTP),-5.583527019087407,1.4563676538103598,75.26082520719888
Annandale (WTP),-5.384126795156568,1.7766823403379473,65.00046537830207
Annandale (WTP),-5.407231576458145,1.8061170607312482,65.00449987265587
Annandale (WTP),-5.969676169740982,2.3526504212617336,65.06459262543814
Annandale (WTP),-5.28346004923379,1.9830543905350115,65.04580333417408
Annandale (WTP),-5.689771261057146,2.2915548732208535,65.0732375514009
Annandale (WTP),-6.253904767311129,2.9154143877700385,87.16617247728462
Annandale (WTP),-6.221001265902434,11.322486689227166,66.49053107625555
Annandale (WTP),-6.206837295345325,2.559706441096438,65.08289518610218
Annandale (WTP),-5.625702130977409,2.262353658868669,65.07263346989163
Annandale (WTP),-2.1302715538848895,8.149484546182837,97.76753060078195
Annandale (WTP),-5.857372261233426,2.268784329689722,65.05783027153808
Annandale (WTP),0.002269191470397197,40.315219170919875,91.89819242656142
Annandale (WTP),-6.967841992505079,1.0751389725282583,75.15430005407208
Annandale (WTP),-6.1537817729441215,2.8087223343191843,87.15641989685832
Annandale (WTP),-5.9925384420561105,4.785628696752551,75.79858976281113
Annandale (WTP),-7.262497736051699,4.981749970573652,65.35645229196186
Annandale (WTP),-5.835326877594369,2.5783492046532235,65.1123421583477
Annandale (WTP),-7.611003778979359,4.47623448857826,75.58812664684206
Annandale (WTP),-6.844804568007488,1.587683677124763,75.23195437051632
Annandale (WTP),-0.7379133471937962,18.149317555632692,89.1993883093091
Annandale (WTP),-6.07707289195292,5.16700939981631,65.52073677127999
Annandale (WTP),-4.183114725515182,4.015971322463874e-10,64.6704970100958
Annandale (WTP),-5.835965457775821,2.293202214063112,65.06343614647312
Annandale (WTP),1.252760466856341,30.112384222528426,120.36317490917318
Annandale (WTP),-6.303600258018644,23.30496902924149,68.3675746299927
Annandale (WTP),-7.506016740289711,3.963116088835018,65.1984888648951
