station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,5,145.40627045620366,15.113073296881481,0.8973299598261287,-0.19164373558758094,0.02843197443060014,-0.11418529432142824
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,10,177.62709336459596,24.9181601297856,0.6892333934279119,-0.08999675458546776,0.02843197443060014,-0.11418529432142824
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,25,231.22974365443199,50.35734700826669,0.48143003942394935,-0.0030493012817497446,0.02843197443060014,-0.11418529432142824
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,50,283.98602453564814,85.8616371883974,0.35318443733370636,0.017663814155710538,0.02843197443060014,-0.11418529432142824
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,75,321.4776639668137,116.89066565900788,0.2867109765206895,0.018102269148312193,0.02843197443060014,-0.11418529432142824
Annandale (WTP),639931.5594560155,1336682.7217581635,639.9315594560155,1336.6827217581636,237.7699,100,351.75106564574696,145.26453801534387,0.24306493693746356,0.014910080392237669,0.02843197443060014,-0.11418529432142824
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,5,58.61464606468181,6.523741484668268,-2.3607772432342595,-1.959582914188202,-1.6476679247200292,-1.6906216295848977
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,10,67.88194725573238,10.576456223673507,-2.4732690380229148,-2.0017755844816465,-1.6476679247200292,-1.6906216295848977
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,25,81.1811723858315,19.161658888206066,-2.507049283376165,-1.9547178415054591,-1.6476679247200292,-1.6906216295848977
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,50,92.61818250326284,29.221516527700974,-2.439657754361576,-1.846945398352003,-1.6476679247200292,-1.6906216295848977
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,75,100.0657117837583,37.129944483447176,-2.365403673868941,-1.7670479856066323,-1.6476679247200292,-1.6906216295848977
Bacolet III,642568.0625602589,1330277.0044908957,642.5680625602589,1330.2770044908957,45.2726,100,105.76256452861395,43.91512646511926,-2.2998395471274096,-1.7064074736279693,-1.6476679247200292,-1.6906216295848977
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,5,105.0815125475631,18.648158601423027,-0.6164380463023766,0.535981642757643,1.2450398377553393,1.3351777361189376
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,10,145.32455259437256,32.85121348410737,-0.24162202341699096,0.9674956855398461,1.2450398377553393,1.3351777361189376
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,25,224.77543842700305,72.32370330326957,0.3528812798314052,1.3712126274600496,1.2450398377553393,1.3351777361189376
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,50,316.90437266684086,134.55429463056169,0.8335982339534656,1.6206402306792105,1.2450398377553393,1.3351777361189376
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,75,390.07357314500314,194.12345032831416,1.1083658776881946,1.7466739670442806,1.2450398377553393,1.3351777361189376
Blaize (TANK),647070.3262890795,1344545.3336850111,647.0703262890795,1344.5453336850112,377.4953,100,453.5155656780401,251.90555939530546,1.2950547749808095,1.8261002912895723,1.2450398377553393,1.3351777361189376
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,5,115.59642818358374,18.928094428535857,-0.22171421651497494,0.593600736660038,-0.4465187081448912,-0.4727891209922674
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,10,152.26197243962454,29.503651687244712,-0.04170787772127847,0.5212587657911545,-0.4465187081448912,-0.4727891209922674
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,25,210.96513458373053,57.5176396462712,0.07782496221191501,0.4449138219103432,-0.4465187081448912,-0.4727891209922674
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,50,266.96855830800735,96.49661830900777,0.10482976514034105,0.367770479555104,-0.4465187081448912,-0.4727891209922674
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,75,306.0508788551961,130.06584207324696,0.10192599811488202,0.31298011360199085,-0.4465187081448912,-0.4727891209922674
Brandon Hall (WTP),647213.346179239,1339543.147790501,647.213346179239,1339.5431477905008,183.2226,100,337.2799906099622,160.35676976666244,0.09347029560008747,0.2712364176202726,-0.4465187081448912,-0.4727891209922674
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,5,71.7886776089719,9.695708294749993,-1.8662317456851996,-1.306698089225392,-1.63280223383595,-1.335177736118937
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,10,87.69786194631465,15.63803517407662,-1.9022380574980535,-1.3270566287301722,-1.63280223383595,-1.335177736118937
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,25,111.96458407586904,29.202641594031206,-1.893943883283817,-1.3265326261491268,-1.63280223383595,-1.335177736118937
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,50,134.06573995244088,46.14915466065608,-1.8347677897917243,-1.2896826376000228,-1.63280223383595,-1.335177736118937
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,75,149.01397686521057,59.95017146419672,-1.7790920061666153,-1.256301174296042,-1.63280223383595,-1.335177736118937
Chemin II,639099.5079964935,1329298.4051760572,639.0995079964935,1329.2984051760573,46.9799,100,160.72306413462505,72.01883310745023,-1.7316857502634588,-1.229094356200487,-1.63280223383595,-1.335177736118937
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,5,133.27046601221033,12.877374438674977,0.44175890500244097,-0.6518168537521116,0.8320456420625016,0.6045853465832371
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,10,157.7210224586431,20.43221649474762,0.11560440050405882,-0.6879823307566628,0.8320456420625016,0.6045853465832371
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,25,196.5650027895327,38.67355872859817,-0.20897880905173177,-0.7340119243309265,0.8320456420625016,0.6045853465832371
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,50,233.1730735338423,62.263264673237714,-0.38838505488208835,-0.7592014587053543,0.8320456420625016,0.6045853465832371
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,75,258.4366309157827,81.74709945780003,-0.4684065574781428,-0.7684571454662388,0.8320456420625016,0.6045853465832371
Concord (WTP),639177.692304016,1339861.2284674384,639.177692304016,1339.8612284674384,330.0636,100,278.4541800094454,98.88425198688908,-0.5146411278016726,-0.7728123077312921,0.8320456420625016,0.6045853465832371
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,5,103.31730445003187,13.907583720982895,-0.6826653942816527,-0.43976923559391984,-1.4499175789251546,-1.0968035620935135
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,10,130.2701905202673,23.00022070359582,-0.6754403593648238,-0.3456620518204916,-1.4499175789251546,-1.0968035620935135
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,25,177.35514717097118,46.23034952874877,-0.5915766293753975,-0.261243033548811,-1.4499175789251546,-1.0968035620935135
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,50,225.93907725732413,79.15747136514918,-0.49395874898377296,-0.20303927069633862,-1.4499175789251546,-1.0968035620935135
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,75,261.5885773099798,108.31640161833971,-0.4306519415828736,-0.17380108140996892,-1.4499175789251546,-1.0968035620935135
Dougaldston (WTP),638442.536428648,1343906.1026772473,638.442536428648,1343.9061026772472,67.9839,100,290.96657297799453,135.17267388614687,-0.3852943492262195,-0.15649005516518638,-1.4499175789251546,-1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,5,91.54184034606443,15.280553821652964,-1.124709481893672,-0.15717127744187553,1.2283891842804817,1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,10,123.7717284499877,26.734852110692852,-0.8627051526301578,0.15217204852728347,1.2283891842804817,1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,25,184.38612522921605,59.17546688317212,-0.45154242332812466,0.5486310167653877,1.2283891842804817,1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,50,251.77887006382406,109.49977942116956,-0.11685012504660973,0.7958383176641339,1.2283891842804817,1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,75,303.9142951099171,156.7492052034753,0.07633358995096294,0.9101890127642666,1.2283891842804817,1.0968035620935135
Guapo,645487.8905685542,1338306.287431891,645.4878905685541,1338.3062874318912,375.583,100,348.4016586494988,201.945287894816,0.208440464529048,0.9775754599954988,1.2283891842804817,1.0968035620935135
Les Avocat (WTP),641406.310971107,1334198.0404243143,641.406310971107,1334.1980404243143,382.6017,5,126.2580489329954,14.229477552179238,0.17851683807684837,-0.3735139403085893,1.289501949821445,1.6906216295848986
Les Avocat (WTP),641406.310971107,1334198.0404243143,641.406310971107,1334.1980404243143,382.6017,10,157.68347950221457,23.14864251015404,0.11452253314865629,-0.32587711765015026,1.289501949821445,1.6906216295848986
Les Avocat (WTP),641406.310971107,1334198.0404243143,641.406310971107,1334.1980404243143,382.6017,25,210.08060652979808,45.23185422015636,0.06020804138911119,-0.3237110218759422,1.289501949821445,1.6906216295848986
