station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,5,141.386462693123,16.889964000310453,0.9947590585252399,0.3352579856614613,0.1289994014617859,0.13971029888186212
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,10,173.99907887678975,25.354347898479556,0.8407593485655839,0.13723830327916553,0.1289994014617859,0.13971029888186212
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,25,224.1321983378574,47.24847495237036,0.6079619054919361,-0.02875845819748377,0.1289994014617859,0.13971029888186212
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,50,269.95046250728234,76.45130594007057,0.4213190385621629,-0.13090939189433515,0.1289994014617859,0.13971029888186212
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,75,300.9500884818177,100.89096984353763,0.31337866631109,-0.18661586553624054,0.1289994014617859,0.13971029888186212
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,100,325.2191128261196,122.5654164531191,0.23902270899254976,-0.22437618716830976,0.1289994014617859,0.13971029888186212
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,5,124.21452760303391,17.3551273492871,0.3804426290000384,0.4341032698166251,0.6852162964581157,0.7647096737863867
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,10,159.31040421961904,27.344687167036795,0.43303678829818537,0.4141800183081604,0.6852162964581157,0.7647096737863867
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,25,216.26745633269223,52.88092310337042,0.4545896937606927,0.3454974809021972,0.6852162964581157,0.7647096737863867
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,50,271.0627795948163,88.02710433442837,0.437506346062102,0.283893757583331,0.6852162964581157,0.7647096737863867
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,75,309.4265088485735,118.32351228348325,0.4160854632401383,0.24648644632482375,0.6852162964581157,0.7647096737863867
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,100,340.11578903101986,145.728522253259,0.39667373837104947,0.21925764794965164,0.6852162964581157,0.7647096737863867
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,5,128.2687243422098,15.659390784380687,0.525479263039069,0.07376627641585917,0.07598254801069076,0.046435724770526994
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,10,163.0426080500892,26.475596145199166,0.536633861329973,0.29325211324879596,0.07598254801069076,0.046435724770526994
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,25,225.21209328724584,55.5208983863727,0.6290211947497818,0.5209143515509818,0.07598254801069076,0.046435724770526994
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,50,290.71344026413766,98.59345313449577,0.723478116518751,0.6625246400012407,0.07598254801069076,0.046435724770526994
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,75,339.43526434204557,137.91204314255296,0.779694513193511,0.7331531520134149,0.07598254801069076,0.046435724770526994
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,100,379.9317567892587,174.86436449046693,0.8180448023888528,0.7772849497550238,0.07598254801069076,0.046435724770526994
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,5,120.20483745680382,21.26526296178456,0.2369981935760935,1.2649908850013338,-0.8893010085515858,-0.8957798188835894
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,10,163.18395728714628,33.40307872006141,0.5405573788814102,1.2571626060094192,-0.8893010085515858,-0.8957798188835894
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,25,238.1876946359721,66.95080208937877,0.8820614948753365,1.2803903785833715,-0.8893010085515858,-0.8957798188835894
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,50,315.7735497939239,117.43526648278652,1.0881724141134794,1.337695652183932,-0.8893010085515858,-0.8957798188835894
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,75,372.9059269718035,163.30146058499173,1.1852506797184306,1.3639398217724223,-0.8893010085515858,-0.8957798188835894
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,100,420.1296324803402,206.07724697222665,1.2434575853721694,1.3750929846510032,-0.8893010085515858,-0.8957798188835894
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,5,129.3005527885574,17.92795763571372,0.5623923519668653,0.5558273320392622,-0.8281209693693906,-0.7647096737863871
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,10,163.21466734712467,27.49915270564557,0.5414098168700371,0.4356728119494177,-0.8281209693693906,-0.7647096737863871
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,25,214.0134951406518,52.48761239018289,0.41063465836950047,0.3193633973961059,-0.8281209693693906,-0.7647096737863871
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,50,259.5081497773279,85.45185121576417,0.26935434336445174,0.19161302947003206,-0.8281209693693906,-0.7647096737863871
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,75,289.9489529912073,112.81877073263225,0.18008048855029132,0.10972404921124075,-0.8281209693693906,-0.7647096737863871
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,100,313.6381983370529,136.9841933749888,0.11646227569635123,0.05178096372294814,-0.8281209693693906,-0.7647096737863871
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,5,139.94433218589427,17.252455289261693,0.943167641514734,0.4122858825045462,-0.41024368050039106,-0.5350828150863223
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,10,171.00611622618726,25.295958013104997,0.7576818468052312,0.12911376127196358,-0.41024368050039106,-0.5350828150863223
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,25,216.1104847150956,46.298705342958016,0.45152855276534715,-0.09186723568988568,-0.41024368050039106,-0.5350828150863223
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,50,255.29922209529704,73.32400047607821,0.20810273858591727,-0.2429721725034916,-0.41024368050039106,-0.5350828150863223
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,75,280.9830967792101,95.22485260567211,0.07144331231110898,-0.3273875563810695,-0.41024368050039106,-0.5350828150863223
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,100,300.70705227165075,114.23062176447482,-0.020387613514759536,-0.38400922448844943,-0.41024368050039106,-0.5350828150863223
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,5,87.95007538301023,12.684586838961904,-0.9168979846009321,-0.558367235258521,-0.11090959462024207,-0.13971029888186212
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,10,112.14697374118477,20.969929896578847,-0.8761075065053755,-0.47282263458825313,-0.11090959462024207,-0.13971029888186212
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,25,152.1123159390295,41.69570611928888,-0.7965150175753333,-0.39771999295379823,-0.11090959462024207,-0.13971029888186212
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,50,191.26771703570276,69.88961384300987,-0.7237337617249101,-0.3660387933436673,-0.11090959462024207,-0.13971029888186212
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,75,219.03358033628848,94.12023107529548,-0.6791844444374715,-0.35483129502021193,-0.11090959462024207,-0.13971029888186212
