X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
638867.805,1339259.436,404.09,137.315,21.618,117.63,28.179,170.582,25.942,151.132,34.974,218.276,31.618,204.318,46.18,258.925,36.232,254.187,57.697,285.936,39.605,288.345,66.432,307.197,42.645,315.216,73.89,14.802,1.812,15.975,3.708,20.725,1.326,25.338,5.255,39.072,2.77,49.003,10.293,63.399,5.625,80.761,18.509,83.948,8.651,95.442,19.237,102.351,11.788,131.779,34.126
638867.805,1339169.436,420.6,138.438,21.646,117.963,28.177,171.978,26.068,151.619,34.969,220.118,32.022,205.204,46.172,261.321,37.016,255.569,57.693,288.764,40.688,290.104,66.432,310.4,43.981,317.281,73.895,14.957,1.87,16.066,3.707,20.84,1.433,25.51,5.255,39.371,3.0,49.38,10.296,64.108,6.095,81.421,18.518,85.125,9.375,97.258,20.03,104.025,12.773,132.894,34.148
638867.805,1339079.436,431.78,139.272,21.669,118.188,28.175,173.106,26.176,151.941,34.964,221.832,32.373,205.805,46.165,263.655,37.699,256.532,57.687,291.557,41.64,291.34,66.431,313.588,45.162,318.738,73.899,15.108,1.921,16.127,3.707,20.977,1.534,25.626,5.256,39.721,3.217,49.631,10.299,64.922,6.541,81.847,18.527,86.461,10.059,98.766,20.764,105.913,13.705,133.582,34.17
638867.805,1338989.436,432.29,139.413,21.688,118.203,28.172,173.427,26.266,151.936,34.959,222.785,32.671,205.842,46.157,265.26,38.291,256.658,57.681,293.608,42.471,291.53,66.429,315.998,46.199,318.973,73.902,15.238,1.965,16.128,3.707,21.102,1.628,25.629,5.256,40.032,3.42,49.627,10.302,65.635,6.957,81.802,18.535,87.622,10.701,99.612,21.436,107.546,14.577,133.393,34.191
638867.805,1338899.436,426.91,139.165,21.703,118.104,28.17,173.249,26.336,151.752,34.954,223.154,32.915,205.566,46.149,266.21,38.789,256.322,57.675,294.936,43.18,291.145,66.426,317.611,47.091,318.536,73.903,15.344,2.004,16.096,3.706,21.206,1.715,25.571,5.256,40.294,3.608,49.483,10.305,66.233,7.342,81.5,18.543,88.589,11.293,100.099,22.043,108.895,15.383,132.729,34.211
638867.805,1338809.436,418.57,138.706,21.715,117.948,28.168,172.838,26.394,151.478,34.949,223.234,33.117,205.133,46.141,266.809,39.209,255.754,57.667,295.86,43.783,290.471,66.421,318.766,47.853,317.763,73.902,15.434,2.037,16.047,3.706,21.283,1.793,25.482,5.256,40.483,3.779,49.27,10.307,66.67,7.692,81.071,18.55,89.294,11.831,100.411,22.588,109.878,16.115,131.838,34.228
638867.805,1338719.436,410.21,138.136,21.725,117.793,28.166,172.327,26.441,151.203,34.944,223.166,33.284,204.697,46.132,267.244,39.561,255.183,57.659,296.618,44.291,289.795,66.415,319.759,48.5,316.992,73.9,15.51,2.066,15.997,3.705,21.376,1.864,25.392,5.256,40.712,3.932,49.058,10.309,67.19,8.005,80.647,18.556,90.128,12.312,100.734,23.07,111.034,16.768,130.967,34.245
638867.805,1338629.436,403.04,137.562,21.733,117.663,28.164,171.781,26.479,150.963,34.939,222.949,33.421,204.321,46.123,267.436,39.854,254.702,57.649,297.073,44.718,289.236,66.408,320.396,49.044,316.36,73.895,15.568,2.091,15.954,3.705,21.439,1.926,25.315,5.256,40.87,4.068,48.875,10.31,67.544,8.281,80.283,18.561,90.69,12.736,101.142,23.492,111.807,17.344,130.216,34.259
638867.805,1338539.436,398.24,137.033,21.739,117.579,28.162,171.314,26.509,150.795,34.933,222.76,33.533,204.066,46.113,267.619,40.095,254.402,57.639,297.497,45.072,288.906,66.399,320.991,49.497,316.001,73.889,15.615,2.111,15.924,3.704,21.467,1.979,25.262,5.255,40.919,4.184,48.75,10.311,67.656,8.519,80.031,18.566,90.866,13.1,101.71,23.854,112.045,17.837,129.687,34.271
638867.805,1338449.436,391.99,136.275,21.744,117.468,28.16,170.609,26.532,150.581,34.928,222.3,33.621,203.73,46.104,267.522,40.29,253.983,57.628,297.632,45.36,288.43,66.388,321.278,49.867,315.474,73.88,15.647,2.128,15.885,3.704,21.432,2.024,25.194,5.255,40.778,4.282,48.592,10.311,67.326,8.718,79.719,18.569,90.323,13.405,102.187,24.158,111.277,18.251,129.055,34.282
