station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Les Avocat (WTP),641406.310971107,1334198.0404243143,641.406310971107,1334.1980404243143,382.6017,100,271.961139980809,52.791767429459206,-0.5024213678450264,-0.9323698957350495,1.289501949821445,1.6906216295848986
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,5,151.11244407764164,18.977513368235197,0.14271195961668026,0.033933435453292395,0.33783042420848575,0.2298841175792322
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,10,181.21441928516413,28.31453468369934,0.086200381217371,-0.05395518455041289,0.33783042420848575,0.2298841175792322
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,25,227.70912471914545,45.90087664756875,0.003431350191334377,-0.1524298424523628,0.33783042420848575,0.2298841175792322
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,50,268.897279154757,64.3438721163614,-0.05857494929719139,-0.2152416053621402,0.33783042420848575,0.2298841175792322
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,75,295.78369443021563,77.70154719741153,-0.09311890424109359,-0.2481364675856257,0.33783042420848575,0.2298841175792322
Mamma Cannes (WTP),646713.0571659515,1335136.8623881326,646.7130571659515,1335.1368623881326,273.3038,100,316.24886155669776,88.5230097127629,-0.11660570845487904,-0.26998421312437887,0.33783042420848575,0.2298841175792322
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,5,139.29554998941305,17.709021720596688,-0.208409591664513,-0.16072494090543019,0.9452305553005,0.9084578685373853
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,10,167.84429082615878,26.656864131379077,-0.21801141564688523,-0.20402262119603806,0.9452305553005,0.9084578685373853
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,25,212.6590152263461,43.815684041800964,-0.23267825826180316,-0.25007277984531245,0.9452305553005,0.9084578685373853
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,50,252.99489679263337,62.15105917752915,-0.244956722615198,-0.27924891309617655,0.9452305553005,0.9084578685373853
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,75,279.61104868441225,75.61059969934117,-0.25253657544710645,-0.29484030871624356,0.9452305553005,0.9084578685373853
Mardigras (WTP),640099.788818693,1332964.8053437679,640.099788818693,1332.964805343768,343.0627,100,300.00987549461263,86.6118250311505,-0.2580727989358157,-0.3054137501073801,0.9452305553005,0.9084578685373853
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,5,162.56319908024116,17.614177764830895,0.4829542288487248,-0.17527936897058763,0.27993494489821813,0.11418529432142824
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,10,193.03220411175909,25.850851538365195,0.35509155665197484,-0.2769902223688905,0.27993494489821813,0.11418529432142824
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,25,239.11471784012113,41.00902473811463,0.18236494049230892,-0.38149970794545124,0.27993494489821813,0.11418529432142824
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,50,279.0660389053895,56.54262442233702,0.06060665705644743,-0.4429568167320506,0.27993494489821813,0.11418529432142824
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,75,304.7517253415178,67.613469944691,-0.004718859767584529,-0.47346587339771,0.27993494489821813,0.11418529432142824
Mirabeau (WTP),645894.3696837563,1342246.5734367769,645.8943696837563,1342.2465734367768,266.6546,100,324.11116509308266,76.48912807351452,-0.04811268792281179,-0.4930682817069658,0.27993494489821813,0.11418529432142824
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,5,150.025655764573,22.23731435838546,0.11041965035590275,0.5341713118133882,-0.7741742777293351,-0.7478585947633022
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,10,186.01968700113915,34.90486302123805,0.19553509185778858,0.5426613620143748,-0.7741742777293351,-0.7478585947633022
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,25,245.24501815156952,60.59921478818238,0.27853851364330423,0.535846581929015,-0.7741742777293351,-0.7478585947633022
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,50,301.127569538272,89.60631892609425,0.31917591465773804,0.5221588260337072,-0.7741742777293351,-0.7478585947633022
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,75,339.2286125269986,111.72167460248843,0.3351281357042592,0.5117442214495532,-0.7741742777293351,-0.7478585947633022
Mt Horne (WTP),647736.8847822134,1342690.5084765148,647.7368847822133,1342.6905084765149,145.5919,100,369.05079629768926,130.24518370276533,0.34338212890232733,0.5034613469053828,-0.7741742777293351,-0.7478585947633022
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,5,154.5039578025542,21.52638052379415,0.24348577982625672,0.42507384459895425,-0.7073644340266817,-0.6045853465832371
