X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
636977.805,1340879.436,143.86,145.478,15.199,141.457,23.879,174.079,19.881,168.897,31.358,218.651,29.631,211.598,47.472,258.509,40.822,249.986,66.342,296.022,54.604,275.501,80.867,317.64,62.112,295.234,93.041,17.298,2.991,17.151,5.363,25.007,6.438,25.916,9.598,46.814,11.81,43.862,19.417,57.69,25.567,62.91,31.683,71.333,33.733,77.23,41.792,83.049,40.826,88.67,49.798
636977.805,1340789.436,146.28,146.496,15.518,141.699,23.886,175.376,20.298,169.17,31.367,220.521,30.252,211.907,47.485,261.036,41.678,250.328,66.358,297.629,55.065,275.866,80.886,319.456,62.619,295.616,93.063,17.526,3.054,17.167,5.363,25.184,6.516,25.943,9.598,47.18,11.882,43.944,19.427,58.219,25.76,63.096,31.711,72.194,33.986,77.47,41.823,84.15,41.131,89.019,49.927
636977.805,1340699.436,147.24,146.873,15.892,141.776,23.894,175.841,20.787,169.228,31.378,221.125,30.981,211.917,47.5,261.76,42.681,250.284,66.378,294.902,55.747,275.783,80.909,316.441,63.37,295.501,93.089,17.631,3.127,17.153,5.363,25.236,6.614,25.925,9.598,46.762,11.99,43.945,19.439,58.682,25.986,63.164,31.746,72.884,34.281,77.562,41.861,85.102,41.485,89.199,50.08
636977.805,1340609.436,147.46,147.065,16.306,141.77,23.903,176.059,21.329,169.181,31.39,221.28,31.788,211.78,47.517,261.754,43.792,250.05,66.399,292.311,56.422,275.479,80.934,313.548,64.111,295.141,93.117,17.687,3.209,17.126,5.363,25.384,6.72,25.884,9.598,46.317,12.095,43.906,19.453,59.287,26.228,63.175,31.787,73.753,34.597,77.583,41.906,86.175,41.864,89.301,50.248
636977.805,1340519.436,144.73,146.634,16.752,141.425,23.913,175.47,21.912,168.696,31.404,220.253,32.656,211.032,47.536,260.143,44.986,249.03,66.424,285.294,57.17,274.263,80.962,305.655,64.934,293.766,93.149,17.623,3.296,17.04,5.363,25.377,6.835,25.751,9.599,44.965,12.212,43.703,19.469,59.576,26.475,62.941,31.832,74.119,34.918,77.292,41.955,86.715,42.248,89.039,50.421
636977.805,1340429.436,141.12,145.144,17.219,140.982,23.923,173.503,22.522,168.085,31.418,217.293,33.562,210.108,47.557,256.067,46.232,247.783,66.45,277.206,57.935,272.785,80.993,296.534,65.773,292.101,93.184,17.354,3.388,16.938,5.363,25.19,6.955,25.591,9.599,43.37,12.331,43.453,19.485,59.084,26.716,62.638,31.879,73.435,35.229,76.915,42.007,85.992,42.618,88.674,50.592
636977.805,1340339.436,135.75,143.164,17.695,140.338,23.935,170.906,23.145,167.216,31.434,213.447,34.488,208.824,47.579,250.819,47.502,246.072,66.478,267.961,58.681,270.769,81.026,286.127,66.59,289.838,93.221,17.009,3.481,16.801,5.364,24.871,7.074,25.377,9.6,41.565,12.445,43.107,19.503,58.44,26.942,62.19,31.929,72.475,35.517,76.354,42.061,84.928,42.959,88.091,50.755
636977.805,1340249.436,126.7,139.129,18.173,139.27,23.947,165.642,23.769,165.8,31.451,205.804,35.414,206.777,47.603,240.561,48.772,243.38,66.509,255.094,59.402,267.614,81.061,271.619,67.379,286.31,93.261,16.304,3.575,16.593,5.364,24.287,7.191,25.049,9.6,38.993,12.555,42.557,19.52,57.184,27.145,61.434,31.978,70.37,35.774,75.402,42.116,82.075,43.262,87.04,50.905
636977.805,1340159.436,115.81,136.155,18.646,137.992,23.96,161.765,24.388,164.114,31.469,200.177,36.331,204.352,47.628,233.015,50.027,240.203,66.541,243.226,60.106,263.898,81.099,258.213,68.149,282.159,93.303,15.791,3.667,16.349,5.365,23.836,7.305,24.665,9.601,36.566,12.662,41.905,19.538,56.0,27.324,60.524,32.027,68.58,35.997,74.256,42.171,79.822,43.523,85.755,51.038
636977.805,1340069.436,105.78,132.641,19.107,136.817,23.974,157.199,24.99,162.562,31.488,193.595,37.221,202.116,47.655,224.219,51.245,237.27,66.575,232.845,60.771,260.466,81.138,246.482,68.875,278.324,93.348,15.206,3.757,16.122,5.366,23.389,7.413,24.308,9.602,34.446,12.762,41.303,19.556,55.223,27.476,59.69,32.074,67.122,36.184,73.207,42.223,77.69,43.739,84.577,51.153
