X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
639857.805,1328009.436,31.91,89.112,24.218,102.273,31.502,103.542,31.656,120.314,41.23,126.126,47.247,149.672,60.822,146.059,65.49,177.316,83.202,158.743,79.621,196.119,100.429,168.149,91.547,210.8,114.935,9.718,4.802,12.113,6.149,14.878,8.646,18.991,10.816,24.381,17.707,32.838,21.857,34.987,29.404,48.431,36.222,42.318,39.324,60.102,48.18,48.245,48.114,69.97,58.819
639857.805,1327919.436,23.89,88.91,24.338,101.873,31.554,103.231,31.821,119.805,41.306,125.479,47.475,148.961,60.942,144.939,65.767,176.383,83.365,157.234,79.928,195.016,100.621,166.298,91.877,209.555,115.151,9.618,4.828,12.03,6.163,14.665,8.681,18.858,10.839,23.887,17.763,32.595,21.902,34.406,29.487,48.053,36.3,41.423,39.426,59.612,48.281,47.053,48.234,69.384,58.943
639857.805,1327829.436,20.11,88.879,24.451,101.778,31.606,103.139,31.975,119.695,41.383,125.173,47.687,148.819,61.063,144.331,66.023,176.193,83.529,156.38,80.212,194.785,100.815,165.232,92.182,209.285,115.369,9.553,4.852,12.007,6.178,14.527,8.714,18.821,10.863,23.573,17.814,32.521,21.949,34.006,29.562,47.933,36.379,40.843,39.519,59.452,48.383,46.31,48.343,69.188,59.069
639947.805,1348169.436,50.82,123.221,25.621,138.186,32.19,145.491,33.597,165.756,42.258,176.631,49.912,207.219,62.456,201.707,68.675,243.075,85.423,217.153,83.114,266.211,103.053,228.54,95.263,283.736,117.875,13.609,5.104,16.638,6.345,19.66,9.04,24.713,11.142,30.767,18.289,40.004,22.482,41.123,30.291,56.312,37.249,49.336,40.357,68.371,49.505,55.964,49.274,78.331,60.418
639947.805,1348079.436,62.06,124.312,25.547,139.068,32.143,146.856,33.494,166.903,42.188,178.589,49.772,208.863,62.345,204.382,68.51,245.245,85.274,220.395,82.937,268.765,102.878,232.269,95.076,286.604,117.682,13.794,5.088,16.813,6.332,19.998,9.021,24.994,11.121,31.475,18.262,40.51,22.444,42.043,30.242,57.089,37.194,50.651,40.304,69.361,49.437,57.647,49.217,79.501,60.34
639947.805,1347989.436,80.03,125.901,25.475,140.421,32.095,148.863,33.393,168.67,42.117,181.521,49.634,211.396,62.234,208.454,68.349,248.585,85.125,225.371,82.763,272.695,102.703,238.023,94.894,291.015,117.487,14.077,5.073,17.084,6.319,20.526,9.001,25.426,11.099,32.598,18.235,41.29,22.407,43.442,30.196,58.286,37.139,52.683,40.254,70.889,49.368,60.272,49.165,81.312,60.261
639947.805,1347899.436,91.75,127.266,25.411,141.314,32.048,150.59,33.304,169.832,42.046,184.001,49.513,213.064,62.122,211.818,68.208,250.79,84.975,229.425,82.61,275.292,102.528,242.661,94.733,293.933,117.292,14.316,5.059,17.263,6.306,20.95,8.985,25.712,11.078,33.463,18.212,41.808,22.369,44.636,30.158,59.085,37.083,54.329,40.211,71.909,49.297,62.329,49.118,82.52,60.18
639947.805,1347809.436,100.34,128.517,25.345,141.972,32.0,152.178,33.212,170.686,41.975,186.262,49.388,214.291,62.01,214.848,68.061,252.415,84.824,233.042,82.451,277.21,102.351,246.771,94.565,296.091,117.096,14.534,5.045,17.394,6.292,21.327,8.967,25.923,11.057,34.207,18.187,42.193,22.33,45.749,30.119,59.682,37.026,55.801,40.168,72.673,49.227,64.12,49.071,83.426,60.098
639947.805,1347719.436,108.51,129.6,25.272,142.588,31.952,153.549,33.109,171.486,41.904,188.22,49.247,215.441,61.898,217.486,67.895,253.941,84.674,236.207,82.271,279.014,102.175,250.378,94.376,298.122,116.899,14.722,5.029,17.518,6.279,21.655,8.947,26.122,11.035,34.863,18.159,42.557,22.292,46.78,30.076,60.248,36.969,57.169,40.12,73.399,49.155,65.787,49.02,84.288,60.016
639947.805,1347629.436,115.86,131.059,25.212,143.135,31.904,155.421,33.025,172.195,41.833,190.884,49.133,216.462,61.786,221.018,67.761,255.299,84.524,240.391,82.126,280.62,101.999,255.098,94.224,299.933,116.703,14.983,5.016,17.628,6.266,22.093,8.931,26.3,11.014,35.696,18.137,42.884,22.253,48.149,30.044,60.759,36.912,58.909,40.083,74.056,49.083,67.843,48.978,85.07,59.932
