X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
640487.805,1338899.436,571.22,151.721,19.964,142.429,25.305,181.979,19.104,183.039,31.844,228.357,27.491,251.539,43.027,286.193,36.726,317.849,55.431,328.247,44.387,364.588,65.688,362.878,51.339,402.419,75.044,17.163,2.481,19.193,4.121,27.413,3.686,30.87,6.017,54.842,8.119,61.577,12.578,95.515,16.701,105.821,24.391,132.814,25.837,145.836,36.657,168.195,35.246,183.533,49.178
640487.805,1338809.436,586.45,152.54,19.995,143.393,25.303,190.1,19.171,184.128,31.841,231.034,27.676,253.259,43.016,290.155,36.975,320.407,55.41,333.247,44.688,367.835,65.659,368.81,51.687,406.26,75.009,17.352,2.495,19.319,4.119,27.756,3.709,31.108,6.015,55.726,8.169,62.148,12.573,97.354,16.797,106.938,24.382,135.624,25.978,147.492,36.644,171.985,35.433,185.719,49.161
640487.805,1338719.436,576.26,152.203,20.021,142.913,25.3,188.76,19.227,183.203,31.837,230.266,27.808,251.811,43.005,289.717,37.158,318.456,55.389,332.982,44.91,365.512,65.631,368.657,51.945,403.617,74.974,17.295,2.506,19.19,4.118,27.716,3.726,30.894,6.012,55.758,8.207,61.682,12.567,97.469,16.872,106.059,24.372,135.783,26.09,146.205,36.63,172.162,35.581,184.03,49.145
640487.805,1338629.436,560.09,151.569,20.04,142.098,25.298,185.941,19.266,181.804,31.833,228.544,27.871,249.62,42.993,288.056,37.254,315.45,55.368,331.25,45.03,361.89,65.602,366.802,52.085,399.463,74.939,17.176,2.513,19.002,4.117,27.574,3.737,30.574,6.01,55.569,8.232,60.975,12.562,97.154,16.921,104.714,24.362,135.293,26.163,144.233,36.616,171.462,35.678,181.439,49.128
640487.805,1338539.436,531.94,150.396,20.049,140.605,25.295,178.947,19.285,179.457,31.829,225.543,27.851,245.937,42.982,284.663,37.246,310.322,55.347,327.406,45.027,355.649,65.574,362.486,52.083,392.262,74.904,16.946,2.515,18.694,4.115,27.263,3.74,30.041,6.008,55.003,8.239,59.78,12.557,96.061,16.937,102.431,24.352,133.595,26.189,140.879,36.603,169.107,35.714,177.027,49.111
640487.805,1338449.436,500.27,149.076,20.048,138.915,25.293,171.166,19.28,176.832,31.825,221.932,27.741,241.817,42.971,280.499,37.124,304.574,55.326,322.631,44.888,348.646,65.545,357.081,51.924,384.176,74.869,16.677,2.512,18.351,4.114,26.888,3.735,29.445,6.006,54.298,8.226,58.444,12.552,94.703,16.916,99.875,24.342,131.501,26.161,137.124,36.589,166.221,35.679,172.087,49.094
640487.805,1338359.436,466.82,147.709,20.035,137.127,25.289,163.122,19.254,174.065,31.822,219.237,27.539,237.476,42.959,277.234,36.886,298.516,55.305,318.829,44.612,341.262,65.517,352.762,51.609,375.651,74.834,16.414,2.504,17.991,4.113,26.534,3.72,28.819,6.003,53.637,8.194,57.037,12.546,93.384,16.857,97.185,24.332,129.426,26.078,133.17,36.575,163.324,35.572,166.885,49.077
640487.805,1338269.436,442.21,146.749,20.009,135.843,25.286,159.06,19.195,171.998,31.818,218.389,27.235,234.238,42.948,276.177,36.516,294.033,55.284,317.601,44.179,335.829,65.488,351.378,51.11,369.401,74.799,16.251,2.489,17.719,4.112,26.34,3.695,28.352,6.001,53.334,8.137,55.994,12.541,92.775,16.753,95.195,24.323,128.428,25.927,130.249,36.562,161.881,35.377,163.042,49.06
640487.805,1338179.436,421.72,146.005,19.968,134.795,25.282,156.636,19.101,170.258,31.815,218.487,26.827,231.514,42.937,276.009,36.01,290.285,55.263,317.323,43.582,331.309,65.459,351.044,50.425,364.217,74.764,16.109,2.466,17.489,4.11,26.182,3.658,27.958,5.999,53.106,8.056,55.121,12.536,92.311,16.6,93.535,24.313,127.656,25.704,127.812,36.548,160.752,35.087,159.839,49.043
640487.805,1338089.436,409.51,145.663,19.909,134.218,25.278,157.482,18.979,169.172,31.811,218.569,26.322,229.822,42.926,275.995,35.381,288.012,55.242,317.262,42.838,328.614,65.43,350.956,49.568,361.162,74.728,16.006,2.437,17.342,4.109,26.07,3.61,27.714,5.996,52.979,7.951,54.589,12.53,92.096,16.401,92.531,24.303,127.312,25.414,126.343,36.534,160.251,34.708,157.908,49.026
640487.805,1337999.436,391.91,145.036,19.831,133.335,25.274,156.553,18.813,167.66,31.808,218.159,25.716,227.458,42.914,275.329,34.617,284.784,55.22,316.389,41.932,324.742,65.401,349.901,48.525,356.738,74.693,15.86,2.4,17.142,4.108,25.895,3.55,27.373,5.994,52.699,7.818,53.839,12.525,91.551,16.149,91.106,24.293,126.445,25.043,124.255,36.52,159.021,34.222,155.163,49.009
640487.805,1337909.436,371.61,144.282,19.733,132.297,25.269,154.027,18.595,165.933,31.804,217.488,25.017,224.757,42.903,274.224,33.728,281.079,55.199,314.931,40.874,320.283,65.372,348.132,47.306,351.633,74.657,15.679,2.356,16.915,4.107,25.661,3.478,26.985,5.992,52.279,7.659,52.98,12.519,90.704,15.841,89.473,24.283,125.101,24.59,121.86,36.506,157.134,33.624,152.013,48.992
640487.805,1337819.436,352.2,143.577,19.611,131.308,25.264,152.17,18.338,164.276,31.801,217.807,24.234,222.167,42.892,274.381,32.729,277.533,55.178,314.96,39.683,316.023,65.343,348.062,45.934,346.763,74.621,15.554,2.304,16.697,4.105,25.524,3.395,26.614,5.989,52.061,7.476,52.159,12.514,90.212,15.488,87.915,24.273,124.259,24.065,119.574,36.492,155.887,32.931,149.007,48.975
