X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
630407.805,1327109.436,11.5,104.147,13.981,116.61,23.847,123.898,20.179,138.979,29.625,153.5,30.143,172.772,41.406,178.91,41.153,200.97,51.152,194.478,52.51,221.763,66.758,206.456,61.647,236.791,76.518,8.911,3.407,12.064,5.148,31.401,6.196,17.869,8.685,-26.156,12.08,29.648,17.363,34.514,21.885,42.202,28.575,97.922,29.21,51.467,37.971,48.06,35.744,59.069,46.329
630497.805,1327109.436,11.5,103.95,13.481,116.546,23.76,123.669,19.582,138.9,29.478,153.121,29.269,172.638,40.999,178.364,39.887,200.619,49.744,193.939,51.083,221.286,65.085,205.913,60.073,236.143,74.265,8.796,3.315,11.903,5.061,34.258,6.037,17.641,8.512,-22.45,11.741,29.217,16.947,33.677,21.394,41.592,27.872,90.682,28.59,50.723,37.027,46.744,34.99,58.214,45.171
630587.805,1327289.436,2.63,102.978,12.675,115.563,23.632,122.314,18.591,137.704,29.259,151.65,27.846,171.031,40.373,176.704,37.831,198.368,47.471,191.561,48.701,218.594,62.312,202.89,57.405,233.008,70.485,8.428,3.159,11.51,4.906,27.441,5.763,17.071,8.212,-23.62,11.168,28.185,16.223,32.396,20.546,40.111,26.654,142.828,27.488,48.899,35.396,42.806,33.656,56.101,43.171
630587.805,1327199.436,2.63,102.986,12.806,115.573,23.652,122.347,18.756,137.718,29.294,151.662,28.079,171.062,40.473,176.7,38.165,198.453,47.845,191.626,49.093,218.714,62.774,203.116,57.848,233.169,71.119,8.457,3.185,11.552,4.933,30.2,5.81,17.13,8.263,-19.881,11.264,28.295,16.347,33.87,20.685,40.266,26.862,116.098,27.678,49.088,35.674,47.172,33.884,56.318,43.511
630677.805,1327289.436,3.75,102.79,12.119,115.607,23.55,122.176,17.89,137.758,29.119,151.348,26.847,171.073,39.965,176.201,36.389,198.24,45.917,191.083,46.989,218.352,60.362,202.395,55.464,232.62,67.799,8.336,3.047,11.353,4.791,26.156,5.564,16.853,7.991,-16.642,10.756,27.778,15.691,31.748,19.915,39.542,25.763,137.234,26.662,48.208,34.204,42.159,32.655,55.309,41.711
630677.805,1327199.436,3.88,102.887,12.263,115.63,23.571,122.258,18.074,137.788,29.155,151.43,27.105,171.126,40.07,176.321,36.758,198.353,46.323,191.338,47.432,218.506,60.875,202.881,55.97,232.821,68.508,8.367,3.077,11.4,4.822,32.91,5.617,16.919,8.05,-16.312,10.865,27.9,15.833,32.909,20.08,39.714,26.0,103.466,26.884,48.417,34.521,45.34,32.922,55.55,42.1
630767.805,1327289.436,4.27,102.632,11.547,115.587,23.472,122.0,17.151,137.735,28.985,151.029,25.808,171.02,39.564,175.754,34.89,198.004,44.329,190.687,45.174,217.981,58.325,202.049,53.388,232.096,64.967,8.23,2.928,11.185,4.665,28.764,5.351,16.619,7.75,-13.065,10.32,27.35,15.116,31.206,19.229,38.94,24.802,124.419,25.757,47.476,32.92,41.563,31.556,54.469,40.14
630767.805,1327199.436,3.98,102.702,11.705,115.568,23.493,122.038,17.357,137.715,29.022,151.072,26.094,171.008,39.674,175.832,35.3,198.039,44.769,190.873,45.676,218.051,58.894,202.441,53.966,232.204,65.76,8.253,2.961,11.229,4.701,35.512,5.411,16.68,7.818,-12.86,10.443,27.462,15.279,32.311,19.423,39.097,25.073,89.045,26.014,47.666,33.282,44.313,31.868,54.687,40.583
630857.805,1327559.436,11.05,102.514,10.682,116.17,23.361,122.22,15.996,138.441,28.796,151.161,24.216,171.891,38.986,175.585,32.627,198.827,41.922,190.317,42.353,218.754,55.143,201.013,50.108,232.775,60.499,8.203,2.737,11.027,4.457,12.808,5.009,16.408,7.356,23.26,9.625,26.959,14.182,27.488,18.138,38.411,23.247,200.849,24.262,46.846,30.844,33.03,29.75,53.758,37.602
630857.805,1327469.436,8.09,102.612,10.732,115.878,23.368,122.048,16.068,138.088,28.808,151.009,24.307,171.439,39.021,175.65,32.743,198.287,42.074,190.618,42.511,218.152,55.349,201.724,50.3,232.127,60.789,8.144,2.75,10.998,4.471,21.057,5.031,16.363,7.382,-2.18,9.671,26.883,14.243,28.311,18.193,38.296,23.35,187.05,24.361,46.699,30.981,35.22,29.864,53.584,37.769
630857.805,1327379.436,6.11,102.721,10.825,115.687,23.38,121.969,16.196,137.858,28.828,150.968,24.478,171.148,39.084,175.788,32.979,197.958,42.34,190.945,42.815,217.797,55.704,202.368,50.659,231.756,61.291,8.116,2.771,10.997,4.495,32.464,5.07,16.357,7.427,-15.884,9.749,26.877,14.35,29.079,18.311,38.281,23.526,163.773,24.532,46.677,31.217,37.186,30.07,53.554,38.057
630857.805,1327289.436,4.21,102.435,10.96,115.505,23.397,121.759,16.377,137.639,28.857,150.653,24.728,170.876,39.172,175.258,33.337,197.665,42.714,190.213,43.259,217.49,56.203,201.613,51.177,231.446,61.993,8.113,2.801,11.008,4.528,31.258,5.124,16.37,7.489,-9.6,9.858,26.903,14.498,30.852,18.485,38.312,23.772,110.558,24.771,46.711,31.545,41.309,30.358,53.59,38.458
630857.805,1327199.436,3.03,102.237,11.135,115.398,23.418,121.627,16.608,137.511,28.894,150.472,25.048,170.725,39.286,174.93,33.798,197.532,43.191,189.726,43.829,217.371,56.834,201.119,51.837,231.349,62.881,8.127,2.839,11.042,4.569,38.137,5.192,16.415,7.568,2.945,9.997,26.986,14.684,32.547,18.711,38.426,24.082,81.686,25.068,46.846,31.958,45.217,30.721,53.743,38.963
630857.805,1327109.436,1.56,102.218,11.344,115.262,23.445,121.536,16.882,137.349,28.94,150.399,25.429,170.533,39.425,174.903,34.35,197.363,43.762,189.726,44.51,217.218,57.586,201.284,52.624,231.222,63.934,8.133,2.884,11.082,4.618,44.834,5.273,16.469,7.66,3.535,10.16,27.085,14.903,34.047,18.983,38.561,24.447,42.585,25.418,47.008,32.445,49.129,31.149,53.926,39.559
630947.805,1327559.436,12.73,102.459,10.051,116.259,23.289,122.186,15.139,138.553,28.672,150.989,23.034,172.019,38.597,175.311,30.931,198.829,40.221,190.183,40.205,218.638,52.825,201.007,47.599,232.541,57.208,8.124,2.595,10.871,4.299,13.215,4.752,16.192,7.054,22.707,9.11,26.578,13.475,27.038,17.266,37.881,22.074,178.485,23.114,46.204,29.281,32.746,28.35,53.023,35.691
630947.805,1327469.436,9.49,102.531,10.106,115.94,23.296,121.983,15.22,138.167,28.684,150.805,23.137,171.523,38.634,175.344,31.064,198.236,40.387,190.437,40.39,217.978,53.054,201.655,47.824,231.83,57.534,8.06,2.61,10.839,4.315,24.351,4.777,16.142,7.084,-2.017,9.161,26.493,13.545,27.81,17.338,37.753,22.192,170.89,23.23,46.041,29.437,34.723,28.486,52.83,35.882
630947.805,1327379.436,6.55,102.425,10.21,115.653,23.308,121.767,15.365,137.82,28.705,150.532,23.332,171.082,38.699,175.074,31.338,197.724,40.675,190.185,40.741,217.418,53.45,201.623,48.24,231.235,58.098,8.022,2.634,10.825,4.342,22.58,4.821,16.117,7.136,-17.687,9.25,26.453,13.667,29.049,17.48,37.687,22.394,118.663,23.428,45.954,29.707,37.893,28.726,52.725,36.211
630947.805,1327289.436,4.22,102.247,10.359,115.429,23.325,121.528,15.568,137.55,28.734,150.296,23.609,170.744,38.791,174.792,31.73,197.351,41.08,189.775,41.243,217.023,54.004,201.218,48.831,230.829,58.886,8.0,2.668,10.833,4.38,33.635,4.883,16.123,7.209,-6.218,9.373,26.467,13.837,30.495,17.684,37.7,22.675,97.104,23.704,45.966,30.082,40.922,29.061,52.734,36.669
630947.805,1327199.436,2.65,102.026,10.551,115.282,23.347,121.351,15.827,137.374,28.772,150.079,23.965,170.532,38.91,174.429,32.244,197.146,41.596,189.221,41.889,216.826,54.704,200.623,49.584,230.648,59.878,8.005,2.71,10.864,4.428,40.33,4.96,16.165,7.299,4.96,9.528,26.542,14.049,32.152,17.946,37.8,23.028,66.673,24.048,46.084,30.552,44.549,29.481,52.867,37.244
630947.805,1327109.436,1.46,102.074,10.78,115.176,23.374,121.316,16.133,137.248,28.819,150.072,24.389,170.387,39.054,174.502,32.858,197.035,42.214,189.391,42.656,216.743,55.536,200.972,50.476,230.597,61.053,8.019,2.761,10.912,4.484,44.244,5.051,16.23,7.405,-7.831,9.712,26.66,14.299,33.254,18.257,37.962,23.443,19.202,24.452,46.279,31.105,47.303,29.974,53.088,37.92
631037.805,1327559.436,15.25,102.477,9.402,116.43,23.22,122.253,14.241,138.764,28.555,150.929,21.803,172.28,38.221,175.156,29.168,199.004,38.507,190.224,37.939,218.716,50.423,201.203,44.934,232.529,53.768,8.066,2.446,10.73,4.128,13.601,4.479,15.997,6.728,22.209,8.568,26.241,12.72,26.321,16.331,37.416,20.826,155.793,21.876,45.643,27.618,31.574,26.838,52.384,33.66
631037.805,1327469.436,11.07,102.467,9.464,116.017,23.228,121.941,14.333,138.264,28.567,150.633,21.92,171.637,38.259,175.074,29.322,198.233,38.687,190.304,38.154,217.855,50.678,201.641,45.197,231.597,54.135,7.984,2.462,10.685,4.146,25.32,4.508,15.927,6.764,0.672,8.626,26.122,12.801,27.264,16.421,37.237,20.96,152.706,22.01,45.416,27.797,33.925,26.999,52.115,33.878
631037.805,1327379.436,7.26,102.29,9.58,115.643,23.24,121.617,14.496,137.812,28.588,150.261,22.14,171.06,38.327,174.703,29.631,197.555,38.999,189.889,38.557,217.109,51.119,201.4,45.676,230.8,54.769,7.927,2.489,10.66,4.178,25.622,4.558,15.885,6.824,-13.091,8.726,26.051,12.941,28.636,16.588,37.126,21.191,107.712,22.24,45.273,28.105,37.368,27.279,51.944,34.254
631037.805,1327289.436,4.21,102.063,9.745,115.347,23.257,121.298,14.726,137.455,28.618,149.948,22.451,170.609,38.423,174.348,30.072,197.047,39.438,189.36,39.129,216.564,51.736,200.846,46.353,230.229,55.652,7.889,2.528,10.66,4.222,35.876,4.629,15.879,6.908,-2.936,8.865,26.042,13.135,30.165,16.826,37.104,21.512,85.232,22.559,45.24,28.533,40.533,27.667,51.9,34.777
631037.805,1327199.436,2.44,101.833,9.957,115.181,23.28,121.096,15.016,137.256,28.657,149.717,22.849,170.368,38.546,173.973,30.647,196.806,39.995,188.774,39.861,216.331,52.512,200.191,47.211,230.008,56.763,7.891,2.576,10.691,4.277,42.407,4.716,15.92,7.012,6.94,9.04,26.115,13.378,31.739,17.127,37.201,21.914,54.008,22.956,45.354,29.067,43.795,28.152,52.028,35.43
631037.805,1327109.436,1.31,101.916,10.208,115.082,23.307,121.09,15.359,137.138,28.704,149.772,23.319,170.234,38.696,174.158,31.322,196.71,40.662,189.053,40.722,216.269,53.432,200.655,48.22,229.981,58.073,7.908,2.633,10.744,4.341,59.346,4.819,15.994,7.134,20.516,9.246,26.243,13.662,32.701,17.482,37.377,22.385,41.267,23.419,45.566,29.695,45.859,28.718,52.27,36.196
631127.805,1327559.436,12.03,102.06,8.736,116.021,23.156,121.663,13.302,138.273,28.444,150.231,20.521,171.636,37.859,174.377,27.339,198.09,36.791,189.303,35.555,217.558,47.946,200.288,42.115,231.176,50.184,7.889,2.288,10.506,3.946,13.982,4.191,15.673,6.378,21.777,7.999,25.695,11.919,27.291,15.332,36.641,19.502,134.08,20.548,44.694,25.858,34.999,25.217,51.287,31.51
631127.805,1327469.436,9.63,102.178,8.806,115.787,23.163,121.554,13.407,137.991,28.456,150.132,20.655,171.275,37.9,174.486,27.517,197.662,36.985,189.674,35.805,217.088,48.231,201.05,42.422,230.671,50.598,7.846,2.306,10.489,3.967,26.183,4.224,15.645,6.419,3.269,8.065,25.648,12.012,27.614,15.44,36.568,19.656,135.837,20.703,44.599,26.063,35.522,25.404,51.174,31.76
631127.805,1327379.436,7.3,102.029,8.936,115.563,23.176,121.357,13.592,137.72,28.478,149.888,20.904,170.933,37.97,174.183,27.867,197.271,37.323,189.298,36.268,216.669,48.723,200.752,42.974,230.231,51.312,7.822,2.338,10.488,4.004,30.85,4.282,15.641,6.489,-0.021,8.179,25.639,12.173,28.645,15.636,36.548,19.921,102.273,20.97,44.57,26.415,37.859,25.729,51.136,32.191
631127.805,1327289.436,5.11,101.774,9.12,115.354,23.193,121.101,13.852,137.469,28.508,149.6,21.257,170.62,38.07,173.747,28.372,196.931,37.798,188.631,36.925,216.317,49.408,199.99,43.751,229.871,52.305,7.807,2.381,10.504,4.054,37.433,4.362,15.659,6.587,8.456,8.336,25.669,12.395,30.06,15.912,36.583,20.288,77.964,21.338,44.608,26.903,40.617,26.179,51.176,32.786
631127.805,1327199.436,3.13,101.753,9.354,115.168,23.216,120.969,14.178,137.245,28.548,149.494,21.703,170.347,38.198,173.703,29.011,196.653,38.4,188.624,37.752,216.046,50.27,200.11,44.726,229.607,53.548,7.799,2.436,10.536,4.117,42.784,4.461,15.701,6.707,-1.22,8.533,25.739,12.671,30.96,16.258,36.676,20.745,37.042,21.796,44.717,27.511,42.163,26.737,51.297,33.529
631127.805,1327109.436,1.26,101.742,9.631,114.995,23.244,120.86,14.561,137.038,28.596,149.445,22.228,170.098,38.353,173.748,29.765,196.418,39.118,188.661,38.723,215.831,51.287,200.273,45.87,229.413,55.01,7.802,2.5,10.582,4.19,60.486,4.578,15.763,6.847,20.989,8.764,25.846,12.994,32.132,16.663,36.82,21.279,30.178,22.327,44.887,28.222,44.493,27.387,51.49,34.397
631217.805,1327559.436,10.32,101.915,8.054,115.76,23.095,121.332,12.325,137.964,28.34,149.807,19.185,171.231,37.515,174.01,25.441,197.482,35.085,189.085,33.054,216.748,45.405,200.319,39.143,230.215,46.464,7.749,2.123,10.31,3.752,17.494,3.888,15.389,6.002,10.812,7.406,25.228,11.072,27.421,14.27,35.982,18.107,119.424,19.132,43.888,24.003,36.237,23.487,50.358,29.246
631217.805,1327469.436,9.13,101.881,8.134,115.649,23.102,121.268,12.445,137.83,28.353,149.682,19.342,171.063,37.557,173.847,25.656,197.288,35.296,188.957,33.349,216.543,45.724,200.35,39.503,230.0,46.934,7.74,2.144,10.313,3.777,22.279,3.926,15.391,6.05,2.287,7.482,25.23,11.18,27.91,14.399,35.982,18.284,108.521,19.313,43.885,24.238,37.148,23.706,50.352,29.534
631217.805,1327379.436,7.72,101.889,8.279,115.518,23.115,121.182,12.656,137.672,28.375,149.615,19.625,170.867,37.63,173.838,26.051,197.076,35.662,189.012,33.88,216.33,46.273,200.531,40.139,229.782,47.741,7.729,2.18,10.328,3.819,32.683,3.992,15.411,6.132,2.985,7.61,25.26,11.364,28.342,14.627,36.019,18.588,93.739,19.622,43.927,24.642,37.537,24.083,50.398,30.027
631217.805,1327289.436,5.87,101.665,8.485,115.344,23.133,120.964,12.949,137.463,28.406,149.372,20.026,170.609,37.733,173.453,26.622,196.803,36.174,188.411,34.631,216.058,47.037,199.827,41.03,229.509,48.858,7.721,2.229,10.351,3.877,39.163,4.083,15.442,6.245,10.303,7.789,25.308,11.619,29.545,14.946,36.08,19.008,70.246,20.048,43.997,25.2,39.697,24.603,50.476,30.707
631217.805,1327199.436,3.74,101.633,8.745,115.144,23.157,120.816,13.316,137.222,28.446,149.253,20.529,170.314,37.866,173.394,27.342,196.5,36.823,188.374,35.57,215.761,47.993,199.9,42.142,229.217,50.252,7.711,2.291,10.384,3.949,45.078,4.196,15.486,6.385,1.822,8.011,25.379,11.934,30.381,15.343,36.173,19.528,32.074,20.574,44.106,25.891,40.951,25.246,50.596,31.551
631217.805,1327109.436,1.47,101.571,9.051,114.931,23.185,120.654,13.746,136.967,28.495,149.145,21.118,170.004,38.027,173.352,28.186,196.192,37.595,188.271,36.667,215.468,49.116,199.888,43.439,228.936,51.883,7.708,2.363,10.428,4.033,54.831,4.328,15.546,6.545,23.461,8.269,25.476,12.3,31.619,15.805,36.303,20.132,12.165,21.182,44.259,26.696,43.308,25.99,50.768,32.533
631307.805,1327739.436,9.05,101.297,7.404,115.529,23.039,120.795,11.361,137.691,28.246,149.219,17.895,170.883,37.202,173.12,23.655,196.98,33.469,187.568,30.617,216.065,42.912,198.208,36.204,229.411,42.764,7.633,1.958,10.134,3.557,9.329,3.583,15.131,5.615,30.869,6.813,24.815,10.216,28.334,13.22,35.4,16.699,63.788,17.689,43.177,22.131,39.491,21.735,49.539,26.964
631307.805,1327649.436,10.09,101.53,7.341,115.639,23.036,120.978,11.28,137.823,28.24,149.397,17.769,171.051,37.18,173.42,23.455,197.166,33.351,188.2,30.382,216.265,42.727,199.132,35.943,229.622,42.488,7.645,1.945,10.138,3.542,7.89,3.56,15.139,5.586,19.611,6.769,24.83,10.151,27.852,13.118,35.424,16.593,79.658,17.58,43.208,21.991,38.275,21.592,49.577,26.792
631307.805,1327559.436,11.64,101.855,7.356,115.802,23.038,121.273,11.31,138.021,28.244,149.655,17.797,171.307,37.19,173.802,23.478,197.474,33.407,189.002,30.439,216.617,42.815,200.348,36.025,230.007,42.619,7.68,1.951,10.167,3.549,18.163,3.571,15.182,5.6,12.219,6.79,24.902,10.182,27.02,13.146,35.53,16.643,103.908,17.632,43.341,22.058,35.655,21.652,49.732,26.874
631307.805,1327469.436,10.51,101.889,7.448,115.697,23.046,121.244,11.448,137.895,28.257,149.574,17.98,171.148,37.234,173.742,23.73,197.293,33.635,189.069,30.786,216.429,43.172,200.64,36.445,229.809,43.153,7.672,1.975,10.172,3.578,24.502,3.615,15.188,5.656,-0.308,6.876,24.909,10.307,27.21,13.299,35.536,16.848,98.226,17.842,43.345,22.329,35.848,21.908,49.735,27.205
631307.805,1327379.436,8.91,101.658,7.612,115.547,23.059,121.031,11.689,137.715,28.279,149.344,18.306,170.924,37.309,173.36,24.188,197.046,34.03,188.441,31.401,216.178,43.787,199.851,37.183,229.55,44.069,7.66,2.016,10.186,3.626,33.461,3.691,15.207,5.753,11.506,7.023,24.934,10.519,28.243,13.566,35.566,17.197,87.227,18.202,43.379,22.794,37.807,22.347,49.771,27.772
631307.805,1327289.436,6.35,101.543,7.843,115.303,23.078,120.8,12.022,137.42,28.311,149.13,18.763,170.556,37.416,173.157,24.834,196.639,34.582,188.175,32.259,215.758,44.638,199.64,38.206,229.114,45.331,7.634,2.073,10.201,3.693,40.697,3.795,15.226,5.885,12.029,7.225,24.958,10.811,29.137,13.934,35.593,17.678,65.517,18.694,43.405,23.432,39.086,22.949,49.796,28.55
631307.805,1327199.436,4.19,101.507,8.132,115.1,23.101,120.649,12.437,137.177,28.352,149.011,19.332,170.258,37.554,173.096,25.646,196.333,35.28,188.127,33.328,215.462,45.699,199.689,39.474,228.821,46.897,7.625,2.142,10.237,3.775,47.131,3.923,15.275,6.046,4.672,7.476,25.034,11.171,29.887,14.39,35.691,18.27,30.093,19.299,43.521,24.22,40.026,23.689,49.925,29.511
631307.805,1327109.436,2.24,101.258,8.472,114.92,23.13,120.425,12.919,136.962,28.402,148.816,19.996,170.001,37.721,172.785,26.598,196.089,36.109,187.499,34.571,215.247,46.94,198.899,40.945,228.625,48.717,7.632,2.223,10.29,3.87,49.268,4.072,15.349,6.231,31.805,7.766,25.151,11.587,31.552,14.917,35.849,18.955,18.165,19.994,43.708,25.129,43.587,24.54,50.137,30.621
631397.805,1327739.436,12.94,101.466,6.697,115.824,22.986,121.047,10.316,138.057,28.157,149.391,16.46,171.364,36.899,173.283,21.635,197.483,31.841,188.025,27.906,216.516,40.304,198.858,32.961,229.851,38.827,7.625,1.78,10.038,3.347,7.37,3.255,14.994,5.189,28.454,6.179,24.616,9.291,27.199,12.04,35.134,15.179,40.787,16.119,42.861,20.114,36.972,19.81,49.184,24.503
631397.805,1327649.436,13.94,101.685,6.626,115.931,22.984,121.222,10.224,138.185,28.152,149.556,16.316,171.525,36.876,173.557,21.412,197.661,31.714,188.619,27.641,216.706,40.097,199.737,32.664,230.052,38.509,7.636,1.765,10.041,3.33,8.206,3.229,14.999,5.154,19.383,6.127,24.628,9.215,26.718,11.928,35.154,15.056,62.918,15.991,42.888,19.95,35.694,19.646,49.216,24.304
631397.805,1327559.436,13.98,101.882,6.644,115.942,22.986,121.338,10.259,138.199,28.155,149.637,16.352,171.544,36.887,173.75,21.447,197.679,31.774,189.13,27.713,216.731,40.195,200.608,32.765,230.079,38.66,7.639,1.772,10.047,3.338,18.703,3.241,15.008,5.171,13.535,6.152,24.642,9.251,26.309,11.964,35.174,15.114,90.784,16.051,42.912,20.028,34.164,19.717,49.244,24.399
631397.805,1327469.436,11.71,101.82,6.749,115.724,22.994,121.168,10.419,137.935,28.169,149.423,16.567,171.207,36.932,173.55,21.743,197.281,32.02,188.978,28.121,216.298,40.597,200.631,33.259,229.613,39.272,7.606,1.8,10.036,3.371,26.58,3.292,14.99,5.238,3.282,6.251,24.606,9.396,26.782,12.145,35.116,15.352,92.423,16.298,42.837,20.344,35.099,20.018,49.153,24.783
631397.805,1327379.436,9.31,101.537,6.937,115.494,23.008,120.863,10.696,137.658,28.191,149.109,16.946,170.858,37.01,173.089,22.274,196.882,32.445,188.228,28.836,215.878,41.285,199.694,34.117,229.168,40.316,7.577,1.847,10.04,3.427,34.721,3.38,14.994,5.352,13.113,6.419,24.603,9.642,27.958,12.457,35.104,15.756,82.846,16.717,42.818,20.88,37.553,20.531,49.127,25.438
631397.805,1327289.436,6.63,101.444,7.197,115.238,23.026,120.636,11.077,137.35,28.223,148.904,17.471,170.473,37.121,172.922,23.016,196.455,33.039,188.036,29.824,215.438,42.234,199.573,35.296,228.708,41.747,7.549,1.912,10.056,3.503,41.896,3.499,15.016,5.507,7.508,6.65,24.626,9.978,28.7,12.883,35.129,16.308,59.122,17.287,42.842,21.613,38.464,21.229,49.151,26.331
631397.805,1327199.436,4.57,101.335,7.521,115.047,23.05,120.458,11.546,137.12,28.265,148.765,18.117,170.193,37.263,172.784,23.931,196.17,33.788,187.787,31.04,215.172,43.411,199.308,36.743,228.446,43.509,7.544,1.991,10.097,3.597,53.275,3.645,15.073,5.694,22.828,6.933,24.711,10.389,29.62,13.406,35.241,16.984,44.258,17.982,42.974,22.51,39.753,22.08,49.297,27.426
631397.805,1327109.436,2.81,101.189,7.899,114.887,23.08,120.295,12.087,136.93,28.316,148.637,18.867,169.967,37.435,172.597,25.005,195.966,34.676,187.403,32.448,215.007,44.781,198.877,38.411,228.302,45.543,7.555,2.082,10.156,3.704,49.886,3.812,15.158,5.907,30.784,7.259,24.841,10.86,30.887,14.006,35.418,17.758,13.498,18.776,43.185,23.539,42.196,23.053,49.538,28.681
631487.805,1327739.436,21.21,101.983,5.977,116.557,22.938,121.812,9.24,138.953,28.076,150.087,14.968,172.535,36.619,173.983,19.549,198.844,30.28,189.282,25.093,217.942,37.694,200.421,29.591,231.368,34.795,7.717,1.596,10.018,3.131,5.718,2.915,14.968,4.737,26.254,5.525,24.616,8.329,24.735,10.81,35.159,13.602,21.203,14.476,42.91,18.021,30.699,17.796,49.254,21.952
631487.805,1327649.436,19.46,101.953,5.897,116.387,22.935,121.652,9.133,138.747,28.071,149.89,14.803,172.265,36.596,173.839,19.3,198.494,30.143,189.26,24.791,217.534,37.459,200.598,29.25,230.917,34.428,7.67,1.578,9.979,3.111,8.526,2.884,14.909,4.695,14.051,5.465,24.52,8.241,25.096,10.682,35.02,13.458,48.444,14.325,42.737,17.83,31.546,17.604,49.053,21.718
631487.805,1327559.436,16.84,101.958,5.919,116.132,22.938,121.469,9.175,138.438,28.074,149.7,14.849,171.865,36.607,173.792,19.348,198.004,30.208,189.382,24.882,216.984,37.571,200.998,29.374,230.315,34.603,7.617,1.586,9.945,3.121,19.098,2.899,14.858,4.715,14.742,5.494,24.431,8.283,25.438,10.728,34.888,13.526,80.06,14.397,42.571,17.921,32.192,17.69,48.857,21.83
631487.805,1327469.436,12.82,101.752,6.041,115.738,22.946,121.088,9.362,137.962,28.088,149.284,15.105,171.254,36.654,173.382,19.699,197.271,30.473,188.903,25.365,216.174,38.023,200.628,29.957,229.437,35.31,7.545,1.619,9.909,3.159,28.266,2.959,14.802,4.795,6.562,5.609,24.328,8.452,26.39,10.942,34.732,13.805,88.373,14.687,42.372,18.29,34.424,18.045,48.622,22.279
631487.805,1327379.436,9.31,101.394,6.256,115.398,22.96,120.656,9.683,137.551,28.111,148.85,15.55,170.732,36.735,172.807,20.321,196.661,30.929,187.98,26.202,215.518,38.795,199.489,30.96,228.733,36.509,7.492,1.674,9.898,3.223,35.743,3.06,14.785,4.931,14.58,5.803,24.285,8.739,27.804,11.308,34.66,14.275,80.532,15.178,42.278,18.914,37.66,18.646,48.507,23.04
631487.805,1327289.436,6.81,101.312,6.553,115.161,22.979,120.449,10.12,137.265,28.144,148.666,16.158,170.376,36.849,172.658,21.176,196.27,31.566,187.809,27.345,215.123,39.854,199.383,32.325,228.32,38.138,7.469,1.748,9.92,3.31,43.337,3.197,14.815,5.113,9.937,6.067,24.319,9.127,28.437,11.804,34.701,14.911,60.129,15.84,42.322,19.759,38.28,19.458,48.553,24.07
631487.805,1327199.436,4.9,101.081,6.917,114.985,23.004,120.222,10.653,137.055,28.186,148.471,16.9,170.122,36.996,172.347,22.226,196.017,32.368,187.198,28.74,214.897,41.16,198.588,33.984,228.099,40.127,7.469,1.838,9.966,3.417,43.449,3.364,14.882,5.332,28.005,6.389,24.414,9.598,29.69,12.405,34.827,15.683,38.115,16.641,42.471,20.783,40.811,20.44,48.721,25.319
631487.805,1327109.436,3.27,101.094,7.337,114.839,23.033,120.147,11.262,136.881,28.237,148.443,17.745,169.919,37.173,172.386,23.429,195.841,33.315,187.263,30.328,214.768,42.669,198.762,35.871,227.993,42.401,7.483,1.941,10.032,3.538,50.046,3.553,14.977,5.576,24.857,6.755,24.556,10.131,30.295,13.086,35.02,16.559,8.865,17.546,42.702,21.947,41.149,21.549,48.983,26.738
631577.805,1327739.436,20.5,101.821,5.246,116.383,22.895,121.55,8.135,138.753,28.003,149.784,13.418,172.294,36.366,173.703,17.398,198.503,28.81,189.025,22.185,217.448,35.114,200.231,26.106,230.804,30.691,7.625,1.406,9.874,2.912,4.398,2.565,14.75,4.258,24.276,4.855,24.299,7.335,24.916,9.533,34.714,11.975,5.309,12.769,42.367,15.863,31.726,15.702,48.63,19.322
631577.805,1327649.436,18.55,101.765,5.155,116.194,22.892,121.364,8.01,138.523,27.998,149.558,13.226,171.993,36.341,173.517,17.112,198.116,28.664,188.939,21.835,216.997,34.849,200.329,25.707,230.305,30.261,7.574,1.386,9.832,2.89,8.894,2.528,14.686,4.207,15.085,4.784,24.195,7.23,25.337,9.385,34.563,11.803,37.749,12.588,42.179,15.635,32.706,15.475,48.411,19.044
631577.805,1327559.436,15.49,101.673,5.182,115.895,22.895,121.111,8.06,138.161,28.002,149.265,13.286,171.525,36.353,173.281,17.183,197.542,28.733,188.771,21.953,216.352,34.975,200.373,25.862,229.6,30.466,7.514,1.395,9.792,2.901,20.346,2.546,14.625,4.231,13.022,4.818,24.089,7.28,25.93,9.443,34.406,11.885,70.316,12.675,41.982,15.744,34.205,15.578,48.179,19.176
