LE,gammaE
15.434066999363694,0.3731834947877643
16.54413934457093,0.3866643895566511
16.736222205599102,0.38869827739514395
13.755800070156491,0.38840726404738707
14.758313813066174,0.38960214333984233
14.93844928279474,0.3922617903532501
14.122005224138396,0.3990852367645206
13.629064082866092,0.4161034805065158
13.291100743577928,0.4131854732009035
13.066569915604411,0.41509294022685883
13.873191171001322,0.41172090939641187
15.741332851262777,0.3847705291226629
14.59171992492881,0.3992754569101825
14.049329257993792,0.39703698877554183
13.71169191306225,0.39470723545482717
14.111571126996534,0.4165721786734266
12.821724415195003,0.40809829373238804
13.997980210607643,0.42027232993998426
12.87248625137955,0.41647431825311954
13.497436261430552,0.42437529545889885
14.827065748833297,0.39826032455680493
14.936164591883273,0.4026159703520819
15.163525519126694,0.39128502391843906
14.989860162640687,0.39261584724538073
12.869150779495174,0.4246931524198847
12.665079393644843,0.4164171482138822
14.856646570125715,0.40180701626959353
14.179864223508085,0.39633686629163056
13.515361074906503,0.4097575733899129
13.362251151812263,0.4122932893544667
14.80392799995251,0.39586330146629317
14.330923070514517,0.39870080023140975
14.069915268239454,0.39849825054962945
14.56849202150485,0.3969452806613557
14.039575348707764,0.40213126362620527
13.712833656606502,0.40633466138499397
13.637184842836419,0.41063699161579503
12.377794929378547,0.4278449444070867
11.891248334788402,0.4312216294641093
12.03815231119593,0.43166272396146566
13.156075959602171,0.423006630723757
14.112376222163864,0.39811471863210973
15.46776187621394,0.3903667319282309
14.937587400053443,0.3863733236086255
15.439604818639614,0.3917924917013173
13.921608088033654,0.39929408529446714
13.816849071611662,0.4091341951275786
13.003001479525105,0.40998441362391924
12.937895194437655,0.41028340564494464
14.736435356436429,0.41008370438797076
14.888573452935049,0.4120728434061358
14.880603436725545,0.4110262645005884
14.312801138211617,0.4001071040125858
13.91714797507779,0.3976128033874309
15.760981460332324,0.37952529698989124
14.903429353825008,0.3963290330637235
14.494373175434706,0.3966884679420104
14.210630451834444,0.38773123546794236
14.420926726268497,0.39679728268154013
12.531845066107715,0.4297566686566322
14.303752581353331,0.39613978644121633
13.805894266015464,0.39224836786710343
13.96212987283541,0.4078865862129751
13.943555099887291,0.4019528104740225
14.167024294919392,0.40263316935667304
13.106603141370353,0.41503480937446585
14.189297603004638,0.4063625648102972
14.297340732904255,0.40760170328154594
14.383938749305363,0.40869515422879554
13.591517991267105,0.4217483464034142
13.236331793107025,0.40599608848361063
14.57116019521128,0.40055867592094196
14.954061740314312,0.3907769287222893
15.3006414309184,0.3903994341390657
13.963452850969206,0.4038164713073628
13.558993227663592,0.41299689104576925
13.054884415172396,0.41578719418713717
15.11047065700842,0.38936623688165656
14.404415971119086,0.39662904271703103
12.597748360625417,0.4221492995829954
13.561903990310881,0.4124107987158935
14.834456452000824,0.3958536169192359
14.224405324030856,0.39350982038552845
15.33474847698902,0.39140745808711247
13.60750403003443,0.403657858128282
