LE,gammaE,nugget
17.930472384858962,0.6673099701266727,0.28680860500901156
15.95183468717857,0.6269213935110167,0.24945116153287808
15.774615915799751,0.624989151397543,0.2538280877444159
15.281575172338666,0.6246251560851277,0.2390104038666318
14.88717394671989,0.5769481668766984,0.22046551087191193
16.194207501634498,0.6076605712817678,0.24285809169216338
15.510610700535862,0.6110490223419075,0.24462113710554928
15.404366850930675,0.615027087739242,0.241729002979198
19.588025213155372,0.7037325754597413,0.3133465780090581
20.360184378420804,0.7341600423176353,0.31979809441614904
18.726514660072496,0.7221694437779355,0.31153269692669144
16.12977782437375,0.5996072666965525,0.23907158718787525
16.7875256951098,0.5866584535461865,0.2391728740101478
16.350748357877332,0.628300872953606,0.2509923809720725
13.84674296189381,0.5727554964129402,0.2116756808310802
15.082082274379932,0.5961696277650922,0.22367383262837254
15.041756923511535,0.5795284278438821,0.22537182688424107
16.31307471429384,0.5876564249065089,0.23297524128652694
16.930642667016347,0.6025224931876425,0.2524555416214777
17.553652122728433,0.5817172715959176,0.2439674891662451
17.95400651491646,0.5914428544007805,0.23938219385699647
17.88319876973063,0.5799654735045809,0.2482651703371487
17.6583591188911,0.5748455724327047,0.2437909349428195
16.001593157882336,0.6830565583839877,0.2777157923141855
17.72892959067856,0.6682185710349017,0.2863528308439343
17.768121352578515,0.6713591151135678,0.29412172949228027
18.52853760803749,0.6383722460941363,0.2838069809958869
18.907574630870645,0.6396920388345684,0.27503630454002964
18.437677712934498,0.588043081837496,0.25948573462026336
18.640587020451374,0.6084314435743347,0.2603020110129626
18.02995453389018,0.6214410858502699,0.2696471681419548
16.499573438264466,0.5692198609844056,0.230625760184427
15.841814775015177,0.6873212479853488,0.2728616911619957
17.92507910185691,0.6460506591565656,0.27382373060871357
14.992570317049601,0.6012276426554464,0.22935587393107665
14.866637327375894,0.5819847699113294,0.22979402859240594
13.766670996099526,0.5471115604763573,0.19875721621698816
19.489094798485194,0.7170466480778198,0.30657379772543386
15.411042709170491,0.5909154885209219,0.23385053985955953
16.34190629043423,0.5965886079574793,0.23796475860338323
16.56464384898209,0.5741842572614821,0.22858789924293413
15.092905499770369,0.6023096031007708,0.2302049970845027
14.257892394012293,0.5980718860261341,0.22692942024478913
16.366285289376926,0.6253977377538713,0.24884254443065737
17.01825528063658,0.6384663373885812,0.27635576634655334
17.238357333669644,0.6139052616678471,0.25884414345306644
16.56236141751998,0.5979580022542731,0.25095095093662284
16.872359429097216,0.6040159903066951,0.24428105593129332
16.16960134449512,0.5888336865637446,0.2338518917323089
15.802781026075762,0.5801733385711438,0.2380865836159885
14.40975173877268,0.6142181556916468,0.23232097091855705
18.382861000891722,0.6054089217664511,0.2610107984631483
15.297916323017798,0.6194323411254739,0.2448411539896124
14.867929917745448,0.5427630689827407,0.20084554749977365
14.956780136995116,0.5412201336017738,0.19984620511479192
15.83675284166722,0.625177570381964,0.2476687433755511
14.170105479964896,0.5655524972986317,0.20631709810540358
19.63196327704004,0.7076959982716443,0.31166716614277157
19.45835190373031,0.6928089313503538,0.3054849452273151
20.17325301337843,0.709362167780101,0.3089340930579991
17.218521627371842,0.7118306004935498,0.29123731121931035
18.95906293706879,0.735198716115069,0.3151587444416503
19.81383003733027,0.7418551909162596,0.3233308096407354
19.551368598589807,0.6999322813661112,0.3022211728099287
19.817910003685192,0.6988966343621592,0.3112603164039293
19.301873418960216,0.6820661734978323,0.3025195797605737
16.032504502863006,0.6854570589927266,0.28338373376736303
16.989962662715595,0.5794253502437016,0.22965769076303047
17.29489642881803,0.5717152891352739,0.23088484961630093
15.575108577814879,0.6769179113701447,0.2726031028398212
16.42269394543247,0.6878815058526275,0.27491445558411554
16.777823843119354,0.6366274847654437,0.26557792854865553
15.717613830585227,0.5596632498629018,0.23170800632703803
17.697875274765664,0.6745084519494099,0.28628965645078247
17.697875274765664,0.6745084519494099,0.28628965645078247
19.26718305778455,0.7042712209593855,0.30997808616115613
19.188583941759656,0.7234892480104187,0.31424799554271576
19.306421528020298,0.7481922910882434,0.3286178716155427
18.74257634158368,0.6702051800647735,0.29493706139260306
18.645623142594985,0.674850574813492,0.28837035511763676
16.168831709849943,0.7073728460787184,0.29040416854797374
15.782770481865175,0.7043481504565486,0.27588714787280155
15.90813530238439,0.7103478826968648,0.27929355998647803
16.15155016638653,0.6908626313369401,0.28348745410484455
16.93452466786998,0.6797708191386654,0.2768531751473436
17.454955422198527,0.7136549795426319,0.3007171151103308
18.213231632532466,0.6732796850509362,0.285784399698433
16.098752680584084,0.6005875610475937,0.24871074243645316
16.164034233175745,0.6031270974999946,0.24546424576015966
17.143072201882127,0.6553392100611651,0.2764007775196727
16.606566336574996,0.6474060902873905,0.26919351223361554
17.249122278031194,0.5974743941058692,0.2447102457543638
16.939132429363138,0.6290717971443678,0.2524957550427254
14.05085545434109,0.5715576781810373,0.2001467449461338
14.117086547885904,0.5714694143734742,0.1988005141041399
19.718274355373648,0.6470682369116031,0.3016568643050481
17.846848389537477,0.6131718492813893,0.272260417756509
18.239257214001665,0.6320540710886109,0.25962598469091897
15.099767513495557,0.6681405455335172,0.27437269435150274
19.310513442831315,0.6482705211872342,0.2951218191012031
20.287059739826713,0.5997296870929251,0.27950833494730437
18.8746818402062,0.5966476161826353,0.2685803119774261
18.4821641371101,0.6206091183991019,0.2765587313211429
18.859800144299477,0.6404261700624223,0.2819803689867358
16.41200734972918,0.7107028944077928,0.2935768805541531
14.62694823483238,0.7238744740400584,0.28400190808499
14.440746027316788,0.7261145009456806,0.28585520330358033
16.52101508295611,0.698950928582254,0.2863510206106797
16.69861412126325,0.6935550829047659,0.2938452930386543
16.315675733651464,0.6514592272259895,0.257291063046827
15.268025306266512,0.6191104163097507,0.24892202051154524
15.67907922788249,0.647060870597395,0.25737459550014513
15.70949778213863,0.6478393485288113,0.2541105754818697
16.85140329153424,0.6319705643703335,0.26607259760861096
16.966599127505592,0.6351594045725826,0.2587816304594852
17.262502565332053,0.6441327249169777,0.2672459483292205
14.096495642704053,0.5815559395722006,0.21927557358280092
16.46252028179359,0.5592931491294354,0.2256469072015524
14.523438112815889,0.7042963684630218,0.27110996273187565
14.489247616316277,0.7033707830564587,0.27054942359864814
15.319431610480649,0.6928295809939798,0.27058039085267077
18.255636676777865,0.6627163830459136,0.28682830156100325
19.38269863930365,0.6199140904623889,0.2757420067933866
19.08739205866582,0.6147066193449782,0.26635910040290545
18.73804399338794,0.6111242064186658,0.27068539281717985
18.38999382621355,0.7381334898377145,0.31228232440696807
15.719809693907564,0.5577877871574516,0.21636678609073892
14.477188953459033,0.5598406280048693,0.21160085403585735
13.069464471417971,0.5368585381634107,0.18669524821555022
13.350696614076416,0.5206734163109079,0.1746963615373148
14.491715617170625,0.6049275730738811,0.22661438440190995
14.690963746766478,0.638733755824156,0.2421124492310424
15.657427530274829,0.5935946178231084,0.23210977874174285
15.978312360901942,0.6719685375631478,0.2637060947548158
16.552245645857706,0.6613336982640297,0.266629166795369
16.319844817211326,0.6686898201332642,0.2694956943206922
17.159791028514146,0.6234107173291297,0.25759572708165185
17.012332287225778,0.620429056286543,0.25976694641616294
18.083478753759074,0.609351046632858,0.2636156710540362
16.458289761491972,0.604496067333904,0.23947249117676575
16.114371320564498,0.6259773577335613,0.24641177010630144
17.354444120680512,0.5974032255123818,0.25911427099748874
18.54525418271804,0.7218670630528483,0.3141012787882219
18.298693999796125,0.7370127096000655,0.3165572372295682
18.192565380059083,0.6530990368944956,0.28663108641076385
18.278133935322987,0.6351087868063008,0.2777252766811602
16.2418035550939,0.6587894187816592,0.26349833176954374
17.421249179303114,0.6418402549045187,0.2739546369608208
15.486612201546299,0.646273485828147,0.25332664330521093
16.227229590116917,0.648758813314463,0.2711742752451955
16.227229590116917,0.648758813314463,0.2711742752451955
15.971251368750055,0.6696292708712938,0.26904661283208986
15.715619234357224,0.6718253119604602,0.26829653239092527
16.091098065587797,0.5545143318614976,0.22082328319265687
15.353532849247411,0.6406898735703385,0.2523947734077567
15.918565815805943,0.6337802217896054,0.24660064823295208
16.893378070735324,0.6981809644520742,0.2814584034265964
15.90834773630166,0.6762241953689471,0.27296295788174996
17.609537409455495,0.6613995011125283,0.27660237107088875
15.1237927347684,0.6116007329185389,0.2351941305297177
15.136906146415711,0.5966701118360802,0.24465162901180398
15.766955939826918,0.6088619455962646,0.24505524165566822
13.032689950127768,0.5456727895546832,0.19207135547963064
14.060583561989857,0.5950379923065972,0.22268077337305406
15.707881974670647,0.6396308669095221,0.2568128404773413
16.074648569060642,0.6262504065984533,0.2557427741987175
15.76812302697498,0.5992114698968413,0.23641081997615318
17.16908881150775,0.603804205105337,0.25359270351188223
16.452112231514562,0.6440386622708307,0.2612189544842707
16.238486882490275,0.6556962342843913,0.2586124290196851
16.202480289701445,0.6329824164742293,0.2640551127680212
15.777947599200655,0.633843590693024,0.2654566196216559
16.247800029774268,0.6446334621745807,0.25809420028248475
19.13235163151794,0.6795338886974374,0.3064173589876138
19.575789374548005,0.6974853265779217,0.29750093375595366
14.498724539903657,0.5948575975653864,0.2178489541632497
15.216321230866505,0.6039776774195244,0.2532436452386452
15.185119656082382,0.6299251723585501,0.23168621864022423
15.511889393220809,0.5900162171180643,0.24480543674421687
17.777507670166738,0.5926326371751643,0.24336128436802376
18.243624618639636,0.580060250664606,0.25313185596593246
17.922534549723487,0.6931885435212201,0.30591149025082004
17.425301189982896,0.7144976017926308,0.290012870570194
17.75848499234917,0.6064969976301099,0.2616496171344257
15.922608947143337,0.5655633819271181,0.22358636244225794
16.0654950678757,0.5350922179967704,0.20938298751365123
14.984610452192632,0.5494879830301242,0.2087026076289932
15.096490582752468,0.5532094564913983,0.21081438639520234
16.58875693820586,0.6788345294066417,0.2770767160851153
15.820667598884375,0.7048696229451177,0.2838340635291351
15.829459963878453,0.7100539174004376,0.28286232700038966
17.7988192745345,0.6152892352882935,0.26271309994292413
14.572676553951382,0.6042911228979647,0.2402388116866679
14.607236087063212,0.6280335002270715,0.2526875227696098
14.878963080662805,0.6422639037298778,0.24765419839550054
17.665326253954316,0.6062990533968377,0.25306727115243427
16.444951417158947,0.6568257898845452,0.27171448195214076
16.36306394028778,0.6776753328960324,0.27303663367181263
16.005302956834417,0.6818916551750768,0.26917005326208093
