LE,gammaE,LElev,nugget
15.269450374149793,0.6221403339669228,1373.97434199663,0.19535759777298037
16.131217099978958,0.6920136425813129,1114.566344702645,0.21046207321331586
16.020571214909467,0.7042817599830775,1113.317611993059,0.2074138616590564
16.316656171587866,0.6976359430871258,1020.4646525268665,0.22616664083322854
11.809672140010765,0.6748292338635308,1132.431643437798,0.17357008841364924
13.59991799493426,0.698418514266624,989.1589595755747,0.17428474993355084
13.373493025264555,0.7529971689588515,956.2927327879019,0.19279885418981113
13.973805030433303,0.7245254488714445,912.3954720574662,0.18843775911502364
14.854847884592823,0.6641256699569731,1142.1248789017125,0.20100687785527785
12.72098488396512,0.6657711792027653,1178.810247112334,0.162001278122939
12.5474020830024,0.6706058020205214,1141.4392827284116,0.17244521131539917
12.780041118071773,0.6805927577071752,999.3142794058797,0.16587014071214476
17.02235819811358,0.7713291651663096,1297.8703400935726,0.2577841799462821
14.845246687827714,0.6494696111657782,1229.8976280951,0.18953419464676502
16.73766201654004,0.7497199991957761,1151.8531140908128,0.24116823051393768
16.289157444184383,0.7091518142489668,1116.3302461789137,0.21428401693580165
16.14794648069131,0.6766610305945493,1117.7211028265497,0.2120797697352102
16.395493508021563,0.6619059805923194,1058.9744320055838,0.19106686460110978
15.318511510658567,0.6557452868054884,1129.5134836001967,0.18632184351761105
14.702413885824193,0.8183078443053877,1149.6035994751994,0.23882525997671114
14.495815565342449,0.6938811351413962,1081.884497628798,0.20375848263649474
15.332218303004884,0.6705497133551874,1141.1491989728775,0.20003017965032424
16.397842241682646,0.736958696222239,1193.258159903091,0.23573950176442762
16.121945369155835,0.7555610798830396,1292.1695077155812,0.2405579631182427
15.218502120059098,0.7137951428677429,1161.4516587696157,0.21030160384001598
14.190881223319831,0.7043272714178612,1056.5869364172086,0.19114676247874732
15.055620097818013,0.7497105459418122,1149.9181291800762,0.222047985134669
15.6480136841707,0.7287090688612519,1066.335779904347,0.21955343580365536
14.1367752680466,0.7463206975218478,1130.2641733975352,0.21393375176529822
13.848324910401592,0.7782161790834874,1049.1623128679703,0.21930457659833028
15.440336677190425,0.7828936131367594,988.0003260314859,0.23366570751211285
14.997632334993048,0.7380207854913782,1293.8721678371146,0.22588642188099267
16.33778581136418,0.6926963709266507,1176.5727667550698,0.21780585606918393
15.639283937919465,0.6763036152161451,971.3830223382878,0.19783257244004565
14.948828747346253,0.7601457877580305,1443.0651295854439,0.2380135944981672
15.09475014611848,0.7352078179540316,1035.3617591572631,0.2184290221852398
15.072691618020858,0.7312773293406795,1106.0442531288577,0.21927428412316144
15.681223399322489,0.7195164871534574,1199.2918126159584,0.2141017288984669
15.57130904987225,0.7025527282820607,1183.5483208853404,0.22155937892979438
15.68793244534822,0.6681016493033394,1097.383136693012,0.20590403351572417
14.663079680683996,0.7601959722513536,1212.4370387800234,0.22505931570229795
16.07303022386506,0.734216689478587,1209.050857667339,0.22901461900862177
13.964557477595767,0.7767102968433,1288.0492185878995,0.2298857081631455
